subcarrier_index,fft_bin,freq_hz,reference_i,reference_q,after_h1_equalized_i,after_h1_equalized_q,after_float_fir_equalized_i,after_float_fir_equalized_q,after_fixed_fir_equalized_i,after_fixed_fir_equalized_q
0,19388,3550048828.125000,2.525904782853e+02,-1.082530621223e+02,2.789510226435e+02,3.682206106944e+01,2.770300082593e+02,3.652040356877e+01,2.769548871498e+02,3.651209397136e+01
1,19389,3550231933.593750,3.608435404076e+01,-1.082530621223e+02,8.834123317207e+01,-7.644895804671e+01,8.772277813018e+01,-7.593993266379e+01,8.769938949144e+01,-7.591881792014e+01
2,19390,3550415039.062500,-2.525904782853e+02,1.804217702038e+02,-3.166419211609e+02,2.698168476095e+01,-3.144843802373e+02,2.685187358574e+01,-3.143988016782e+02,2.684277557100e+01
3,19391,3550598144.531250,-1.804217702038e+02,1.082530621223e+02,-2.153949080471e+02,1.211106262118e+00,-2.139419386453e+02,1.239433442916e+00,-2.138833905589e+02,1.237884632954e+00
4,19392,3550781250.000000,2.525904782853e+02,3.608435404076e+01,2.037139674276e+02,1.634752320543e+02,2.023788294631e+02,1.623470710477e+02,2.023223010369e+02,1.623036048052e+02
5,19393,3550964355.468750,-3.608435404076e+01,-2.525904782853e+02,9.978389387619e+01,-2.413714773217e+02,9.908089636842e+01,-2.397868142763e+02,9.905491853663e+01,-2.397201039010e+02
6,19394,3551147460.937500,-1.804217702038e+02,-1.804217702038e+02,-6.510211278088e+01,-2.529361548528e+02,-6.471656044030e+01,-2.512606314175e+02,-6.469721626597e+01,-2.511914093038e+02
7,19395,3551330566.406250,1.804217702038e+02,2.525904782853e+02,2.766773052724e+01,3.165300446331e+02,2.754081174644e+01,3.144596509865e+02,2.753137646753e+01,3.143723748820e+02
8,19396,3551513671.875000,2.525904782853e+02,3.608435404076e+01,2.039773002828e+02,1.631145252832e+02,2.026848954402e+02,1.620243503488e+02,2.026274061437e+02,1.619802721686e+02
9,19397,3551696777.343750,3.608435404076e+01,2.525904782853e+02,-9.937442485393e+01,2.415302528012e+02,-9.869579605149e+01,2.399971825429e+02,-9.866949853494e+01,2.399293777247e+02
