tap_index,coeff_float,coeff_fixed_int,coeff_fixed_float,quantization_error,saturated
0,-5.705775718526489432e-02,-935,-5.706787109375000000e-02,-1.011390848510568263e-05,0
1,2.430868361029896174e-01,3983,2.431030273437500000e-01,1.619124076038258586e-05,0
2,6.362756627629796713e-02,1042,6.359863281250000000e-02,-2.893346379796712942e-05,0
3,3.632575140909264921e-01,5952,3.632812500000000000e-01,2.373590907350786594e-05,0
4,-4.501187345826435093e-01,-7375,-4.501342773437500000e-01,-1.554276110649066567e-05,0
5,1.976734923831102719e-01,3239,1.976928710937500000e-01,1.937871063972806951e-05,0
6,-2.325846852328209147e-01,-3811,-2.326049804687500000e-01,-2.029523592908533125e-05,0
7,3.827903014131884274e-01,6272,3.828125000000000000e-01,2.219858681157260705e-05,0
8,-2.052184079988762511e-01,-3362,-2.052001953125000000e-01,1.821268637625106379e-05,0
9,-1.085914222061857004e-01,-1779,-1.085815429687500000e-01,9.879237435700405356e-06,0
10,1.705199199239767205e-01,2794,1.705322265625000000e-01,1.230663852327951169e-05,0
11,-8.735469621442498722e-02,-1431,-8.734130859375000000e-02,1.338762067498722175e-05,0
12,1.457148740358867045e-01,2387,1.456909179687500000e-01,-2.395606713670450638e-05,0
13,-2.498483536416556405e-01,-4094,-2.498779296875000000e-01,-2.957604584435946649e-05,0
14,1.434294020194578634e-01,2350,1.434326171875000000e-01,3.215168042136617998e-06,0
15,9.611081350427715109e-02,1575,9.613037109375000000e-02,1.955758947284891303e-05,0
16,-1.907103641251089721e-01,-3125,-1.907348632812500000e-01,-2.449915614102793349e-05,0
17,1.170585369044957746e-01,1918,1.170654296875000000e-01,6.892783004225355725e-06,0
18,-7.883342195082265746e-02,-1292,-7.885742187500000000e-02,-2.399992417734253536e-05,0
19,1.175805539986775616e-01,1926,1.175537109375000000e-01,-2.684306117756163346e-05,0
20,-7.027003504649116661e-02,-1151,-7.025146484375000000e-02,1.857020274116660818e-05,0
21,-9.968125246458679756e-02,-1633,-9.967041015625000000e-02,1.084230833679755701e-05,0
22,2.084345143590594085e-01,3415,2.084350585937500000e-01,5.442346905915051991e-07,0
23,-1.426732744950951759e-01,-2338,-1.427001953125000000e-01,-2.692081740482410446e-05,0
24,2.311633639601904169e-02,379,2.313232421875000000e-02,1.598782273095830653e-05,0
25,1.332496085099894693e-02,218,1.330566406250000000e-02,-1.929678849894693460e-05,0
26,-1.750713527395305127e-02,-287,-1.751708984375000000e-02,-9.954569796948725680e-06,0
27,9.045069183851896233e-02,1482,9.045410156250000000e-02,3.409723981037671159e-06,0
28,-1.734241807633688237e-01,-2841,-1.734008789062500000e-01,2.330185711882371002e-05,0
29,1.315363106452447917e-01,2155,1.315307617187500000e-01,-5.548926494791661668e-06,0
30,1.795298674651750817e-02,294,1.794433593750000000e-02,-8.650809017508170884e-06,0
31,-1.170669276927153307e-01,-1918,-1.170654296875000000e-01,1.498005215330722173e-06,0
32,9.865265715526071177e-02,1616,9.863281250000000000e-02,-1.984465526071177432e-05,0
33,-6.626920381675510674e-02,-1086,-6.628417968750000000e-02,-1.497587074489326042e-05,0
34,1.038765708261284448e-01,1702,1.038818359375000000e-01,5.265111371555164510e-06,0
35,-1.228931619695575739e-01,-2013,-1.228637695312500000e-01,2.939243830757387599e-05,0
36,-8.327152966268220810e-03,-136,-8.300781250000000000e-03,2.637171626822081005e-05,0
37,2.366437566232346135e-01,3877,2.366333007812500000e-01,-1.045584198461346759e-05,0
38,-3.339834708709188971e-01,-5472,-3.339843750000000000e-01,-9.041290811029334407e-07,0
39,1.582707677446038019e-01,2593,1.582641601562500000e-01,-6.607588353801929770e-06,0
40,1.582707677446038019e-01,2593,1.582641601562500000e-01,-6.607588353801929770e-06,0
41,-3.339834708709188971e-01,-5472,-3.339843750000000000e-01,-9.041290811029334407e-07,0
42,2.366437566232346135e-01,3877,2.366333007812500000e-01,-1.045584198461346759e-05,0
43,-8.327152966268220810e-03,-136,-8.300781250000000000e-03,2.637171626822081005e-05,0
44,-1.228931619695575739e-01,-2013,-1.228637695312500000e-01,2.939243830757387599e-05,0
45,1.038765708261284448e-01,1702,1.038818359375000000e-01,5.265111371555164510e-06,0
46,-6.626920381675510674e-02,-1086,-6.628417968750000000e-02,-1.497587074489326042e-05,0
47,9.865265715526071177e-02,1616,9.863281250000000000e-02,-1.984465526071177432e-05,0
48,-1.170669276927153307e-01,-1918,-1.170654296875000000e-01,1.498005215330722173e-06,0
49,1.795298674651750817e-02,294,1.794433593750000000e-02,-8.650809017508170884e-06,0
