tap_index,coeff_float,coeff_fixed_int,coeff_fixed_float,quantization_error,saturated
0,-2.484559636578589914e-01,-1018,-2.485351562500000000e-01,-7.919259214100859978e-05,0
1,-7.230490728033385495e-02,-296,-7.226562500000000000e-02,3.928228033385494644e-05,0
2,-1.964655436775299413e-01,-805,-1.965332031250000000e-01,-6.765944747005869786e-05,0
3,3.973287051924951907e-01,1627,3.972167968750000000e-01,-1.119083174951907012e-04,0
4,-1.867405853446698072e-01,-765,-1.867675781250000000e-01,-2.699278033019281153e-05,0
5,9.858198988861778533e-02,404,9.863281250000000000e-02,5.082261138221466634e-05,0
6,-2.429868984840171109e-01,-995,-2.429199218750000000e-01,6.697660901711088854e-05,0
7,2.116279157132316679e-01,867,2.116699218750000000e-01,4.200616176833205095e-05,0
8,4.334509624392523380e-02,178,4.345703125000000000e-02,1.119350060747661968e-04,0
9,-1.676058493392263982e-01,-687,-1.677246093750000000e-01,-1.187600357736018353e-04,0
10,7.152851454036135426e-02,293,7.153320312500000000e-02,4.688584638645743041e-06,0
11,-1.658746400535141344e-02,-68,-1.660156250000000000e-02,-1.409849464858656254e-05,0
12,1.011881713073450040e-01,414,1.010742187500000000e-01,-1.139525573450039797e-04,0
13,-1.245187951060951065e-01,-510,-1.245117187500000000e-01,7.076356095106484112e-06,0
14,-1.487247113626444760e-02,-61,-1.489257812500000000e-02,-2.010698873555240296e-05,0
15,1.379540434403003502e-01,565,1.379394531250000000e-01,-1.459031530035015400e-05,0
16,-9.151047860590197369e-02,-375,-9.155273437500000000e-02,-4.225576909802630787e-05,0
17,-1.884005641612165535e-02,-77,-1.879882812500000000e-02,4.122829112165535270e-05,0
18,2.743877399078626170e-02,112,2.734375000000000000e-02,-9.502399078626169726e-05,0
19,3.434803041878865815e-02,141,3.442382812500000000e-02,7.579770621134185316e-05,0
20,-2.727224372304113201e-02,-112,-2.734375000000000000e-02,-7.150627695886799251e-05,0
21,-5.231887112480635565e-02,-214,-5.224609375000000000e-02,7.277737480635565470e-05,0
22,7.405846262729359752e-02,303,7.397460937500000000e-02,-8.385325229359752441e-05,0
23,9.775868015711328129e-03,40,9.765625000000000000e-03,-1.024301571132812949e-05,0
24,-8.389845851791195852e-02,-344,-8.398437500000000000e-02,-8.591648208804147924e-05,0
25,3.652983005812121542e-02,150,3.662109375000000000e-02,9.126369187878458078e-05,0
26,8.233025525337120398e-02,337,8.227539062500000000e-02,-5.486462837120398284e-05,0
27,-1.249805683922394495e-01,-512,-1.250000000000000000e-01,-1.943160776055052885e-05,0
28,2.841934266652508534e-02,116,2.832031250000000000e-02,-9.903016652508533912e-05,0
29,1.170446083457380299e-01,479,1.169433593750000000e-01,-1.012489707380298531e-04,0
30,-1.705046053578345988e-01,-698,-1.704101562500000000e-01,9.444910783459881110e-05,0
31,7.935415115083711834e-02,325,7.934570312500000000e-02,-8.448025837118344761e-06,0
32,7.935415115083711834e-02,325,7.934570312500000000e-02,-8.448025837118344761e-06,0
33,-1.705046053578345988e-01,-698,-1.704101562500000000e-01,9.444910783459881110e-05,0
34,1.170446083457380299e-01,479,1.169433593750000000e-01,-1.012489707380298531e-04,0
35,2.841934266652508534e-02,116,2.832031250000000000e-02,-9.903016652508533912e-05,0
36,-1.249805683922394495e-01,-512,-1.250000000000000000e-01,-1.943160776055052885e-05,0
37,8.233025525337120398e-02,337,8.227539062500000000e-02,-5.486462837120398284e-05,0
38,3.652983005812121542e-02,150,3.662109375000000000e-02,9.126369187878458078e-05,0
39,-8.389845851791195852e-02,-344,-8.398437500000000000e-02,-8.591648208804147924e-05,0
40,9.775868015711328129e-03,40,9.765625000000000000e-03,-1.024301571132812949e-05,0
41,7.405846262729359752e-02,303,7.397460937500000000e-02,-8.385325229359752441e-05,0
42,-5.231887112480635565e-02,-214,-5.224609375000000000e-02,7.277737480635565470e-05,0
43,-2.727224372304113201e-02,-112,-2.734375000000000000e-02,-7.150627695886799251e-05,0
44,3.434803041878865815e-02,141,3.442382812500000000e-02,7.579770621134185316e-05,0
45,2.743877399078626170e-02,112,2.734375000000000000e-02,-9.502399078626169726e-05,0
46,-1.884005641612165535e-02,-77,-1.879882812500000000e-02,4.122829112165535270e-05,0
47,-9.151047860590197369e-02,-375,-9.155273437500000000e-02,-4.225576909802630787e-05,0
48,1.379540434403003502e-01,565,1.379394531250000000e-01,-1.459031530035015400e-05,0
49,-1.487247113626444760e-02,-61,-1.489257812500000000e-02,-2.010698873555240296e-05,0
50,-1.245187951060951065e-01,-510,-1.245117187500000000e-01,7.076356095106484112e-06,0
51,1.011881713073450040e-01,414,1.010742187500000000e-01,-1.139525573450039797e-04,0
52,-1.658746400535141344e-02,-68,-1.660156250000000000e-02,-1.409849464858656254e-05,0
53,7.152851454036135426e-02,293,7.153320312500000000e-02,4.688584638645743041e-06,0
54,-1.676058493392263982e-01,-687,-1.677246093750000000e-01,-1.187600357736018353e-04,0
55,4.334509624392523380e-02,178,4.345703125000000000e-02,1.119350060747661968e-04,0
56,2.116279157132316679e-01,867,2.116699218750000000e-01,4.200616176833205095e-05,0
57,-2.429868984840171109e-01,-995,-2.429199218750000000e-01,6.697660901711088854e-05,0
58,9.858198988861778533e-02,404,9.863281250000000000e-02,5.082261138221466634e-05,0
59,-1.867405853446698072e-01,-765,-1.867675781250000000e-01,-2.699278033019281153e-05,0
60,3.973287051924951907e-01,1627,3.972167968750000000e-01,-1.119083174951907012e-04,0
61,-1.964655436775299413e-01,-805,-1.965332031250000000e-01,-6.765944747005869786e-05,0
62,-7.230490728033385495e-02,-296,-7.226562500000000000e-02,3.928228033385494644e-05,0
63,-2.484559636578589914e-01,-1018,-2.485351562500000000e-01,-7.919259214100859978e-05,0
