subcarrier_index,fft_bin,freq_hz,reference_i,reference_q,after_h1_equalized_i,after_h1_equalized_q,after_float_fir_equalized_i,after_float_fir_equalized_q,after_fixed_fir_equalized_i,after_fixed_fir_equalized_q
0,19388,3550048828.125000,1.766868750846e+02,-1.060121250507e+02,1.713580529474e+02,-1.051578294270e+02,1.771748029305e+02,-1.086486705646e+02,1.772996563100e+02,-1.087293468169e+02
1,19389,3550231933.593750,3.533737501691e+01,1.060121250507e+02,3.550495369986e+01,1.030917553689e+02,3.666445092071e+01,1.065702174572e+02,3.669245828102e+01,1.066457809640e+02
2,19390,3550415039.062500,2.473616251184e+02,3.533737501691e+01,2.416839496748e+02,3.209725916393e+01,2.497727209208e+02,3.325358321147e+01,2.499517861178e+02,3.327313513424e+01
3,19391,3550598144.531250,-3.533737501691e+01,1.766868750846e+02,-3.278829969013e+01,1.727246856331e+02,-3.394102966773e+01,1.784825544009e+02,-3.396226902513e+01,1.786106487026e+02
4,19392,3550781250.000000,-1.060121250507e+02,1.060121250507e+02,-1.024244486879e+02,1.044378513860e+02,-1.058684907510e+02,1.078798878392e+02,-1.059422912136e+02,1.079587306388e+02
5,19393,3550964355.468750,1.060121250507e+02,-2.473616251184e+02,1.010969414964e+02,-2.423370382624e+02,1.045312787711e+02,-2.503418751719e+02,1.046017004323e+02,-2.505224046762e+02
6,19394,3551147460.937500,-1.766868750846e+02,3.533737501691e+01,-1.720712016125e+02,3.614424377390e+01,-1.777714147974e+02,3.728166306628e+01,-1.778976948694e+02,3.731127676113e+01
7,19395,3551330566.406250,-1.766868750846e+02,-2.473616251184e+02,-1.747566599562e+02,-2.397389398555e+02,-1.804336876511e+02,-2.476949276023e+02,-1.805666387241e+02,-2.478686601063e+02
8,19396,3551513671.875000,1.766868750846e+02,-2.473616251184e+02,1.701294419577e+02,-2.430981296851e+02,1.757956585548e+02,-2.510220019082e+02,1.759168505195e+02,-2.512040660090e+02
9,19397,3551696777.343750,-1.766868750846e+02,1.060121250507e+02,-1.714845977436e+02,1.051482835523e+02,-1.771297086209e+02,1.085309794500e+02,-1.772542187251e+02,1.086113789895e+02
10,19398,3551879882.812500,1.060121250507e+02,2.473616251184e+02,1.058259515840e+02,2.405133074346e+02,1.091957169651e+02,2.483894092289e+02,1.092777693083e+02,2.485646821696e+02
11,19399,3552062988.281250,-2.473616251184e+02,-1.766868750846e+02,-2.431453228909e+02,-1.702648219970e+02,-2.509873876464e+02,-1.758771188432e+02,-2.511692672168e+02,-1.759982565510e+02
12,19400,3552246093.750000,3.533737501691e+01,3.533737501691e+01,3.480116543236e+01,3.420824243733e+01,3.591633514883e+01,3.532722354379e+01,3.594252556929e+01,3.535179238067e+01
13,19401,3552429199.218750,-2.473616251184e+02,-1.060121250507e+02,-2.423443750986e+02,-1.016221071054e+02,-2.501278877932e+02,-1.049809467112e+02,-2.503078472080e+02,-1.050515147718e+02
14,19402,3552612304.687500,-3.533737501691e+01,-3.533737501691e+01,-3.474899835683e+01,-3.426065394682e+01,-3.585451430152e+01,-3.537347337977e+01,-3.588064520028e+01,-3.539806018887e+01
15,19403,3552795410.156250,-3.533737501691e+01,-3.533737501691e+01,-3.472288521295e+01,-3.428682987769e+01,-3.582358035930e+01,-3.539655661301e+01,-3.584968130882e+01,-3.542115217358e+01
16,19404,3552978515.625000,1.060121250507e+02,-1.766868750846e+02,1.025551912728e+02,-1.730999953136e+02,1.058858177674e+02,-1.785901357598e+02,1.059581635131e+02,-1.787190234155e+02
17,19405,3553161621.093750,-2.473616251184e+02,-1.060121250507e+02,-2.420747830956e+02,-1.023313229042e+02,-2.497385427978e+02,-1.056660612636e+02,-2.499180029285e+02,-1.057370251800e+02
18,19406,3553344726.562500,-2.473616251184e+02,-2.473616251184e+02,-2.426468625043e+02,-2.405421545122e+02,-2.502549808723e+02,-2.482445565046e+02,-2.504371527828e+02,-2.484168896342e+02
19,19407,3553527832.031250,3.533737501691e+01,1.766868750846e+02,3.516751778231e+01,1.724604540107e+02,3.622032211090e+01,1.779168110675e+02,3.624907471665e+01,1.780426928793e+02
20,19408,3553710937.500000,-3.533737501691e+01,-1.766868750846e+02,-3.506981399180e+01,-1.725036830202e+02,-3.611550715962e+01,-1.779416040495e+02,-3.614417663989e+01,-1.780674607996e+02
21,19409,3553894042.968750,-3.533737501691e+01,-2.473616251184e+02,-3.515003281730e+01,-2.416011918093e+02,-3.617121552409e+01,-2.491849657439e+02,-3.620111719772e+01,-2.493613922081e+02
22,19410,3554077148.437500,2.473616251184e+02,1.060121250507e+02,2.419339054544e+02,1.030560488429e+02,2.494543519252e+02,1.063546976020e+02,2.496333098592e+02,1.064260233914e+02
23,19411,3554260253.906250,1.060121250507e+02,-1.766868750846e+02,1.032185981518e+02,-1.728625616987e+02,1.064874829328e+02,-1.782062803907e+02,1.065600771223e+02,-1.783345933365e+02
