sample_index,time_s,i,q
25196,1.049833333333333291e-06,-4.430904087612e-03,2.639527267912e-01
25197,1.049875000000000049e-06,-2.725036816573e-01,-6.186578244456e-03
25198,1.049916666666666595e-06,8.429344387824e-03,-2.805713830279e-01
25199,1.049958333333333353e-06,2.881235944647e-01,1.110709930357e-02
25200,1.049999999999999900e-06,-1.416095515584e-02,2.951302110978e-01
25201,1.050041666666666658e-06,-3.015632601863e-01,-1.752570898318e-02
25202,1.050083333333333416e-06,2.113039673228e-02,-3.073968744731e-01
25203,1.050124999999999962e-06,3.126072410389e-01,2.489892936425e-02
25204,1.050166666666666720e-06,-2.875080743845e-02,3.171725287992e-01
25205,1.050208333333333266e-06,-3.210727981694e-01,-3.260190944180e-02
25206,1.050250000000000024e-06,3.636534800303e-02,-3.242898967343e-01
25207,1.050291666666666570e-06,3.268073450056e-01,3.995238702975e-02
25208,1.050333333333333329e-06,-4.327341174585e-02,3.286102165102e-01
25209,1.050375000000000087e-06,-3.296850165450e-01,-4.623894260663e-02
25210,1.050416666666666633e-06,4.876068314479e-02,-3.300195639354e-01
25211,1.050458333333333391e-06,3.296028800620e-01,5.075259096725e-02
25212,1.050499999999999937e-06,-5.213196039757e-02,3.284250892606e-01
25213,1.050541666666666695e-06,-3.264773344680e-01,-5.282050465373e-02
25214,1.050583333333333241e-06,5.274542498075e-02,-3.237517116745e-01
25215,1.050624999999999999e-06,3.202412263619e-01,5.184045383189e-02
25216,1.050666666666666757e-06,-5.004685902175e-02,3.159397746624e-01
25217,1.050708333333333304e-06,-3.108421514667e-01,-4.731439576687e-02
25218,1.050750000000000062e-06,4.360219368943e-02,-3.049440871568e-01
25219,1.050791666666666608e-06,2.982423140431e-01,3.887956619220e-02
25220,1.050833333333333366e-06,-3.312673011780e-02,2.907346629567e-01
25221,1.050874999999999912e-06,-2.824201897976e-01,-2.633542428235e-02
25222,1.050916666666666670e-06,1.850941631897e-02,-2.732993311792e-01
25223,1.050958333333333428e-06,2.633740876440e-01,9.664888273655e-03
25224,1.050999999999999975e-06,1.693074420628e-04,2.526482322775e-01
25225,1.051041666666666733e-06,-2.411275419118e-01,1.095152883348e-02
25226,1.051083333333333279e-06,-2.262736749680e-02,-2.288200475132e-01
25227,1.051125000000000037e-06,2.157362997912e-01,-3.512981829234e-02
25228,1.051166666666666583e-06,4.837959797624e-02,2.018896455592e-01
25229,1.051208333333333341e-06,-1.872965099343e-01,6.228561352343e-02
25230,1.051250000000000099e-06,-7.674557908829e-02,-1.719766790880e-01
25231,1.051291666666666646e-06,1.559535779625e-01,-9.164677872671e-02
25232,1.051333333333333404e-06,1.068669701649e-01,1.392545371518e-01
25233,1.051374999999999950e-06,-1.219110430197e-01,1.222754230717e-01
25234,1.051416666666666708e-06,-1.377340834943e-01,-1.039589650942e-01
25235,1.051458333333333254e-06,8.543875483738e-02,-1.530988543772e-01
25236,1.051500000000000012e-06,1.682209804255e-01,6.639561004432e-02
25237,1.051541666666666770e-06,-4.687959938008e-02,1.829485240163e-01
25238,1.051583333333333317e-06,-1.971279174333e-01,-2.694574190673e-02
25239,1.051625000000000075e-06,6.654036890368e-03,-2.106055754145e-01
25240,1.051666666666666621e-06,2.232295508914e-01,-1.393056029899e-02
25241,1.051708333333333379e-06,3.473821977857e-02,2.348512158612e-01
25242,1.051749999999999925e-06,-2.453269486091e-01,5.569437914171e-02
25243,1.051791666666666683e-06,-7.671994800941e-02,-2.545198079782e-01
25244,1.051833333333333229e-06,2.623011750979e-01,-9.773157651195e-02
25245,1.051874999999999987e-06,1.186419882248e-01,2.685523429239e-01
25246,1.051916666666666746e-06,-2.731660341285e-01,1.393603772061e-01
25247,1.051958333333333292e-06,-1.597928678843e-01,-2.760478283058e-01
25248,1.052000000000000050e-06,2.771174801259e-01,-1.798430356333e-01
25249,1.052041666666666596e-06,1.994124849679e-01,2.763101109773e-01
25250,1.052083333333333354e-06,-2.735772577756e-01,2.184014813998e-01
25251,1.052124999999999900e-06,-2.367096321327e-01,-2.688877639768e-01
25252,1.052166666666666658e-06,2.622284994013e-01,-2.542366099514e-01
25253,1.052208333333333416e-06,2.708829138937e-01,2.536048972349e-01
25254,1.052249999999999963e-06,-2.430412985110e-01,2.865506595885e-01
25255,1.052291666666666721e-06,-3.011443915164e-01,-2.305810964653e-01
25256,1.052333333333333267e-06,2.162866753732e-01,-3.145719089074e-01
25257,1.052375000000000025e-06,3.267450965436e-01,2.002391408055e-01
25258,1.052416666666666571e-06,-1.825378406352e-01,3.375807513915e-01
25259,1.052458333333333329e-06,-3.470013957531e-01,-1.632996785813e-01
25260,1.052500000000000087e-06,1.426582245412e-01,-3.549360675073e-01
25261,1.052541666666666634e-06,3.613210780103e-01,1.207626284231e-01
25262,1.052583333333333392e-06,-9.777634660242e-02,3.661007283445e-01
25263,1.052624999999999938e-06,-3.692279748454e-01,-7.387569247319e-02
25264,1.052666666666666696e-06,4.924822480190e-02,-3.706650351960e-01
25265,1.052708333333333242e-06,3.703839268576e-01,2.409098970324e-02
25266,1.052750000000000000e-06,1.391365995400e-03,3.683669301964e-01
25267,1.052791666666666758e-06,-3.646069693621e-01,2.698859047031e-02
25268,1.052833333333333305e-06,-5.248691061569e-02,-3.591079047749e-01
25269,1.052875000000000063e-06,3.518847319651e-01,-7.767118135273e-02
25270,1.052916666666666609e-06,1.023270770622e-01,3.429636824792e-01
25271,1.052958333333333367e-06,-3.323822236078e-01,1.262433008693e-01
25272,1.052999999999999913e-06,-1.492137869905e-01,-3.201889547847e-01
25273,1.053041666666666671e-06,3.064433996527e-01,-1.710398711269e-01
25274,1.053083333333333429e-06,1.915324039574e-01,2.912156939567e-01
25275,1.053124999999999976e-06,-2.745861706188e-01,2.105137831580e-01
25276,1.053166666666666734e-06,-2.278198800447e-01,-2.566448445332e-01
25277,1.053208333333333280e-06,2.374908007965e-01,-2.433018379040e-01
25278,1.053250000000000038e-06,2.568277203248e-01,2.172314912325e-01
25279,1.053291666666666584e-06,-1.959819451738e-01,2.682839893759e-01
25280,1.053333333333333342e-06,-2.775767952533e-01,-1.738639015050e-01
25281,1.053375000000000100e-06,1.510048699473e-01,-2.846330610502e-01
25282,1.053416666666666646e-06,2.894013485379e-01,1.275371304499e-01
25283,1.053458333333333404e-06,-1.035966803463e-01,2.918524932830e-01
25284,1.053499999999999951e-06,-2.919800000156e-01,-7.932213962051e-02
25285,1.053541666666666709e-06,5.485362519429e-02,-2.898001918987e-01
25286,1.053583333333333255e-06,2.853521101724e-01,3.033160559257e-02
25287,1.053625000000000013e-06,-5.895747657846e-03,2.786971635481e-01
25288,1.053666666666666771e-06,-2.699185296536e-01,1.831623283796e-02
25289,1.053708333333333317e-06,-4.216970479595e-02,-2.591203137595e-01
25290,1.053750000000000075e-06,2.464264729011e-01,-6.553422781949e-02
25291,1.053791666666666622e-06,8.828461912298e-02,2.319795163237e-01
25292,1.053833333333333380e-06,-2.159389958821e-01,1.103019701509e-01
25293,1.053874999999999926e-06,-1.314746022488e-01,-1.984798025796e-01
25294,1.053916666666666684e-06,1.797902878194e-01,-1.516989513679e-01
25295,1.053958333333333230e-06,1.708803725437e-01,1.600702301098e-01
25296,1.053999999999999988e-06,-1.395286699100e-01,1.889338557622e-01
25297,1.054041666666666746e-06,-2.057846457990e-01,-1.183816369785e-01
25298,1.054083333333333293e-06,9.684979598562e-02,-2.213687596793e-01
25299,1.054125000000000051e-06,2.356333965486e-01,7.515603724387e-02
25300,1.054166666666666597e-06,-5.352304018855e-02,2.485372359447e-01
25301,1.054208333333333355e-06,-2.600506217148e-01,-3.217083768940e-02
25302,1.054249999999999901e-06,1.131440938570e-02,-2.701556301047e-01
25303,1.054291666666666659e-06,2.788460218527e-01,-8.838667989643e-03
25304,1.054333333333333417e-06,2.809048589810e-02,2.861270794208e-01
25305,1.054374999999999964e-06,-2.920153317891e-01,4.625495839659e-02
25306,1.054416666666666722e-06,-6.315984037692e-02,-2.965381704964e-01
25307,1.054458333333333268e-06,2.997333618242e-01,-7.864858590474e-02
25308,1.054500000000000026e-06,9.258202474834e-02,3.016484611755e-01
25309,1.054541666666666572e-06,-3.023401367758e-01,1.048398372897e-01
25310,1.054583333333333330e-06,-1.153218103603e-01,-3.018734108168e-01
25311,1.054625000000000088e-06,3.003208270514e-01,-1.239488591155e-01
25312,1.054666666666666634e-06,1.306638028202e-01,2.977615546311e-01
25313,1.054708333333333392e-06,-2.942804386331e-01,1.354318853360e-01
25314,1.054749999999999939e-06,-1.382410341378e-01,-2.899670082609e-01
25315,1.054791666666666697e-06,2.849144540963e-01,-1.391018548107e-01
25316,1.054833333333333243e-06,1.380473611429e-01,2.792185860429e-01
25317,1.054875000000000001e-06,-2.729767837193e-01,1.351324441097e-01
25318,1.054916666666666759e-06,-1.304330861837e-01,-2.662869510357e-01
25319,1.054958333333333305e-06,2.592464865258e-01,-1.240453304795e-01
25320,1.055000000000000063e-06,1.160840172040e-01,2.519512807011e-01
25321,1.055041666666666610e-06,-2.444947512603e-01,1.066813027000e-01
25322,1.055083333333333368e-06,-9.598497900709e-02,-2.369669264213e-01
25323,1.055124999999999914e-06,2.294535859626e-01,-8.415661428372e-02
25324,1.055166666666666672e-06,7.136953661213e-02,2.220354687643e-01
25325,1.055208333333333430e-06,-2.147875547476e-01,5.780668560958e-02
25326,1.055249999999999976e-06,-4.365835787805e-02,-2.077784281300e-01
25327,1.055291666666666734e-06,2.010697278582e-01,-2.911987361328e-02
25328,1.055333333333333281e-06,1.438919265021e-02,1.947156899624e-01
25329,1.055375000000000039e-06,-1.887627854150e-01,-3.354911691519e-04
25330,1.055416666666666585e-06,1.485814816416e-02,-1.832494558811e-01
25331,1.055458333333333343e-06,1.782059485378e-01,2.898727448339e-02
25332,1.055500000000000101e-06,-4.253818869603e-02,1.736542499309e-01
25333,1.055541666666666647e-06,-1.696081176411e-01,-5.533523554506e-02
25334,1.055583333333333405e-06,6.721387025734e-02,-1.660732073671e-01
25335,1.055624999999999952e-06,1.630472919139e-01,7.802259829141e-02
25336,1.055666666666666710e-06,-8.762474720031e-02,1.605205675138e-01
25337,1.055708333333333256e-06,-1.584760419163e-01,-9.590004937204e-02
25338,1.055750000000000014e-06,1.027460167584e-01,-1.568899977808e-01
25339,1.055791666666666772e-06,1.557325240936e-01,1.080790912853e-01
25340,1.055833333333333318e-06,-1.118355574216e-01,1.549681076231e-01
25341,1.055875000000000076e-06,-1.545562758366e-01,-1.139722063340e-01
25342,1.055916666666666623e-06,1.144667441392e-01,-1.544522822210e-01
25343,1.055958333333333381e-06,1.546078246021e-01,1.133179399356e-01
25344,1.055999999999999927e-06,-1.105455125245e-01,1.549717868281e-01
25345,1.056041666666666685e-06,-1.554909940857e-01,-1.061897579678e-01
25346,1.056083333333333231e-06,1.003109233382e-01,-1.561109721482e-01
25347,1.056124999999999989e-06,1.567767010078e-01,9.298833515944e-02
25348,1.056166666666666747e-06,-8.431929406317e-02,1.574333536225e-01
25349,1.056208333333333293e-06,-1.580270109031e-01,-7.441775007817e-02
25350,1.056250000000000051e-06,6.341277566789e-02,-1.585053445649e-01
25351,1.056291666666666598e-06,1.588182600792e-01,5.144685612031e-02
25352,1.056333333333333356e-06,-3.867401913262e-02,1.589184926498e-01
25353,1.056374999999999902e-06,-1.587621499241e-01,-2.525782739621e-02
25354,1.056416666666666660e-06,1.136925965062e-02,-1.583091959898e-01
25355,1.056458333333333418e-06,1.575238721164e-01,-2.815492983527e-03
25356,1.056499999999999964e-06,1.711728757868e-02,1.563750506465e-01
25357,1.056541666666666722e-06,-1.548365194197e-01,3.135631841403e-02
25358,1.056583333333333269e-06,-4.535440566609e-02,-1.528871951075e-01
25359,1.056625000000000027e-06,1.505112648303e-01,-5.893725508011e-02
25360,1.056666666666666573e-06,7.193666035321e-02,1.476982564163e-01
25361,1.056708333333333331e-06,-1.444430386148e-01,8.419262074248e-02
25362,1.056750000000000089e-06,-9.555534753782e-02,-1.407457535030e-01
25363,1.056791666666666635e-06,1.366116841893e-01,-1.058871344963e-01
25364,1.056833333333333393e-06,1.150640691028e-01,1.320510617261e-01
25365,1.056874999999999940e-06,-1.270788158788e-01,1.229775635789e-01
25366,1.056916666666666698e-06,-1.295356868801e-01,-1.217142750470e-01
25367,1.056958333333333244e-06,1.159808211993e-01,-1.346642814738e-01
25368,1.057000000000000002e-06,1.383078514416e-01,1.099055061429e-01
25369,1.057041666666666760e-06,-1.035186358159e-01,1.404302113645e-01
25370,1.057083333333333306e-06,-1.410148884951e-01,-9.685332954165e-02
25371,1.057125000000000064e-06,8.994506133672e-02,-1.400652738509e-01
25372,1.057166666666666611e-06,1.376045210452e-01,8.283119040096e-02
25373,1.057208333333333369e-06,-7.555048785148e-02,1.336751948606e-01
25374,1.057249999999999915e-06,-1.283386747287e-01,-6.814266658964e-02
25375,1.057291666666666673e-06,6.064792091693e-02,-1.216743213609e-01
25376,1.057333333333333431e-06,1.137784177525e-01,5.310648214774e-02
25377,1.057374999999999977e-06,-4.555819601111e-02,1.047628986042e-01
25378,1.057416666666666735e-06,-9.475388484396e-02,-3.804212709815e-02
25379,1.057458333333333281e-06,3.059619500594e-02,-8.389004235751e-02
25380,1.057500000000000039e-06,7.232078620347e-02,2.325684616326e-02
25381,1.057541666666666586e-06,-1.605876460908e-02,6.020435349187e-02
25382,1.057583333333333344e-06,-4.770576970014e-02,-9.034624243518e-03
25383,1.057625000000000102e-06,2.214884295154e-03,-3.499473448150e-02
25384,1.057666666666666648e-06,2.224345396530e-02,-4.372371039291e-03
25385,1.057708333333333406e-06,1.070154861407e-02,9.624447148311e-03
25386,1.057749999999999952e-06,2.691645777826e-03,1.674961861752e-02
25387,1.057791666666666710e-06,-2.249614447300e-02,1.453822542603e-02
25388,1.057833333333333257e-06,-2.575483826462e-02,-2.792327242227e-02
25389,1.057875000000000015e-06,3.301568351922e-02,-3.618919825129e-02
25390,1.057916666666666561e-06,4.569909972390e-02,3.776051136509e-02
25391,1.057958333333333319e-06,-4.214722945224e-02,5.415419768336e-02
25392,1.058000000000000077e-06,-6.143763336486e-02,-4.616751244240e-02
