tap_index,coeff_float,coeff_fixed_int,coeff_fixed_float,quantization_error,saturated
0,-1.799860256347073362e-01,-1474,-1.799316406250000000e-01,5.438500970733617379e-05,0
1,-1.331214010458689478e-01,-1091,-1.331787109375000000e-01,-5.730989163105215667e-05,0
2,-2.799507107273622730e-01,-2293,-2.799072265625000000e-01,4.348416486227302258e-05,0
3,2.422422318333076752e-01,1984,2.421875000000000000e-01,-5.473183330767517063e-05,0
4,-6.253227841293909628e-02,-512,-6.250000000000000000e-02,3.227841293909627929e-05,0
5,1.957055859334062842e-01,1603,1.956787109375000000e-01,-2.687499590628417145e-05,0
6,-2.942846379032645343e-01,-2411,-2.943115234375000000e-01,-2.688553423546569121e-05,0
7,9.936293291108820591e-02,814,9.936523437500000000e-02,2.301463911794088268e-06,0
8,8.081021093844477365e-02,662,8.081054687500000000e-02,3.359365552263460231e-07,0
9,-4.571998496430591807e-02,-375,-4.577636718750000000e-02,-5.638222319408192629e-05,0
10,2.624302610779087608e-02,215,2.624511718750000000e-02,2.091079709123921937e-06,0
11,-1.573324487775862590e-01,-1289,-1.573486328125000000e-01,-1.618403491374098557e-05,0
12,2.186073879722938706e-01,1791,2.186279296875000000e-01,2.054171520612935176e-05,0
13,-7.070950812279215569e-02,-579,-7.067871093750000000e-02,3.079718529215569323e-05,0
14,-9.035698339023343073e-02,-740,-9.033203125000000000e-02,2.495214023343073073e-05,0
15,8.966424850868984220e-02,735,8.972167968750000000e-02,5.743117881015780135e-05,0
16,-4.497379987623089520e-02,-368,-4.492187500000000000e-02,5.192487623089520055e-05,0
17,9.828649173446643572e-02,805,9.826660156250000000e-02,-1.989017196643572127e-05,0
18,-1.449807580437732224e-01,-1188,-1.450195312500000000e-01,-3.877320622677760120e-05,0
19,3.962634954128595871e-02,325,3.967285156250000000e-02,4.650202121404128919e-05,0
20,1.225902865322144319e-01,1004,1.225585937500000000e-01,-3.169278221443194710e-05,0
21,-1.511208174732386056e-01,-1238,-1.511230468750000000e-01,-2.229401761394411707e-06,0
22,6.171576730543147649e-02,506,6.176757812500000000e-02,5.181081956852351400e-05,0
23,-1.680967448594899993e-02,-138,-1.684570312500000000e-02,-3.602863905100006647e-05,0
24,3.851617301746186606e-02,316,3.857421875000000000e-02,5.804573253813394285e-05,0
25,7.513148698881571630e-04,6,7.324218750000000000e-04,-1.889299488815716303e-05,0
26,-1.183951265875913400e-01,-970,-1.184082031250000000e-01,-1.307653740865999392e-05,0
27,1.629447433547453195e-01,1335,1.629638671875000000e-01,1.912383275468054755e-05,0
28,-5.928452274209868034e-02,-486,-5.932617187500000000e-02,-4.164913290131966317e-05,0
29,-6.454099958950446081e-02,-529,-6.457519531250000000e-02,-3.419572299553919059e-05,0
30,7.937610884576756787e-02,650,7.934570312500000000e-02,-3.040572076756786757e-05,0
31,-4.093718773087992591e-02,-335,-4.089355468750000000e-02,4.363304337992590654e-05,0
32,6.034288157654382756e-02,494,6.030273437500000000e-02,-4.014720154382755979e-05,0
33,-9.859074066234674305e-02,-808,-9.863281250000000000e-02,-4.207183765325694935e-05,0
34,3.719004572489286592e-02,305,3.723144531250000000e-02,4.139958760713408070e-05,0
35,1.013544078991400754e-01,830,1.013183593750000000e-01,-3.604852414007542194e-05,0
36,-1.604604260723170306e-01,-1314,-1.604003906250000000e-01,6.003544731703058801e-05,0
37,7.953870593978835946e-02,652,7.958984375000000000e-02,5.113781021164054419e-05,0
38,2.209785550558983347e-02,181,2.209472656250000000e-02,-3.128943089833469138e-06,0
39,-3.442173845299185270e-02,-282,-3.442382812500000000e-02,-2.089672008147303028e-06,0
40,1.240980197059631841e-02,102,1.245117187500000000e-02,4.136990440368158717e-05,0
41,-6.208861601214227255e-02,-509,-6.213378906250000000e-02,-4.517305035772745114e-05,0
42,1.508660152827727696e-01,1236,1.508789062500000000e-01,1.289096722723037658e-05,0
43,-1.379995191911826402e-01,-1130,-1.379394531250000000e-01,6.006606618264020980e-05,0
44,-2.587278866248417242e-02,-212,-2.587890625000000000e-02,-6.117587515827582756e-06,0
45,2.158271937887383807e-01,1768,2.158203125000000000e-01,-6.881288738380675341e-06,0
46,-2.621768487803111114e-01,-2148,-2.622070312500000000e-01,-3.018246968888860238e-05,0
47,1.160358499132907867e-01,951,1.160888671875000000e-01,5.301727420921331646e-05,0
48,1.160358499132907867e-01,951,1.160888671875000000e-01,5.301727420921331646e-05,0
49,-2.621768487803111114e-01,-2148,-2.622070312500000000e-01,-3.018246968888860238e-05,0
50,2.158271937887383807e-01,1768,2.158203125000000000e-01,-6.881288738380675341e-06,0
51,-2.587278866248417242e-02,-212,-2.587890625000000000e-02,-6.117587515827582756e-06,0
52,-1.379995191911826402e-01,-1130,-1.379394531250000000e-01,6.006606618264020980e-05,0
53,1.508660152827727696e-01,1236,1.508789062500000000e-01,1.289096722723037658e-05,0
54,-6.208861601214227255e-02,-509,-6.213378906250000000e-02,-4.517305035772745114e-05,0
55,1.240980197059631841e-02,102,1.245117187500000000e-02,4.136990440368158717e-05,0
56,-3.442173845299185270e-02,-282,-3.442382812500000000e-02,-2.089672008147303028e-06,0
57,2.209785550558983347e-02,181,2.209472656250000000e-02,-3.128943089833469138e-06,0
58,7.953870593978835946e-02,652,7.958984375000000000e-02,5.113781021164054419e-05,0
59,-1.604604260723170306e-01,-1314,-1.604003906250000000e-01,6.003544731703058801e-05,0
60,1.013544078991400754e-01,830,1.013183593750000000e-01,-3.604852414007542194e-05,0
61,3.719004572489286592e-02,305,3.723144531250000000e-02,4.139958760713408070e-05,0
62,-9.859074066234674305e-02,-808,-9.863281250000000000e-02,-4.207183765325694935e-05,0
63,6.034288157654382756e-02,494,6.030273437500000000e-02,-4.014720154382755979e-05,0
64,-4.093718773087992591e-02,-335,-4.089355468750000000e-02,4.363304337992590654e-05,0
65,7.937610884576756787e-02,650,7.934570312500000000e-02,-3.040572076756786757e-05,0
66,-6.454099958950446081e-02,-529,-6.457519531250000000e-02,-3.419572299553919059e-05,0
67,-5.928452274209868034e-02,-486,-5.932617187500000000e-02,-4.164913290131966317e-05,0
68,1.629447433547453195e-01,1335,1.629638671875000000e-01,1.912383275468054755e-05,0
69,-1.183951265875913400e-01,-970,-1.184082031250000000e-01,-1.307653740865999392e-05,0
70,7.513148698881571630e-04,6,7.324218750000000000e-04,-1.889299488815716303e-05,0
71,3.851617301746186606e-02,316,3.857421875000000000e-02,5.804573253813394285e-05,0
72,-1.680967448594899993e-02,-138,-1.684570312500000000e-02,-3.602863905100006647e-05,0
73,6.171576730543147649e-02,506,6.176757812500000000e-02,5.181081956852351400e-05,0
74,-1.511208174732386056e-01,-1238,-1.511230468750000000e-01,-2.229401761394411707e-06,0
75,1.225902865322144319e-01,1004,1.225585937500000000e-01,-3.169278221443194710e-05,0
76,3.962634954128595871e-02,325,3.967285156250000000e-02,4.650202121404128919e-05,0
77,-1.449807580437732224e-01,-1188,-1.450195312500000000e-01,-3.877320622677760120e-05,0
78,9.828649173446643572e-02,805,9.826660156250000000e-02,-1.989017196643572127e-05,0
79,-4.497379987623089520e-02,-368,-4.492187500000000000e-02,5.192487623089520055e-05,0
80,8.966424850868984220e-02,735,8.972167968750000000e-02,5.743117881015780135e-05,0
81,-9.035698339023343073e-02,-740,-9.033203125000000000e-02,2.495214023343073073e-05,0
82,-7.070950812279215569e-02,-579,-7.067871093750000000e-02,3.079718529215569323e-05,0
83,2.186073879722938706e-01,1791,2.186279296875000000e-01,2.054171520612935176e-05,0
84,-1.573324487775862590e-01,-1289,-1.573486328125000000e-01,-1.618403491374098557e-05,0
85,2.624302610779087608e-02,215,2.624511718750000000e-02,2.091079709123921937e-06,0
86,-4.571998496430591807e-02,-375,-4.577636718750000000e-02,-5.638222319408192629e-05,0
87,8.081021093844477365e-02,662,8.081054687500000000e-02,3.359365552263460231e-07,0
88,9.936293291108820591e-02,814,9.936523437500000000e-02,2.301463911794088268e-06,0
