stage,evm_percent,magnitude_only_evm_percent,fitted_delay_samples,gain_real,gain_imag,gain_abs_db,gain_phase_rad
after_h1,7.742609558,2.214327379,11.414244486,9.802202450999e-01,-1.937540681778e-01,-0.007074476,-0.195148217330
after_float_fir,7.402764468,0.101872602,58.914244486,9.784292785640e-01,-1.930306753104e-01,-0.023582282,-0.194784859834
after_fixed_fir,7.403666154,0.110770193,58.914244486,9.783265832852e-01,-1.930275595305e-01,-0.024465089,-0.194801727653
