stage,evm_percent,magnitude_only_evm_percent,fitted_delay_samples,gain_real,gain_imag,gain_abs_db,gain_phase_rad
after_h1,11.968659154,1.681453013,-8.835573361,8.892649414507e-01,4.524233992479e-01,-0.019678674,0.470631889580
after_float_fir,11.804720997,0.391374549,22.664426639,8.852150226147e-01,4.500031829307e-01,-0.060752973,0.470308977726
after_fixed_fir,11.804249343,0.391120833,22.664426639,8.852585090144e-01,4.500293332914e-01,-0.060310259,0.470312607643
