tap_index,coeff_float,coeff_fixed_int,coeff_fixed_float,quantization_error,saturated
0,-2.484559636578589914e-01,-2035,-2.484130859375000000e-01,4.287772035899140022e-05,0
1,-7.230490728033385495e-02,-592,-7.226562500000000000e-02,3.928228033385494644e-05,0
2,-1.964655436775299413e-01,-1609,-1.964111328125000000e-01,5.441086502994130214e-05,0
3,3.973287051924951907e-01,3255,3.973388671875000000e-01,1.016199500480929885e-05,0
4,-1.867405853446698072e-01,-1530,-1.867675781250000000e-01,-2.699278033019281153e-05,0
5,9.858198988861778533e-02,808,9.863281250000000000e-02,5.082261138221466634e-05,0
6,-2.429868984840171109e-01,-1991,-2.430419921875000000e-01,-5.509370348288911146e-05,0
7,2.116279157132316679e-01,1734,2.116699218750000000e-01,4.200616176833205095e-05,0
8,4.334509624392523380e-02,355,4.333496093750000000e-02,-1.013530642523380321e-05,0
9,-1.676058493392263982e-01,-1373,-1.676025390625000000e-01,3.310276726398164726e-06,0
10,7.152851454036135426e-02,586,7.153320312500000000e-02,4.688584638645743041e-06,0
11,-1.658746400535141344e-02,-136,-1.660156250000000000e-02,-1.409849464858656254e-05,0
12,1.011881713073450040e-01,829,1.011962890625000000e-01,8.117755154996020295e-06,0
13,-1.245187951060951065e-01,-1020,-1.245117187500000000e-01,7.076356095106484112e-06,0
14,-1.487247113626444760e-02,-122,-1.489257812500000000e-02,-2.010698873555240296e-05,0
15,1.379540434403003502e-01,1130,1.379394531250000000e-01,-1.459031530035015400e-05,0
16,-9.151047860590197369e-02,-750,-9.155273437500000000e-02,-4.225576909802630787e-05,0
17,-1.884005641612165535e-02,-154,-1.879882812500000000e-02,4.122829112165535270e-05,0
18,2.743877399078626170e-02,225,2.746582031250000000e-02,2.704632171373830274e-05,0
19,3.434803041878865815e-02,281,3.430175781250000000e-02,-4.627260628865814684e-05,0
20,-2.727224372304113201e-02,-223,-2.722167968750000000e-02,5.056403554113200749e-05,0
21,-5.231887112480635565e-02,-429,-5.236816406250000000e-02,-4.929293769364434530e-05,0
22,7.405846262729359752e-02,607,7.409667968750000000e-02,3.821706020640247559e-05,0
23,9.775868015711328129e-03,80,9.765625000000000000e-03,-1.024301571132812949e-05,0
24,-8.389845851791195852e-02,-687,-8.386230468750000000e-02,3.615383041195852076e-05,0
25,3.652983005812121542e-02,299,3.649902343750000000e-02,-3.080662062121541922e-05,0
26,8.233025525337120398e-02,674,8.227539062500000000e-02,-5.486462837120398284e-05,0
27,-1.249805683922394495e-01,-1024,-1.250000000000000000e-01,-1.943160776055052885e-05,0
28,2.841934266652508534e-02,233,2.844238281250000000e-02,2.304014597491466088e-05,0
29,1.170446083457380299e-01,959,1.170654296875000000e-01,2.082134176197014686e-05,0
30,-1.705046053578345988e-01,-1397,-1.705322265625000000e-01,-2.762120466540118890e-05,0
31,7.935415115083711834e-02,650,7.934570312500000000e-02,-8.448025837118344761e-06,0
32,7.935415115083711834e-02,650,7.934570312500000000e-02,-8.448025837118344761e-06,0
33,-1.705046053578345988e-01,-1397,-1.705322265625000000e-01,-2.762120466540118890e-05,0
34,1.170446083457380299e-01,959,1.170654296875000000e-01,2.082134176197014686e-05,0
35,2.841934266652508534e-02,233,2.844238281250000000e-02,2.304014597491466088e-05,0
36,-1.249805683922394495e-01,-1024,-1.250000000000000000e-01,-1.943160776055052885e-05,0
37,8.233025525337120398e-02,674,8.227539062500000000e-02,-5.486462837120398284e-05,0
38,3.652983005812121542e-02,299,3.649902343750000000e-02,-3.080662062121541922e-05,0
39,-8.389845851791195852e-02,-687,-8.386230468750000000e-02,3.615383041195852076e-05,0
40,9.775868015711328129e-03,80,9.765625000000000000e-03,-1.024301571132812949e-05,0
41,7.405846262729359752e-02,607,7.409667968750000000e-02,3.821706020640247559e-05,0
42,-5.231887112480635565e-02,-429,-5.236816406250000000e-02,-4.929293769364434530e-05,0
43,-2.727224372304113201e-02,-223,-2.722167968750000000e-02,5.056403554113200749e-05,0
44,3.434803041878865815e-02,281,3.430175781250000000e-02,-4.627260628865814684e-05,0
45,2.743877399078626170e-02,225,2.746582031250000000e-02,2.704632171373830274e-05,0
46,-1.884005641612165535e-02,-154,-1.879882812500000000e-02,4.122829112165535270e-05,0
47,-9.151047860590197369e-02,-750,-9.155273437500000000e-02,-4.225576909802630787e-05,0
48,1.379540434403003502e-01,1130,1.379394531250000000e-01,-1.459031530035015400e-05,0
49,-1.487247113626444760e-02,-122,-1.489257812500000000e-02,-2.010698873555240296e-05,0
50,-1.245187951060951065e-01,-1020,-1.245117187500000000e-01,7.076356095106484112e-06,0
51,1.011881713073450040e-01,829,1.011962890625000000e-01,8.117755154996020295e-06,0
52,-1.658746400535141344e-02,-136,-1.660156250000000000e-02,-1.409849464858656254e-05,0
53,7.152851454036135426e-02,586,7.153320312500000000e-02,4.688584638645743041e-06,0
54,-1.676058493392263982e-01,-1373,-1.676025390625000000e-01,3.310276726398164726e-06,0
55,4.334509624392523380e-02,355,4.333496093750000000e-02,-1.013530642523380321e-05,0
56,2.116279157132316679e-01,1734,2.116699218750000000e-01,4.200616176833205095e-05,0
57,-2.429868984840171109e-01,-1991,-2.430419921875000000e-01,-5.509370348288911146e-05,0
58,9.858198988861778533e-02,808,9.863281250000000000e-02,5.082261138221466634e-05,0
59,-1.867405853446698072e-01,-1530,-1.867675781250000000e-01,-2.699278033019281153e-05,0
60,3.973287051924951907e-01,3255,3.973388671875000000e-01,1.016199500480929885e-05,0
61,-1.964655436775299413e-01,-1609,-1.964111328125000000e-01,5.441086502994130214e-05,0
62,-7.230490728033385495e-02,-592,-7.226562500000000000e-02,3.928228033385494644e-05,0
63,-2.484559636578589914e-01,-2035,-2.484130859375000000e-01,4.287772035899140022e-05,0
