subcarrier_index,fft_bin,freq_hz,reference_i,reference_q,after_h1_equalized_i,after_h1_equalized_q,after_float_fir_equalized_i,after_float_fir_equalized_q,after_fixed_fir_equalized_i,after_fixed_fir_equalized_q
0,19388,3550048828.125000,2.525904782853e+02,-1.082530621223e+02,2.789510226435e+02,3.682206106944e+01,2.766975583398e+02,3.648477186216e+01,2.767284696310e+02,3.648471631837e+01
1,19389,3550231933.593750,3.608435404076e+01,-1.082530621223e+02,8.834123317207e+01,-7.644895804671e+01,8.762105204218e+01,-7.584740836786e+01,8.762957085186e+01,-7.585703201043e+01
2,19390,3550415039.062500,-2.525904782853e+02,1.804217702038e+02,-3.166419211609e+02,2.698168476095e+01,-3.141161664620e+02,2.681122360420e+01,-3.141503488708e+02,2.681878481141e+01
3,19391,3550598144.531250,-1.804217702038e+02,1.082530621223e+02,-2.153949080471e+02,1.211106262118e+00,-2.136934148196e+02,1.231772892484e+00,-2.137169497126e+02,1.235044842635e+00
4,19392,3550781250.000000,2.525904782853e+02,3.608435404076e+01,2.037139674276e+02,1.634752320543e+02,2.021413253924e+02,1.621662178611e+02,2.021660141159e+02,1.621811482301e+02
5,19393,3550964355.468750,-3.608435404076e+01,-2.525904782853e+02,9.978389387619e+01,-2.413714773217e+02,9.897505362932e+01,-2.395109086328e+02,9.898247573660e+01,-2.395388282477e+02
6,19394,3551147460.937500,-1.804217702038e+02,-1.804217702038e+02,-6.510211278088e+01,-2.529361548528e+02,-6.463632266217e+01,-2.509793567390e+02,-6.464715779108e+01,-2.510061779083e+02
7,19395,3551330566.406250,1.804217702038e+02,2.525904782853e+02,2.766773052724e+01,3.165300446331e+02,2.750095391784e+01,3.141097586675e+02,2.750861053387e+01,3.141441538694e+02
8,19396,3551513671.875000,2.525904782853e+02,3.608435404076e+01,2.039773002828e+02,1.631145252832e+02,2.024565294902e+02,1.618514565677e+02,2.024813621422e+02,1.618664385155e+02
9,19397,3551696777.343750,3.608435404076e+01,2.525904782853e+02,-9.937442485393e+01,2.415302528012e+02,-9.859503337838e+01,2.397323196393e+02,-9.860246513786e+01,2.397603916274e+02
10,19398,3551879882.812500,-3.608435404076e+01,1.804217702038e+02,-1.254821677116e+02,1.404423193134e+02,-1.245294196954e+02,1.394156770693e+02,-1.245412209580e+02,1.394330073329e+02
11,19399,3552062988.281250,-1.082530621223e+02,3.608435404076e+01,-1.142519051207e+02,-2.426921061050e+01,-1.134133490209e+02,-2.407431698234e+01,-1.134263288836e+02,-2.407533275884e+01
12,19400,3552246093.750000,-1.082530621223e+02,1.804217702038e+02,-1.889416778376e+02,1.033888678033e+02,-1.875472758377e+02,1.026603323346e+02,-1.875666742402e+02,1.026745278897e+02
13,19401,3552429199.218750,-3.608435404076e+01,3.608435404076e+01,-5.052242619951e+01,1.328243610467e+01,-5.015492608575e+01,1.319340615338e+01,-5.016032963221e+01,1.319561458692e+01
14,19402,3552612304.687500,1.082530621223e+02,1.082530621223e+02,4.005683015315e+01,1.515185770581e+02,3.979086730229e+01,1.504264185105e+02,3.979752075605e+01,1.504426414655e+02
15,19403,3552795410.156250,1.804217702038e+02,-1.082530621223e+02,2.153815456351e+02,-3.198529184125e+00,2.138508440817e+02,-3.206059148324e+00,2.138747179954e+02,-3.209556273833e+00
16,19404,3552978515.625000,-3.608435404076e+01,-3.608435404076e+01,-1.349189917776e+01,-5.047343505084e+01,-1.340402349061e+01,-5.011626926645e+01,-1.340626007286e+01,-5.012168489247e+01
17,19405,3553161621.093750,3.608435404076e+01,1.082530621223e+02,-2.345650221134e+01,1.144381903837e+02,-2.327686951480e+01,1.136435422585e+02,-2.327781131930e+01,1.136566248499e+02
18,19406,3553344726.562500,2.525904782853e+02,-1.082530621223e+02,2.793262698476e+02,3.336877724426e+01,2.774017424206e+02,3.309906467779e+01,2.774333635507e+02,3.309870850803e+01
19,19407,3553527832.031250,1.082530621223e+02,1.804217702038e+02,3.609575925278e+00,2.153379126726e+02,3.615140908729e+00,2.138643479806e+02,3.618685820669e+00,2.138883255133e+02
20,19408,3553710937.500000,-3.608435404076e+01,1.804217702038e+02,-1.243058019529e+02,1.414652248515e+02,-1.234437866683e+02,1.405243050315e+02,-1.234556101180e+02,1.405419238460e+02
21,19409,3553894042.968750,1.082530621223e+02,2.525904782853e+02,-3.325123703272e+01,2.792761744552e+02,-3.298891518603e+01,2.774072400436e+02,-3.298855875929e+01,2.774389626670e+02
22,19410,3554077148.437500,-3.608435404076e+01,3.608435404076e+01,-5.043986931087e+01,1.352610090810e+01,-5.010290051149e+01,1.344333680944e+01,-5.010835127958e+01,1.344558758427e+01
23,19411,3554260253.906250,-1.082530621223e+02,1.804217702038e+02,-1.882333193390e+02,1.044979200765e+02,-1.869806063905e+02,1.038370841056e+02,-1.870001829563e+02,1.038515461249e+02
24,19412,3554443359.375000,-1.082530621223e+02,-1.082530621223e+02,-4.051288802736e+01,-1.513031606810e+02,-4.027036310893e+01,-1.503122865790e+02,-4.027711831704e+01,-1.503286758255e+02
25,19413,3554626464.843750,-2.525904782853e+02,1.804217702038e+02,-3.160832490850e+02,3.052873273452e+01,-3.140416235901e+02,3.037638812802e+01,-3.140766906237e+02,3.038443210770e+01
