subcarrier_index,fft_bin,freq_hz,reference_i,reference_q,after_h1_equalized_i,after_h1_equalized_q,after_float_fir_equalized_i,after_float_fir_equalized_q,after_fixed_fir_equalized_i,after_fixed_fir_equalized_q
0,19388,3550048828.125000,2.550645781574e+02,1.093133906389e+02,2.414601810666e+02,1.245043201301e+02,2.470272559678e+02,1.272616332612e+02,2.471274600080e+02,1.273092183927e+02
1,19389,3550231933.593750,1.093133906389e+02,3.643779687963e+01,1.043758158788e+02,4.294294814040e+01,1.067792192388e+02,4.388655532240e+01,1.068223446727e+02,4.390266793156e+01
2,19390,3550415039.062500,1.821889843981e+02,-2.550645781574e+02,1.946350736626e+02,-2.376583928490e+02,1.990008976918e+02,-2.431688904277e+02,1.990769881989e+02,-2.432682770030e+02
3,19391,3550598144.531250,-3.643779687963e+01,1.093133906389e+02,-4.244146363427e+01,1.047100417793e+02,-4.337425725968e+01,1.071228338658e+02,-4.339012454674e+01,1.071659989955e+02
4,19392,3550781250.000000,2.550645781574e+02,-2.550645781574e+02,2.649583404336e+02,-2.345877331296e+02,2.709394179561e+02,-2.400583545583e+02,2.710439600125e+02,-2.401572275207e+02
5,19393,3550964355.468750,-1.821889843981e+02,-2.550645781574e+02,-1.639918727508e+02,-2.603298428418e+02,-1.678455375207e+02,-2.662334904540e+02,-1.679155879828e+02,-2.663369812908e+02
6,19394,3551147460.937500,-2.550645781574e+02,3.643779687963e+01,-2.519584186530e+02,2.126262812919e+01,-2.577254947588e+02,2.184332559743e+01,-2.578273835386e+02,2.185531364607e+01
7,19395,3551330566.406250,-1.093133906389e+02,-1.821889843981e+02,-9.672276182268e+01,-1.846242582192e+02,-9.900898097603e+01,-1.888217812501e+02,-9.905062715301e+01,-1.888952757596e+02
8,19396,3551513671.875000,-2.550645781574e+02,1.821889843981e+02,-2.600461843441e+02,1.638593854216e+02,-2.659506596654e+02,1.677144990459e+02,-2.660536937343e+02,1.677842755135e+02
9,19397,3551696777.343750,-1.821889843981e+02,1.821889843981e+02,-1.886530345653e+02,1.679079552015e+02,-1.929200953710e+02,1.718310628985e+02,-1.929941034611e+02,1.719014491144e+02
10,19398,3551879882.812500,-1.093133906389e+02,-2.550645781574e+02,-9.237521024024e+01,-2.557271862033e+02,-9.459068928440e+01,-2.615638797209e+02,-9.463140080821e+01,-2.616658928203e+02
11,19399,3552062988.281250,-1.821889843981e+02,-1.821889843981e+02,-1.676884528033e+02,-1.886247653530e+02,-1.716096746922e+02,-1.928948128134e+02,-1.716798212830e+02,-1.929686431237e+02
