stage,evm_percent,magnitude_only_evm_percent,fitted_delay_samples,gain_real,gain_imag,gain_abs_db,gain_phase_rad
after_h1,11.968659154,1.681453013,-8.835573361,8.892649414507e-01,4.524233992479e-01,-0.019678674,0.470631889580
after_float_fir,11.804383400,0.384014695,22.664426639,8.852191353191e-01,4.500029235054e-01,-0.060721934,0.470306868050
after_fixed_fir,11.803800039,0.390811926,22.664426639,8.853988081182e-01,4.500811825089e-01,-0.059010965,0.470295130442
