subcarrier_index,fft_bin,freq_hz,reference_i,reference_q,after_h1_equalized_i,after_h1_equalized_q,after_float_fir_equalized_i,after_float_fir_equalized_q,after_fixed_fir_equalized_i,after_fixed_fir_equalized_q
0,19388,3550048828.125000,1.766868750846e+02,-1.060121250507e+02,1.713580529474e+02,-1.051578294270e+02,1.772073713606e+02,-1.086681280243e+02,1.772766471319e+02,-1.087077464524e+02
1,19389,3550231933.593750,3.533737501691e+01,1.060121250507e+02,3.550495369986e+01,1.030917553689e+02,3.667093063738e+01,1.065897826147e+02,3.668378472491e+01,1.066312135631e+02
2,19390,3550415039.062500,2.473616251184e+02,3.533737501691e+01,2.416839496748e+02,3.209725916393e+01,2.498184059571e+02,3.326020188348e+01,2.499143405903e+02,3.327595977951e+01
3,19391,3550598144.531250,-3.533737501691e+01,1.766868750846e+02,-3.278829969013e+01,1.727246856331e+02,-3.394763441529e+01,1.785152341168e+02,-3.396285151834e+01,1.785838326398e+02
4,19392,3550781250.000000,-1.060121250507e+02,1.060121250507e+02,-1.024244486879e+02,1.044378513860e+02,-1.058881767756e+02,1.078994925312e+02,-1.059304680094e+02,1.079400526812e+02
5,19393,3550964355.468750,1.060121250507e+02,-2.473616251184e+02,1.010969414964e+02,-2.423370382624e+02,1.045510495716e+02,-2.503877386027e+02,1.045945924918e+02,-2.504837500447e+02
6,19394,3551147460.937500,-1.766868750846e+02,3.533737501691e+01,-1.720712016125e+02,3.614424377390e+01,-1.778042671047e+02,3.728816114200e+01,-1.778739201832e+02,3.730058878210e+01
7,19395,3551330566.406250,-1.766868750846e+02,-2.473616251184e+02,-1.747566599562e+02,-2.397389398555e+02,-1.804664766626e+02,-2.477410377622e+02,-1.805339858218e+02,-2.478398256084e+02
8,19396,3551513671.875000,1.766868750846e+02,-2.473616251184e+02,1.701294419577e+02,-2.430981296851e+02,1.758286874390e+02,-2.510680372163e+02,1.759004062942e+02,-2.511641712573e+02
9,19397,3551696777.343750,-1.766868750846e+02,1.060121250507e+02,-1.714845977436e+02,1.051482835523e+02,-1.771627254269e+02,1.085506954462e+02,-1.772334559997e+02,1.085911720365e+02
10,19398,3551879882.812500,1.060121250507e+02,2.473616251184e+02,1.058259515840e+02,2.405133074346e+02,1.092154301667e+02,2.484356738253e+02,1.092554311497e+02,2.485345835271e+02
11,19399,3552062988.281250,-2.473616251184e+02,-1.766868750846e+02,-2.431453228909e+02,-1.702648219970e+02,-2.510335854767e+02,-1.759102812049e+02,-2.511303993951e+02,-1.759825181148e+02
12,19400,3552246093.750000,3.533737501691e+01,3.533737501691e+01,3.480116543236e+01,3.420824243733e+01,3.592293181095e+01,3.533386111137e+01,3.593669966638e+01,3.534823310992e+01
13,19401,3552429199.218750,-2.473616251184e+02,-1.060121250507e+02,-2.423443750986e+02,-1.016221071054e+02,-2.501741727088e+02,-1.050009936705e+02,-2.502719414961e+02,-1.050454834521e+02
14,19402,3552612304.687500,-3.533737501691e+01,-3.533737501691e+01,-3.474899835683e+01,-3.426065394682e+01,-3.586111240415e+01,-3.538013225372e+01,-3.587492132314e+01,-3.539458692469e+01
15,19403,3552795410.156250,-3.533737501691e+01,-3.533737501691e+01,-3.472288521295e+01,-3.428682987769e+01,-3.583017850454e+01,-3.540322549626e+01,-3.584400783686e+01,-3.541772152651e+01
16,19404,3552978515.625000,1.060121250507e+02,-1.766868750846e+02,1.025551912728e+02,-1.730999953136e+02,1.059059338822e+02,-1.786232051791e+02,1.059502338341e+02,-1.786931412497e+02
17,19405,3553161621.093750,-2.473616251184e+02,-1.060121250507e+02,-2.420747830956e+02,-1.023313229042e+02,-2.497849108898e+02,-1.056863012188e+02,-2.498834363140e+02,-1.057314463619e+02
18,19406,3553344726.562500,-2.473616251184e+02,-2.473616251184e+02,-2.426468625043e+02,-2.405421545122e+02,-2.503011761918e+02,-2.482914283747e+02,-2.503984631746e+02,-2.483937654270e+02
19,19407,3553527832.031250,3.533737501691e+01,1.766868750846e+02,3.516751778231e+01,1.724604540107e+02,3.622671268009e+01,1.779501225028e+02,3.623915894330e+01,1.780219495965e+02
20,19408,3553710937.500000,-3.533737501691e+01,-1.766868750846e+02,-3.506981399180e+01,-1.725036830202e+02,-3.612188180379e+01,-1.779749381587e+02,-3.613431885055e+01,-1.780469372611e+02
21,19409,3553894042.968750,-3.533737501691e+01,-2.473616251184e+02,-3.515003281730e+01,-2.416011918093e+02,-3.617745352904e+01,-2.492316381792e+02,-3.618910937606e+01,-2.493325232853e+02
22,19410,3554077148.437500,2.473616251184e+02,1.060121250507e+02,2.419339054544e+02,1.030560488429e+02,2.495007936015e+02,1.063751200259e+02,2.496003419617e+02,1.064210249305e+02
23,19411,3554260253.906250,1.060121250507e+02,-1.766868750846e+02,1.032185981518e+02,-1.728625616987e+02,1.065077869537e+02,-1.782394050931e+02,1.065530062426e+02,-1.783103258090e+02
24,19412,3554443359.375000,-1.060121250507e+02,2.473616251184e+02,-1.030876524117e+02,2.419051702302e+02,-1.063840601672e+02,2.494157054867e+02,-1.064301625342e+02,2.495156761741e+02
