freq_hz,h_db,phase_rad
3500000000.000000,-0.164100602,0.000000000000
3501000000.000000,-0.175570512,0.000000000000
3502000000.000000,-0.154273784,0.000000000000
3503000000.000000,-0.165442206,0.000000000000
3504000000.000000,-0.158579868,0.000000000000
3505000000.000000,-0.154807545,0.000000000000
3506000000.000000,-0.169569100,0.000000000000
3507000000.000000,-0.166967694,0.000000000000
3508000000.000000,-0.156279824,0.000000000000
3509000000.000000,-0.165279751,0.000000000000
3510000000.000000,-0.150140734,0.000000000000
3511000000.000000,-0.179439056,0.000000000000
3512000000.000000,-0.184513000,0.000000000000
3513000000.000000,-0.173532709,0.000000000000
3514000000.000000,-0.175354634,0.000000000000
3515000000.000000,-0.166006177,0.000000000000
3516000000.000000,-0.167506758,0.000000000000
3517000000.000000,-0.166766882,0.000000000000
3518000000.000000,-0.169317024,0.000000000000
3519000000.000000,-0.154331056,0.000000000000
3520000000.000000,-0.158923011,0.000000000000
3521000000.000000,-0.188349100,0.000000000000
3522000000.000000,-0.166749621,0.000000000000
3523000000.000000,-0.172576611,0.000000000000
3524000000.000000,-0.171560323,0.000000000000
3525000000.000000,-0.180408279,0.000000000000
3526000000.000000,-0.181852262,0.000000000000
3527000000.000000,-0.180027166,0.000000000000
3528000000.000000,-0.184836156,0.000000000000
3529000000.000000,-0.178079687,0.000000000000
3530000000.000000,-0.167119296,0.000000000000
3531000000.000000,-0.185674803,0.000000000000
3532000000.000000,-0.173063811,0.000000000000
3533000000.000000,-0.175453857,0.000000000000
3534000000.000000,-0.161585661,0.000000000000
3535000000.000000,-0.159632396,0.000000000000
3536000000.000000,-0.162110699,0.000000000000
3537000000.000000,-0.174415910,0.000000000000
3538000000.000000,-0.178910286,0.000000000000
3539000000.000000,-0.181914189,0.000000000000
3540000000.000000,-0.192061341,0.000000000000
3541000000.000000,-0.155376310,0.000000000000
3542000000.000000,-0.187501950,0.000000000000
3543000000.000000,-0.179059809,0.000000000000
3544000000.000000,-0.191539437,0.000000000000
3545000000.000000,-0.181025948,0.000000000000
3546000000.000000,-0.166179361,0.000000000000
3547000000.000000,-0.179275305,0.000000000000
3548000000.000000,-0.192013087,0.000000000000
3549000000.000000,-0.163522735,0.000000000000
3550000000.000000,-0.192807641,0.000000000000
3551000000.000000,-0.167645626,0.000000000000
3552000000.000000,-0.186479002,0.000000000000
3553000000.000000,-0.186966738,0.000000000000
3554000000.000000,-0.186172953,0.000000000000
3555000000.000000,-0.171597393,0.000000000000
3556000000.000000,-0.203032543,0.000000000000
3557000000.000000,-0.182335944,0.000000000000
3558000000.000000,-0.186442328,0.000000000000
3559000000.000000,-0.197139612,0.000000000000
3560000000.000000,-0.182600321,0.000000000000
3561000000.000000,-0.183475027,0.000000000000
3562000000.000000,-0.189073052,0.000000000000
3563000000.000000,-0.184365429,0.000000000000
3564000000.000000,-0.193479157,0.000000000000
3565000000.000000,-0.186184791,0.000000000000
3566000000.000000,-0.173713284,0.000000000000
3567000000.000000,-0.184275077,0.000000000000
3568000000.000000,-0.168733709,0.000000000000
3569000000.000000,-0.202639395,0.000000000000
3570000000.000000,-0.173491772,0.000000000000
3571000000.000000,-0.198920071,0.000000000000
3572000000.000000,-0.179920800,0.000000000000
3573000000.000000,-0.189188542,0.000000000000
3574000000.000000,-0.178490662,0.000000000000
3575000000.000000,-0.209060169,0.000000000000
3576000000.000000,-0.193289339,0.000000000000
3577000000.000000,-0.185988335,0.000000000000
3578000000.000000,-0.189086400,0.000000000000
3579000000.000000,-0.194833634,0.000000000000
3580000000.000000,-0.199223066,0.000000000000
3581000000.000000,-0.186810683,0.000000000000
3582000000.000000,-0.184855245,0.000000000000
3583000000.000000,-0.204803533,0.000000000000
3584000000.000000,-0.194769459,0.000000000000
3585000000.000000,-0.200969756,0.000000000000
3586000000.000000,-0.192115330,0.000000000000
3587000000.000000,-0.213118412,0.000000000000
3588000000.000000,-0.200561104,0.000000000000
3589000000.000000,-0.197573783,0.000000000000
3590000000.000000,-0.206992354,0.000000000000
3591000000.000000,-0.185062955,0.000000000000
3592000000.000000,-0.204958059,0.000000000000
3593000000.000000,-0.209764893,0.000000000000
3594000000.000000,-0.208429090,0.000000000000
3595000000.000000,-0.209889993,0.000000000000
3596000000.000000,-0.203311566,0.000000000000
3597000000.000000,-0.210314273,0.000000000000
3598000000.000000,-0.214793641,0.000000000000
3599000000.000000,-0.199885123,0.000000000000
3600000000.000000,-0.206396365,0.000000000000
3601000000.000000,-0.209358768,0.000000000000
3602000000.000000,-0.211364814,0.000000000000
3603000000.000000,-0.226525676,0.000000000000
3604000000.000000,-0.206814022,0.000000000000
3605000000.000000,-0.200637471,0.000000000000
3606000000.000000,-0.198500430,0.000000000000
3607000000.000000,-0.207900628,0.000000000000
3608000000.000000,-0.218988320,0.000000000000
3609000000.000000,-0.239439881,0.000000000000
3610000000.000000,-0.204134740,0.000000000000
3611000000.000000,-0.222161983,0.000000000000
3612000000.000000,-0.215732181,0.000000000000
3613000000.000000,-0.234883306,0.000000000000
3614000000.000000,-0.213501732,0.000000000000
3615000000.000000,-0.228806741,0.000000000000
3616000000.000000,-0.220233940,0.000000000000
