tone_index,freq_hz,input_amp,after_h1_amp,after_fir_amp,after_fir_fixed_amp,h1_delta_db,htotal_delta_db,htotal_fixed_delta_db,input_phase_rad,after_h1_phase_rad,after_fir_phase_rad,after_fir_fixed_phase_rad,h1_phase_delta_rad,h2_phase_delta_rad,h2_fixed_phase_delta_rad,htotal_phase_delta_rad,htotal_fixed_phase_delta_rad
12,3765930175.781250,4.806733358037e-02,4.680238003213e-02,4.808253588716e-02,4.808379593922e-02,-0.231641853,0.002746661,0.002974281,8.397305960438,4.443479883199,-1.120699866559,-1.120699866559,-3.953826077239,-5.564179749758,-5.564179749758,-3.234820519817,-3.234820519817
13,3784057617.187500,4.806733358037e-02,4.698340097993e-02,4.809774640009e-02,4.809644012008e-02,-0.198111611,0.005493936,0.005258034,10.016056853768,5.974266199841,0.111104007144,0.111104007144,-4.041790653928,-5.863162192697,-5.863162192697,-3.621767539445,-3.621767539445
14,3802001953.125000,4.806733358037e-02,4.723328340933e-02,4.815153402167e-02,4.814828418616e-02,-0.152037897,0.015201923,0.014615677,9.208215674842,5.103076533048,-1.056048077912,-1.056048077912,-4.105139141794,-6.159124610959,-6.159124610959,-3.981078445573,-3.981078445573
15,3819946289.062500,4.806733358037e-02,4.747908961657e-02,4.817736383146e-02,4.817282806488e-02,-0.106952967,0.019860025,0.019042234,6.376681623765,2.183523299386,2.011621577343,2.011621577343,-4.193158324380,-6.455087029222,-6.455087029222,-4.365060046422,-4.365060046422
16,3837890625.000000,4.806733358037e-02,4.765080703103e-02,4.811613116082e-02,4.811098866110e-02,-0.075595419,0.008813374,0.007885004,8.859138019079,4.591763836134,4.123899695829,4.123899695829,-4.267374182945,-6.751049447485,-6.751049447485,-4.735238323250,-4.735238323250
17,3856018066.406250,4.806733358037e-02,4.785710061557e-02,4.808770094223e-02,4.808258467174e-02,-0.038072953,0.003679655,0.002755474,11.577299946092,7.222931205718,6.456084622474,6.456084622474,-4.354368740374,-7.050031890424,-7.050031890424,-5.121215323618,-5.121215323618
18,3873962402.343750,4.806733358037e-02,4.805560213135e-02,4.806500651279e-02,4.806046432309e-02,-0.002120161,-0.000420517,-0.001241381,10.563360623764,6.127584136067,5.064775134560,5.064775134560,-4.435776487697,-7.345994308686,-7.345994308686,-5.498585489204,-5.498585489204
19,3891906738.281250,4.806733358037e-02,4.820067420342e-02,4.800905189643e-02,4.800550400286e-02,0.024061632,-0.010538039,-0.011179954,12.235415862840,7.686557163083,6.327785743314,6.327785743314,-4.548858699757,-7.641956726949,-7.641956726949,-5.907630119526,-5.907630119526
20,3910034179.687500,4.806733358037e-02,4.837915151478e-02,4.801065141404e-02,4.800836566146e-02,0.056164320,-0.010248656,-0.010662195,12.874290786513,8.215389617073,6.557635754365,6.557635754365,-4.658901169440,-7.940939169888,-7.940939169888,-6.316655032148,-6.316655032148
21,3927978515.625000,4.806733358037e-02,4.857976913140e-02,4.806393084603e-02,4.806297650047e-02,0.092108304,-0.000614905,-0.000787371,15.430858812959,10.666081903216,8.712365622245,8.712365622245,-4.764776909743,-8.236901588150,-8.236901588150,-6.718493190713,-6.718493190713
22,3945922851.562500,4.806733358037e-02,4.867261868494e-02,4.803705882537e-02,4.803734220920e-02,0.108693629,-0.005472449,-0.005421209,17.191772727966,12.305332987917,10.055654288684,10.055654288684,-4.886439740049,-8.532864006413,-8.532864006413,-7.136118439283,-7.136118439283
23,3963867187.500000,4.806733358038e-02,4.874153153120e-02,4.800862880600e-02,4.800988893127e-02,0.120982798,-0.010614585,-0.010386602,15.822601890533,10.825174884656,8.279533767159,8.279533767159,-4.997427005877,-8.828826424676,-8.828826424676,-7.543068123374,-7.543068123374
24,3981994628.906250,4.806733358037e-02,4.891616578185e-02,4.809853882467e-02,4.810038851475e-02,0.152047537,0.005637038,0.005971058,12.737736539796,13.927413953118,11.082790392683,11.082790392683,-5.093507893857,-9.127808867615,-9.127808867615,-7.938131454292,-7.938131454292
25,3999938964.843750,4.806733358037e-02,4.903010316437e-02,4.813662867046e-02,4.813856858191e-02,0.172255514,0.012512782,0.012862817,12.030796779857,13.123847999480,9.983262020782,9.983262020782,-5.190134087557,-9.423771285877,-9.423771285877,-8.330720066255,-8.330720066255
26,4017883300.781250,4.806733358037e-02,4.915200327049e-02,4.818215345932e-02,4.818364697725e-02,0.193823831,0.020723503,0.020992738,12.990236728668,13.967677479787,10.531129082827,10.531129082827,-5.305744556061,-9.719733704140,-9.719733704140,-8.742292953022,-8.742292953022
27,4036010742.187500,4.806733358037e-02,4.914625219567e-02,4.809579096341e-02,4.809629190018e-02,0.192807471,0.005140800,0.005231267,15.087573214155,15.960624085070,12.225093245171,12.225093245171,-5.410134436265,-10.018716147079,-10.018716147079,-9.145665276164,-9.145665276164
28,4053955078.125000,4.806733358037e-02,4.928935064692e-02,4.814703831088e-02,4.814608433983e-02,0.218061306,0.014390920,0.014218818,17.990864189305,18.716445127356,14.684951869194,14.684951869194,-5.557604369128,-10.314678565342,-10.314678565342,-9.589097627290,-9.589097627290
29,4071899414.062500,4.806733358037e-02,4.934504932340e-02,4.810458620371e-02,4.810181325833e-02,0.227871121,0.006729037,0.006228332,14.882913711926,21.739904076404,17.412448399979,17.412448399979,-5.709380249882,-10.610640983604,-10.610640983604,-10.036835926306,-10.036835926306
30,4089843750.000000,4.806733358037e-02,4.938467389521e-02,4.804255581686e-02,4.803774945848e-02,0.234843179,-0.004478559,-0.005347572,16.043895407308,22.754602492962,18.131184398275,18.131184398275,-5.855663528705,-10.906603401867,-10.906603401867,-10.479081623393,-10.479081623393
31,4107971191.406250,4.806733358037e-02,4.941282919818e-02,4.797196583713e-02,4.796506746116e-02,0.239793787,-0.017250313,-0.018499435,17.048751714467,23.609123423243,18.686722885617,18.686722885617,-6.005998905584,-11.205585844806,-11.205585844806,-10.928399443210,-10.928399443210
32,4125915527.343750,4.806733358038e-02,4.949112367560e-02,4.796424044135e-02,4.795541429509e-02,0.253545661,-0.018649199,-0.020247681,17.007288301314,23.436448361686,18.218085405798,18.218085405798,-6.137210553986,-11.501548263068,-11.501548263068,-11.355573509875,-11.355573509875
33,4143859863.281250,4.806733358037e-02,4.952365205287e-02,4.793575625354e-02,4.792534696415e-02,0.259252646,-0.023808960,-0.025695313,17.392636434903,23.707307476851,18.192982102700,18.192982102700,-6.251699572411,-11.797510681331,-11.797510681331,-11.766024946562,-11.766024946562
34,4161987304.687500,4.806733358037e-02,4.966138447315e-02,4.804230731723e-02,4.803078931834e-02,0.283375828,-0.004523487,-0.006606153,18.644495708831,24.853383606759,19.040075789668,19.040075789668,-6.357482716431,-12.096493124270,-12.096493124270,-12.170790533522,-12.170790533522
35,4179931640.625000,4.806733358037e-02,4.970722439888e-02,4.810116569419e-02,4.808921654685e-02,0.291389638,0.006111399,0.003953408,18.871111372500,24.989701364949,18.880431129596,18.880431129596,-6.447780621910,-12.392455542533,-12.392455542533,-12.557050857263,-12.557050857263
36,4197875976.562500,4.806733358037e-02,4.982371648135e-02,4.827295512876e-02,4.826129383873e-02,0.311721764,0.037077090,0.034978588,18.975278021866,24.989130478352,18.583897824736,18.583897824736,-6.552518157874,-12.688417960795,-12.688417960795,-12.957750811489,-12.957750811489
37,4215820312.500000,4.806733358037e-02,4.962369216618e-02,4.818140671360e-02,4.817087620033e-02,0.276780854,0.020588885,0.018690292,18.337962032453,24.264872119810,17.563677047931,17.563677047931,-6.639460527002,-12.984380379058,-12.984380379058,-13.340655598880,-13.340655598880
38,4233947753.906250,4.806733358037e-02,4.939954896165e-02,4.810491567218e-02,4.809627629698e-02,0.237459046,0.006788526,0.005228449,16.652959482271,22.503703255579,15.503525740762,15.503525740762,-6.715626841051,-13.283362821997,-13.283362821997,-13.715804355868,-13.715804355868
39,4251892089.843750,4.806733358037e-02,4.912041356529e-02,4.800029982096e-02,4.799418312718e-02,0.188239666,-0.012121625,-0.013228542,17.545318472156,23.328811708916,16.032671775836,16.032671775836,-6.782877377600,-13.579325240260,-13.579325240260,-14.079017310680,-14.079017310680
40,4269836425.781250,4.806733358037e-02,4.885189924347e-02,4.792035492799e-02,4.791724928961e-02,0.140628427,-0.026600106,-0.027163042,16.325069586042,22.042533979699,14.450431628357,14.450431628357,-6.848906220702,-13.875287658522,-13.875287658522,-14.441008572044,-14.441008572044
41,4287780761.718750,4.806733358037e-02,4.859717054218e-02,4.785581845332e-02,4.785602769347e-02,0.095219057,-0.038305664,-0.038267687,16.816461078534,22.455053743440,14.566988973834,14.566988973834,-6.927777949454,-14.171250076785,-14.171250076785,-14.815842719059,-14.815842719059
42,4305908203.125000,4.806733358037e-02,4.853960924952e-02,4.797941529559e-02,4.798308073983e-02,0.084924890,-0.015901605,-0.015238062,17.423330645998,22.990671258988,14.803624046444,14.803624046444,-6.999030001369,-14.470232519724,-14.470232519724,-15.186077213913,-15.186077213913
43,4323852539.062500,4.806733358037e-02,4.841040826979e-02,4.801663337773e-02,4.802360082895e-02,0.061774279,-0.009166491,-0.007906217,18.229192302337,23.695527904214,15.212518273407,15.212518273407,-7.100035012482,-14.766194937986,-14.766194937986,-15.583044643288,-15.583044643288
44,4341796875.000000,4.806733358038e-02,4.830920131222e-02,4.806728055423e-02,4.807721319408e-02,0.043596521,-0.000009582,0.001785088,15.616670239551,20.970622590627,12.191650541557,12.191650541557,-7.212418263284,-15.062157356249,-15.062157356249,-15.991390312353,-15.991390312353
45,4359924316.406250,4.806733358037e-02,4.818658278230e-02,4.808978730893e-02,4.810215762514e-02,0.021521949,0.004056499,0.006290515,16.732905985178,21.973505693886,12.895551201877,12.895551201877,-7.325770905651,-15.361139799188,-15.361139799188,-16.403725397660,-16.403725397660
46,4377868652.343750,4.806733358037e-02,4.811979271162e-02,4.817026562438e-02,4.818434539465e-02,0.009474330,0.018580196,0.021118638,13.981689022826,19.104831495515,16.014099892423,16.014099892423,-7.443228141670,-15.657102217451,-15.657102217451,-16.817145051941,-16.817145051941
47,4395812988.281250,4.806733358037e-02,4.791073173203e-02,4.812685302611e-02,4.814176305068e-02,-0.028344551,0.010748662,0.013439193,14.396433537435,19.394304034092,16.007610012737,16.007610012737,-7.568500117703,-15.953064635713,-15.953064635713,-17.238379446237,-17.238379446237
48,4413757324.218750,4.806733358037e-02,4.766403839429e-02,4.807727159611e-02,4.809209947017e-02,-0.073183913,0.001795639,0.004474107,11.774546101283,16.663361689677,12.980705250060,12.980705250060,-7.677555025965,-16.249027053976,-16.249027053976,-17.643396772761,-17.643396772761
49,4431884765.625000,4.806733358037e-02,4.745886062313e-02,4.810981867537e-02,4.812366889138e-02,-0.110654475,0.007673774,0.010173973,8.989094499966,13.772708051932,16.074254476556,16.074254476556,-7.782757062393,-16.548009496915,-16.548009496915,-18.047581252128,-18.047581252128
50,4449829101.562500,4.806733358037e-02,4.713826557143e-02,4.805055803187e-02,4.806258050822e-02,-0.169528650,-0.003031913,-0.000858935,9.342202417545,14.012124486903,16.017708493265,16.017708493265,-7.896448545001,-16.843971915178,-16.843971915178,-18.457235152999,-18.457235152999
