freq_hz,h1_db,h2_target_db,h2_actual_db,h2_actual_linear,h2_actual_phase_rad,htotal_actual_db
5500000000.000000,-0.277289155,0.277289155,0.263569212,1.030809614506,-0.327249234749,-0.013719943
5501000000.000000,-0.288613798,0.288613798,0.265304094,1.031015524464,-0.337590310567,-0.023309704
5502000000.000000,-0.270425438,0.270425438,0.266926197,1.031208086188,-0.347931386385,-0.003499241
5503000000.000000,-0.282910591,0.282910591,0.268437367,1.031387511165,-0.358272462203,-0.014473224
5504000000.000000,-0.264355900,0.264355900,0.269839428,1.031554009385,-0.368613538021,0.005483528
5505000000.000000,-0.268307730,0.268307730,0.271134189,1.031707789338,-0.378954613839,0.002826459
5506000000.000000,-0.270349037,0.270349037,0.272323441,1.031849058005,-0.389295689657,0.001974404
5507000000.000000,-0.266387857,0.266387857,0.273408955,1.031978020859,-0.399636765475,0.007021098
5508000000.000000,-0.270837720,0.270837720,0.274392488,1.032094881850,-0.409977841293,0.003554768
5509000000.000000,-0.282109232,0.282109232,0.275275777,1.032199843411,-0.420318917112,-0.006833455
5510000000.000000,-0.279347177,0.279347177,0.276060543,1.032293106446,-0.430659992930,-0.003286634
5511000000.000000,-0.282183467,0.282183467,0.276748491,1.032374870330,-0.441001068748,-0.005434976
5512000000.000000,-0.274238040,0.274238040,0.277341308,1.032445332902,-0.451342144566,0.003103268
5513000000.000000,-0.268435584,0.268435584,0.277840665,1.032504690463,-0.461683220384,0.009405081
5514000000.000000,-0.264625948,0.264625948,0.278248216,1.032553137771,-0.472024296202,0.013622268
5515000000.000000,-0.269087352,0.269087352,0.278565599,1.032590868039,-0.482365372020,0.009478247
5516000000.000000,-0.275882906,0.275882906,0.278794436,1.032618072930,-0.492706447838,0.002911530
5517000000.000000,-0.290128678,0.290128678,0.278936334,1.032634942555,-0.503047523656,-0.011192344
5518000000.000000,-0.275855476,0.275855476,0.278992883,1.032641665469,-0.513388599474,0.003137407
5519000000.000000,-0.279627019,0.279627019,0.278965657,1.032638428670,-0.523729675292,-0.000661362
5520000000.000000,-0.283820076,0.283820076,0.278856216,1.032625417594,-0.534070751110,-0.004963860
5521000000.000000,-0.268122826,0.268122826,0.278666102,1.032602816116,-0.544411826928,0.010543276
5522000000.000000,-0.265623792,0.265623792,0.278396845,1.032570806545,-0.554752902746,0.012773053
5523000000.000000,-0.262693003,0.262693003,0.278049957,1.032529569623,-0.565093978564,0.015356954
