tone_index,freq_hz,input_amp,after_h1_amp,after_fir_amp,after_fir_fixed_amp,h1_delta_db,htotal_delta_db,htotal_fixed_delta_db,input_phase_rad,after_h1_phase_rad,after_fir_phase_rad,after_fir_fixed_phase_rad,h1_phase_delta_rad,h2_phase_delta_rad,h2_fixed_phase_delta_rad,htotal_phase_delta_rad,htotal_fixed_phase_delta_rad
11,3747985839.843750,4.419002711967e-02,4.439598731490e-02,4.419973130547e-02,4.419360563026e-02,0.040389011,0.001907223,0.000703355,-1.351434867327,3.797363893221,4.829205657572,4.829205657572,-1.134386546632,-5.251343542828,-5.251343542828,-6.385730089460,-6.385730089460
12,3765930175.781250,4.419002711967e-02,4.454429406481e-02,4.424015036892e-02,4.423096912607e-02,0.069356251,0.009846527,0.008043741,1.062050447942,6.217797481904,6.803346710779,6.803346710779,-1.127438273218,-5.697636078304,-5.697636078304,-6.825074351522,-6.825074351522
13,3784057617.187500,4.419002711967e-02,4.470148715629e-02,4.420797119492e-02,4.419622447492e-02,0.099954073,0.003526330,0.001218052,2.781448782397,7.963930618127,8.098633306063,8.098633306063,-1.100703471449,-6.148482619243,-6.148482619243,-7.249186090692,-7.249186090692
14,3802001953.125000,4.419002711968e-02,4.499117607087e-02,4.423838621656e-02,4.422465118453e-02,0.156061554,0.009500155,0.006802961,4.613383633905,9.852405989993,9.540816142454,9.540816142454,-1.044162951092,-6.594775154719,-6.594775154719,-7.638938105811,-7.638938105811
15,3819946289.062500,4.419002711968e-02,4.523882880152e-02,4.418491787471e-02,4.416986032906e-02,0.203741695,-0.001004319,-0.003964843,6.528401971383,11.865061481082,11.107179098067,11.107179098067,-0.946525797481,-7.041067690194,-7.041067690194,-7.987593487675,-7.987593487675
16,3837890625.000000,4.419002711967e-02,4.552897511213e-02,4.417256518508e-02,4.415689957063e-02,0.259272121,-0.003432956,-0.006513916,4.099669994766,9.567921086097,8.363746167606,8.363746167606,-0.814934215848,-7.487360225670,-7.487360225670,-8.302294441518,-8.302294441518
17,3856018066.406250,4.419002711967e-02,4.575711547102e-02,4.414645316500e-02,4.413100400974e-02,0.302687413,-0.008569021,-0.011609201,6.986648854046,12.619852430996,10.964830971566,10.964830971566,-0.649981730230,-7.938206766609,-7.938206766609,-8.588188496839,-8.588188496839
18,3873962402.343750,4.419002711967e-02,4.592434615368e-02,4.415891196895e-02,4.414453455559e-02,0.334374274,-0.006118076,-0.008946519,8.798907696722,14.605280784412,12.503966789507,12.503966789507,-0.476812219489,-8.384499302085,-8.384499302085,-8.861311521574,-8.861311521574
19,3891906738.281250,4.419002711967e-02,4.594363421894e-02,4.415468859009e-02,4.414223533046e-02,0.338021551,-0.006948839,-0.009398927,7.319283157571,13.292057744588,10.744451214207,10.744451214207,-0.310410720162,-8.830791837560,-8.830791837560,-9.141202557723,-9.141202557723
20,3910034179.687500,4.419002711967e-02,4.587309510768e-02,4.419994963818e-02,4.419016150585e-02,0.324675507,0.001950128,0.000026415,8.993349922814,15.113980411711,12.115527340391,12.115527340391,-0.162554818282,-9.281638378500,-9.281638378500,-9.444193196782,-9.444193196782
21,3927978515.625000,4.419002711967e-02,4.566653542015e-02,4.423055632421e-02,4.422389820607e-02,0.285475924,0.007962676,0.006655072,9.141030436148,15.374532243260,11.929786636465,11.929786636465,-0.049683500068,-9.727930913975,-9.727930913975,-9.777614414043,-9.777614414043
22,3945922851.562500,4.419002711968e-02,4.541714237150e-02,4.429838020495e-02,4.429499498448e-02,0.237910740,0.021271564,0.020607775,9.581480601262,15.897540932132,12.006502789861,12.006502789861,0.032875023691,-10.174223449451,-10.174223449451,-10.141348425760,-10.141348425760
23,3963867187.500000,4.419002711968e-02,4.504312299972e-02,4.427290111369e-02,4.427254114749e-02,0.166084519,0.016274265,0.016203643,6.854398678866,13.221538659602,8.884207981855,8.884207981855,0.083954673556,-10.620515984926,-10.620515984926,-10.536561311370,-10.536561311370
24,3981994628.906250,4.419002711967e-02,4.468336676911e-02,4.424216333802e-02,4.424417775252e-02,0.096432410,0.010241734,0.010637207,6.014458459388,12.408421334731,7.620244116045,7.620244116045,0.110777568163,-11.071362525866,-11.071362525866,-10.960584957702,-10.960584957702
25,3999938964.843750,4.419002711967e-02,4.432810286838e-02,4.415086826873e-02,4.415418496023e-02,0.027097538,-0.007700386,-0.007047911,4.093865714090,10.508419399766,5.273949645605,5.273949645605,0.131368378497,-11.517655061341,-11.517655061341,-11.386286682844,-11.386286682844
26,4017883300.781250,4.419002711968e-02,4.410301217324e-02,4.410802075287e-02,4.411132886243e-02,-0.017120318,-0.016133957,-0.015482538,4.610877349713,11.054742721556,5.373980431919,5.373980431919,0.160680064663,-11.963947596817,-11.963947596817,-11.803267532153,-11.803267532153
27,4036010742.187500,4.419002711967e-02,4.394471054628e-02,4.405328858102e-02,4.405511008104e-02,-0.048353197,-0.026918680,-0.026559547,1.890806858129,8.379905527945,2.248296697369,2.248296697369,0.205913362637,-12.414794137756,-12.414794137756,-12.208880775119,-12.208880775119
28,4053955078.125000,4.419002711968e-02,4.392717499293e-02,4.407981625351e-02,4.407872883965e-02,-0.051819878,-0.021689852,-0.021904129,2.227028655348,8.785599018354,2.207697652302,2.207697652302,0.275385055827,-12.861086673232,-12.861086673232,-12.585701617405,-12.585701617405
29,4071899414.062500,4.419002711967e-02,4.398244618683e-02,4.415426875175e-02,4.414903883196e-02,-0.040897762,-0.007031427,-0.008060302,-0.854063318878,5.794218415707,5.053209821359,5.053209821359,0.365096427406,-13.307379208707,-13.307379208707,-12.942282781301,-12.942282781301
30,4089843750.000000,4.419002711967e-02,4.407131000104e-02,4.427368472162e-02,4.426345612883e-02,-0.023366163,0.016428000,0.014421058,-3.901728324670,2.853069008617,7.948953185974,7.948953185974,0.471612026108,-13.753671744183,-13.753671744183,-13.282059718075,-13.282059718075
31,4107971191.406250,4.419002711967e-02,4.409799023419e-02,4.437208088758e-02,4.435648788302e-02,-0.018109423,0.035710558,0.032657672,-6.492236866188,0.374875253712,5.019912890129,5.019912890129,0.583926812721,-14.204518285122,-14.204518285122,-13.620591472402,-13.620591472402
32,4125915527.343750,4.419002711965e-02,4.406545200849e-02,4.446404587713e-02,4.444344280752e-02,-0.024520775,0.053694189,0.049668521,-8.338363527675,-1.365845154376,2.832899946566,2.832899946566,0.689333066120,-14.650810820598,-14.650810820598,-13.961477754477,-13.961477754477
33,4143859863.281250,4.419002711967e-02,4.372059237238e-02,4.428575835429e-02,4.426116860644e-02,-0.092764610,0.018796358,0.013972162,-9.726864104487,-2.659808341597,1.092644223868,1.092644223868,0.783870455710,-15.097103356073,-15.097103356073,-14.313232900363,-14.313232900363
34,4161987304.687500,4.419002711967e-02,4.323334415758e-02,4.398121201824e-02,4.395404232646e-02,-0.190108760,-0.041141495,-0.046508921,-12.483886309142,-5.343947008085,-2.042340983559,-2.042340983559,0.856753993877,-15.547949897013,-15.547949897013,-14.691195903136,-14.691195903136
35,4179931640.625000,4.419002711968e-02,4.289817682565e-02,4.380611831216e-02,4.377789060455e-02,-0.257708661,-0.075789926,-0.081388728,-13.096293055566,-5.897642705933,-3.042329216883,-3.042329216883,0.915465042453,-15.994242432488,-15.994242432488,-15.078777390035,-15.078777390035
36,4197875976.562500,4.419002711967e-02,4.292095778444e-02,4.393414594720e-02,4.390621283429e-02,-0.253097267,-0.050441594,-0.055965796,-13.203573087710,-5.953085318389,-3.544064364814,-3.544064364814,0.967302462142,-16.440534967964,-16.440534967964,-15.473232505822,-15.473232505822
37,4215820312.500000,4.419002711968e-02,4.326288133750e-02,4.429458659988e-02,4.426816430484e-02,-0.184176554,0.020527694,0.015344902,-16.132889267093,-8.828164830849,-0.582251105569,-0.582251105569,1.021539129064,-16.886827503439,-16.886827503439,-15.865288374375,-15.865288374375
38,4233947753.906250,4.419002711968e-02,4.360364534390e-02,4.454030441545e-02,4.451652362150e-02,-0.116029390,0.068578257,0.063939481,-17.401908814862,-10.028416860103,-2.233349675764,-2.233349675764,1.090306647579,-17.337674044379,-17.337674044379,-16.247367396800,-16.247367396800
39,4251892089.843750,4.419002711968e-02,4.372565777735e-02,4.445604804345e-02,4.443561081721e-02,-0.091758334,0.052131701,0.048137726,-19.076508126646,-11.610893154634,-4.262118505770,-4.262118505770,1.182429664832,-17.783966579854,-17.783966579854,-16.601536915022,-16.601536915022
40,4269836425.781250,4.419002711967e-02,4.382022605386e-02,4.426513417518e-02,4.424811386277e-02,-0.072993090,0.014750338,0.011409899,-16.380757010675,-8.794091420504,-1.891609307115,-1.891609307115,1.303480282991,-18.230259115330,-18.230259115330,-16.926778832338,-16.926778832338
41,4287780761.718750,4.419002711968e-02,4.392416404827e-02,4.404841735463e-02,4.403438411287e-02,-0.052415264,-0.027879182,-0.030646833,-14.311642373509,-6.584485830954,-0.128296253041,-0.128296253041,1.443971235375,-18.676551650805,-18.676551650805,-17.232580415430,-17.232580415430
42,4305908203.125000,4.419002711967e-02,4.416042070377e-02,4.397421280131e-02,4.396236477122e-02,-0.005821319,-0.042523887,-0.044864453,-13.181913104846,-5.295931207948,0.709411829026,0.709411829026,1.602796589718,-19.127398191745,-19.127398191745,-17.524601602027,-17.524601602027
43,4323852539.062500,4.419002711967e-02,4.452433871270e-02,4.408544192893e-02,4.407476865872e-02,0.065464197,-0.020581388,-0.022684533,-10.828583889888,-2.793342793842,2.765707707657,2.765707707657,1.752055788866,-19.573690727220,-19.573690727220,-17.821634938354,-17.821634938354
44,4341796875.000000,4.419002711968e-02,4.480005248486e-02,4.419314265465e-02,4.418273826885e-02,0.119085094,0.000612361,-0.001432798,-12.779847952200,-4.609113985048,0.503643980975,0.503643980975,1.887548659972,-20.019983262696,-20.019983262696,-18.132434602724,-18.132434602724
45,4359924316.406250,4.419002711967e-02,4.500528284318e-02,4.432476098701e-02,4.431392029016e-02,0.158784547,0.026442687,0.024318082,-12.063906345210,-3.790126943491,0.871784481592,0.871784481592,1.990594094540,-20.470829803635,-20.470829803635,-18.480235709095,-18.480235709095
46,4377868652.343750,4.419002711967e-02,4.495415401683e-02,4.428918941149e-02,4.427762416798e-02,0.148911222,0.019469275,0.017200831,-12.059747629924,-3.719826410740,0.495792478868,0.495792478868,2.056735912005,-20.917122339110,-20.917122339110,-18.860386427106,-18.860386427106
47,4395812988.281250,4.419002711967e-02,4.480246127641e-02,4.421647936538e-02,4.420428484783e-02,0.119552101,0.005197837,0.002802014,-13.624886444612,-5.264421857651,-1.495095503519,-1.495095503519,2.077279279781,-21.363414874586,-21.363414874586,-19.286135594805,-19.286135594805
48,4413757324.218750,4.419002711967e-02,4.464730388445e-02,4.417846781331e-02,4.416608683390e-02,0.089419404,-0.002272368,-0.004706922,-13.898731470019,-5.542159963948,-2.219126145291,-2.219126145291,2.073386198891,-21.809707410061,-21.809707410061,-19.736321211170,-19.736321211170
49,4431884765.625000,4.419002711968e-02,4.445865615717e-02,4.413030938191e-02,4.411844239684e-02,0.052641263,-0.011745919,-0.014081937,-13.617565399428,-5.291492410660,-2.419305132943,-2.419305132943,2.042887681589,-22.260553951001,-22.260553951001,-20.217666269412,-20.217666269412
50,4449829101.562500,4.419002711967e-02,4.436030297131e-02,4.418449135493e-02,4.417385153607e-02,0.033404711,-0.001088165,-0.003180017,-10.580133866883,-2.275519402471,0.150375339770,0.150375339770,2.021429157232,-22.706846486476,-22.706846486476,-20.685417329244,-20.685417329244
