tap_index,coeff_float,coeff_fixed_int,coeff_fixed_float,quantization_error,saturated
0,8.992977778168229075e-02,368,8.984375000000000000e-02,-8.602778168229074929e-05,0
1,-1.477476303587811346e-01,-605,-1.477050781250000000e-01,4.255223378113459631e-05,0
2,1.820252826730695255e-03,7,1.708984375000000000e-03,-1.112684517306952552e-04,0
3,-3.883355543386464159e-01,-1591,-3.884277343750000000e-01,-9.218003635358407166e-05,0
4,3.460562800463770627e-01,1417,3.459472656250000000e-01,-1.090144213770627424e-04,0
5,-1.856375462810297694e-01,-760,-1.855468750000000000e-01,9.067128102976940163e-05,0
6,3.235424587894926707e-01,1325,3.234863281250000000e-01,-5.613066449267067881e-05,0
7,-3.886285260960840038e-01,-1592,-3.886718750000000000e-01,-4.334890391599621751e-05,0
8,1.457727677641522945e-01,597,1.457519531250000000e-01,-2.081463915229453399e-05,0
9,7.100965795008190584e-02,291,7.104492187500000000e-02,3.526392491809415830e-05,0
10,-6.525717059108242235e-02,-267,-6.518554687500000000e-02,7.162371608242235066e-05,0
11,6.725142872044381770e-02,275,6.713867187500000000e-02,-1.127568454438176992e-04,0
12,-1.982757104124089897e-01,-812,-1.982421875000000000e-01,3.352291240898974678e-05,0
13,2.444494856173555497e-01,1001,2.443847656250000000e-01,-6.471999235554970475e-05,0
14,-8.429821863558009665e-02,-345,-8.422851562500000000e-02,6.970301058009664708e-05,0
15,-9.121538443791683826e-02,-374,-9.130859375000000000e-02,-9.320931208316174388e-05,0
16,1.142058929497862252e-01,468,1.142578125000000000e-01,5.191955021377481216e-05,0
17,-7.695967361980252108e-02,-315,-7.690429687500000000e-02,5.537674480252108289e-05,0
18,1.015203137224319624e-01,416,1.015625000000000000e-01,4.218627756803761120e-05,0
19,-1.173332953797239786e-01,-481,-1.174316406250000000e-01,-9.834524527602139798e-05,0
20,2.055605134882791674e-02,84,2.050781250000000000e-02,-4.823884882791673601e-05,0
21,1.155310523971261605e-01,473,1.154785156250000000e-01,-5.253677212616048031e-05,0
22,-1.466806229509911852e-01,-601,-1.467285156250000000e-01,-4.789267400881480619e-05,0
23,7.220592595898807364e-02,296,7.226562500000000000e-02,5.969904101192635704e-05,0
24,-4.383053263898865036e-03,-18,-4.394531250000000000e-03,-1.147798610113496404e-05,0
25,-1.483449971152958798e-02,-61,-1.489257812500000000e-02,-5.807841347041202418e-05,0
26,3.888788400812986240e-02,159,3.881835937500000000e-02,-6.952463312986240096e-05,0
27,-8.496870822348775998e-02,-348,-8.496093750000000000e-02,7.770723487759978454e-06,0
28,9.302648054306329739e-02,381,9.301757812500000000e-02,-8.902418063297390383e-06,0
29,-2.860846655868911140e-02,-117,-2.856445312500000000e-02,4.401343368911139753e-05,0
30,-5.610389669605077290e-02,-230,-5.615234375000000000e-02,-4.844705394922710351e-05,0
31,9.098241586957973859e-02,373,9.106445312500000000e-02,8.203725542026141238e-05,0
32,-6.584290582845545026e-02,-270,-6.591796875000000000e-02,-7.506292154454974330e-05,0
33,1.746621481270412696e-02,72,1.757812500000000000e-02,1.119101872958730426e-04,0
34,2.258914713445564146e-02,93,2.270507812500000000e-02,1.159309905443585420e-04,0
35,-4.501597269848907346e-02,-184,-4.492187500000000000e-02,9.409769848907345580e-05,0
36,5.184500269504471043e-02,212,5.175781250000000000e-02,-8.719019504471042792e-05,0
37,-4.534022426538032724e-02,-186,-4.541015625000000000e-02,-6.993198461967276014e-05,0
38,1.861524182911606512e-02,76,1.855468750000000000e-02,-6.055432911606511981e-05,0
39,3.650671203732148984e-02,150,3.662109375000000000e-02,1.143817126785101612e-04,0
40,-9.331531860205810602e-02,-382,-9.326171875000000000e-02,5.359985205810602338e-05,0
41,8.391053086337077471e-02,344,8.398437500000000000e-02,7.384413662922528765e-05,0
42,2.066751486350384970e-02,85,2.075195312500000000e-02,8.443826149615030197e-05,0
43,-1.307903565001176382e-01,-536,-1.308593750000000000e-01,-6.901849988236175015e-05,0
44,1.105283562608163628e-01,453,1.105957031250000000e-01,6.734686418363722282e-05,0
45,4.219570891110176886e-02,173,4.223632812500000000e-02,4.061921389823114348e-05,0
46,-1.559890497886618765e-01,-639,-1.560058593750000000e-01,-1.680958633812346115e-05,0
47,8.705505775152339032e-02,357,8.715820312500000000e-02,1.031453734766096808e-04,0
48,8.705505775152339032e-02,357,8.715820312500000000e-02,1.031453734766096808e-04,0
49,-1.559890497886618765e-01,-639,-1.560058593750000000e-01,-1.680958633812346115e-05,0
50,4.219570891110176886e-02,173,4.223632812500000000e-02,4.061921389823114348e-05,0
51,1.105283562608163628e-01,453,1.105957031250000000e-01,6.734686418363722282e-05,0
52,-1.307903565001176382e-01,-536,-1.308593750000000000e-01,-6.901849988236175015e-05,0
53,2.066751486350384970e-02,85,2.075195312500000000e-02,8.443826149615030197e-05,0
54,8.391053086337077471e-02,344,8.398437500000000000e-02,7.384413662922528765e-05,0
55,-9.331531860205810602e-02,-382,-9.326171875000000000e-02,5.359985205810602338e-05,0
56,3.650671203732148984e-02,150,3.662109375000000000e-02,1.143817126785101612e-04,0
57,1.861524182911606512e-02,76,1.855468750000000000e-02,-6.055432911606511981e-05,0
58,-4.534022426538032724e-02,-186,-4.541015625000000000e-02,-6.993198461967276014e-05,0
59,5.184500269504471043e-02,212,5.175781250000000000e-02,-8.719019504471042792e-05,0
60,-4.501597269848907346e-02,-184,-4.492187500000000000e-02,9.409769848907345580e-05,0
61,2.258914713445564146e-02,93,2.270507812500000000e-02,1.159309905443585420e-04,0
62,1.746621481270412696e-02,72,1.757812500000000000e-02,1.119101872958730426e-04,0
63,-6.584290582845545026e-02,-270,-6.591796875000000000e-02,-7.506292154454974330e-05,0
64,9.098241586957973859e-02,373,9.106445312500000000e-02,8.203725542026141238e-05,0
65,-5.610389669605077290e-02,-230,-5.615234375000000000e-02,-4.844705394922710351e-05,0
66,-2.860846655868911140e-02,-117,-2.856445312500000000e-02,4.401343368911139753e-05,0
67,9.302648054306329739e-02,381,9.301757812500000000e-02,-8.902418063297390383e-06,0
68,-8.496870822348775998e-02,-348,-8.496093750000000000e-02,7.770723487759978454e-06,0
69,3.888788400812986240e-02,159,3.881835937500000000e-02,-6.952463312986240096e-05,0
70,-1.483449971152958798e-02,-61,-1.489257812500000000e-02,-5.807841347041202418e-05,0
71,-4.383053263898865036e-03,-18,-4.394531250000000000e-03,-1.147798610113496404e-05,0
72,7.220592595898807364e-02,296,7.226562500000000000e-02,5.969904101192635704e-05,0
73,-1.466806229509911852e-01,-601,-1.467285156250000000e-01,-4.789267400881480619e-05,0
74,1.155310523971261605e-01,473,1.154785156250000000e-01,-5.253677212616048031e-05,0
75,2.055605134882791674e-02,84,2.050781250000000000e-02,-4.823884882791673601e-05,0
76,-1.173332953797239786e-01,-481,-1.174316406250000000e-01,-9.834524527602139798e-05,0
77,1.015203137224319624e-01,416,1.015625000000000000e-01,4.218627756803761120e-05,0
78,-7.695967361980252108e-02,-315,-7.690429687500000000e-02,5.537674480252108289e-05,0
79,1.142058929497862252e-01,468,1.142578125000000000e-01,5.191955021377481216e-05,0
80,-9.121538443791683826e-02,-374,-9.130859375000000000e-02,-9.320931208316174388e-05,0
81,-8.429821863558009665e-02,-345,-8.422851562500000000e-02,6.970301058009664708e-05,0
82,2.444494856173555497e-01,1001,2.443847656250000000e-01,-6.471999235554970475e-05,0
83,-1.982757104124089897e-01,-812,-1.982421875000000000e-01,3.352291240898974678e-05,0
84,6.725142872044381770e-02,275,6.713867187500000000e-02,-1.127568454438176992e-04,0
85,-6.525717059108242235e-02,-267,-6.518554687500000000e-02,7.162371608242235066e-05,0
86,7.100965795008190584e-02,291,7.104492187500000000e-02,3.526392491809415830e-05,0
87,1.457727677641522945e-01,597,1.457519531250000000e-01,-2.081463915229453399e-05,0
88,-3.886285260960840038e-01,-1592,-3.886718750000000000e-01,-4.334890391599621751e-05,0
89,3.235424587894926707e-01,1325,3.234863281250000000e-01,-5.613066449267067881e-05,0
90,-1.856375462810297694e-01,-760,-1.855468750000000000e-01,9.067128102976940163e-05,0
91,3.460562800463770627e-01,1417,3.459472656250000000e-01,-1.090144213770627424e-04,0
92,-3.883355543386464159e-01,-1591,-3.884277343750000000e-01,-9.218003635358407166e-05,0
93,1.820252826730695255e-03,7,1.708984375000000000e-03,-1.112684517306952552e-04,0
