subcarrier_index,fft_bin,freq_hz,reference_i,reference_q,after_h1_equalized_i,after_h1_equalized_q,after_float_fir_equalized_i,after_float_fir_equalized_q,after_fixed_fir_equalized_i,after_fixed_fir_equalized_q
0,19388,3550048828.125000,1.766868750846e+02,-1.060121250507e+02,1.713580529474e+02,-1.051578294270e+02,1.769325643474e+02,-1.084847264320e+02,1.768203021777e+02,-1.084124726613e+02
1,19389,3550231933.593750,3.533737501691e+01,1.060121250507e+02,3.550495369986e+01,1.030917553689e+02,3.660722617481e+01,1.064257639491e+02,3.658219018443e+01,1.063578409306e+02
2,19390,3550415039.062500,2.473616251184e+02,3.533737501691e+01,2.416839496748e+02,3.209725916393e+01,2.494338264277e+02,3.322451847383e+01,2.492729743419e+02,3.320666047107e+01
3,19391,3550598144.531250,-3.533737501691e+01,1.766868750846e+02,-3.278829969013e+01,1.727246856331e+02,-3.390751510175e+01,1.782448933497e+02,-3.388821951976e+01,1.781298164141e+02
4,19392,3550781250.000000,-1.060121250507e+02,1.060121250507e+02,-1.024244486879e+02,1.044378513860e+02,-1.057386640456e+02,1.077339649527e+02,-1.056722010600e+02,1.076632193307e+02
5,19393,3550964355.468750,1.060121250507e+02,-2.473616251184e+02,1.010969414964e+02,-2.423370382624e+02,1.044152008580e+02,-2.500194102676e+02,1.043515948364e+02,-2.498572270546e+02
6,19394,3551147460.937500,-1.766868750846e+02,3.533737501691e+01,-1.720712016125e+02,3.614424377390e+01,-1.775546218744e+02,3.722447556196e+01,-1.774410221257e+02,3.719805445625e+01
7,19395,3551330566.406250,-1.766868750846e+02,-2.473616251184e+02,-1.747566599562e+02,-2.397389398555e+02,-1.802008471032e+02,-2.474081646611e+02,-1.800815588506e+02,-2.472516927536e+02
8,19396,3551513671.875000,1.766868750846e+02,-2.473616251184e+02,1.701294419577e+02,-2.430981296851e+02,1.756050087326e+02,-2.507160236660e+02,1.754956865610e+02,-2.505524434045e+02
9,19397,3551696777.343750,-1.766868750846e+02,1.060121250507e+02,-1.714845977436e+02,1.051482835523e+02,-1.769336415767e+02,1.083954555718e+02,-1.768214784557e+02,1.083233210683e+02
