tap_index,coeff_float,coeff_fixed_int,coeff_fixed_float,quantization_error,saturated
0,2.173324713822167298e-01,1780,2.172851562500000000e-01,-4.731513221672978275e-05,0
1,3.923314545877722992e-01,3214,3.923339843750000000e-01,2.529787227700808216e-06,0
2,3.601144977458464735e-01,2950,3.601074218750000000e-01,-7.075870846473542031e-06,0
3,1.072923446913701985e-02,88,1.074218750000000000e-02,1.295303086298014994e-05,0
4,-3.287548667351286036e-01,-2693,-3.287353515625000000e-01,1.951517262860358315e-05,0
5,4.302982363496168222e-02,353,4.309082031250000000e-02,6.099667753831777839e-05,0
6,4.167370474859578844e-02,341,4.162597656250000000e-02,-4.772818609578843851e-05,0
7,2.434916593720410083e-01,1995,2.435302734375000000e-01,3.861406545899170872e-05,0
8,-2.916090215620010251e-01,-2389,-2.916259765625000000e-01,-1.695500049897491479e-05,0
9,1.843765229904336875e-02,151,1.843261718750000000e-02,-5.035111543368747666e-06,0
10,1.013813485814063081e-01,831,1.014404296875000000e-01,5.908110609369188193e-05,0
11,1.633624304489719042e-02,134,1.635742187500000000e-02,2.117883010280957601e-05,0
12,-1.597704855874723662e-02,-131,-1.599121093750000000e-02,-1.416237875276338265e-05,0
13,-1.645020757702098935e-01,-1348,-1.645507812500000000e-01,-4.870547979010653172e-05,0
14,2.103425630193569151e-01,1723,2.103271484375000000e-01,-1.541458185691513272e-05,0
15,-2.877261716140958395e-02,-236,-2.880859375000000000e-02,-3.597658859041605317e-05,0
16,-1.108828119411804092e-01,-908,-1.108398437500000000e-01,4.296819118040917651e-05,0
17,6.503963003705376389e-02,533,6.506347656250000000e-02,2.384652544623611092e-05,0
18,-1.434168333820843959e-02,-117,-1.428222656250000000e-02,5.945677570843958815e-05,0
19,8.731443492213732116e-02,715,8.728027343750000000e-02,-3.416148463732116003e-05,0
20,-1.334359147709335003e-01,-1093,-1.334228515625000000e-01,1.306320843350028404e-05,0
21,1.575493296467498500e-02,129,1.574707031250000000e-02,-7.862652174984996467e-06,0
22,1.339659110697941358e-01,1097,1.339111328125000000e-01,-5.477825729413576816e-05,0
23,-1.319853213816833126e-01,-1081,-1.319580078125000000e-01,2.731356918331262484e-05,0
24,3.045910570525818539e-02,250,3.051757812500000000e-02,5.847241974181460744e-05,0
25,2.679818467804521293e-03,22,2.685546875000000000e-03,5.728407195478707470e-06,0
26,3.028972637359955353e-02,248,3.027343750000000000e-02,-1.628887359955352720e-05,0
27,6.248463548658459918e-03,51,6.225585937500000000e-03,-2.287761115845991788e-05,0
28,-1.157640713513759662e-01,-948,-1.157226562500000000e-01,4.141510137596615682e-05,0
29,1.442799197827261404e-01,1182,1.442871093750000000e-01,7.189592273859624072e-06,0
30,-3.347846843122070926e-02,-274,-3.344726562500000000e-02,3.120280622070925602e-05,0
31,-7.781742708274046183e-02,-637,-7.775878906250000000e-02,5.863802024046183003e-05,0
