subcarrier_index,fft_bin,freq_hz,reference_i,reference_q,after_h1_equalized_i,after_h1_equalized_q,after_float_fir_equalized_i,after_float_fir_equalized_q,after_fixed_fir_equalized_i,after_fixed_fir_equalized_q
0,19388,3550048828.125000,2.525904782853e+02,-1.082530621223e+02,2.789510226435e+02,3.682206106944e+01,2.763621210158e+02,3.653855674378e+01,2.764103540762e+02,3.654463570149e+01
1,19389,3550231933.593750,3.608435404076e+01,-1.082530621223e+02,8.834123317207e+01,-7.644895804671e+01,8.754215025401e+01,-7.572574292117e+01,8.755734084899e+01,-7.573904532252e+01
2,19390,3550415039.062500,-2.525904782853e+02,1.804217702038e+02,-3.166419211609e+02,2.698168476095e+01,-3.137368798882e+02,2.666869254345e+01,-3.137915957139e+02,2.667367853317e+01
3,19391,3550598144.531250,-1.804217702038e+02,1.082530621223e+02,-2.153949080471e+02,1.211106262118e+00,-2.134219555555e+02,1.155810266390e+00,-2.134592048632e+02,1.156238225378e+00
4,19392,3550781250.000000,2.525904782853e+02,3.608435404076e+01,2.037139674276e+02,1.634752320543e+02,2.018206141747e+02,1.620245914371e+02,2.018560211387e+02,1.620526648685e+02
5,19393,3550964355.468750,-3.608435404076e+01,-2.525904782853e+02,9.978389387619e+01,-2.413714773217e+02,9.892560088683e+01,-2.391550157900e+02,9.894262304380e+01,-2.391968849688e+02
6,19394,3551147460.937500,-1.804217702038e+02,-1.804217702038e+02,-6.510211278088e+01,-2.529361548528e+02,-6.445997422002e+01,-2.506563469447e+02,-6.447149961372e+01,-2.507000626184e+02
7,19395,3551330566.406250,1.804217702038e+02,2.525904782853e+02,2.766773052724e+01,3.165300446331e+02,2.735280959837e+01,3.136761086967e+02,2.735792118859e+01,3.137308853593e+02
8,19396,3551513671.875000,2.525904782853e+02,3.608435404076e+01,2.039773002828e+02,1.631145252832e+02,2.021075919391e+02,1.616880120113e+02,2.021430840961e+02,1.617160547342e+02
9,19397,3551696777.343750,3.608435404076e+01,2.525904782853e+02,-9.937442485393e+01,2.415302528012e+02,-9.853262906886e+01,2.393433755040e+02,-9.854959911240e+01,2.393853177549e+02
10,19398,3551879882.812500,-3.608435404076e+01,1.804217702038e+02,-1.254821677116e+02,1.404423193134e+02,-1.243895223787e+02,1.391613878613e+02,-1.244111232872e+02,1.391858508618e+02
11,19399,3552062988.281250,-1.082530621223e+02,3.608435404076e+01,-1.142519051207e+02,-2.426921061050e+01,-1.132295555699e+02,-2.407655461860e+01,-1.132493825148e+02,-2.408064507035e+01
12,19400,3552246093.750000,-1.082530621223e+02,1.804217702038e+02,-1.889416778376e+02,1.033888678033e+02,-1.872866632254e+02,1.024328468697e+02,-1.873193137971e+02,1.024509623794e+02
13,19401,3552429199.218750,-3.608435404076e+01,3.608435404076e+01,-5.052242619951e+01,1.328243610467e+01,-5.007860302445e+01,1.315466628891e+01,-5.008735027884e+01,1.315702076645e+01
14,19402,3552612304.687500,1.082530621223e+02,1.082530621223e+02,4.005683015315e+01,1.515185770581e+02,3.967301006526e+01,1.501926208000e+02,3.968011132791e+01,1.502188597433e+02
15,19403,3552795410.156250,1.804217702038e+02,-1.082530621223e+02,2.153815456351e+02,-3.198529184125e+00,2.134928886293e+02,-3.126256047480e+00,2.135302494535e+02,-3.127029484389e+00
16,19404,3552978515.625000,-3.608435404076e+01,-3.608435404076e+01,-1.349189917776e+01,-5.047343505084e+01,-1.336364073197e+01,-5.003515250373e+01,-1.336603298863e+01,-5.004389667246e+01
17,19405,3553161621.093750,3.608435404076e+01,1.082530621223e+02,-2.345650221134e+01,1.144381903837e+02,-2.327581995182e+01,1.134372482311e+02,-2.327977466066e+01,1.134571326214e+02
18,19406,3553344726.562500,2.525904782853e+02,-1.082530621223e+02,2.793262698476e+02,3.336877724426e+01,2.768975217748e+02,3.313680238657e+01,2.769460415187e+02,3.314231111623e+01
