freq_hz,h1_db,h2_target_db,h2_float_db,h2_fixed_db,h2_float_phase_rad,h2_fixed_phase_rad,htotal_float_db,htotal_fixed_db
3500000000.000000,0.103964771,-0.103964771,-0.115648721,-0.114996900,0.916297857297,0.916297857297,-0.011683950,-0.011032129
3501000000.000000,0.100674489,-0.100674489,-0.115016643,-0.114346152,0.891426915456,0.891426915456,-0.014342154,-0.013671663
3502000000.000000,0.111903841,-0.111903841,-0.114467642,-0.113778737,0.866555973615,0.866555973615,-0.002563801,-0.001874896
3503000000.000000,0.109530580,-0.109530580,-0.113994701,-0.113287641,0.841685031774,0.841685031774,-0.004464121,-0.003757061
3504000000.000000,0.108729700,-0.108729700,-0.113590989,-0.112866037,0.816814089933,0.816814089933,-0.004861289,-0.004136337
3505000000.000000,0.108159292,-0.108159292,-0.113249859,-0.112507281,0.791943148092,0.791943148092,-0.005090567,-0.004347989
3506000000.000000,0.110152797,-0.110152797,-0.112964850,-0.112204916,0.767072206252,0.767072206252,-0.002812053,-0.002052119
3507000000.000000,0.115975720,-0.115975720,-0.112729688,-0.111952671,0.742201264411,0.742201264411,0.003246032,0.004023049
3508000000.000000,0.108172066,-0.108172066,-0.112538285,-0.111744462,0.717330322570,0.717330322570,-0.004366219,-0.003572396
3509000000.000000,0.114010028,-0.114010028,-0.112384743,-0.111574392,0.692459380729,0.692459380729,0.001625285,0.002435636
3510000000.000000,0.112655188,-0.112655188,-0.112263348,-0.111436753,0.667588438888,0.667588438888,0.000391840,0.001218435
3511000000.000000,0.116979841,-0.116979841,-0.112168576,-0.111326024,0.642717497047,0.642717497047,0.004811265,0.005653817
3512000000.000000,0.112960163,-0.112960163,-0.112095092,-0.111236872,0.617846555206,0.617846555206,0.000865071,0.001723291
3513000000.000000,0.114301419,-0.114301419,-0.112037748,-0.111164152,0.592975613365,0.592975613365,0.002263671,0.003137267
3514000000.000000,0.116667960,-0.116667960,-0.111991584,-0.111102910,0.568104671524,0.568104671524,0.004676376,0.005565050
3515000000.000000,0.110457549,-0.110457549,-0.111951829,-0.111048375,0.543233729683,0.543233729683,-0.001494280,-0.000590826
3516000000.000000,0.116752322,-0.116752322,-0.111913900,-0.110995969,0.518362787842,0.518362787842,0.004838422,0.005756353
3517000000.000000,0.116273340,-0.116273340,-0.111873399,-0.110941297,0.493491846001,0.493491846001,0.004399941,0.005332043
3518000000.000000,0.117651833,-0.117651833,-0.111826117,-0.110880154,0.468620904160,0.468620904160,0.005825716,0.006771679
3519000000.000000,0.121641687,-0.121641687,-0.111768031,-0.110808518,0.443749962320,0.443749962320,0.009873656,0.010833169
3520000000.000000,0.116272327,-0.116272327,-0.111695303,-0.110722556,0.418879020479,0.418879020479,0.004577024,0.005549771
3521000000.000000,0.112165773,-0.112165773,-0.111604279,-0.110618615,0.394008078638,0.394008078638,0.000561494,0.001547158
3522000000.000000,0.117957445,-0.117957445,-0.111491489,-0.110493230,0.369137136797,0.369137136797,0.006465956,0.007464215
3523000000.000000,0.114149390,-0.114149390,-0.111353645,-0.110343115,0.344266194956,0.344266194956,0.002795745,0.003806275
3524000000.000000,0.115226732,-0.115226732,-0.111187642,-0.110165167,0.319395253115,0.319395253115,0.004039090,0.005061565
3525000000.000000,0.121006466,-0.121006466,-0.110990551,-0.109956462,0.294524311274,0.294524311274,0.010015915,0.011050004
3526000000.000000,0.118543830,-0.118543830,-0.110759627,-0.109714255,0.269653369433,0.269653369433,0.007784203,0.008829575
3527000000.000000,0.114411386,-0.114411386,-0.110492296,-0.109435977,0.244782427592,0.244782427592,0.003919090,0.004975409
3528000000.000000,0.111955574,-0.111955574,-0.110186162,-0.109119234,0.219911485751,0.219911485751,0.001769412,0.002836340
3529000000.000000,0.111236500,-0.111236500,-0.109839003,-0.108761805,0.195040543910,0.195040543910,0.001397497,0.002474695
3530000000.000000,0.117139683,-0.117139683,-0.109448767,-0.108361641,0.170169602069,0.170169602069,0.007690916,0.008778042
3531000000.000000,0.111922927,-0.111922927,-0.109013570,-0.107916862,0.145298660229,0.145298660229,0.002909357,0.004006065
3532000000.000000,0.112325738,-0.112325738,-0.108531697,-0.107425754,0.120427718388,0.120427718388,0.003794041,0.004899984
3533000000.000000,0.114339565,-0.114339565,-0.108001598,-0.106886769,0.095556776547,0.095556776547,0.006337967,0.007452796
3534000000.000000,0.107365930,-0.107365930,-0.107421884,-0.106298521,0.070685834706,0.070685834706,-0.000055954,0.001067409
3535000000.000000,0.102090804,-0.102090804,-0.106791327,-0.105659783,0.045814892865,0.045814892865,-0.004700523,-0.003568979
3536000000.000000,0.115848254,-0.115848254,-0.106108856,-0.104969487,0.020943951024,0.020943951024,0.009739398,0.010878767
3537000000.000000,0.111118279,-0.111118279,-0.105373555,-0.104226718,-0.003926990817,-0.003926990817,0.005744724,0.006891561
3538000000.000000,0.103468162,-0.103468162,-0.104584659,-0.103430713,-0.028797932658,-0.028797932658,-0.001116497,0.000037449
3539000000.000000,0.104207135,-0.104207135,-0.103741553,-0.102580859,-0.053668874499,-0.053668874499,0.000465582,0.001626276
3540000000.000000,0.100381591,-0.100381591,-0.102843768,-0.101676688,-0.078539816340,-0.078539816340,-0.002462177,-0.001295097
3541000000.000000,0.102527407,-0.102527407,-0.101890977,-0.100717875,-0.103410758181,-0.103410758181,0.000636430,0.001809532
