tap_index,coeff_float
0,-2.329422332591176426e-01
1,-5.133111954188390724e-01
2,-5.750187750365791661e-01
3,-1.292597036915329456e-01
4,4.883321082371672728e-01
5,7.732483865771024034e-02
6,-6.236320909461770534e-02
7,-5.087218841997150909e-01
8,4.562767834751375595e-01
9,7.159920609032086047e-02
10,-1.075108527513176787e-01
11,-1.994258931319429218e-01
12,3.989386199711272146e-02
13,4.199476366995084087e-01
14,-3.917866995524926232e-01
15,-5.350477597701765869e-02
16,1.778125444354902718e-01
17,6.198982640873354488e-02
18,-3.405530074964395471e-02
19,-3.202397186519146399e-01
20,3.635331697308140653e-01
21,5.851898401635960423e-02
22,-3.214694107499859177e-01
23,1.195334439722042924e-01
24,5.027572674348677884e-02
25,1.437641224934350648e-01
26,-2.466287903516719004e-01
27,-1.137230578542128834e-01
28,4.484643281660918857e-01
29,-1.901013060726052251e-01
30,-2.853495981532832571e-01
31,2.288120231585301090e-01
32,2.288120231585301090e-01
33,-2.853495981532832571e-01
34,-1.901013060726052251e-01
35,4.484643281660918857e-01
36,-1.137230578542128834e-01
37,-2.466287903516719004e-01
38,1.437641224934350648e-01
39,5.027572674348677884e-02
40,1.195334439722042924e-01
41,-3.214694107499859177e-01
42,5.851898401635960423e-02
43,3.635331697308140653e-01
44,-3.202397186519146399e-01
45,-3.405530074964395471e-02
46,6.198982640873354488e-02
47,1.778125444354902718e-01
48,-5.350477597701765869e-02
49,-3.917866995524926232e-01
50,4.199476366995084087e-01
51,3.989386199711272146e-02
52,-1.994258931319429218e-01
53,-1.075108527513176787e-01
54,7.159920609032086047e-02
55,4.562767834751375595e-01
56,-5.087218841997150909e-01
57,-6.236320909461770534e-02
58,7.732483865771024034e-02
59,4.883321082371672728e-01
60,-1.292597036915329456e-01
61,-5.750187750365791661e-01
62,-5.133111954188390724e-01
63,-2.329422332591176426e-01
