tone_index,freq_hz,input_amp,after_h1_amp,after_fir_amp,after_fir_fixed_amp,h1_delta_db,htotal_delta_db,htotal_fixed_delta_db,input_phase_rad,after_h1_phase_rad,after_fir_phase_rad,after_fir_fixed_phase_rad,h1_phase_delta_rad,h2_phase_delta_rad,h2_fixed_phase_delta_rad,htotal_phase_delta_rad,htotal_fixed_phase_delta_rad
10,3730041503.906250,4.806733358037e-02,4.651225278858e-02,4.800456477339e-02,4.801962090763e-02,-0.285653132,-0.011349896,-0.008626083,11.245592727035,7.503610329522,2.531355416290,2.531355416290,-3.741982397512,-4.972254913232,-4.972254913232,-2.431052003565,-2.431052003565
11,3747985839.843750,4.806733358036e-02,4.668139552968e-02,4.809295734785e-02,4.810737225878e-02,-0.254124013,0.004629046,0.007232080,9.117793422449,5.262630093294,-0.005587238202,-0.005587238202,-3.855163329156,-5.268217331495,-5.268217331495,-2.840195353471,-2.840195353471
12,3765930175.781250,4.806733358037e-02,4.680238003213e-02,4.808586847795e-02,4.809928221336e-02,-0.231641853,0.003348658,0.005771282,8.397305960438,4.443479883199,-1.120699866559,-1.120699866559,-3.953826077239,-5.564179749758,-5.564179749758,-3.234820519817,-3.234820519817
13,3784057617.187500,4.806733358037e-02,4.698340097993e-02,4.809730557057e-02,4.810944714677e-02,-0.198111611,0.005414327,0.007606697,10.016056853768,5.974266199841,0.111104007144,0.111104007144,-4.041790653928,-5.863162192697,-5.863162192697,-3.621767539445,-3.621767539445
14,3802001953.125000,4.806733358037e-02,4.723328340933e-02,4.814740301101e-02,4.815810316542e-02,-0.152037897,0.014456713,0.016386828,9.208215674842,5.103076533048,-1.056048077912,-1.056048077912,-4.105139141794,-6.159124610959,-6.159124610959,-3.981078445573,-3.981078445573
15,3819946289.062500,4.806733358037e-02,4.747908961657e-02,4.817044854426e-02,4.817958288116e-02,-0.106952967,0.018613179,0.020260088,6.376681623765,2.183523299386,2.011621577343,2.011621577343,-4.193158324380,-6.455087029222,-6.455087029222,-4.365060046422,-4.365060046422
16,3837890625.000000,4.806733358037e-02,4.765080703103e-02,4.810799355350e-02,4.811550077053e-02,-0.075595419,0.007344255,0.008699576,8.859138019079,4.591763836134,4.123899695829,4.123899695829,-4.267374182945,-6.751049447485,-6.751049447485,-4.735238323250,-4.735238323250
17,3856018066.406250,4.806733358037e-02,4.785710061557e-02,4.808019104428e-02,4.808608019643e-02,-0.038072953,0.002323066,0.003386901,11.577299946092,7.222931205718,6.456084622474,6.456084622474,-4.354368740374,-7.050031890424,-7.050031890424,-5.121215323618,-5.121215323618
18,3873962402.343750,4.806733358037e-02,4.805560213135e-02,4.805984503271e-02,4.806420559720e-02,-0.002120161,-0.001353305,-0.000565253,10.563360623764,6.127584136067,5.064775134560,5.064775134560,-4.435776487697,-7.345994308686,-7.345994308686,-5.498585489204,-5.498585489204
19,3891906738.281250,4.806733358037e-02,4.820067420342e-02,4.800745880127e-02,4.801040176081e-02,0.024061632,-0.010826269,-0.010293822,12.235415862840,7.686557163083,6.327785743314,6.327785743314,-4.548858699757,-7.641956726949,-7.641956726949,-5.907630119526,-5.907630119526
20,3910034179.687500,4.806733358037e-02,4.837915151478e-02,4.801311240695e-02,4.801476982026e-02,0.056164320,-0.009803434,-0.009503603,12.874290786513,8.215389617073,6.557635754365,6.557635754365,-4.658901169440,-7.940939169888,-7.940939169888,-6.316655032148,-6.316655032148
21,3927978515.625000,4.806733358037e-02,4.857976913140e-02,4.806997806980e-02,4.807051737665e-02,0.092108304,0.000477853,0.000575301,15.430858812959,10.666081903216,8.712365622245,8.712365622245,-4.764776909743,-8.236901588150,-8.236901588150,-6.718493190713,-6.718493190713
22,3945922851.562500,4.806733358037e-02,4.867261868494e-02,4.804545309620e-02,4.804502718173e-02,0.108693629,-0.003954759,-0.004031759,17.191772727966,12.305332987917,10.055654288684,10.055654288684,-4.886439740049,-8.532864006413,-8.532864006413,-7.136118439283,-7.136118439283
23,3963867187.500000,4.806733358038e-02,4.874153153120e-02,4.801759323775e-02,4.801634792497e-02,0.120982798,-0.008992860,-0.009218128,15.822601890533,10.825174884656,8.279533767159,8.279533767159,-4.997427005877,-8.828826424676,-8.828826424676,-7.543068123374,-7.543068123374
24,3981994628.906250,4.806733358037e-02,4.891616578185e-02,4.810612277684e-02,4.810417494104e-02,0.152047537,0.007006480,0.006654778,12.737736539796,13.927413953118,11.082790392683,11.082790392683,-5.093507893857,-9.127808867615,-9.127808867615,-7.938131454292,-7.938131454292
25,3999938964.843750,4.806733358037e-02,4.903010316437e-02,4.814111971385e-02,4.813858265914e-02,0.172255514,0.013323119,0.012865357,12.030796779857,13.123847999480,9.983262020782,9.983262020782,-5.190134087557,-9.423771285877,-9.423771285877,-8.330720066255,-8.330720066255
26,4017883300.781250,4.806733358037e-02,4.915200327049e-02,4.818245961948e-02,4.817941436228e-02,0.193823831,0.020778695,0.020229707,12.990236728668,13.967677479787,10.531129082827,10.531129082827,-5.305744556061,-9.719733704140,-9.719733704140,-8.742292953022,-8.742292953022
27,4036010742.187500,4.806733358037e-02,4.914625219567e-02,4.809165822669e-02,4.808817064021e-02,0.192807471,0.004394414,0.003764494,15.087573214155,15.960624085070,12.225093245171,12.225093245171,-5.410134436265,-10.018716147079,-10.018716147079,-9.145665276164,-9.145665276164
28,4053955078.125000,4.806733358037e-02,4.928935064692e-02,4.813925154452e-02,4.813536179421e-02,0.218061306,0.012986047,0.012284181,17.990864189305,18.716445127356,14.684951869194,14.684951869194,-5.557604369128,-10.314678565342,-10.314678565342,-9.589097627290,-9.589097627290
29,4071899414.062500,4.806733358037e-02,4.934504932340e-02,4.809474203557e-02,4.809049272406e-02,0.227871121,0.004951366,0.004183908,14.882913711926,21.739904076404,17.412448399979,17.412448399979,-5.709380249882,-10.610640983604,-10.610640983604,-10.036835926306,-10.036835926306
30,4089843750.000000,4.806733358037e-02,4.938467389521e-02,4.803277696606e-02,4.802820302082e-02,0.234843179,-0.006246714,-0.007073872,16.043895407308,22.754602492962,18.131184398275,18.131184398275,-5.855663528705,-10.906603401867,-10.906603401867,-10.479081623393,-10.479081623393
31,4107971191.406250,4.806733358037e-02,4.941282919818e-02,4.796449861963e-02,4.795963584604e-02,0.239793787,-0.018602445,-0.019483090,17.048751714467,23.609123423243,18.686722885617,18.686722885617,-6.005998905584,-11.205585844806,-11.205585844806,-10.928399443210,-10.928399443210
32,4125915527.343750,4.806733358038e-02,4.949112367560e-02,4.796087516172e-02,4.795576850754e-02,0.253545661,-0.019258642,-0.020183525,17.007288301314,23.436448361686,18.218085405798,18.218085405798,-6.137210553986,-11.501548263068,-11.501548263068,-11.355573509875,-11.355573509875
33,4143859863.281250,4.806733358037e-02,4.952365205287e-02,4.793747045866e-02,4.793218512449e-02,0.259252646,-0.023498354,-0.024456067,17.392636434903,23.707307476851,18.192982102700,18.192982102700,-6.251699572411,-11.797510681331,-11.797510681331,-11.766024946562,-11.766024946562
34,4161987304.687500,4.806733358037e-02,4.966138447315e-02,4.804900874925e-02,4.804360927889e-02,0.283375828,-0.003311975,-0.004288100,18.644495708831,24.853383606759,19.040075789668,19.040075789668,-6.357482716431,-12.096493124270,-12.096493124270,-12.170790533522,-12.170790533522
35,4179931640.625000,4.806733358037e-02,4.970722439888e-02,4.811145540777e-02,4.810604565830e-02,0.291389638,0.007969270,0.006992556,18.871111372500,24.989701364949,18.880431129596,18.880431129596,-6.447780621910,-12.392455542533,-12.392455542533,-12.557050857263,-12.557050857263
36,4197875976.562500,4.806733358037e-02,4.982371648135e-02,4.828453802960e-02,4.827921659919e-02,0.311721764,0.039160984,0.038203661,18.975278021866,24.989130478352,18.583897824736,18.583897824736,-6.552518157874,-12.688417960795,-12.688417960795,-12.957750811489,-12.957750811489
37,4215820312.500000,4.806733358037e-02,4.962369216618e-02,4.819139932888e-02,4.818631454078e-02,0.276780854,0.022390114,0.021473597,18.337962032453,24.264872119810,17.563677047931,17.563677047931,-6.639460527002,-12.984380379058,-12.984380379058,-13.340655598880,-13.340655598880
38,4233947753.906250,4.806733358037e-02,4.939954896165e-02,4.811062599213e-02,4.810589937450e-02,0.237459046,0.007819528,0.006966143,16.652959482271,22.503703255579,15.503525740762,15.503525740762,-6.715626841051,-13.283362821997,-13.283362821997,-13.715804355868,-13.715804355868
39,4251892089.843750,4.806733358037e-02,4.912041356529e-02,4.800001388170e-02,4.799575637574e-02,0.188239666,-0.012173368,-0.012943823,17.545318472156,23.328811708916,16.032671775836,16.032671775836,-6.782877377600,-13.579325240260,-13.579325240260,-14.079017310680,-14.079017310680
40,4269836425.781250,4.806733358037e-02,4.885189924347e-02,4.791378809008e-02,4.791009328997e-02,0.140628427,-0.027790472,-0.028460297,16.325069586042,22.042533979699,14.450431628357,14.450431628357,-6.848906220702,-13.875287658522,-13.875287658522,-14.441008572044,-14.441008572044
41,4287780761.718750,4.806733358037e-02,4.859717054218e-02,4.784440270265e-02,4.784134377948e-02,0.095219057,-0.040377884,-0.040933233,16.816461078534,22.455053743440,14.566988973834,14.566988973834,-6.927777949454,-14.171250076785,-14.171250076785,-14.815842719059,-14.815842719059
42,4305908203.125000,4.806733358037e-02,4.853960924952e-02,4.796610574720e-02,4.796372799448e-02,0.084924890,-0.018311416,-0.018741999,17.423330645998,22.990671258988,14.803624046444,14.803624046444,-6.999030001369,-14.470232519724,-14.470232519724,-15.186077213913,-15.186077213913
43,4323852539.062500,4.806733358037e-02,4.841040826979e-02,4.800546920046e-02,4.800379096505e-02,0.061774279,-0.011186251,-0.011489909,18.229192302337,23.695527904214,15.212518273407,15.212518273407,-7.100035012482,-14.766194937986,-14.766194937986,-15.583044643288,-15.583044643288
44,4341796875.000000,4.806733358038e-02,4.830920131222e-02,4.806215852648e-02,4.806116629283e-02,0.043596521,-0.000935196,-0.001114516,15.616670239551,20.970622590627,12.191650541557,12.191650541557,-7.212418263284,-15.062157356249,-15.062157356249,-15.991390312353,-15.991390312353
45,4359924316.406250,4.806733358037e-02,4.818658278230e-02,4.809328360598e-02,4.809293736669e-02,0.021521949,0.004687970,0.004625438,16.732905985178,21.973505693886,12.895551201877,12.895551201877,-7.325770905651,-15.361139799188,-15.361139799188,-16.403725397660,-16.403725397660
46,4377868652.343750,4.806733358037e-02,4.811979271162e-02,4.818204049854e-02,4.818225372467e-02,0.009474330,0.020703139,0.020741578,13.981689022826,19.104831495515,16.014099892423,16.014099892423,-7.443228141670,-15.657102217451,-15.657102217451,-16.817145051941,-16.817145051941
47,4395812988.281250,4.806733358037e-02,4.791073173203e-02,4.814307009356e-02,4.814373263935e-02,-0.028344551,0.013675010,0.013794545,14.396433537435,19.394304034092,16.007610012737,16.007610012737,-7.568500117703,-15.953064635713,-15.953064635713,-17.238379446237,-17.238379446237
48,4413757324.218750,4.806733358037e-02,4.766403839429e-02,4.809090127140e-02,4.809187783654e-02,-0.073183913,0.004257698,0.004434078,11.774546101283,16.663361689677,12.980705250060,12.980705250060,-7.677555025965,-16.249027053976,-16.249027053976,-17.643396772761,-17.643396772761
49,4431884765.625000,4.806733358037e-02,4.745886062313e-02,4.811259120516e-02,4.811373234217e-02,-0.110654475,0.008174320,0.008380330,8.989094499966,13.772708051932,16.074254476556,16.074254476556,-7.782757062393,-16.548009496915,-16.548009496915,-18.047581252128,-18.047581252128
50,4449829101.562500,4.806733358037e-02,4.713826557143e-02,4.803781891071e-02,4.803895944650e-02,-0.169528650,-0.005335014,-0.005128792,9.342202417545,14.012124486903,16.017708493265,16.017708493265,-7.896448545001,-16.843971915178,-16.843971915178,-18.457235152999,-18.457235152999
