tap_index,coeff_float,coeff_fixed_int,coeff_fixed_float,quantization_error,saturated
0,-5.260349175104589436e-02,-862,-5.261230468750000000e-02,-8.812936454105635420e-06,0
1,-1.663972240736887875e-01,-2726,-1.663818359375000000e-01,1.538813618878753786e-05,0
2,-1.073812997277677483e-01,-1759,-1.073608398437500000e-01,2.045988401774834209e-05,0
3,-1.356965029851785187e-01,-2223,-1.356811523437500000e-01,1.535064142851871871e-05,0
4,2.304278645961537475e-01,3775,2.304077148437500000e-01,-2.014975240374750065e-05,0
5,-1.225710512885831577e-01,-2008,-1.225585937500000000e-01,1.245753858315767904e-05,0
6,1.720233729986375415e-01,2818,1.719970703125000000e-01,-2.630268613754149776e-05,0
7,-2.854372505252867898e-01,-4677,-2.854614257812500000e-01,-2.417525596321024040e-05,0
8,2.108379341149212161e-01,3454,2.108154296875000000e-01,-2.250442742121605555e-05,0
9,-4.842579784421079808e-02,-793,-4.840087890625000000e-02,2.491893796079808210e-05,0
10,-7.934987672956224716e-03,-130,-7.934570312500000000e-03,4.173604562247162919e-07,0
11,2.877497237120033718e-02,471,2.874755859375000000e-02,-2.741377745033718449e-05,0
12,-1.368476732716052136e-01,-2242,-1.368408203125000000e-01,6.852959105213551894e-06,0
13,2.305234850717135797e-01,3777,2.305297851562500000e-01,6.300084536420280656e-06,0
14,-1.700866528410589218e-01,-2787,-1.701049804687500000e-01,-1.832762769107820766e-05,0
15,3.087955372292330164e-02,506,3.088378906250000000e-02,4.235339576698360364e-06,0
16,4.185576368567446581e-02,686,4.187011718750000000e-02,1.435350182553418730e-05,0
17,-7.066211444219303028e-02,-1158,-7.067871093750000000e-02,-1.659649530696971631e-05,0
18,1.424781726195854525e-01,2334,1.424560546875000000e-01,-2.211793208545254075e-05,0
19,-1.955905263014186546e-01,-3205,-1.956176757812500000e-01,-2.714947983134541332e-05,0
20,1.140366356784098117e-01,1868,1.140136718750000000e-01,-2.296380340981174495e-05,0
21,4.608702041345156403e-02,755,4.608154296875000000e-02,-5.477444701564027074e-06,0
22,-1.251780151755832460e-01,-2051,-1.251831054687500000e-01,-5.090293166754022991e-06,0
23,1.100129810171726480e-01,1802,1.099853515625000000e-01,-2.762945467264799060e-05,0
24,-1.154485404531042508e-01,-1892,-1.154785156250000000e-01,-2.997517189574916419e-05,0
25,1.344567325939749480e-01,2203,1.344604492187500000e-01,3.716624775051968754e-06,0
26,-3.020128413627843830e-02,-495,-3.021240234375000000e-02,-1.111820747156169742e-05,0
27,-1.775581916229567736e-01,-2909,-1.775512695312500000e-01,6.922091706773603192e-06,0
28,2.456389033812101663e-01,4025,2.456665039062500000e-01,2.760052503983367878e-05,0
29,-5.548828772220630590e-02,-909,-5.548095703125000000e-02,7.330690956305896400e-06,0
30,-1.566297576401409763e-01,-2566,-1.566162109375000000e-01,1.354670264097634913e-05,0
31,1.087430554195306098e-01,1782,1.087646484375000000e-01,2.159301796939017137e-05,0
32,1.087430554195306098e-01,1782,1.087646484375000000e-01,2.159301796939017137e-05,0
33,-1.566297576401409763e-01,-2566,-1.566162109375000000e-01,1.354670264097634913e-05,0
34,-5.548828772220630590e-02,-909,-5.548095703125000000e-02,7.330690956305896400e-06,0
35,2.456389033812101663e-01,4025,2.456665039062500000e-01,2.760052503983367878e-05,0
36,-1.775581916229567736e-01,-2909,-1.775512695312500000e-01,6.922091706773603192e-06,0
37,-3.020128413627843830e-02,-495,-3.021240234375000000e-02,-1.111820747156169742e-05,0
38,1.344567325939749480e-01,2203,1.344604492187500000e-01,3.716624775051968754e-06,0
39,-1.154485404531042508e-01,-1892,-1.154785156250000000e-01,-2.997517189574916419e-05,0
40,1.100129810171726480e-01,1802,1.099853515625000000e-01,-2.762945467264799060e-05,0
41,-1.251780151755832460e-01,-2051,-1.251831054687500000e-01,-5.090293166754022991e-06,0
42,4.608702041345156403e-02,755,4.608154296875000000e-02,-5.477444701564027074e-06,0
43,1.140366356784098117e-01,1868,1.140136718750000000e-01,-2.296380340981174495e-05,0
44,-1.955905263014186546e-01,-3205,-1.956176757812500000e-01,-2.714947983134541332e-05,0
45,1.424781726195854525e-01,2334,1.424560546875000000e-01,-2.211793208545254075e-05,0
46,-7.066211444219303028e-02,-1158,-7.067871093750000000e-02,-1.659649530696971631e-05,0
47,4.185576368567446581e-02,686,4.187011718750000000e-02,1.435350182553418730e-05,0
48,3.087955372292330164e-02,506,3.088378906250000000e-02,4.235339576698360364e-06,0
49,-1.700866528410589218e-01,-2787,-1.701049804687500000e-01,-1.832762769107820766e-05,0
50,2.305234850717135797e-01,3777,2.305297851562500000e-01,6.300084536420280656e-06,0
51,-1.368476732716052136e-01,-2242,-1.368408203125000000e-01,6.852959105213551894e-06,0
52,2.877497237120033718e-02,471,2.874755859375000000e-02,-2.741377745033718449e-05,0
53,-7.934987672956224716e-03,-130,-7.934570312500000000e-03,4.173604562247162919e-07,0
54,-4.842579784421079808e-02,-793,-4.840087890625000000e-02,2.491893796079808210e-05,0
55,2.108379341149212161e-01,3454,2.108154296875000000e-01,-2.250442742121605555e-05,0
56,-2.854372505252867898e-01,-4677,-2.854614257812500000e-01,-2.417525596321024040e-05,0
57,1.720233729986375415e-01,2818,1.719970703125000000e-01,-2.630268613754149776e-05,0
58,-1.225710512885831577e-01,-2008,-1.225585937500000000e-01,1.245753858315767904e-05,0
59,2.304278645961537475e-01,3775,2.304077148437500000e-01,-2.014975240374750065e-05,0
60,-1.356965029851785187e-01,-2223,-1.356811523437500000e-01,1.535064142851871871e-05,0
61,-1.073812997277677483e-01,-1759,-1.073608398437500000e-01,2.045988401774834209e-05,0
62,-1.663972240736887875e-01,-2726,-1.663818359375000000e-01,1.538813618878753786e-05,0
63,-5.260349175104589436e-02,-862,-5.261230468750000000e-02,-8.812936454105635420e-06,0
