subcarrier_index,fft_bin,freq_hz,reference_i,reference_q,after_h1_equalized_i,after_h1_equalized_q,after_float_fir_equalized_i,after_float_fir_equalized_q,after_fixed_fir_equalized_i,after_fixed_fir_equalized_q
0,19388,3550048828.125000,1.766868750846e+02,-1.060121250507e+02,1.713580529474e+02,-1.051578294270e+02,1.768934075279e+02,-1.084575942330e+02,1.768381186537e+02,-1.084205857644e+02
1,19389,3550231933.593750,3.533737501691e+01,1.060121250507e+02,3.550495369986e+01,1.030917553689e+02,3.659683841691e+01,1.064000036628e+02,3.658366466795e+01,1.063661225581e+02
2,19390,3550415039.062500,2.473616251184e+02,3.533737501691e+01,2.416839496748e+02,3.209725916393e+01,2.493676308577e+02,3.321895821750e+01,2.492860969144e+02,3.321133925778e+01
3,19391,3550598144.531250,-3.533737501691e+01,1.766868750846e+02,-3.278829969013e+01,1.727246856331e+02,-3.390028034285e+01,1.781944053556e+02,-3.389144801204e+01,1.781355791130e+02
4,19392,3550781250.000000,-1.060121250507e+02,1.060121250507e+02,-1.024244486879e+02,1.044378513860e+02,-1.057085500090e+02,1.077005178520e+02,-1.056750291040e+02,1.076636128952e+02
5,19393,3550964355.468750,1.060121250507e+02,-2.473616251184e+02,1.010969414964e+02,-2.423370382624e+02,1.043855335439e+02,-2.499393527303e+02,1.043540132335e+02,-2.498549016776e+02
6,19394,3551147460.937500,-1.766868750846e+02,3.533737501691e+01,-1.720712016125e+02,3.614424377390e+01,-1.774961963823e+02,3.720984864621e+01,-1.774372149861e+02,3.719511664698e+01
7,19395,3551330566.406250,-1.766868750846e+02,-2.473616251184e+02,-1.747566599562e+02,-2.397389398555e+02,-1.801348618770e+02,-2.473242391648e+02,-1.800709252566e+02,-2.472430941374e+02
8,19396,3551513671.875000,1.766868750846e+02,-2.473616251184e+02,1.701294419577e+02,-2.430981296851e+02,1.755440772663e+02,-2.506221853783e+02,1.754876265092e+02,-2.505347773799e+02
9,19397,3551696777.343750,-1.766868750846e+02,1.060121250507e+02,-1.714845977436e+02,1.051482835523e+02,-1.768674533121e+02,1.083517847821e+02,-1.768083079242e+02,1.083124437860e+02
10,19398,3551879882.812500,1.060121250507e+02,2.473616251184e+02,1.058259515840e+02,2.405133074346e+02,1.090114646321e+02,2.480214994514e+02,1.089707257696e+02,2.479374127707e+02
11,19399,3552062988.281250,-2.473616251184e+02,-1.766868750846e+02,-2.431453228909e+02,-1.702648219970e+02,-2.505970672768e+02,-1.756320319246e+02,-2.505078524191e+02,-1.755742793840e+02
12,19400,3552246093.750000,3.533737501691e+01,3.533737501691e+01,3.480116543236e+01,3.420824243733e+01,3.586016730835e+01,3.527734467796e+01,3.584718482238e+01,3.526547468302e+01
13,19401,3552429199.218750,-2.473616251184e+02,-1.060121250507e+02,-2.423443750986e+02,-1.016221071054e+02,-2.497506610241e+02,-1.048449683093e+02,-2.496614424060e+02,-1.048112674353e+02
14,19402,3552612304.687500,-3.533737501691e+01,-3.533737501691e+01,-3.474899835683e+01,-3.426065394682e+01,-3.579936271054e+01,-3.532443634133e+01,-3.578622880796e+01,-3.531237932717e+01
15,19403,3552795410.156250,-3.533737501691e+01,-3.533737501691e+01,-3.472288521295e+01,-3.428682987769e+01,-3.576894152164e+01,-3.534794716739e+01,-3.575573229512e+01,-3.533579664223e+01
16,19404,3552978515.625000,1.060121250507e+02,-1.766868750846e+02,1.025551912728e+02,-1.730999953136e+02,1.057472310352e+02,-1.783254660153e+02,1.057115391869e+02,-1.782600848067e+02
17,19405,3553161621.093750,-2.473616251184e+02,-1.060121250507e+02,-2.420747830956e+02,-1.023313229042e+02,-2.493749766817e+02,-1.055346018058e+02,-2.492834901685e+02,-1.054996414571e+02
18,19406,3553344726.562500,-2.473616251184e+02,-2.473616251184e+02,-2.426468625043e+02,-2.405421545122e+02,-2.498832051794e+02,-2.479134853122e+02,-2.497891188697e+02,-2.478264751801e+02
19,19407,3553527832.031250,3.533737501691e+01,1.766868750846e+02,3.516751778231e+01,1.724604540107e+02,3.615621672719e+01,1.776710636096e+02,3.614070532229e+01,1.776064564615e+02
20,19408,3553710937.500000,-3.533737501691e+01,-1.766868750846e+02,-3.506981399180e+01,-1.725036830202e+02,-3.605203790858e+01,-1.776982371623e+02,-3.603647838060e+01,-1.776331951617e+02
21,19409,3553894042.968750,-3.533737501691e+01,-2.473616251184e+02,-3.515003281730e+01,-2.416011918093e+02,-3.610275286827e+01,-2.488464847778e+02,-3.608617977373e+01,-2.487546245892e+02
22,19410,3554077148.437500,2.473616251184e+02,1.060121250507e+02,2.419339054544e+02,1.030560488429e+02,2.491081207126e+02,1.062294782410e+02,2.490137529059e+02,1.061929972265e+02
23,19411,3554260253.906250,1.060121250507e+02,-1.766868750846e+02,1.032185981518e+02,-1.728625616987e+02,1.063581525555e+02,-1.779590997003e+02,1.063204620294e+02,-1.778908729880e+02
24,19412,3554443359.375000,-1.060121250507e+02,2.473616251184e+02,-1.030876524117e+02,2.419051702302e+02,-1.062413558512e+02,2.490300956603e+02,-1.062043652403e+02,2.489345751123e+02
25,19413,3554626464.843750,2.473616251184e+02,2.473616251184e+02,2.421630935829e+02,2.412100699527e+02,2.492147198089e+02,2.484321087047e+02,2.491167228472e+02,2.483407669986e+02
26,19414,3554809570.312500,1.060121250507e+02,2.473616251184e+02,1.040351744578e+02,2.414838917744e+02,1.069975993051e+02,2.486331532457e+02,1.069534586851e+02,2.485393302777e+02
27,19415,3554992675.781250,-1.766868750846e+02,-2.473616251184e+02,-1.730635137452e+02,-2.413598724146e+02,-1.780401350920e+02,-2.485097424095e+02,-1.779683768099e+02,-2.484162874297e+02
28,19416,3555175781.250000,3.533737501691e+01,-3.533737501691e+01,3.447883569939e+01,-3.458929745699e+01,3.550082475184e+01,-3.558615252970e+01,3.548752023324e+01,-3.557190680455e+01
