tap_index,coeff_float,coeff_fixed_int,coeff_fixed_float,quantization_error,saturated
0,4.084526398990066809e-02,167,4.077148437500000000e-02,-7.377961490066808903e-05,0
1,-1.004974758162291842e-01,-412,-1.005859375000000000e-01,-8.846168377081575773e-05,0
2,-8.520065903161573584e-03,-35,-8.544921875000000000e-03,-2.485597183842641611e-05,0
3,-1.745545220142087905e-01,-715,-1.745605468750000000e-01,-6.024860791209452060e-06,0
4,2.023129970122602428e-01,829,2.023925781250000000e-01,7.958111273975720934e-05,0
5,-8.715639577798836579e-02,-357,-8.715820312500000000e-02,-1.807347011634208300e-06,0
6,9.954435738344283302e-02,408,9.960937500000000000e-02,6.501761655716697952e-05,0
7,-1.610778418753515129e-01,-660,-1.611328125000000000e-01,-5.497062464848712082e-05,0
8,7.235438367525784398e-02,296,7.226562500000000000e-02,-8.875867525784397749e-05,0
9,7.783793634577237941e-02,319,7.788085937500000000e-02,4.292302922762059048e-05,0
10,-1.009930368780444926e-01,-414,-1.010742187500000000e-01,-8.118187195550741198e-05,0
11,4.263093346912364551e-02,175,4.272460937500000000e-02,9.367590587635449273e-05,0
12,-5.280675419294535156e-02,-216,-5.273437500000000000e-02,7.237919294535155590e-05,0
13,9.904323054580639607e-02,406,9.912109375000000000e-02,7.786320419360392986e-05,0
14,-4.714694703844409668e-02,-193,-4.711914062500000000e-02,2.780641344409667814e-05,0
15,-7.684222163349038737e-02,-315,-7.690429687500000000e-02,-6.207524150961263310e-05,0
16,1.203249908552142394e-01,493,1.203613281250000000e-01,3.633726978576057309e-05,0
17,-5.375816072089301123e-02,-220,-5.371093750000000000e-02,4.722322089301123071e-05,0
18,-9.127001316956298918e-04,-4,-9.765625000000000000e-04,-6.386236830437010820e-05,0
19,-1.302631338850567151e-02,-53,-1.293945312500000000e-02,8.686026350567151166e-05,0
20,1.015823999999370710e-02,42,1.025390625000000000e-02,9.566625000629290498e-05,0
21,6.116804808365518958e-02,251,6.127929687500000000e-02,1.112487913448104160e-04,0
22,-1.113122534874897707e-01,-456,-1.113281250000000000e-01,-1.587151251022933529e-05,0
23,5.416542121994066122e-02,222,5.419921875000000000e-02,3.379753005933877619e-05,0
24,4.661322871479114255e-02,191,4.663085937500000000e-02,1.763066020885745155e-05,0
25,-7.380421592150049337e-02,-302,-7.373046875000000000e-02,7.374717150049336922e-05,0
26,3.090294189251658816e-02,127,3.100585937500000000e-02,1.029174824834118429e-04,0
27,-1.303105811425208163e-02,-53,-1.293945312500000000e-02,9.160498925208163112e-05,0
28,3.881500045715631508e-02,159,3.881835937500000000e-02,3.358917843684916527e-06,0
29,-2.716470602597554490e-02,-111,-2.709960937500000000e-02,6.509665097554490076e-05,0
30,-5.085665524527012427e-02,-208,-5.078125000000000000e-02,7.540524527012426592e-05,0
31,1.047709941163583874e-01,429,1.047363281250000000e-01,-3.466599135838743795e-05,0
32,-5.722499155949366950e-02,-234,-5.712890625000000000e-02,9.608530949366950180e-05,0
33,-3.574149239351584462e-02,-146,-3.564453125000000000e-02,9.696114351584461666e-05,0
34,6.701052350459292539e-02,274,6.689453125000000000e-02,-1.159922545929253923e-04,0
35,-3.086896448300261234e-02,-126,-3.076171875000000000e-02,1.072457330026123368e-04,0
36,1.050979552572748471e-02,43,1.049804687500000000e-02,-1.174865072748471073e-05,0
37,-3.293784997328969011e-02,-135,-3.295898437500000000e-02,-2.113440171030989134e-05,0
38,2.743546544208855242e-02,112,2.734375000000000000e-02,-9.171544208855242353e-05,0
39,4.838630647101388460e-02,198,4.833984375000000000e-02,-4.646272101388460030e-05,0
40,-1.166716822519133778e-01,-478,-1.166992187500000000e-01,-2.753649808662217424e-05,0
41,7.300224822313779172e-02,299,7.299804687500000000e-02,-4.201348137791716120e-06,0
42,6.157143700800007252e-02,252,6.152343750000000000e-02,-4.799950800007252161e-05,0
43,-1.462882134671350809e-01,-599,-1.462402343750000000e-01,4.797909213508089188e-05,0
44,8.386655886668238635e-02,344,8.398437500000000000e-02,1.178161333176136472e-04,0
45,6.385823169529136756e-02,262,6.396484375000000000e-02,1.066120547086324422e-04,0
46,-1.431036032849470341e-01,-586,-1.430664062500000000e-01,3.719703494703407998e-05,0
