subcarrier_index,fft_bin,freq_hz,reference_i,reference_q,after_h1_equalized_i,after_h1_equalized_q,after_float_fir_equalized_i,after_float_fir_equalized_q,after_fixed_fir_equalized_i,after_fixed_fir_equalized_q
0,19388,3550048828.125000,2.525904782853e+02,-1.082530621223e+02,2.789510226435e+02,3.682206106944e+01,2.761723041379e+02,3.647218730865e+01,2.759476479218e+02,3.644600332271e+01
1,19389,3550231933.593750,3.608435404076e+01,-1.082530621223e+02,8.834123317207e+01,-7.644895804671e+01,8.747157779269e+01,-7.568716093394e+01,8.740155598749e+01,-7.562467562839e+01
2,19390,3550415039.062500,-2.525904782853e+02,1.804217702038e+02,-3.166419211609e+02,2.698168476095e+01,-3.135283715345e+02,2.669735389554e+01,-3.132745414923e+02,2.667182335683e+01
3,19391,3550598144.531250,-1.804217702038e+02,1.082530621223e+02,-2.153949080471e+02,1.211106262118e+00,-2.132883853728e+02,1.186416247559e+00,-2.131156260663e+02,1.182809985758e+00
4,19392,3550781250.000000,2.525904782853e+02,3.608435404076e+01,2.037139674276e+02,1.634752320543e+02,2.017237107160e+02,1.618980751737e+02,2.015584189781e+02,1.617695296703e+02
5,19393,3550964355.468750,-3.608435404076e+01,-2.525904782853e+02,9.978389387619e+01,-2.413714773217e+02,9.883401232206e+01,-2.390329941421e+02,9.875703682973e+01,-2.388384311649e+02
6,19394,3551147460.937500,-1.804217702038e+02,-1.804217702038e+02,-6.510211278088e+01,-2.529361548528e+02,-6.446171158537e+01,-2.505105522641e+02,-6.440650603176e+01,-2.503088861549e+02
7,19395,3551330566.406250,1.804217702038e+02,2.525904782853e+02,2.766773052724e+01,3.165300446331e+02,2.738472164303e+01,3.135099641581e+02,2.735871795612e+01,3.132571174931e+02
8,19396,3551513671.875000,2.525904782853e+02,3.608435404076e+01,2.039773002828e+02,1.631145252832e+02,2.020323270504e+02,1.615791375102e+02,2.018672923613e+02,1.614512562106e+02
9,19397,3551696777.343750,3.608435404076e+01,2.525904782853e+02,-9.937442485393e+01,2.415302528012e+02,-9.845188406803e+01,2.392470614439e+02,-9.837546798098e+01,2.390529319092e+02
10,19398,3551879882.812500,-3.608435404076e+01,1.804217702038e+02,-1.254821677116e+02,1.404423193134e+02,-1.243148732449e+02,1.391189943494e+02,-1.242164418658e+02,1.390053686103e+02
11,19399,3552062988.281250,-1.082530621223e+02,3.608435404076e+01,-1.142519051207e+02,-2.426921061050e+01,-1.131867896909e+02,-2.405008476225e+01,-1.130953740166e+02,-2.403212776289e+01
12,19400,3552246093.750000,-1.082530621223e+02,1.804217702038e+02,-1.889416778376e+02,1.033888678033e+02,-1.872000839661e+02,1.024212184656e+02,-1.870507780063e+02,1.023365132963e+02
13,19401,3552429199.218750,-3.608435404076e+01,3.608435404076e+01,-5.052242619951e+01,1.328243610467e+01,-5.005889002251e+01,1.315734851464e+01,-5.001882112934e+01,1.314615318620e+01
14,19402,3552612304.687500,1.082530621223e+02,1.082530621223e+02,4.005683015315e+01,1.515185770581e+02,3.968204305633e+01,1.501375029526e+02,3.964831541949e+01,1.500174311411e+02
15,19403,3552795410.156250,1.804217702038e+02,-1.082530621223e+02,2.153815456351e+02,-3.198529184125e+00,2.134280933692e+02,-3.156662938106e+00,2.132568893770e+02,-3.151483243049e+00
16,19404,3552978515.625000,-3.608435404076e+01,-3.608435404076e+01,-1.349189917776e+01,-5.047343505084e+01,-1.336731915630e+01,-5.001945346939e+01,-1.335598274132e+01,-4.997952057336e+01
17,19405,3553161621.093750,3.608435404076e+01,1.082530621223e+02,-2.345650221134e+01,1.144381903837e+02,-2.325339509925e+01,1.134125601138e+02,-2.323617635875e+01,1.133214315364e+02
18,19406,3553344726.562500,2.525904782853e+02,-1.082530621223e+02,2.793262698476e+02,3.336877724426e+01,2.768411841195e+02,3.308881552010e+01,2.766192248949e+02,3.306576881854e+01
19,19407,3553527832.031250,1.082530621223e+02,1.804217702038e+02,3.609575925278e+00,2.153379126726e+02,3.564853015641e+00,2.134369207161e+02,3.559355586460e+00,2.132663069821e+02
20,19408,3553710937.500000,-3.608435404076e+01,1.804217702038e+02,-1.243058019529e+02,1.414652248515e+02,-1.232243118368e+02,1.402174122806e+02,-1.231276117104e+02,1.401038697792e+02
21,19409,3553894042.968750,1.082530621223e+02,2.525904782853e+02,-3.325123703272e+01,2.792761744552e+02,-3.297838251666e+01,2.768424573532e+02,-3.295549442359e+01,2.766210878570e+02
22,19410,3554077148.437500,-3.608435404076e+01,3.608435404076e+01,-5.043986931087e+01,1.352610090810e+01,-5.000456247710e+01,1.340613975539e+01,-4.996485395553e+01,1.339482922619e+01
23,19411,3554260253.906250,-1.082530621223e+02,1.804217702038e+02,-1.882333193390e+02,1.044979200765e+02,-1.866235659328e+02,1.035895610976e+02,-1.864761687179e+02,1.035047173334e+02
24,19412,3554443359.375000,-1.082530621223e+02,-1.082530621223e+02,-4.051288802736e+01,-1.513031606810e+02,-4.015853168981e+01,-1.500159090685e+02,-4.012470659527e+01,-1.498970005220e+02
25,19413,3554626464.843750,-2.525904782853e+02,1.804217702038e+02,-3.160832490850e+02,3.052873273452e+01,-3.134102713371e+02,3.025151361233e+01,-3.131614168728e+02,3.022357007081e+01
26,19414,3554809570.312500,3.608435404076e+01,-1.804217702038e+02,1.243216913331e+02,-1.413052818695e+02,1.232857298192e+02,-1.401107819258e+02,1.231895205389e+02,-1.399979389264e+02
27,19415,3554992675.781250,3.608435404076e+01,1.082530621223e+02,-2.348294592465e+01,1.143238917767e+02,-2.329394634728e+01,1.133691278262e+02,-2.327686355834e+01,1.132788558437e+02
28,19416,3555175781.250000,-1.082530621223e+02,1.082530621223e+02,-1.512217763946e+02,4.057879216634e+01,-1.499724839245e+02,4.023387527053e+01,-1.498540610273e+02,4.020011150220e+01
29,19417,3555358886.718750,-3.608435404076e+01,2.525904782853e+02,-1.607996420598e+02,2.054974384896e+02,-1.594908719899e+02,2.037995762034e+02,-1.593670521369e+02,2.036361497250e+02
30,19418,3555541992.187500,-3.608435404076e+01,-3.608435404076e+01,-1.364097484911e+01,-5.036794663380e+01,-1.352674482989e+01,-4.995808761608e+01,-1.351541989790e+01,-4.991871753782e+01
31,19419,3555725097.656250,2.525904782853e+02,-3.608435404076e+01,2.424876383517e+02,9.625142129434e+01,2.405198292309e+02,9.548710015814e+01,2.403284798707e+02,9.541458702563e+01
32,19420,3555908203.125000,1.082530621223e+02,1.082530621223e+02,4.126672822489e+01,1.509851206762e+02,4.092637022370e+01,1.497752992930e+02,4.089218665329e+01,1.496575056698e+02
33,19421,3556091308.593750,-2.525904782853e+02,3.608435404076e+01,-2.426363681797e+02,-9.576650470806e+01,-2.406975911367e+02,-9.501804046643e+01,-2.405064860237e+02,-9.494605000726e+01
34,19422,3556274414.062500,1.082530621223e+02,3.608435404076e+01,7.792983395000e+01,8.679643887995e+01,7.730865238017e+01,8.611501348184e+01,7.724664416809e+01,8.604809029600e+01
35,19423,3556457519.531250,-2.525904782853e+02,-3.608435404076e+01,-2.062120863704e+02,-1.596864234462e+02,-2.045854284551e+02,-1.584464833244e+02,-2.044223586983e+02,-1.583242489810e+02
36,19424,3556640625.000000,3.608435404076e+01,1.804217702038e+02,-5.902058850362e+01,1.785589704554e+02,-5.857211188457e+01,1.771663563773e+02,-5.852823279201e+01,1.770262601803e+02
37,19425,3556823730.468750,2.525904782853e+02,-3.608435404076e+01,2.427150591932e+02,9.535265766697e+01,2.408363843806e+02,9.463134766392e+01,2.406459504103e+02,9.455996892266e+01
38,19426,3557006835.937500,1.082530621223e+02,-1.082530621223e+02,1.508037212084e+02,-4.166804552808e+01,1.496519555706e+02,-4.134010456463e+01,1.495349876579e+02,-4.130579548858e+01
39,19427,3557189941.406250,-1.804217702038e+02,-3.608435404076e+01,-1.423524019341e+02,-1.229395213948e+02,-1.412644279621e+02,-1.220147703927e+02,-1.411521352246e+02,-1.219208385019e+02
