stage,evm_percent,magnitude_only_evm_percent,fitted_delay_samples,gain_real,gain_imag,gain_abs_db,gain_phase_rad
after_h1,17.279981633,0.878369772,-21.724556628,-5.614283640925e-01,-8.112371031519e-01,-0.117499544,-2.176176543615
after_float_fir,17.261626007,0.049302372,25.775443372,-5.609478678448e-01,-8.101870921214e-01,-0.127514150,-2.176381966872
after_fixed_fir,17.262218441,0.056229398,25.775443372,-5.606922955238e-01,-8.098430167184e-01,-0.131290779,-2.176367488815
