tap_index,coeff_float,coeff_fixed_int,coeff_fixed_float,quantization_error,saturated
0,1.134675613683538004e-01,465,1.135253906250000000e-01,5.782925664619964490e-05,0
1,5.112106709226391099e-02,209,5.102539062500000000e-02,-9.567646726391099143e-05,0
2,8.083161627188673037e-02,331,8.081054687500000000e-02,-2.106939688673037381e-05,0
3,-1.336856266222833656e-01,-548,-1.337890625000000000e-01,-1.034358777166344279e-04,0
4,4.021305771901072940e-02,165,4.028320312500000000e-02,7.014540598927060389e-05,0
5,-5.558109027750847073e-03,-23,-5.615234375000000000e-03,-5.712534724915292739e-05,0
6,5.286400750076187399e-02,217,5.297851562500000000e-02,1.145081242381260078e-04,0
7,-4.156305537590576638e-02,-170,-4.150390625000000000e-02,5.914912590576637541e-05,0
8,-4.071276807778448359e-02,-167,-4.077148437500000000e-02,-5.871629721551641090e-05,0
9,7.575247239576189673e-02,310,7.568359375000000000e-02,-6.887864576189672849e-05,0
10,-3.212561933816866777e-02,-132,-3.222656250000000000e-02,-1.009431618313322288e-04,0
11,-2.791437049427735254e-03,-11,-2.685546875000000000e-03,1.058901744277352536e-04,0
12,-1.273636727352666850e-02,-52,-1.269531250000000000e-02,4.105477352666850321e-05,0
13,1.921791417514313177e-02,79,1.928710937500000000e-02,6.919519985686822805e-05,0
14,2.234422372897139700e-02,92,2.246093750000000000e-02,1.167137710286030028e-04,0
15,-5.985231653931605972e-02,-245,-5.981445312500000000e-02,3.786341431605971808e-05,0
16,3.900941638348589396e-02,160,3.906250000000000000e-02,5.308361651410603566e-05,0
17,1.059378628608423183e-02,43,1.049804687500000000e-02,-9.573941108423182633e-05,0
18,-2.770583806884316033e-02,-113,-2.758789062500000000e-02,1.179474438431603323e-04,0
19,1.166221013843985257e-02,48,1.171875000000000000e-02,5.653986156014742526e-05,0
20,-8.349492514697218898e-03,-34,-8.300781250000000000e-03,4.871126469721889785e-05,0
21,2.713823362494437869e-02,111,2.709960937500000000e-02,-3.862424994437868575e-05,0
22,-2.759477713203409635e-02,-113,-2.758789062500000000e-02,6.886507034096350788e-06,0
23,-9.504630313168355854e-03,-39,-9.521484375000000000e-03,-1.685406183164414595e-05,0
24,4.538762463528815683e-02,186,4.541015625000000000e-02,2.253161471184317310e-05,0
25,-3.798444391791450797e-02,-156,-3.808593750000000000e-02,-1.014935820854920290e-04,0
