stage,evm_percent,magnitude_only_evm_percent,fitted_delay_samples,gain_real,gain_imag,gain_abs_db,gain_phase_rad
after_h1,11.968659154,1.681453013,-8.835573361,8.892649414507e-01,4.524233992479e-01,-0.019678674,0.470631889580
after_float_fir,11.805862738,0.268816006,38.664426639,8.853084331615e-01,4.499659184059e-01,-0.060172334,0.470232903800
after_fixed_fir,11.805951641,0.269352029,38.664426639,8.854270684652e-01,4.500202021091e-01,-0.059032292,0.470227506206
