tap_index,coeff_float,coeff_fixed_int,coeff_fixed_float,quantization_error,saturated
0,4.084526398990066809e-02,669,4.083251953125000000e-02,-1.274445865066808903e-05,0
1,-1.004974758162291842e-01,-1647,-1.005249023437500000e-01,-2.742652752081575773e-05,0
2,-8.520065903161573584e-03,-140,-8.544921875000000000e-03,-2.485597183842641611e-05,0
3,-1.745545220142087905e-01,-2860,-1.745605468750000000e-01,-6.024860791209452060e-06,0
4,2.023129970122602428e-01,3315,2.023315429687500000e-01,1.854595648975720934e-05,0
5,-8.715639577798836579e-02,-1428,-8.715820312500000000e-02,-1.807347011634208300e-06,0
6,9.954435738344283302e-02,1631,9.954833984375000000e-02,3.982460307166979518e-06,0
7,-1.610778418753515129e-01,-2639,-1.610717773437500000e-01,6.064531601512879178e-06,0
8,7.235438367525784398e-02,1185,7.232666015625000000e-02,-2.772351900784397749e-05,0
9,7.783793634577237941e-02,1275,7.781982421875000000e-02,-1.811212702237940952e-05,0
10,-1.009930368780444926e-01,-1655,-1.010131835937500000e-01,-2.014671570550741198e-05,0
11,4.263093346912364551e-02,698,4.260253906250000000e-02,-2.839440662364550727e-05,0
12,-5.280675419294535156e-02,-865,-5.279541015625000000e-02,1.134403669535155590e-05,0
13,9.904323054580639607e-02,1623,9.906005859375000000e-02,1.682804794360392986e-05,0
14,-4.714694703844409668e-02,-772,-4.711914062500000000e-02,2.780641344409667814e-05,0
15,-7.684222163349038737e-02,-1259,-7.684326171875000000e-02,-1.040085259612633095e-06,0
16,1.203249908552142394e-01,1971,1.203002929687500000e-01,-2.469788646423942691e-05,0
17,-5.375816072089301123e-02,-881,-5.377197265625000000e-02,-1.381193535698876929e-05,0
18,-9.127001316956298918e-04,-15,-9.155273437500000000e-04,-2.827212054370108196e-06,0
19,-1.302631338850567151e-02,-213,-1.300048828125000000e-02,2.582510725567151166e-05,0
20,1.015823999999370710e-02,166,1.013183593750000000e-02,-2.640406249370709502e-05,0
21,6.116804808365518958e-02,1002,6.115722656250000000e-02,-1.082152115518958402e-05,0
22,-1.113122534874897707e-01,-1824,-1.113281250000000000e-01,-1.587151251022933529e-05,0
23,5.416542121994066122e-02,887,5.413818359375000000e-02,-2.723762619066122381e-05,0
24,4.661322871479114255e-02,764,4.663085937500000000e-02,1.763066020885745155e-05,0
25,-7.380421592150049337e-02,-1209,-7.379150390625000000e-02,1.271201525049336922e-05,0
26,3.090294189251658816e-02,506,3.088378906250000000e-02,-1.915283001658815709e-05,0
27,-1.303105811425208163e-02,-214,-1.306152343750000000e-02,-3.046532324791836888e-05,0
28,3.881500045715631508e-02,636,3.881835937500000000e-02,3.358917843684916527e-06,0
29,-2.716470602597554490e-02,-445,-2.716064453125000000e-02,4.061494725544900763e-06,0
30,-5.085665524527012427e-02,-833,-5.084228515625000000e-02,1.437008902012426592e-05,0
31,1.047709941163583874e-01,1717,1.047973632812500000e-01,2.636916489161256205e-05,0
32,-5.722499155949366950e-02,-938,-5.725097656250000000e-02,-2.598500300633049820e-05,0
33,-3.574149239351584462e-02,-586,-3.576660156250000000e-02,-2.510916898415538334e-05,0
34,6.701052350459292539e-02,1098,6.701660156250000000e-02,6.078057907074607691e-06,0
35,-3.086896448300261234e-02,-506,-3.088378906250000000e-02,-1.482457949738766323e-05,0
36,1.050979552572748471e-02,172,1.049804687500000000e-02,-1.174865072748471073e-05,0
37,-3.293784997328969011e-02,-540,-3.295898437500000000e-02,-2.113440171030989134e-05,0
38,2.743546544208855242e-02,450,2.746582031250000000e-02,3.035487041144757647e-05,0
39,4.838630647101388460e-02,793,4.840087890625000000e-02,1.457243523611539970e-05,0
40,-1.166716822519133778e-01,-1912,-1.166992187500000000e-01,-2.753649808662217424e-05,0
41,7.300224822313779172e-02,1196,7.299804687500000000e-02,-4.201348137791716120e-06,0
42,6.157143700800007252e-02,1009,6.158447265625000000e-02,1.303564824992747839e-05,0
43,-1.462882134671350809e-01,-2397,-1.463012695312500000e-01,-1.305606411491910812e-05,0
44,8.386655886668238635e-02,1374,8.386230468750000000e-02,-4.254179182386352842e-06,0
45,6.385823169529136756e-02,1046,6.384277343750000000e-02,-1.545825779136755784e-05,0
46,-1.431036032849470341e-01,-2345,-1.431274414062500000e-01,-2.383812130296592002e-05,0
47,7.288421226691924049e-02,1194,7.287597656250000000e-02,-8.235704419240486018e-06,0
48,7.288421226691924049e-02,1194,7.287597656250000000e-02,-8.235704419240486018e-06,0
49,-1.431036032849470341e-01,-2345,-1.431274414062500000e-01,-2.383812130296592002e-05,0
50,6.385823169529136756e-02,1046,6.384277343750000000e-02,-1.545825779136755784e-05,0
