freq_hz,h1_db,h2_target_db,h2_target_linear,htotal_target_db
3555000000.000000,-0.171597393,0.171597393,1.019952318827,0.000000000
3556000000.000000,-0.203032543,0.203032543,1.023650321456,0.000000000
3557000000.000000,-0.182335944,0.182335944,1.021214087493,0.000000000
3558000000.000000,-0.186442328,0.186442328,1.021696995841,0.000000000
3559000000.000000,-0.197139612,0.197139612,1.022956062707,0.000000000
3560000000.000000,-0.182600321,0.182600321,1.021245171198,0.000000000
3561000000.000000,-0.183475027,0.183475027,1.021348020105,0.000000000
3562000000.000000,-0.189073052,0.189073052,1.022006487441,0.000000000
3563000000.000000,-0.184365429,0.184365429,1.021452725204,0.000000000
3564000000.000000,-0.193479157,0.193479157,1.022525053807,0.000000000
3565000000.000000,-0.186184791,0.186184791,1.021666702931,0.000000000
3566000000.000000,-0.173713284,0.173713284,1.020200810450,0.000000000
3567000000.000000,-0.184275077,0.184275077,1.021442099946,0.000000000
3568000000.000000,-0.168733709,0.168733709,1.019616102294,0.000000000
3569000000.000000,-0.202639395,0.202639395,1.023603989187,0.000000000
3570000000.000000,-0.173491772,0.173491772,1.020174793099,0.000000000
3571000000.000000,-0.198920071,0.198920071,1.023165772718,0.000000000
3572000000.000000,-0.179920800,0.179920800,1.020930174582,0.000000000
3573000000.000000,-0.189188542,0.189188542,1.022020076413,0.000000000
3574000000.000000,-0.178490662,0.178490662,1.020762091530,0.000000000
3575000000.000000,-0.209060169,0.209060169,1.024360936368,0.000000000
3576000000.000000,-0.193289339,0.193289339,1.022502708193,0.000000000
3577000000.000000,-0.185988335,0.185988335,1.021643595305,0.000000000
3578000000.000000,-0.189086400,0.189086400,1.022008058006,0.000000000
3579000000.000000,-0.194833634,0.194833634,1.022684518723,0.000000000
3580000000.000000,-0.199223066,0.199223066,1.023201465034,0.000000000
3581000000.000000,-0.186810683,0.186810683,1.021740325332,0.000000000
3582000000.000000,-0.184855245,0.184855245,1.021510328745,0.000000000
3583000000.000000,-0.204803533,0.204803533,1.023859057623,0.000000000
3584000000.000000,-0.194769459,0.194769459,1.022676962728,0.000000000
3585000000.000000,-0.200969756,0.200969756,1.023407246544,0.000000000
3586000000.000000,-0.192115330,0.192115330,1.022364513223,0.000000000
3587000000.000000,-0.213118412,0.213118412,1.024839652662,0.000000000
3588000000.000000,-0.200561104,0.200561104,1.023359098617,0.000000000
3589000000.000000,-0.197573783,0.197573783,1.023007197245,0.000000000
3590000000.000000,-0.206992354,0.206992354,1.024117099883,0.000000000
3591000000.000000,-0.185062955,0.185062955,1.021534756921,0.000000000
3592000000.000000,-0.204958059,0.204958059,1.023877272712,0.000000000
3593000000.000000,-0.209764893,0.209764893,1.024444050597,0.000000000
3594000000.000000,-0.208429090,0.208429090,1.024286513457,0.000000000
3595000000.000000,-0.209889993,0.209889993,1.024458805433,0.000000000
3596000000.000000,-0.203311566,0.203311566,1.023683205430,0.000000000
3597000000.000000,-0.210314273,0.210314273,1.024508848436,0.000000000
3598000000.000000,-0.214793641,0.214793641,1.025037330361,0.000000000
3599000000.000000,-0.199885123,0.199885123,1.023279458601,0.000000000
3600000000.000000,-0.206396365,0.206396365,1.024046831712,0.000000000
3601000000.000000,-0.209358768,0.209358768,1.024396151921,0.000000000
3602000000.000000,-0.211364814,0.211364814,1.024632768228,0.000000000
3603000000.000000,-0.226525676,0.226525676,1.026422784196,0.000000000
3604000000.000000,-0.206814022,0.206814022,1.024096073715,0.000000000
3605000000.000000,-0.200637471,0.200637471,1.023368096107,0.000000000
3606000000.000000,-0.198500430,0.198500430,1.023116341750,0.000000000
3607000000.000000,-0.207900628,0.207900628,1.024224196290,0.000000000
3608000000.000000,-0.218988320,0.218988320,1.025532471462,0.000000000
3609000000.000000,-0.239439881,0.239439881,1.027950007520,0.000000000
3610000000.000000,-0.204134740,0.204134740,1.023780225927,0.000000000
3611000000.000000,-0.222161983,0.222161983,1.025907250474,0.000000000
3612000000.000000,-0.215732181,0.215732181,1.025148095125,0.000000000
3613000000.000000,-0.234883306,0.234883306,1.027410891421,0.000000000
3614000000.000000,-0.213501732,0.213501732,1.024884881213,0.000000000
3615000000.000000,-0.228806741,0.228806741,1.026692375988,0.000000000
3616000000.000000,-0.220233940,0.220233940,1.025679550853,0.000000000
3617000000.000000,-0.235564029,0.235564029,1.027491413930,0.000000000
3618000000.000000,-0.213004157,0.213004157,1.024826171915,0.000000000
3619000000.000000,-0.236978035,0.236978035,1.027658696425,0.000000000
3620000000.000000,-0.236968606,0.236968606,1.027657580847,0.000000000
3621000000.000000,-0.217574000,0.217574000,1.025365498007,0.000000000
3622000000.000000,-0.230854007,0.230854007,1.026934396116,0.000000000
3623000000.000000,-0.235272119,0.235272119,1.027456883215,0.000000000
3624000000.000000,-0.230011662,0.230011662,1.026834810334,0.000000000
3625000000.000000,-0.248380443,0.248380443,1.029008642011,0.000000000
3626000000.000000,-0.231860208,0.231860208,1.027053366344,0.000000000
3627000000.000000,-0.233909588,0.233909588,1.027295721594,0.000000000
3628000000.000000,-0.233731833,0.233731833,1.027274698407,0.000000000
3629000000.000000,-0.234028308,0.234028308,1.027309762917,0.000000000
3630000000.000000,-0.228637538,0.228637538,1.026672375994,0.000000000
3631000000.000000,-0.243553164,0.243553164,1.028436917990,0.000000000
3632000000.000000,-0.234236538,0.234236538,1.027334391284,0.000000000
3633000000.000000,-0.225303949,0.225303949,1.026278421293,0.000000000
3634000000.000000,-0.232128694,0.232128694,1.027085113663,0.000000000
3635000000.000000,-0.239074157,0.239074157,1.027906726049,0.000000000
3636000000.000000,-0.246460858,0.246460858,1.028781255826,0.000000000
3637000000.000000,-0.246176260,0.246176260,1.028747547789,0.000000000
3638000000.000000,-0.234428203,0.234428203,1.027357060950,0.000000000
3639000000.000000,-0.244155930,0.244155930,1.028508289875,0.000000000
3640000000.000000,-0.245458797,0.245458797,1.028662575743,0.000000000
3641000000.000000,-0.252372864,0.252372864,1.029481728844,0.000000000
3642000000.000000,-0.244925410,0.244925410,1.028599409110,0.000000000
3643000000.000000,-0.248866175,0.248866175,1.029066187803,0.000000000
3644000000.000000,-0.252679654,0.252679654,1.029518091299,0.000000000
3645000000.000000,-0.254653082,0.254653082,1.029752023657,0.000000000
3646000000.000000,-0.253694521,0.253694521,1.029638388128,0.000000000
3647000000.000000,-0.267698515,0.267698515,1.031299781532,0.000000000
3648000000.000000,-0.251743473,0.251743473,1.029407133945,0.000000000
3649000000.000000,-0.260548226,0.260548226,1.030451157221,0.000000000
3650000000.000000,-0.251274538,0.251274538,1.029351559671,0.000000000
3651000000.000000,-0.251456837,0.251456837,1.029373163875,0.000000000
3652000000.000000,-0.257106994,0.257106994,1.030042987270,0.000000000
3653000000.000000,-0.254948351,0.254948351,1.029787029745,0.000000000
3654000000.000000,-0.256323393,0.256323393,1.029950065723,0.000000000
3655000000.000000,-0.255861434,0.255861434,1.029895289290,0.000000000
3656000000.000000,-0.248685596,0.248685596,1.029044793816,0.000000000
3657000000.000000,-0.267226028,0.267226028,1.031243683365,0.000000000
3658000000.000000,-0.256374512,0.256374512,1.029956127298,0.000000000
3659000000.000000,-0.267251199,0.267251199,1.031246671830,0.000000000
3660000000.000000,-0.258068722,0.258068722,1.030157043063,0.000000000
3661000000.000000,-0.257724997,0.257724997,1.030116277668,0.000000000
3662000000.000000,-0.249161365,0.249161365,1.029101161217,0.000000000
3663000000.000000,-0.254440274,0.254440274,1.029726794603,0.000000000
3664000000.000000,-0.268431075,0.268431075,1.031386764082,0.000000000
3665000000.000000,-0.281156866,0.281156866,1.032898967505,0.000000000
3666000000.000000,-0.270347260,0.270347260,1.031614322334,0.000000000
3667000000.000000,-0.273845093,0.273845093,1.032029840079,0.000000000
3668000000.000000,-0.278939363,0.278939363,1.032635302607,0.000000000
3669000000.000000,-0.272490265,0.272490265,1.031868876270,0.000000000
3670000000.000000,-0.261076460,0.261076460,1.030513826206,0.000000000
3671000000.000000,-0.274868056,0.274868056,1.032151392454,0.000000000
3672000000.000000,-0.290530280,0.290530280,1.034014226390,0.000000000
3673000000.000000,-0.261552973,0.261552973,1.030570362350,0.000000000
3674000000.000000,-0.274006776,0.274006776,1.032049050919,0.000000000
3675000000.000000,-0.284365645,0.284365645,1.033280616010,0.000000000
3676000000.000000,-0.285919458,0.285919458,1.033465475424,0.000000000
3677000000.000000,-0.277961120,0.277961120,1.032519009237,0.000000000
3678000000.000000,-0.278905547,0.278905547,1.032631282348,0.000000000
3679000000.000000,-0.267868981,0.267868981,1.031320021632,0.000000000
3680000000.000000,-0.267856986,0.267856986,1.031318597406,0.000000000
3681000000.000000,-0.284195993,0.284195993,1.033260434265,0.000000000
3682000000.000000,-0.291430959,0.291430959,1.034121453540,0.000000000
3683000000.000000,-0.281360612,0.281360612,1.032923196630,0.000000000
3684000000.000000,-0.263284559,0.263284559,1.030775833427,0.000000000
3685000000.000000,-0.287785268,0.287785268,1.033687497279,0.000000000
3686000000.000000,-0.287772511,0.287772511,1.033685979100,0.000000000
3687000000.000000,-0.279527307,0.279527307,1.032705203596,0.000000000
3688000000.000000,-0.271674802,0.271674802,1.031772005203,0.000000000
3689000000.000000,-0.271210825,0.271210825,1.031716892174,0.000000000
3690000000.000000,-0.305886101,0.305886101,1.035843881362,0.000000000
3691000000.000000,-0.290373972,0.290373972,1.033995618827,0.000000000
3692000000.000000,-0.276910030,0.276910030,1.032394070424,0.000000000
3693000000.000000,-0.284113193,0.284113193,1.033250584547,0.000000000
3694000000.000000,-0.269130893,0.269130893,1.031469865771,0.000000000
3695000000.000000,-0.287186164,0.287186164,1.033616201766,0.000000000
3696000000.000000,-0.273049334,0.273049334,1.031935294851,0.000000000
3697000000.000000,-0.281706451,0.281706451,1.032964324511,0.000000000
3698000000.000000,-0.273661381,0.273661381,1.032008012233,0.000000000
3699000000.000000,-0.288126366,0.288126366,1.033728091355,0.000000000
3700000000.000000,-0.285165260,0.285165260,1.033375743250,0.000000000
3701000000.000000,-0.284893033,0.284893033,1.033343356427,0.000000000
3702000000.000000,-0.292327730,0.292327730,1.034228226483,0.000000000
3703000000.000000,-0.290492597,0.290492597,1.034009740416,0.000000000
3704000000.000000,-0.292263866,0.292263866,1.034220622230,0.000000000
3705000000.000000,-0.286277468,0.286277468,1.033508073087,0.000000000
3706000000.000000,-0.286299832,0.286299832,1.033510734116,0.000000000
3707000000.000000,-0.305685518,0.305685518,1.035819960925,0.000000000
3708000000.000000,-0.289359390,0.289359390,1.033874846849,0.000000000
3709000000.000000,-0.291453578,0.291453578,1.034124146508,0.000000000
3710000000.000000,-0.277744269,0.277744269,1.032493231799,0.000000000
3711000000.000000,-0.272301528,0.272301528,1.031846454880,0.000000000
3712000000.000000,-0.283755633,0.283755633,1.033208051026,0.000000000
3713000000.000000,-0.274534107,0.274534107,1.032111709783,0.000000000
3714000000.000000,-0.296525252,0.296525252,1.034728145898,0.000000000
3715000000.000000,-0.286338864,0.286338864,1.033515378439,0.000000000
3716000000.000000,-0.283307573,0.283307573,1.033154754555,0.000000000
3717000000.000000,-0.259788539,0.259788539,1.030361035639,0.000000000
3718000000.000000,-0.295493077,0.295493077,1.034605192797,0.000000000
3719000000.000000,-0.276499591,0.276499591,1.032345287306,0.000000000
3720000000.000000,-0.273057433,0.273057433,1.031936257061,0.000000000
3721000000.000000,-0.287530292,0.287530292,1.033657153625,0.000000000
3722000000.000000,-0.271702073,0.271702073,1.031775244653,0.000000000
3723000000.000000,-0.281579078,0.281579078,1.032949176863,0.000000000
3724000000.000000,-0.280179228,0.280179228,1.032782716379,0.000000000
3725000000.000000,-0.284701183,0.284701183,1.033320532659,0.000000000
3726000000.000000,-0.284042396,0.284042396,1.033242162757,0.000000000
3727000000.000000,-0.248772365,0.248772365,1.029055073665,0.000000000
3728000000.000000,-0.281461039,0.281461039,1.032935139445,0.000000000
3729000000.000000,-0.280240382,0.280240382,1.032789987829,0.000000000
3730000000.000000,-0.286340237,0.286340237,1.033515541810,0.000000000
3731000000.000000,-0.269800144,0.269800144,1.031549343967,0.000000000
3732000000.000000,-0.286207301,0.286207301,1.033499724159,0.000000000
3733000000.000000,-0.267715701,0.267715701,1.031301822076,0.000000000
3734000000.000000,-0.268823263,0.268823263,1.031433334631,0.000000000
3735000000.000000,-0.274634730,0.274634730,1.032123666506,0.000000000
3736000000.000000,-0.262556692,0.262556692,1.030689459284,0.000000000
3737000000.000000,-0.263941504,0.263941504,1.030853797650,0.000000000
3738000000.000000,-0.255159971,0.255159971,1.029812119425,0.000000000
3739000000.000000,-0.277068817,0.277068817,1.032412943823,0.000000000
3740000000.000000,-0.258870108,0.258870108,1.030252092799,0.000000000
3741000000.000000,-0.270858965,0.270858965,1.031675098809,0.000000000
3742000000.000000,-0.250295880,0.250295880,1.029235586935,0.000000000
3743000000.000000,-0.271273494,0.271273494,1.031724336074,0.000000000
3744000000.000000,-0.260313101,0.260313101,1.030423263527,0.000000000
3745000000.000000,-0.274299987,0.274299987,1.032083890556,0.000000000
3746000000.000000,-0.271330913,0.271330913,1.031731156421,0.000000000
3747000000.000000,-0.258867406,0.258867406,1.030251772309,0.000000000
3748000000.000000,-0.254055900,0.254055900,1.029681227428,0.000000000
3749000000.000000,-0.250718036,0.250718036,1.029285611579,0.000000000
3750000000.000000,-0.267790890,0.267790890,1.031310749531,0.000000000
3751000000.000000,-0.253650224,0.253650224,1.029633137109,0.000000000
3752000000.000000,-0.252825602,0.252825602,1.029535390318,0.000000000
3753000000.000000,-0.265688074,0.265688074,1.031061103916,0.000000000
3754000000.000000,-0.234080492,0.234080492,1.027315934915,0.000000000
3755000000.000000,-0.266711852,0.266711852,1.031182638950,0.000000000
3756000000.000000,-0.261650667,0.261650667,1.030581953691,0.000000000
3757000000.000000,-0.243796888,0.243796888,1.028465776091,0.000000000
3758000000.000000,-0.243807930,0.243807930,1.028467083536,0.000000000
3759000000.000000,-0.248015856,0.248015856,1.028965450661,0.000000000
3760000000.000000,-0.243630846,0.243630846,1.028446115827,0.000000000
3761000000.000000,-0.255882629,0.255882629,1.029897802407,0.000000000
3762000000.000000,-0.245225113,0.245225113,1.028634901116,0.000000000
3763000000.000000,-0.241482384,0.241482384,1.028191760287,0.000000000
3764000000.000000,-0.222389324,0.222389324,1.025934102511,0.000000000
3765000000.000000,-0.217186219,0.217186219,1.025319721650,0.000000000
3766000000.000000,-0.232727945,0.232727945,1.027155976066,0.000000000
3767000000.000000,-0.226710302,0.226710302,1.026444601920,0.000000000
3768000000.000000,-0.232368608,0.232368608,1.027113483296,0.000000000
3769000000.000000,-0.235921752,0.235921752,1.027533731401,0.000000000
3770000000.000000,-0.234369317,0.234369317,1.027350096005,0.000000000
3771000000.000000,-0.234563647,0.234563647,1.027373081236,0.000000000
3772000000.000000,-0.218505231,0.218505231,1.025475435315,0.000000000
3773000000.000000,-0.205900704,0.205900704,1.023988396063,0.000000000
3774000000.000000,-0.217547351,0.217547351,1.025362352109,0.000000000
3775000000.000000,-0.204128353,0.204128353,1.023779473110,0.000000000
3776000000.000000,-0.215704255,0.215704255,1.025144799177,0.000000000
3777000000.000000,-0.200339989,0.200339989,1.023333047495,0.000000000
3778000000.000000,-0.215829027,0.215829027,1.025159525393,0.000000000
3779000000.000000,-0.201788531,0.201788531,1.023503722529,0.000000000
3780000000.000000,-0.200776762,0.200776762,1.023384507449,0.000000000
3781000000.000000,-0.202782253,0.202782253,1.023620824679,0.000000000
3782000000.000000,-0.210690542,0.210690542,1.024553230679,0.000000000
3783000000.000000,-0.207728852,0.207728852,1.024203940979,0.000000000
3784000000.000000,-0.198184465,0.198184465,1.023079124713,0.000000000
3785000000.000000,-0.196920110,0.196920110,1.022930211807,0.000000000
3786000000.000000,-0.196422405,0.196422405,1.022871599170,0.000000000
3787000000.000000,-0.197200575,0.197200575,1.022963242477,0.000000000
3788000000.000000,-0.200623837,0.200623837,1.023366489756,0.000000000
3789000000.000000,-0.201228931,0.201228931,1.023437784064,0.000000000
3790000000.000000,-0.194912787,0.194912787,1.022693838312,0.000000000
3791000000.000000,-0.194684077,0.194684077,1.022666909898,0.000000000
3792000000.000000,-0.182955577,0.182955577,1.021286941346,0.000000000
3793000000.000000,-0.180972238,0.180972238,1.021053766960,0.000000000
3794000000.000000,-0.179390544,0.179390544,1.020867850761,0.000000000
3795000000.000000,-0.168811162,0.168811162,1.019625194360,0.000000000
3796000000.000000,-0.171315899,0.171315899,1.019919264550,0.000000000
3797000000.000000,-0.177717863,0.177717863,1.020671276557,0.000000000
3798000000.000000,-0.155143566,0.155143566,1.018022034837,0.000000000
3799000000.000000,-0.159635734,0.159635734,1.018548671597,0.000000000
3800000000.000000,-0.151070372,0.151070372,1.017544751645,0.000000000
3801000000.000000,-0.158928054,0.158928054,1.018465689060,0.000000000
3802000000.000000,-0.152031856,0.152031856,1.017657394931,0.000000000
3803000000.000000,-0.155125526,0.155125526,1.018019920477,0.000000000
3804000000.000000,-0.172253458,0.172253458,1.020029361055,0.000000000
3805000000.000000,-0.162160413,0.162160413,1.018844770478,0.000000000
3806000000.000000,-0.148011211,0.148011211,1.017186436579,0.000000000
3807000000.000000,-0.157704470,0.157704470,1.018322227584,0.000000000
3808000000.000000,-0.131456055,0.131456055,1.015249543185,0.000000000
3809000000.000000,-0.163125629,0.163125629,1.018957995485,0.000000000
3810000000.000000,-0.147412210,0.147412210,1.017116291239,0.000000000
3811000000.000000,-0.132822432,0.132822432,1.015409264619,0.000000000
3812000000.000000,-0.146887929,0.146887929,1.017054899870,0.000000000
3813000000.000000,-0.137118332,0.137118332,1.015911593767,0.000000000
3814000000.000000,-0.148248973,0.148248973,1.017214280773,0.000000000
3815000000.000000,-0.130387380,0.130387380,1.015124638874,0.000000000
3816000000.000000,-0.127965369,0.127965369,1.014841616595,0.000000000
3817000000.000000,-0.122781455,0.122781455,1.014236119368,0.000000000
3818000000.000000,-0.126002534,0.126002534,1.014612308870,0.000000000
3819000000.000000,-0.112251645,0.112251645,1.013007316880,0.000000000
3820000000.000000,-0.106652313,0.106652313,1.012354495276,0.000000000
3821000000.000000,-0.111101575,0.111101575,1.012873196802,0.000000000
3822000000.000000,-0.105242803,0.105242803,1.012190227933,0.000000000
3823000000.000000,-0.124240853,0.124240853,1.014406545033,0.000000000
3824000000.000000,-0.117449199,0.117449199,1.013613672254,0.000000000
3825000000.000000,-0.116459869,0.116459869,1.013498227395,0.000000000
3826000000.000000,-0.119852320,0.119852320,1.013894147070,0.000000000
3827000000.000000,-0.114874094,0.114874094,1.013313210831,0.000000000
3828000000.000000,-0.097591507,0.097591507,1.011298994298,0.000000000
3829000000.000000,-0.099689631,0.099689631,1.011543308591,0.000000000
3830000000.000000,-0.093901830,0.093901830,1.010869496068,0.000000000
3831000000.000000,-0.096191121,0.096191121,1.011135960360,0.000000000
3832000000.000000,-0.097951244,0.097951244,1.011340879380,0.000000000
3833000000.000000,-0.096379815,0.096379815,1.011157926718,0.000000000
3834000000.000000,-0.082919881,0.082919881,1.009592217317,0.000000000
3835000000.000000,-0.078970430,0.078970430,1.009133262762,0.000000000
3836000000.000000,-0.070590726,0.070590726,1.008160171849,0.000000000
3837000000.000000,-0.076163193,0.076163193,1.008807168531,0.000000000
3838000000.000000,-0.075525695,0.075525695,1.008733130180,0.000000000
3839000000.000000,-0.061986172,0.061986172,1.007161946722,0.000000000
3840000000.000000,-0.084450868,0.084450868,1.009770185130,0.000000000
3841000000.000000,-0.078351057,0.078351057,1.009061306101,0.000000000
3842000000.000000,-0.085940546,0.085940546,1.009943381141,0.000000000
3843000000.000000,-0.071498505,0.071498505,1.008265542110,0.000000000
3844000000.000000,-0.053070880,0.053070880,1.006128715049,0.000000000
3845000000.000000,-0.065212887,0.065212887,1.007536166106,0.000000000
3846000000.000000,-0.067209956,0.067209956,1.007767846528,0.000000000
3847000000.000000,-0.067171407,0.067171407,1.007763373946,0.000000000
3848000000.000000,-0.065052170,0.065052170,1.007517523607,0.000000000
3849000000.000000,-0.068454260,0.068454260,1.007912225450,0.000000000
3850000000.000000,-0.053885188,0.053885188,1.006223044715,0.000000000
3851000000.000000,-0.051432984,0.051432984,1.005939007500,0.000000000
3852000000.000000,-0.053974211,0.053974211,1.006233357701,0.000000000
3853000000.000000,-0.056437447,0.056437447,1.006518756413,0.000000000
3854000000.000000,-0.042716235,0.042716235,1.004930000958,0.000000000
3855000000.000000,-0.047684628,0.047684628,1.005504992772,0.000000000
3856000000.000000,-0.038113405,0.038113405,1.004397609138,0.000000000
3857000000.000000,-0.035874635,0.035874635,1.004138761102,0.000000000
3858000000.000000,-0.055967378,0.055967378,1.006464286406,0.000000000
3859000000.000000,-0.026381076,0.026381076,1.003041850684,0.000000000
3860000000.000000,-0.030930179,0.030930179,1.003567316235,0.000000000
3861000000.000000,-0.018475401,0.018475401,1.002129322942,0.000000000
3862000000.000000,-0.015348654,0.015348654,1.001768641299,0.000000000
3863000000.000000,-0.027479542,0.027479542,1.003168708967,0.000000000
3864000000.000000,-0.016490215,0.016490215,1.001900309466,0.000000000
3865000000.000000,-0.030033568,0.030033568,1.003463727185,0.000000000
3866000000.000000,-0.043283474,0.043283474,1.004995630862,0.000000000
3867000000.000000,-0.013931447,0.013931447,1.001605204072,0.000000000
3868000000.000000,-0.022222879,0.022222879,1.002561779259,0.000000000
3869000000.000000,-0.009923748,0.009923748,1.001143166628,0.000000000
3870000000.000000,-0.018276849,0.018276849,1.002106415385,0.000000000
3871000000.000000,-0.017497038,0.017497038,1.002016451252,0.000000000
3872000000.000000,-0.010358927,0.010358927,1.001193326993,0.000000000
3873000000.000000,0.003417705,-0.003417705,0.999606599573,0.000000000
3874000000.000000,-0.002336578,0.002336578,1.000269044670,0.000000000
3875000000.000000,-0.004259939,0.004259939,1.000490563889,0.000000000
3876000000.000000,0.002310752,-0.002310752,0.999734000229,0.000000000
3877000000.000000,0.008451970,-0.008451970,0.999027404272,0.000000000
3878000000.000000,0.004142483,-0.004142483,0.999523192729,0.000000000
3879000000.000000,0.015430181,-0.015430181,0.998225111743,0.000000000
3880000000.000000,0.009006265,-0.009006265,0.998963652802,0.000000000
3881000000.000000,0.008987355,-0.008987355,0.998965827643,0.000000000
3882000000.000000,-0.003391629,0.003391629,1.000390551964,0.000000000
3883000000.000000,0.013240544,-0.013240544,0.998476787306,0.000000000
3884000000.000000,0.010509914,-0.010509914,0.998790733188,0.000000000
3885000000.000000,0.028961634,-0.028961634,0.996671221374,0.000000000
3886000000.000000,0.013696290,-0.013696290,0.998424398906,0.000000000
3887000000.000000,0.015958421,-0.015958421,0.998164405653,0.000000000
3888000000.000000,0.028376695,-0.028376695,0.996738343053,0.000000000
3889000000.000000,0.021895124,-0.021895124,0.997482405164,0.000000000
3890000000.000000,0.027273429,-0.027273429,0.996864954996,0.000000000
3891000000.000000,0.028086052,-0.028086052,0.996771695983,0.000000000
3892000000.000000,0.023647598,-0.023647598,0.997281172393,0.000000000
3893000000.000000,0.029023746,-0.029023746,0.996664094295,0.000000000
3894000000.000000,0.048356304,-0.048356304,0.994448243043,0.000000000
3895000000.000000,0.027693997,-0.027693997,0.996816688282,0.000000000
3896000000.000000,0.039509091,-0.039509091,0.995461677252,0.000000000
3897000000.000000,0.043858149,-0.043858149,0.994963370564,0.000000000
3898000000.000000,0.030814676,-0.030814676,0.996458614868,0.000000000
3899000000.000000,0.036634486,-0.036634486,0.995791180942,0.000000000
3900000000.000000,0.032563392,-0.032563392,0.996258019673,0.000000000
3901000000.000000,0.038008319,-0.038008319,0.995633690730,0.000000000
3902000000.000000,0.037770832,-0.037770832,0.995660913421,0.000000000
3903000000.000000,0.054213638,-0.054213638,0.993777862436,0.000000000
3904000000.000000,0.047427339,-0.047427339,0.994554606012,0.000000000
3905000000.000000,0.060211888,-0.060211888,0.993091822140,0.000000000
3906000000.000000,0.052732871,-0.052732871,0.993947295732,0.000000000
3907000000.000000,0.048532600,-0.048532600,0.994428059104,0.000000000
3908000000.000000,0.056637136,-0.056637136,0.993500621670,0.000000000
