subcarrier_index,fft_bin,freq_hz,reference_i,reference_q,after_l1_08_equalized_i,after_l1_08_equalized_q,after_l1_08_plus_l1_09_equalized_i,after_l1_08_plus_l1_09_equalized_q,allpass_abs,allpass_phase_rad
1457,16613,6083862304.687500,-1.344342184910e+02,-3.136798431456e+02,-1.553310186496e+02,-3.143362441275e+02,-1.504602839793e+02,-2.999672223510e+02,1.000000000000e+00,-1.502449005089
1458,16614,6084228515.625000,-4.481140616365e+01,-4.481140616365e+01,-4.845143156992e+01,-4.348492642333e+01,-3.940218017187e+01,-3.595392138332e+01,1.000000000000e+00,-1.526306444864
1459,16615,6084594726.562500,4.481140616365e+01,3.136798431456e+02,6.328389257166e+01,3.192615809098e+02,7.874476226515e+01,3.182094174534e+02,1.000000000000e+00,-1.550186000370
1460,16616,6084960937.500000,-4.481140616365e+01,4.481140616365e+01,-4.349063705500e+01,4.842218925023e+01,-3.263110673304e+01,5.458014601762e+01,1.000000000000e+00,-1.574087752452
1461,16617,6085327148.437500,1.344342184910e+02,4.481140616365e+01,1.402278057729e+02,3.873511089581e+01,1.476367646935e+02,4.078735850010e+01,1.000000000000e+00,-1.598011779285
1462,16618,6085693359.375000,-3.136798431456e+02,-1.344342184910e+02,-3.284797454208e+02,-1.214528788494e+02,-3.171598722225e+02,-1.051676730997e+02,1.000000000000e+00,-1.621958156332
1463,16619,6086059570.312500,4.481140616365e+01,2.240570308183e+02,5.733909088301e+01,2.273026477587e+02,7.061302900831e+01,2.283454512187e+02,1.000000000000e+00,-1.645926956297
1464,16620,6086425781.250000,-1.344342184910e+02,-4.481140616365e+01,-1.401847498957e+02,-3.889427973872e+01,-1.303324638470e+02,-2.824418852853e+01,1.000000000000e+00,-1.669918249075
1465,16621,6086791992.187500,2.240570308183e+02,-3.136798431456e+02,2.129481645173e+02,-3.338860713852e+02,2.090411824030e+02,-3.271602704927e+02,1.000000000000e+00,-1.693932101711
1466,16622,6087158203.125000,-4.481140616365e+01,-3.136798431456e+02,-6.290031601815e+01,-3.194464323556e+02,-6.204798022917e+01,-3.056994753997e+02,1.000000000000e+00,-1.717968578354
1467,16623,6087524414.062500,1.344342184910e+02,-4.481140616365e+01,1.355585497148e+02,-5.296180158687e+01,1.398830850998e+02,-4.892589457473e+01,1.000000000000e+00,-1.742027740203
1468,16624,6087890625.000000,2.240570308183e+02,2.240570308183e+02,2.409757448132e+02,2.184925051090e+02,2.507684740098e+02,2.150537801248e+02,1.000000000000e+00,-1.766109645470
