tap_index,coeff_float,coeff_fixed_int,coeff_fixed_float,quantization_error,saturated
0,-1.026391190280866172e-01,-1682,-1.026611328125000000e-01,-2.201378441338275316e-05,0
1,-4.417870725429313972e-02,-724,-4.418945312500000000e-02,-1.074587070686028323e-05,0
2,-1.344085570041374245e-01,-2202,-1.343994140625000000e-01,9.142941637424462087e-06,0
3,1.671887216556882938e-01,2739,1.671752929687500000e-01,-1.342868693829379900e-05,0
4,-7.773943799661707510e-02,-1274,-7.775878906250000000e-02,-1.935106588292490049e-05,0
5,1.078474251456996574e-01,1767,1.078491210937500000e-01,1.695948050342566127e-06,0
6,-1.659946953089449784e-01,-2720,-1.660156250000000000e-01,-2.092969105502162641e-05,0
7,8.932670058900582521e-02,1464,8.935546875000000000e-02,2.876816099417478512e-05,0
8,2.813615293955600005e-02,461,2.813720703125000000e-02,1.054091693999947843e-06,0
9,-4.878797215201850779e-02,-799,-4.876708984375000000e-02,2.088230826850778765e-05,0
10,3.305523446888011113e-02,542,3.308105468750000000e-02,2.582021861988886835e-05,0
11,-7.713253274459010156e-02,-1264,-7.714843750000000000e-02,-1.590475540989844117e-05,0
12,1.183199161161856416e-01,1939,1.183471679687500000e-01,2.725185256435835868e-05,0
13,-6.298914341548099427e-02,-1032,-6.298828125000000000e-02,8.621654809942702613e-07,0
14,-3.526005527933358252e-02,-578,-3.527832031250000000e-02,-1.826503316641747698e-05,0
15,6.819475512636170855e-02,1117,6.817626953125000000e-02,-1.848559511170855263e-05,0
16,-4.598093617455233095e-02,-753,-4.595947265625000000e-02,2.146351830233095281e-05,0
17,4.822528305891789907e-02,790,4.821777343750000000e-02,-7.509621417899070561e-06,0
18,-6.830413677078892021e-02,-1119,-6.829833984375000000e-02,5.796927038920207664e-06,0
19,3.359308728134412919e-02,550,3.356933593750000000e-02,-2.375134384412919131e-05,0
20,4.997601831621032581e-02,819,4.998779296875000000e-02,1.177465253967419079e-05,0
21,-9.223092367450286266e-02,-1511,-9.222412109375000000e-02,6.802580752862663616e-06,0
22,5.850718789741165410e-02,959,5.853271484375000000e-02,2.552694633834590165e-05,0
23,-1.361824049217305772e-02,-223,-1.361083984375000000e-02,7.400648423057723524e-06,0
24,5.836037519879566995e-03,96,5.859375000000000000e-03,2.333748012043300457e-05,0
