tap_index,coeff_float,coeff_fixed_int,coeff_fixed_float,quantization_error,saturated
0,2.873305838433220516e-01,1177,2.873535156250000000e-01,2.293178167794840405e-05,0
1,5.769702917437216083e-01,2363,5.769042968750000000e-01,-6.599486872160831297e-05,0
2,6.144289742149628974e-01,2517,6.145019531250000000e-01,7.297891003710255120e-05,0
3,1.228249642418502707e-01,503,1.228027343750000000e-01,-2.222986685027072973e-05,0
4,-4.676492808139338098e-01,-1915,-4.675292968750000000e-01,1.199839389338097639e-04,0
5,-8.566832768985474522e-02,-351,-8.569335937500000000e-02,-2.503168514525477839e-05,0
6,5.697370326789833600e-02,233,5.688476562500000000e-02,-8.893764289833600012e-05,0
7,4.444155265395612897e-01,1820,4.443359375000000000e-01,-7.958903956128970947e-05,0
8,-3.654518904978555360e-01,-1497,-3.654785156250000000e-01,-2.662512714446396700e-05,0
9,-7.083594012670497986e-02,-290,-7.080078125000000000e-02,3.515887670497985784e-05,0
10,6.474956489551467187e-02,265,6.469726562500000000e-02,-5.229927051467186949e-05,0
11,1.727313872469772027e-01,708,1.728515625000000000e-01,1.201752530227973015e-04,0
12,-2.043174525692184607e-02,-84,-2.050781250000000000e-02,-7.606724307815393438e-05,0
13,-3.088616303850356126e-01,-1265,-3.088378906250000000e-01,2.373976003561262260e-05,0
14,2.505197407500842632e-01,1026,2.504882812500000000e-01,-3.145950008426323663e-05,0
15,5.320440212894450571e-02,218,5.322265625000000000e-02,1.825412105549428787e-05,0
16,-9.507126569142423933e-02,-389,-9.497070312500000000e-02,1.005625664242393302e-04,0
17,-6.663929657560765940e-02,-273,-6.665039062500000000e-02,-1.109404939234059917e-05,0
18,1.366450052402482830e-02,56,1.367187500000000000e-02,7.374475975171698727e-06,0
19,2.109375500169300421e-01,864,2.109375000000000000e-01,-5.001693004214047278e-08,0
20,-2.028374510293435296e-01,-831,-2.028808593750000000e-01,-4.340834565647044840e-05,0
21,-5.271674442300877672e-02,-216,-5.273437500000000000e-02,-1.763057699122327904e-05,0
22,1.683314872914292160e-01,689,1.682128906250000000e-01,-1.185966664292159578e-04,0
23,-3.816213709477275784e-02,-156,-3.808593750000000000e-02,7.619959477275783932e-05,0
24,-3.134291622893541074e-02,-128,-3.125000000000000000e-02,9.291622893541073847e-05,0
25,-8.892128106107527463e-02,-364,-8.886718750000000000e-02,5.409356107527463209e-05,0
26,1.363503913975315229e-01,558,1.362304687500000000e-01,-1.199226475315229301e-04,0
27,4.020005877469538108e-02,165,4.028320312500000000e-02,8.314435030461891918e-05,0
28,-1.955714603148460962e-01,-801,-1.955566406250000000e-01,1.481968984609616236e-05,0
29,1.099667266050969178e-01,450,1.098632812500000000e-01,-1.034453550969177682e-04,0
30,5.009633362479098961e-02,205,5.004882812500000000e-02,-4.750549979098961373e-05,0
31,-4.170291252499123275e-02,-171,-4.174804687500000000e-02,-4.513435000876725445e-05,0
32,-4.855177047780877969e-02,-199,-4.858398437500000000e-02,-3.221389719122030870e-05,0
33,-7.983778233584225281e-03,-33,-8.056640625000000000e-03,-7.286239141577471878e-05,0
34,1.664271639781131351e-01,682,1.665039062500000000e-01,7.674227188686488788e-05,0
35,-1.763132756464604045e-01,-722,-1.762695312500000000e-01,4.374439646040451102e-05,0
36,-1.808606876985775075e-02,-74,-1.806640625000000000e-02,1.966251985775074873e-05,0
37,2.074519918477970570e-01,850,2.075195312500000000e-01,6.753940220294296637e-05,0
38,-2.212966628105074718e-01,-906,-2.211914062500000000e-01,1.052565605074717858e-04,0
39,8.850665096159215928e-02,363,8.862304687500000000e-02,1.163959134078407232e-04,0
40,8.850665096159215928e-02,363,8.862304687500000000e-02,1.163959134078407232e-04,0
41,-2.212966628105074718e-01,-906,-2.211914062500000000e-01,1.052565605074717858e-04,0
42,2.074519918477970570e-01,850,2.075195312500000000e-01,6.753940220294296637e-05,0
43,-1.808606876985775075e-02,-74,-1.806640625000000000e-02,1.966251985775074873e-05,0
44,-1.763132756464604045e-01,-722,-1.762695312500000000e-01,4.374439646040451102e-05,0
45,1.664271639781131351e-01,682,1.665039062500000000e-01,7.674227188686488788e-05,0
46,-7.983778233584225281e-03,-33,-8.056640625000000000e-03,-7.286239141577471878e-05,0
47,-4.855177047780877969e-02,-199,-4.858398437500000000e-02,-3.221389719122030870e-05,0
48,-4.170291252499123275e-02,-171,-4.174804687500000000e-02,-4.513435000876725445e-05,0
49,5.009633362479098961e-02,205,5.004882812500000000e-02,-4.750549979098961373e-05,0
50,1.099667266050969178e-01,450,1.098632812500000000e-01,-1.034453550969177682e-04,0
51,-1.955714603148460962e-01,-801,-1.955566406250000000e-01,1.481968984609616236e-05,0
52,4.020005877469538108e-02,165,4.028320312500000000e-02,8.314435030461891918e-05,0
53,1.363503913975315229e-01,558,1.362304687500000000e-01,-1.199226475315229301e-04,0
54,-8.892128106107527463e-02,-364,-8.886718750000000000e-02,5.409356107527463209e-05,0
55,-3.134291622893541074e-02,-128,-3.125000000000000000e-02,9.291622893541073847e-05,0
56,-3.816213709477275784e-02,-156,-3.808593750000000000e-02,7.619959477275783932e-05,0
57,1.683314872914292160e-01,689,1.682128906250000000e-01,-1.185966664292159578e-04,0
58,-5.271674442300877672e-02,-216,-5.273437500000000000e-02,-1.763057699122327904e-05,0
59,-2.028374510293435296e-01,-831,-2.028808593750000000e-01,-4.340834565647044840e-05,0
