stage,evm_percent,magnitude_only_evm_percent,fitted_delay_samples,gain_real,gain_imag,gain_abs_db,gain_phase_rad
after_h1,11.968659154,1.681453013,-8.835573361,8.892649414507e-01,4.524233992479e-01,-0.019678674,0.470631889580
after_float_fir,11.806531485,0.263230874,38.664426639,8.852868384662e-01,4.499574030334e-01,-0.060374455,0.470235112386
after_fixed_fir,11.806395471,0.263561586,38.664426639,8.853291011123e-01,4.499784697578e-01,-0.059961449,0.470234740979
