subcarrier_index,fft_bin,freq_hz,reference_i,reference_q,after_h1_equalized_i,after_h1_equalized_q,after_float_fir_equalized_i,after_float_fir_equalized_q,after_fixed_fir_equalized_i,after_fixed_fir_equalized_q
0,19388,3550048828.125000,1.766868750846e+02,-1.060121250507e+02,1.713580529474e+02,-1.051578294270e+02,1.769104543995e+02,-1.084685836824e+02,1.769353314431e+02,-1.084837460518e+02
1,19389,3550231933.593750,3.533737501691e+01,1.060121250507e+02,3.550495369986e+01,1.030917553689e+02,3.660048144271e+01,1.064098311242e+02,3.660557800777e+01,1.064247770554e+02
2,19390,3550415039.062500,2.473616251184e+02,3.533737501691e+01,2.416839496748e+02,3.209725916393e+01,2.493897802515e+02,3.322134822722e+01,2.494247485418e+02,3.322610065406e+01
3,19391,3550598144.531250,-3.533737501691e+01,1.766868750846e+02,-3.278829969013e+01,1.727246856331e+02,-3.390273225908e+01,1.782094374376e+02,-3.390755164444e+01,1.782344099379e+02
4,19392,3550781250.000000,-1.060121250507e+02,1.060121250507e+02,-1.024244486879e+02,1.044378513860e+02,-1.057167003296e+02,1.077092976093e+02,-1.057315550609e+02,1.077243522964e+02
5,19393,3550964355.468750,1.060121250507e+02,-2.473616251184e+02,1.010969414964e+02,-2.423370382624e+02,1.043927866427e+02,-2.499582718471e+02,1.044075018806e+02,-2.499932449426e+02
6,19394,3551147460.937500,-1.766868750846e+02,3.533737501691e+01,-1.720712016125e+02,3.614424377390e+01,-1.775085741635e+02,3.721285276516e+01,-1.775334401056e+02,3.721799682004e+01
7,19395,3551330566.406250,-1.766868750846e+02,-2.473616251184e+02,-1.747566599562e+02,-2.397389398555e+02,-1.801472305960e+02,-2.473400734534e+02,-1.801723483373e+02,-2.473747528858e+02
8,19396,3551513671.875000,1.766868750846e+02,-2.473616251184e+02,1.701294419577e+02,-2.430981296851e+02,1.755542442820e+02,-2.506378787362e+02,1.755788925522e+02,-2.506728708113e+02
9,19397,3551696777.343750,-1.766868750846e+02,1.060121250507e+02,-1.714845977436e+02,1.051482835523e+02,-1.768772100630e+02,1.083582991800e+02,-1.769019786396e+02,1.083733825141e+02
10,19398,3551879882.812500,1.060121250507e+02,2.473616251184e+02,1.058259515840e+02,2.405133074346e+02,1.090176779576e+02,2.480341487975e+02,1.090328196620e+02,2.480688489217e+02
11,19399,3552062988.281250,-2.473616251184e+02,-1.766868750846e+02,-2.431453228909e+02,-1.702648219970e+02,-2.506093421284e+02,-1.756398094426e+02,-2.506442792688e+02,-1.756644339891e+02
12,19400,3552246093.750000,3.533737501691e+01,3.533737501691e+01,3.480116543236e+01,3.420824243733e+01,3.586178383099e+01,3.527877907413e+01,3.586677704551e+01,3.528371732672e+01
13,19401,3552429199.218750,-2.473616251184e+02,-1.060121250507e+02,-2.423443750986e+02,-1.016221071054e+02,-2.497604795218e+02,-1.048484412717e+02,-2.497952899500e+02,-1.048631636743e+02
