freq_hz,h_db,phase_rad
3500000000.000000,0.000000000,-21.094224527311
3501000000.000000,0.000000000,-21.092342787647
3502000000.000000,0.000000000,-21.105886434095
3503000000.000000,0.000000000,-21.100991073524
3504000000.000000,0.000000000,-21.101827158553
3505000000.000000,0.000000000,-21.134746954271
3506000000.000000,0.000000000,-21.117694004220
3507000000.000000,0.000000000,-21.128679915059
3508000000.000000,0.000000000,-21.139019315270
3509000000.000000,0.000000000,-21.130524554692
3510000000.000000,0.000000000,-21.149070072488
3511000000.000000,0.000000000,-21.153081685788
3512000000.000000,0.000000000,-21.152584467612
3513000000.000000,0.000000000,-21.153534555234
3514000000.000000,0.000000000,-21.161319286059
3515000000.000000,0.000000000,-21.175067079013
3516000000.000000,0.000000000,-21.182558645348
3517000000.000000,0.000000000,-21.175687308453
3518000000.000000,0.000000000,-21.188574214349
3519000000.000000,0.000000000,-21.191576401470
3520000000.000000,0.000000000,-21.190223974953
3521000000.000000,0.000000000,-21.202857875281
3522000000.000000,0.000000000,-21.212251141892
3523000000.000000,0.000000000,-21.209922542148
3524000000.000000,0.000000000,-21.210416119760
3525000000.000000,0.000000000,-21.234945667882
3526000000.000000,0.000000000,-21.233896316695
3527000000.000000,0.000000000,-21.230717649191
3528000000.000000,0.000000000,-21.238390748669
3529000000.000000,0.000000000,-21.246275550987
3530000000.000000,0.000000000,-21.260979127046
3531000000.000000,0.000000000,-21.258276113323
3532000000.000000,0.000000000,-21.255519675174
3533000000.000000,0.000000000,-21.267015563691
3534000000.000000,0.000000000,-21.278226946768
3535000000.000000,0.000000000,-21.274017066488
3536000000.000000,0.000000000,-21.285822695116
3537000000.000000,0.000000000,-21.294399969850
3538000000.000000,0.000000000,-21.284946983608
3539000000.000000,0.000000000,-21.295085414525
3540000000.000000,0.000000000,-21.298537116089
3541000000.000000,0.000000000,-21.314602453426
3542000000.000000,0.000000000,-21.313713289950
3543000000.000000,0.000000000,-21.317385214206
3544000000.000000,0.000000000,-21.314816134011
3545000000.000000,0.000000000,-21.325082097172
3546000000.000000,0.000000000,-21.322265242845
3547000000.000000,0.000000000,-21.326097306756
3548000000.000000,0.000000000,-21.341210630788
3549000000.000000,0.000000000,-21.344455101715
3550000000.000000,0.000000000,-21.339788431564
3551000000.000000,0.000000000,-21.360046987812
3552000000.000000,0.000000000,-21.365280004819
3553000000.000000,0.000000000,-21.365703793634
3554000000.000000,0.000000000,-21.367741163580
3555000000.000000,0.000000000,-21.375444926061
3556000000.000000,0.000000000,-21.382792054296
3557000000.000000,0.000000000,-21.375923195780
3558000000.000000,0.000000000,-21.394638664032
3559000000.000000,0.000000000,-21.384178865237
3560000000.000000,0.000000000,-21.393125408344
3561000000.000000,0.000000000,-21.403742926021
3562000000.000000,0.000000000,-21.404745389989
3563000000.000000,0.000000000,-21.407588719687
3564000000.000000,0.000000000,-21.413025919310
3565000000.000000,0.000000000,-21.423125776854
3566000000.000000,0.000000000,-21.420834375965
3567000000.000000,0.000000000,-21.435449284975
3568000000.000000,0.000000000,-21.432235717870
3569000000.000000,0.000000000,-21.437309300928
3570000000.000000,0.000000000,-21.451786259443
3571000000.000000,0.000000000,-21.454408096083
3572000000.000000,0.000000000,-21.448565738580
3573000000.000000,0.000000000,-21.461933011966
3574000000.000000,0.000000000,-21.473924380544
3575000000.000000,0.000000000,-21.470596409305
3576000000.000000,0.000000000,-21.465670146179
3577000000.000000,0.000000000,-21.488867064667
3578000000.000000,0.000000000,-21.488949004163
3579000000.000000,0.000000000,-21.495347609260
3580000000.000000,0.000000000,-21.496596998572
3581000000.000000,0.000000000,-21.501931685790
3582000000.000000,0.000000000,-21.509935661652
3583000000.000000,0.000000000,-21.517821181328
3584000000.000000,0.000000000,-21.520691264227
3585000000.000000,0.000000000,-21.524557036832
3586000000.000000,0.000000000,-21.541895535893
3587000000.000000,0.000000000,-21.547251766592
3588000000.000000,0.000000000,-21.543739007577
3589000000.000000,0.000000000,-21.547424829046
3590000000.000000,0.000000000,-21.553352598588
3591000000.000000,0.000000000,-21.568778930576
3592000000.000000,0.000000000,-21.572144940322
