tap_index,coeff_float,coeff_fixed_int,coeff_fixed_float,quantization_error,saturated
0,-2.329422332591176426e-01,-954,-2.329101562500000000e-01,3.207700911764255203e-05,0
1,-5.133111954188390724e-01,-2103,-5.134277343750000000e-01,-1.165389561609275759e-04,0
2,-5.750187750365791661e-01,-2355,-5.749511718750000000e-01,6.760316157916612667e-05,0
3,-1.292597036915329456e-01,-529,-1.291503906250000000e-01,1.093130665329455908e-04,0
4,4.883321082371672728e-01,2000,4.882812500000000000e-01,-5.085823716727277954e-05,0
5,7.732483865771024034e-02,317,7.739257812500000000e-02,6.773946728975965836e-05,0
6,-6.236320909461770534e-02,-255,-6.225585937500000000e-02,1.073497196177053414e-04,0
7,-5.087218841997150909e-01,-2084,-5.087890625000000000e-01,-6.717830028490912042e-05,0
8,4.562767834751375595e-01,1869,4.562988281250000000e-01,2.204464986244047964e-05,0
9,7.159920609032086047e-02,293,7.153320312500000000e-02,-6.600296532086047385e-05,0
10,-1.075108527513176787e-01,-440,-1.074218750000000000e-01,8.897775131767871049e-05,0
11,-1.994258931319429218e-01,-817,-1.994628906250000000e-01,-3.699749305707822344e-05,0
12,3.989386199711272146e-02,163,3.979492187500000000e-02,-9.894012211272146251e-05,0
13,4.199476366995084087e-01,1720,4.199218750000000000e-01,-2.576169950840867529e-05,0
14,-3.917866995524926232e-01,-1605,-3.918457031250000000e-01,-5.900357250737675585e-05,0
15,-5.350477597701765869e-02,-219,-5.346679687500000000e-02,3.797910201765869465e-05,0
16,1.778125444354902718e-01,728,1.777343750000000000e-01,-7.816943549027177696e-05,0
17,6.198982640873354488e-02,254,6.201171875000000000e-02,2.189234126645511758e-05,0
18,-3.405530074964395471e-02,-139,-3.393554687500000000e-02,1.197538746439547053e-04,0
19,-3.202397186519146399e-01,-1312,-3.203125000000000000e-01,-7.278134808536007583e-05,0
20,3.635331697308140653e-01,1489,3.635253906250000000e-01,-7.779105814065268021e-06,0
21,5.851898401635960423e-02,240,5.859375000000000000e-02,7.476598364039577227e-05,0
22,-3.214694107499859177e-01,-1317,-3.215332031250000000e-01,-6.379237501408230315e-05,0
23,1.195334439722042924e-01,490,1.196289062500000000e-01,9.546227779570759520e-05,0
24,5.027572674348677884e-02,206,5.029296875000000000e-02,1.724200651322116418e-05,0
25,1.437641224934350648e-01,589,1.437988281250000000e-01,3.470563156493522428e-05,0
26,-2.466287903516719004e-01,-1010,-2.465820312500000000e-01,4.675910167190044930e-05,0
27,-1.137230578542128834e-01,-466,-1.137695312500000000e-01,-4.647339578711662256e-05,0
28,4.484643281660918857e-01,1837,4.484863281250000000e-01,2.199995890811434762e-05,0
29,-1.901013060726052251e-01,-779,-1.901855468750000000e-01,-8.424080239477493848e-05,0
30,-2.853495981532832571e-01,-1169,-2.854003906250000000e-01,-5.079247171674294847e-05,0
31,2.288120231585301090e-01,937,2.287597656250000000e-01,-5.225753353010897939e-05,0
32,2.288120231585301090e-01,937,2.287597656250000000e-01,-5.225753353010897939e-05,0
33,-2.853495981532832571e-01,-1169,-2.854003906250000000e-01,-5.079247171674294847e-05,0
34,-1.901013060726052251e-01,-779,-1.901855468750000000e-01,-8.424080239477493848e-05,0
35,4.484643281660918857e-01,1837,4.484863281250000000e-01,2.199995890811434762e-05,0
36,-1.137230578542128834e-01,-466,-1.137695312500000000e-01,-4.647339578711662256e-05,0
37,-2.466287903516719004e-01,-1010,-2.465820312500000000e-01,4.675910167190044930e-05,0
38,1.437641224934350648e-01,589,1.437988281250000000e-01,3.470563156493522428e-05,0
39,5.027572674348677884e-02,206,5.029296875000000000e-02,1.724200651322116418e-05,0
40,1.195334439722042924e-01,490,1.196289062500000000e-01,9.546227779570759520e-05,0
41,-3.214694107499859177e-01,-1317,-3.215332031250000000e-01,-6.379237501408230315e-05,0
42,5.851898401635960423e-02,240,5.859375000000000000e-02,7.476598364039577227e-05,0
43,3.635331697308140653e-01,1489,3.635253906250000000e-01,-7.779105814065268021e-06,0
44,-3.202397186519146399e-01,-1312,-3.203125000000000000e-01,-7.278134808536007583e-05,0
45,-3.405530074964395471e-02,-139,-3.393554687500000000e-02,1.197538746439547053e-04,0
46,6.198982640873354488e-02,254,6.201171875000000000e-02,2.189234126645511758e-05,0
47,1.778125444354902718e-01,728,1.777343750000000000e-01,-7.816943549027177696e-05,0
48,-5.350477597701765869e-02,-219,-5.346679687500000000e-02,3.797910201765869465e-05,0
49,-3.917866995524926232e-01,-1605,-3.918457031250000000e-01,-5.900357250737675585e-05,0
50,4.199476366995084087e-01,1720,4.199218750000000000e-01,-2.576169950840867529e-05,0
51,3.989386199711272146e-02,163,3.979492187500000000e-02,-9.894012211272146251e-05,0
52,-1.994258931319429218e-01,-817,-1.994628906250000000e-01,-3.699749305707822344e-05,0
53,-1.075108527513176787e-01,-440,-1.074218750000000000e-01,8.897775131767871049e-05,0
54,7.159920609032086047e-02,293,7.153320312500000000e-02,-6.600296532086047385e-05,0
55,4.562767834751375595e-01,1869,4.562988281250000000e-01,2.204464986244047964e-05,0
56,-5.087218841997150909e-01,-2084,-5.087890625000000000e-01,-6.717830028490912042e-05,0
57,-6.236320909461770534e-02,-255,-6.225585937500000000e-02,1.073497196177053414e-04,0
58,7.732483865771024034e-02,317,7.739257812500000000e-02,6.773946728975965836e-05,0
59,4.883321082371672728e-01,2000,4.882812500000000000e-01,-5.085823716727277954e-05,0
60,-1.292597036915329456e-01,-529,-1.291503906250000000e-01,1.093130665329455908e-04,0
61,-5.750187750365791661e-01,-2355,-5.749511718750000000e-01,6.760316157916612667e-05,0
62,-5.133111954188390724e-01,-2103,-5.134277343750000000e-01,-1.165389561609275759e-04,0
