sample_index,time_s,i,q
39927,1.663625000000000102e-06,-7.124967746283e-02,3.638172773444e-01
39928,1.663666666666666648e-06,-3.694197785978e-01,-7.483693196565e-02
39929,1.663708333333333406e-06,7.803173582383e-02,-3.730057837354e-01
39930,1.663749999999999953e-06,3.745979773786e-01,8.077394175758e-02
39931,1.663791666666666711e-06,-8.300224343879e-02,3.742352899172e-01
39932,1.663833333333333257e-06,-3.719718707964e-01,-8.465507371029e-02
39933,1.663875000000000015e-06,8.567154353274e-02,-3.678759280550e-01
39934,1.663916666666666561e-06,3.620284525703e-01,8.599240879468e-02
39935,1.663958333333333319e-06,-8.556105159766e-02,3.545218464602e-01
39936,1.664000000000000077e-06,-3.454584758112e-01,-8.432446227979e-02
39937,1.664041666666666623e-06,8.223420827239e-02,-3.349491683470e-01
39938,1.664083333333333381e-06,3.231116768122e-01,7.924737589853e-02
39939,1.664124999999999928e-06,-7.532747141861e-02,3.100691287269e-01
39940,1.664166666666666686e-06,-2.959484827821e-01,-7.044526800496e-02
39941,1.664208333333333232e-06,6.457958588059e-02,-2.808790114913e-01
39942,1.664249999999999990e-06,2.649908288118e-01,5.771799357960e-02
39943,1.664291666666666748e-06,-4.985741916971e-02,2.484134803161e-01
39944,1.664333333333333294e-06,-2.312746121400e-01,-4.100466131083e-02
39945,1.664375000000000052e-06,3.117679119384e-02,-2.136987333930e-01
39946,1.664416666666666599e-06,1.958060850054e-01,2.040143769761e-02
39947,1.664458333333333357e-06,-8.716949503040e-03,1.777116261278e-01
39948,1.664499999999999903e-06,-1.595241472352e-01,3.827570606017e-03
39949,1.664541666666666661e-06,-1.717236246233e-02,-1.413455170248e-01
39950,1.664583333333333419e-06,1.232700680904e-01,-3.124723784733e-02
39951,1.664624999999999965e-06,4.597194237946e-02,1.053841242155e-01
39952,1.664666666666666723e-06,-8.776566999250e-02,6.125664824194e-02
39953,1.664708333333333270e-06,-7.700257438055e-02,-7.048416137713e-02
39954,1.664750000000000028e-06,5.360047374902e-02,-9.310272917745e-02
39955,1.664791666666666574e-06,1.094427690313e-01,3.716698210398e-02
39956,1.664833333333333332e-06,-2.122776617393e-02,1.259019647659e-01
39957,1.664875000000000090e-06,-1.423542663671e-01,-5.818931583733e-03
39958,1.664916666666666636e-06,-9.030963370034e-03,-1.586694552325e-01
39959,1.664958333333333394e-06,1.747143719190e-01,-2.330038707318e-02
39960,1.664999999999999941e-06,3.697423297629e-02,1.903542063146e-01
39961,1.665041666666666699e-06,-2.054538362479e-01,5.004315082662e-02
39962,1.665083333333333245e-06,-6.250282527214e-02,-2.198791997966e-01
39963,1.665125000000000003e-06,2.334986859783e-01,-7.435321682945e-02
39964,1.665166666666666761e-06,8.559778043984e-02,2.461845281006e-01
39965,1.665208333333333307e-06,-2.578141838315e-01,9.624267683382e-02
39966,1.665250000000000065e-06,-1.062959916853e-01,-2.682716860180e-01
39967,1.665291666666666611e-06,2.774489484378e-01,-1.157669770698e-01
39968,1.665333333333333369e-06,1.246653290556e-01,2.852470110139e-01
39969,1.665374999999999916e-06,-2.915772095483e-01,1.330005143614e-01
39970,1.665416666666666674e-06,-1.407811579333e-01,-2.963622557417e-01
39971,1.665458333333333432e-06,2.995372141401e-01,-1.480145020313e-01
39972,1.665499999999999978e-06,1.547059460057e-01,3.010503636941e-01
39973,1.665541666666666736e-06,-3.008639328040e-01,1.608586744002e-01
39974,1.665583333333333282e-06,-1.664733793675e-01,-2.989546980539e-01
39975,1.665625000000000040e-06,2.953144382869e-01,-1.715480816497e-01
39976,1.665666666666666587e-06,1.760780525910e-01,2.899502372314e-01
39977,1.665708333333333345e-06,-2.828846295309e-01,1.800558378316e-01
39978,1.665750000000000103e-06,-1.834713815188e-01,-2.741555867483e-01
39979,1.665791666666666649e-06,2.638163416762e-01,-1.863122480802e-01
