freq_hz,digital_w_rad_per_sample,original_phase_rad,allpass_phase_rad,compensated_phase_rad,original_group_delay_ns,allpass_group_delay_ns,compensated_group_delay_ns,target_delay_ns
5525000000.000000,1.446441617590,-109.902372722701,0.076104745839,-109.826267976862,4.895822484,10.752830689,15.648653173,15.164223649
5526000000.000000,1.446703416978,-109.931996458049,0.008482956446,-109.923513501603,4.384643305,10.771504553,15.156147858,15.164223649
5527000000.000000,1.446965216366,-109.957471775486,-0.059253972450,-110.016725747936,4.695427663,10.789468086,15.484895749,15.164223649
5528000000.000000,1.447227015754,-109.991000942254,-0.127101498260,-110.118102440514,4.591626595,10.806696391,15.398322986,15.164223649
5529000000.000000,1.447488815141,-110.015171857005,-0.195054924419,-110.210226781424,4.192611940,10.823165395,15.015777335,15.164223649
5530000000.000000,1.447750614529,-110.043686857736,-0.263109405836,-110.306796263572,4.426634262,10.838851936,15.265486198,15.164223649
5531000000.000000,1.448012413917,-110.070798583720,-0.331259954876,-110.402058538596,4.119601214,10.853733843,14.973335057,15.164223649
5532000000.000000,1.448274213305,-110.095455293378,-0.399501447855,-110.494956741233,4.403525813,10.867790021,15.271315834,15.164223649
5533000000.000000,1.448536012693,-110.126134921102,-0.467828632041,-110.593963553143,4.551686209,10.881000528,15.432686737,15.164223649
5534000000.000000,1.448797812080,-110.152653469206,-0.536236133140,-110.688889602346,4.624814454,10.893346648,15.518161102,15.164223649
5535000000.000000,1.449059611468,-110.184252053558,-0.604718463255,-110.788970516813,4.331547537,10.904810971,15.236358508,15.164223649
5536000000.000000,1.449321410856,-110.207085300884,-0.673270029277,-110.880355330161,4.208207207,10.915377451,15.123584658,15.164223649
5537000000.000000,1.449583210244,-110.237133944939,-0.741885141704,-110.979019086643,4.870176436,10.925031481,15.795207917,15.164223649
5538000000.000000,1.449845009632,-110.268285742941,-0.810558023840,-111.078843766781,4.454012923,10.933759943,15.387772866,15.164223649
5539000000.000000,1.450106809019,-110.293104722048,-0.879282821355,-111.172387543403,4.139768514,10.941551267,15.081319781,15.164223649
5540000000.000000,1.450368608407,-110.320307608342,-0.948053612161,-111.268361220503,3.992483018,10.948395479,14.940878497,15.164223649
5541000000.000000,1.450630407795,-110.343275743321,-1.016864416574,-111.360140159895,4.156052329,10.954284239,15.110336568,15.164223649
5542000000.000000,1.450892207183,-110.372534102206,-1.085709207719,-111.458243309925,4.989578302,10.959210881,15.948789183,15.164223649
5543000000.000000,1.451154006571,-110.405976633478,-1.154581922141,-111.560558555619,4.547955583,10.963170439,15.511126022,15.164223649
5544000000.000000,1.451415805958,-110.429685397601,-1.223476470570,-111.653161868171,3.981671389,10.966159673,14.947831062,15.164223649
5545000000.000000,1.451677605346,-110.456011791817,-1.292386748811,-111.748398540628,4.321048245,10.968177078,15.289225323,15.164223649
5546000000.000000,1.451939404734,-110.483985291292,-1.361306648701,-111.845291939993,4.543928996,10.969222897,15.513151893,15.164223649
5547000000.000000,1.452201204122,-110.513112487623,-1.430230069091,-111.943342556714,4.595782565,10.969299119,15.565081684,15.164223649
5548000000.000000,1.452463003510,-110.541737598263,-1.499150926814,-112.040888525077,4.331845115,10.968409474,15.300254589,15.164223649
5549000000.000000,1.452724802897,-110.567548058782,-1.568063167586,-112.135611226368,4.441066701,10.966559415,15.407626116,15.164223649
5550000000.000000,1.452986602285,-110.597545688348,-1.636960776794,-112.234506465142,4.561925468,10.963756106,15.525681574,15.164223649
5551000000.000000,1.453248401673,-110.624874904925,-1.705837790140,-112.330712695065,4.191622282,10.960008384,15.151630666,15.164223649
5552000000.000000,1.453510201061,-110.650219167419,-1.774688304082,-112.424907471501,4.581384984,10.955326730,15.536711714,15.164223649
5553000000.000000,1.453772000449,-110.682446286559,-1.843506486036,-112.525952772595,4.402935282,10.949723230,15.352658512,15.164223649
5554000000.000000,1.454033799836,-110.705548083960,-1.912286584310,-112.617834668270,4.234427078,10.943211520,15.177638598,15.164223649
5555000000.000000,1.454295599224,-110.735657666560,-1.981022937713,-112.716680604273,4.721727905,10.935806744,15.657534649,15.164223649
5556000000.000000,1.454557398612,-110.764883066757,-2.049709984825,-112.814593051582,4.618772218,10.927525487,15.546297705,15.164223649
5557000000.000000,1.454819198000,-110.793698870039,-2.118342272876,-112.912041142915,4.124205026,10.918385714,15.042590740,15.164223649
5558000000.000000,1.455080997388,-110.816709355602,-2.186914466221,-113.003623821823,4.309567388,10.908406707,15.217974095,15.164223649
5559000000.000000,1.455342796775,-110.847854491024,-2.255421354369,-113.103275845393,4.474019645,10.897608987,15.371628632,15.164223649
5560000000.000000,1.455604596163,-110.872931544592,-2.323857859558,-113.196789404150,4.563288219,10.886014242,15.449302461,15.164223649
5561000000.000000,1.455866395551,-110.905198462003,-2.392219043843,-113.297417505846,4.430801078,10.873645249,15.304446327,15.164223649
5562000000.000000,1.456128194939,-110.928610633052,-2.460500115681,-113.389110748733,4.155403338,10.860525792,15.015929130,15.164223649
5563000000.000000,1.456389994327,-110.957416800396,-2.528696436008,-113.486113236404,4.653413368,10.846680580,15.500093948,15.164223649
5564000000.000000,1.456651793714,-110.987087150062,-2.596803523790,-113.583890673852,4.757050426,10.832135165,15.589185591,15.164223649
5565000000.000000,1.456913593102,-111.017195659078,-2.664817061033,-113.682012720111,4.264982470,10.816915850,15.081898320,15.164223649
5566000000.000000,1.457175392490,-111.040682500442,-2.732732897272,-113.773415397714,4.258850309,10.801049614,15.059899923,15.164223649
5567000000.000000,1.457437191878,-111.070713950456,-2.800547053502,-113.871261003958,4.505174493,10.784564015,15.289738508,15.164223649
5568000000.000000,1.457698991266,-111.097296192807,-2.868255725592,-113.965551918399,4.592976933,10.767487113,15.360464046,15.164223649
5569000000.000000,1.457960790653,-111.128431000824,-2.935855287154,-114.064286287978,4.884621518,10.749847386,15.634468904,15.164223649
5570000000.000000,1.458222590041,-111.158678157109,-3.003342291891,-114.162020449000,4.277409881,10.731673640,15.009083521,15.164223649
5571000000.000000,1.458484389429,-111.182182518661,-3.070713475429,-114.252895994090,4.239945113,10.712994936,14.952940049,15.164223649
5572000000.000000,1.458746188817,-111.211958878787,-3.137965756648,-114.349924635435,4.776634331,10.693840507,15.470474838,15.164223649
5573000000.000000,1.459007988205,-111.242207475950,-3.205096238525,-114.447303714475,4.771442001,10.674239680,15.445681681,15.164223649
5574000000.000000,1.459269787592,-111.271918587336,-3.272102208495,-114.544020795831,4.526843545,10.654221808,15.181065353,15.164223649
5575000000.000000,1.459531586980,-111.299093469649,-3.338981138374,-114.638074608023,4.234516018,10.633816194,14.868332212,15.164223649
5576000000.000000,1.459793386368,-111.325131084994,-3.405730683828,-114.730861768822,4.700908794,10.613052023,15.313960817,15.164223649
5577000000.000000,1.460055185756,-111.358166831783,-3.472348683439,-114.830515515222,4.534497410,10.591958301,15.126455711,15.164223649
5578000000.000000,1.460316985144,-111.382113259992,-3.538833157376,-114.920946417368,4.419619197,10.570563795,14.990182992,15.164223649
5579000000.000000,1.460578784531,-111.413705404585,-3.605182305689,-115.018887710274,5.027305196,10.548896969,15.576202165,15.164223649
5580000000.000000,1.460840583919,-111.445288240281,-3.671394506266,-115.116682746547,4.614300204,10.526985939,15.141286143,15.164223649
5581000000.000000,1.461102383307,-111.471690411072,-3.737468312455,-115.209158723527,4.601395111,10.504858418,15.106253529,15.164223649
5582000000.000000,1.461364182695,-111.503111076592,-3.803402450398,-115.306513526990,4.847338244,10.482541671,15.329879915,15.164223649
5583000000.000000,1.461625982083,-111.532603859934,-3.869195816077,-115.401799676011,4.421983696,10.460062476,14.882046172,15.164223649
5584000000.000000,1.461887781470,-111.558679362572,-3.934847472121,-115.493526834693,4.872988955,10.437447082,15.310436037,15.164223649
5585000000.000000,1.462149580858,-111.593839645142,-4.000356644378,-115.594196289520,4.914611105,10.414721177,15.329332282,15.164223649
5586000000.000000,1.462411380246,-111.620438187147,-4.065722718281,-115.686160905428,4.386241615,10.391909858,14.778151473,15.164223649
5587000000.000000,1.462673179634,-111.648958782874,-4.130945235046,-115.779904017920,4.851016716,10.369037601,15.220054317,15.164223649
5588000000.000000,1.462934979022,-111.681397861061,-4.196023887693,-115.877421748754,4.816280290,10.346128241,15.162408531,15.164223649
5589000000.000000,1.463196778409,-111.709481945975,-4.260958516949,-115.970440462924,4.759739670,10.323204950,15.082944620,15.164223649
5590000000.000000,1.463458577797,-111.741210513782,-4.325749107023,-116.066959620805,4.801771737,10.300290220,15.102061957,15.164223649
5591000000.000000,1.463720377185,-111.769822789222,-4.390395781290,-116.160218570512,4.820610373,10.277405851,15.098016224,15.164223649
5592000000.000000,1.463982176573,-111.801788090319,-4.454898797904,-116.256686888223,4.954171862,10.254572940,15.208744802,15.164223649
5593000000.000000,1.464243975961,-111.832078748932,-4.519258545347,-116.351337294280,4.824767791,10.231811872,15.056579663,15.164223649
5594000000.000000,1.464505775348,-111.862417910515,-4.583475537942,-116.445893448457,4.971632151,10.209142316,15.180774467,15.164223649
5595000000.000000,1.464767574736,-111.894554121099,-4.647550411343,-116.542104532442,4.895171205,10.186583223,15.081754428,15.164223649
5596000000.000000,1.465029374124,-111.923932446101,-4.711483918013,-116.635416364114,4.558686814,10.164152825,14.722839639,15.164223649
5597000000.000000,1.465291173512,-111.951840269115,-4.775276922721,-116.727117191836,5.256939844,10.141868638,15.398808482,15.164223649
5598000000.000000,1.465552972900,-111.989993100479,-4.838930398041,-116.828923498520,5.249931413,10.119747466,15.369678879,15.164223649
5599000000.000000,1.465814772287,-112.017812852953,-4.902445419898,-116.920258272851,4.950806466,10.097805405,15.048611871,15.164223649
5600000000.000000,1.466076571675,-112.052206769370,-4.965823163154,-117.018029932524,5.013799604,10.076057856,15.089857460,15.164223649
5601000000.000000,1.466338371063,-112.080818116963,-5.029064897245,-117.109883014208,4.378788147,10.054519527,14.433307674,15.164223649
5602000000.000000,1.466600170451,-112.107232244061,-5.092171981885,-117.199404225946,4.907675606,10.033204452,14.940880058,15.164223649
5603000000.000000,1.466861969839,-112.142489787477,-5.155145862840,-117.297635650317,5.524341814,10.012125996,15.536467810,15.164223649
5604000000.000000,1.467123769226,-112.176653170696,-5.217988067786,-117.394641238482,5.107896934,9.991296872,15.099193806,15.164223649
5605000000.000000,1.467385568614,-112.206677513405,-5.280700202247,-117.487377715652,5.011326279,9.970729154,14.982055433,15.164223649
5606000000.000000,1.467647368002,-112.239627353984,-5.343283945630,-117.582911299614,5.306094577,9.950434294,15.256528871,15.164223649
5607000000.000000,1.467909167390,-112.273355864380,-5.405741047356,-117.679096911736,5.145686151,9.930423134,15.076109285,15.164223649
5608000000.000000,1.468170966778,-112.304289953226,-5.468073323090,-117.772363276316,4.736546544,9.910705927,14.647252471,15.164223649
5609000000.000000,1.468432766165,-112.332877063681,-5.530282651082,-117.863159714763,5.054294852,9.891292350,14.945587202,15.164223649
5610000000.000000,1.468694565553,-112.367804095534,-5.592370968611,-117.960175064145,5.375599702,9.872191523,15.247791225,15.164223649
5611000000.000000,1.468956364941,-112.400428841806,-5.654340268538,-118.054769110344,5.197668503,9.853412029,15.051080532,15.164223649
5612000000.000000,1.469218164329,-112.433119924270,-5.716192595980,-118.149312520250,4.990123422,9.834961927,14.825085349,15.164223649
5613000000.000000,1.469479963717,-112.463136582136,-5.777930045085,-118.241066627221,5.376517073,9.816848773,15.193365846,15.164223649
5614000000.000000,1.469741763104,-112.500683230427,-5.839554755931,-118.340237986358,5.443165105,9.799079641,15.242244746,15.164223649
5615000000.000000,1.470003562492,-112.531537412165,-5.901068911534,-118.432606323699,5.255227395,9.781661134,15.036888529,15.164223649
5616000000.000000,1.470265361880,-112.566722365540,-5.962474734970,-118.529197100510,5.053509208,9.764599409,14.818108617,15.164223649
5617000000.000000,1.470527161268,-112.595041681773,-6.023774486612,-118.618816168385,5.137149440,9.747900191,14.885049631,15.164223649
5618000000.000000,1.470788960656,-112.631277689299,-6.084970461479,-118.716248150778,5.697301362,9.731568790,15.428870152,15.164223649
5619000000.000000,1.471050760043,-112.666636082194,-6.146064986691,-118.812701068885,5.548285388,9.715610124,15.263895512,15.164223649
5620000000.000000,1.471312559431,-112.700999499765,-6.207060419046,-118.908059918811,5.172939104,9.700028730,14.872967834,15.164223649
5621000000.000000,1.471574358819,-112.731641152139,-6.267959142685,-118.999600294824,5.441855516,9.684828784,15.126684300,15.164223649
5622000000.000000,1.471836158207,-112.769383873011,-6.328763566885,-119.098147439896,5.508067030,9.670014118,15.178081148,15.164223649
5623000000.000000,1.472097957595,-112.800857563802,-6.389476123933,-119.190333687735,5.076564009,9.655588233,14.732152242,15.164223649
5624000000.000000,1.472359756982,-112.833177857796,-6.450099267120,-119.283277124916,5.355242932,9.641554320,14.996797252,15.164223649
5625000000.000000,1.472621556370,-112.868153531221,-6.510635468819,-119.378789000040,5.542668639,9.627915271,15.170583910,15.164223649
5626000000.000000,1.472883355758,-112.902829086112,-6.571087218665,-119.473916304777,5.243178139,9.614673697,14.857851836,15.164223649
5627000000.000000,1.473145155146,-112.934041250909,-6.631457021828,-119.565498272737,5.310068474,9.601831938,14.911900412,15.164223649
5628000000.000000,1.473406954534,-112.969557374547,-6.691747397374,-119.661304771921,5.532395659,9.589392083,15.121787742,15.164223649
5629000000.000000,1.473668753921,-113.003563385139,-6.751960876709,-119.755524261848,5.539184127,9.577355979,15.116540106,15.164223649
5630000000.000000,1.473930553309,-113.039164815190,-6.812100002116,-119.851264817306,5.401767480,9.565725247,14.967492727,15.164223649
5631000000.000000,1.474192352697,-113.071443997259,-6.872167325362,-119.943611322621,5.637668558,9.554501292,15.192169850,15.164223649
5632000000.000000,1.474454152085,-113.110009847696,-6.932165406392,-120.042175254088,5.826450886,9.543685317,15.370136203,15.164223649
5633000000.000000,1.474715951473,-113.144661338461,-6.992096812085,-120.136758150546,5.531495466,9.533278333,15.064773799,15.164223649
5634000000.000000,1.474977750860,-113.179520669776,-7.051964115098,-120.231484784874,5.384205551,9.523281172,14.907486723,15.164223649
5635000000.000000,1.475239550248,-113.212321260883,-7.111769892760,-120.324091153643,5.520553517,9.513694496,15.034248013,15.164223649
5636000000.000000,1.475501349636,-113.248893991262,-7.171516726047,-120.420410717309,5.739478015,9.504518807,15.243996822,15.164223649
5637000000.000000,1.475763149024,-113.284445668752,-7.231207198603,-120.515652867355,5.759001638,9.495754459,15.254756097,15.164223649
5638000000.000000,1.476024948412,-113.321263740216,-7.290843895836,-120.612107636052,5.268973367,9.487401662,14.756375029,15.164223649
5639000000.000000,1.476286747799,-113.350657540838,-7.350429404053,-120.701086944891,5.370737445,9.479460497,14.850197942,15.164223649
5640000000.000000,1.476548547187,-113.388754417419,-7.409966309662,-120.798720727081,5.808727582,9.471930919,15.280658501,15.164223649
5641000000.000000,1.476810346575,-113.423652164426,-7.469457198415,-120.893109362841,5.630313581,9.464812768,15.095126349,15.164223649
5642000000.000000,1.477072145963,-113.459507024559,-7.528904654700,-120.988411679259,5.653526406,9.458105774,15.111632180,15.164223649
5643000000.000000,1.477333945351,-113.494696472520,-7.588311260876,-121.083007733396,5.560270965,9.451809563,15.012080528,15.164223649
5644000000.000000,1.477595744738,-113.529379450216,-7.647679596649,-121.177059046865,5.605551079,9.445923668,15.051474747,15.164223649
5645000000.000000,1.477857544126,-113.565137904871,-7.707012238487,-121.272150143358,5.823648869,9.440447530,15.264096399,15.164223649
5646000000.000000,1.478119343514,-113.602561580231,-7.766311759072,-121.368873339303,5.679583010,9.435380503,15.114963513,15.164223649
5647000000.000000,1.478381142902,-113.636509649906,-7.825580726778,-121.462090376684,5.739337615,9.430721865,15.170059480,15.164223649
5648000000.000000,1.478642942290,-113.674684223776,-7.884821705184,-121.559505928960,5.640272351,9.426470814,15.066743165,15.164223649
5649000000.000000,1.478904741677,-113.707387402640,-7.944037252615,-121.651424655255,5.362777199,9.422626481,14.785403680,15.164223649
5650000000.000000,1.479166541065,-113.742074869580,-8.003229921705,-121.745304791285,5.817358946,9.419187926,15.236546872,15.164223649
5651000000.000000,1.479428340453,-113.780490491155,-8.062402258984,-121.842892750139,5.650653895,9.416154147,15.066808042,15.164223649
5652000000.000000,1.479690139841,-113.813083080638,-8.121556804481,-121.934639885119,5.481195374,9.413524079,14.894719453,15.164223649
5653000000.000000,1.479951939229,-113.849369223630,-8.180696091352,-122.030065314982,5.690315839,9.411296599,15.101612438,15.164223649
5654000000.000000,1.480213738616,-113.884589698385,-8.239822645511,-122.124412343896,5.604189415,9.409470528,15.013659943,15.164223649
5655000000.000000,1.480475538004,-113.919793544814,-8.298938985290,-122.218732530104,5.926931099,9.408044630,15.334975729,15.164223649
5656000000.000000,1.480737337392,-113.959069711179,-8.358047621092,-122.317117332271,5.890508681,9.407017619,15.297526300,15.164223649
5657000000.000000,1.480999136780,-113.993815860011,-8.417151055065,-122.410966915076,5.454347094,9.406388154,14.860735248,15.164223649
5658000000.000000,1.481260936168,-114.027611058219,-8.476251780772,-122.503862838991,5.541987661,9.406154843,14.948142504,15.164223649
5659000000.000000,1.481522735555,-114.063458530895,-8.535352282878,-122.598810813773,5.858861489,9.406316245,15.265177734,15.164223649
5660000000.000000,1.481784534943,-114.101235683072,-8.594455036820,-122.695690719892,5.935966544,9.406870866,15.342837410,15.164223649
5661000000.000000,1.482046334331,-114.138052086436,-8.653562508497,-122.791614594933,5.735265122,9.407817161,15.143082283,15.164223649
5662000000.000000,1.482308133719,-114.173307150172,-8.712677153939,-122.885984304111,5.623373064,9.409153535,15.032526599,15.164223649
5663000000.000000,1.482569933107,-114.208717476458,-8.771801418984,-122.980518895442,5.841124586,9.410878338,15.252002924,15.164223649
5664000000.000000,1.482831732494,-114.246708886519,-8.830937738945,-123.077646625464,5.634485355,9.412989869,15.047475224,15.164223649
5665000000.000000,1.483093531882,-114.279522507654,-8.890088538263,-123.169611045917,5.689539255,9.415486368,15.105025623,15.164223649
5666000000.000000,1.483355331270,-114.318205745422,-8.949256230161,-123.267461975583,5.519201570,9.418366022,14.937567592,15.164223649
5667000000.000000,1.483617130658,-114.348878840084,-9.008443216272,-123.357322056356,5.554989439,9.421626955,14.976616394,15.164223649
5668000000.000000,1.483878930046,-114.388011801468,-9.067651886263,-123.455663687731,5.955940251,9.425267232,15.381207483,15.164223649
5669000000.000000,1.484140729433,-114.423723392633,-9.126884617443,-123.550608010076,5.739653208,9.429284852,15.168938060,15.164223649
5670000000.000000,1.484402528821,-114.460138410874,-9.186143774342,-123.646282185216,5.889846598,9.433677748,15.323524346,15.164223649
5671000000.000000,1.484664328209,-114.497737387839,-9.245431708287,-123.743169096126,5.628303210,9.438443783,15.066746993,15.164223649
5672000000.000000,1.484926127597,-114.530865754945,-9.304750756939,-123.835616511884,5.520802093,9.443580742,14.964382835,15.164223649
5673000000.000000,1.485187926985,-114.567113833022,-9.364103243823,-123.931217076845,5.604398477,9.449086338,15.053484815,15.164223649
5674000000.000000,1.485449726372,-114.601292703281,-9.423491477824,-124.024784181105,5.415161005,9.454958196,14.870119201,15.164223649
5675000000.000000,1.485711525760,-114.635162753142,-9.482917752654,-124.118080505796,6.139419855,9.461193858,15.600613713,15.164223649
5676000000.000000,1.485973325148,-114.678442928537,-9.542384346301,-124.220827274838,5.872427961,9.467790776,15.340218737,15.164223649
5677000000.000000,1.486235124536,-114.708957859305,-9.601893520442,-124.310851379747,5.199608382,9.474746303,14.674354685,15.164223649
5678000000.000000,1.486496923924,-114.743783134513,-9.661447519821,-124.405230654334,5.478352985,9.482057693,14.960410678,15.164223649
5679000000.000000,1.486758723311,-114.777800873276,-9.721048571601,-124.498849444877,5.670145192,9.489722094,15.159867286,15.164223649
5680000000.000000,1.487020522699,-114.815036280432,-9.780698884683,-124.595735165115,5.813054238,9.497736541,15.310790779,15.164223649
5681000000.000000,1.487282322087,-114.850849867226,-9.840400648977,-124.691250516203,5.927283498,9.506097953,15.433381451,15.164223649
5682000000.000000,1.487544121475,-114.889520721608,-9.900156034653,-124.789676756261,5.578282149,9.514803123,15.093085272,15.164223649
5683000000.000000,1.487805920863,-114.920948628103,-9.959967191338,-124.880915819441,5.092281488,9.523848715,14.616130203,15.164223649
5684000000.000000,1.488067720250,-114.953512218060,-10.019836247286,-124.973348465346,5.660805625,9.533231259,15.194036884,15.164223649
5685000000.000000,1.488329519638,-114.992084409560,-10.079765308494,-125.071849718054,6.009298278,9.542947139,15.552245417,15.164223649
5686000000.000000,1.488591319026,-115.029027287353,-10.139756457788,-125.168783745141,5.242879361,9.552992590,14.795871951,15.164223649
5687000000.000000,1.488853118414,-115.057968374693,-10.199811753859,-125.257780128552,4.871452933,9.563363691,14.434816624,15.164223649
5688000000.000000,1.489114917802,-115.090243770345,-10.259933230256,-125.350177000600,5.702705611,9.574056357,15.276761968,15.164223649
5689000000.000000,1.489376717189,-115.129630686903,-10.320122894329,-125.449753581232,6.114440493,9.585066331,15.699506824,15.164223649
5690000000.000000,1.489638516577,-115.167080095676,-10.380382726140,-125.547462821816,5.599712612,9.596389179,15.196101791,15.164223649
5691000000.000000,1.489900315965,-115.199998750925,-10.440714677309,-125.640713428234,5.441299257,9.608020278,15.049319535,15.164223649
5692000000.000000,1.490162115353,-115.235457478768,-10.501120669823,-125.736578148591,5.730011868,9.619954814,15.349966682,15.164223649
5693000000.000000,1.490423914741,-115.272004203686,-10.561602594798,-125.833606798484,5.392379947,9.632187771,15.024567718,15.164223649
5694000000.000000,1.490685714128,-115.303220123678,-10.622162311185,-125.925382434863,5.241132247,9.644713924,14.885846171,15.164223649
5695000000.000000,1.490947513516,-115.337866213940,-10.682801644432,-126.020667858372,5.352802031,9.657527829,15.010329860,15.164223649
5696000000.000000,1.491209312904,-115.370485417820,-10.743522385097,-126.114007802917,5.420986220,9.670623819,15.091610039,15.164223649
5697000000.000000,1.491471112292,-115.405988335875,-10.804326287413,-126.210314623288,5.731499095,9.683995995,15.415495090,15.164223649
5698000000.000000,1.491732911680,-115.442509559624,-10.865215067795,-126.307724627419,5.088772094,9.697638216,14.786410310,15.164223649
5699000000.000000,1.491994711067,-115.469935731985,-10.926190403316,-126.396126135301,5.359397758,9.711544094,15.070941852,15.164223649
5700000000.000000,1.492256510455,-115.509857738116,-10.987253930113,-126.497111668229,5.855537935,9.725706984,15.581244919,15.164223649
5701000000.000000,1.492518309843,-115.543518591820,-11.048407241766,-126.591925833586,5.095097130,9.740119980,14.835217110,15.164223649
5702000000.000000,1.492780109231,-115.573884616967,-11.109651887615,-126.683536504582,5.120983072,9.754775904,14.875758976,15.164223649
5703000000.000000,1.493041908619,-115.607870763015,-11.170989371040,-126.778860134055,5.411017147,9.769667301,15.180684448,15.164223649
5704000000.000000,1.493303708006,-115.641881463839,-11.232421147697,-126.874302611536,5.306661475,9.784786430,15.091447905,15.164223649
5705000000.000000,1.493565507394,-115.674556237835,-11.293948623705,-126.968504861540,5.343356386,9.800125261,15.143481647,15.164223649
5706000000.000000,1.493827306782,-115.709028060504,-11.355573153797,-127.064601214301,5.192107578,9.815675465,15.007783043,15.164223649
5707000000.000000,1.494089106170,-115.739802185924,-11.417296039433,-127.157098225357,5.296810460,9.831428411,15.128238871,15.164223649
5708000000.000000,1.494350905558,-115.775589743820,-11.479118526875,-127.254708270695,5.130347794,9.847375156,14.977722950,15.164223649
5709000000.000000,1.494612704945,-115.804272037689,-11.541041805227,-127.345313842916,5.346215549,9.863506447,15.209721996,15.164223649
5710000000.000000,1.494874504333,-115.842772269788,-11.603067004444,-127.445839274232,5.497571187,9.879812708,15.377383895,15.164223649
5711000000.000000,1.495136303721,-115.873356554698,-11.665195193321,-127.538551748019,5.038628477,9.896284044,14.934912521,15.164223649
5712000000.000000,1.495398103109,-115.906089542613,-11.727427377441,-127.633516920054,5.201235209,9.912910229,15.114145438,15.164223649
5713000000.000000,1.495659902497,-115.938717203990,-11.789764497125,-127.728481701115,4.960341793,9.929680712,14.890022505,15.164223649
5714000000.000000,1.495921701884,-115.968423035954,-11.852207425345,-127.820630461299,5.116249945,9.946584606,15.062834551,15.164223649
5715000000.000000,1.496183501272,-116.003009896952,-11.914756965637,-127.917766862589,5.317254515,9.963610696,15.280865211,15.164223649
5716000000.000000,1.496445300660,-116.035241626840,-11.977413850007,-128.012655476847,5.206763683,9.980747428,15.187511111,15.164223649
5717000000.000000,1.496707100048,-116.068440019094,-12.040178736828,-128.108618755922,5.137607399,9.997982918,15.135590317,15.164223649
5718000000.000000,1.496968899436,-116.099802705490,-12.103052208748,-128.202854914238,5.090717009,10.015304947,15.106021956,15.164223649
