freq_hz,h1_db,h2_target_db,h2_actual_db,h2_actual_linear,h2_actual_phase_rad,htotal_actual_db
3500000000.000000,-0.407128952,0.407128952,0.439320266,1.051879553420,3.010692959690,0.032191314
3501000000.000000,-0.412766460,0.412766460,0.434470646,1.051292418143,2.990010808054,0.021704186
3502000000.000000,-0.409315728,0.409315728,0.429689167,1.050713853427,2.969328656418,0.020373439
3503000000.000000,-0.409359868,0.409359868,0.424972831,1.050143482957,2.948646504782,0.015612963
3504000000.000000,-0.410931508,0.410931508,0.420318687,1.049580937304,2.927964353146,0.009387179
3505000000.000000,-0.408881759,0.408881759,0.415723837,1.049025854101,2.907282201510,0.006842078
3506000000.000000,-0.402047752,0.402047752,0.411185435,1.048477878197,2.886600049873,0.009137683
3507000000.000000,-0.402462963,0.402462963,0.406700686,1.047936661809,2.865917898237,0.004237723
3508000000.000000,-0.399758762,0.399758762,0.402266855,1.047401864666,2.845235746601,0.002508093
3509000000.000000,-0.389699980,0.389699980,0.397881259,1.046873154139,2.824553594965,0.008181279
3510000000.000000,-0.386979509,0.386979509,0.393541278,1.046350205367,2.803871443329,0.006561769
3511000000.000000,-0.392633760,0.392633760,0.389244347,1.045832701374,2.783189291693,-0.003389413
3512000000.000000,-0.389179370,0.389179370,0.384987964,1.045320333174,2.762507140057,-0.004191406
3513000000.000000,-0.385087018,0.385087018,0.380769689,1.044812799875,2.741824988420,-0.004317329
3514000000.000000,-0.390020900,0.390020900,0.376587143,1.044309808765,2.721142836784,-0.013433757
3515000000.000000,-0.375634428,0.375634428,0.372438013,1.043811075397,2.700460685148,-0.003196415
3516000000.000000,-0.370816114,0.370816114,0.368320048,1.043316323664,2.679778533512,-0.002496066
3517000000.000000,-0.373837024,0.373837024,0.364231063,1.042825285865,2.659096381876,-0.009605961
3518000000.000000,-0.373475185,0.373475185,0.360168941,1.042337702761,2.638414230240,-0.013306244
3519000000.000000,-0.367002628,0.367002628,0.356131630,1.041853323632,2.617732078604,-0.010870998
3520000000.000000,-0.361821828,0.361821828,0.352117146,1.041371906312,2.597049926968,-0.009704682
3521000000.000000,-0.361364876,0.361364876,0.348123571,1.040893217227,2.576367775331,-0.013241305
3522000000.000000,-0.360571541,0.360571541,0.344149058,1.040417031425,2.555685623695,-0.016422483
3523000000.000000,-0.348229667,0.348229667,0.340191827,1.039943132593,2.535003472059,-0.008037840
3524000000.000000,-0.351834961,0.351834961,0.336250167,1.039471313067,2.514321320423,-0.015584794
3525000000.000000,-0.342752842,0.342752842,0.332322436,1.039001373842,2.493639168787,-0.010430406
3526000000.000000,-0.344761286,0.344761286,0.328407063,1.038533124569,2.472957017151,-0.016354223
3527000000.000000,-0.332711851,0.332711851,0.324502544,1.038066383540,2.452274865515,-0.008209307
3528000000.000000,-0.325296146,0.325296146,0.320607446,1.037600977678,2.431592713879,-0.004688700
3529000000.000000,-0.328002446,0.328002446,0.316720405,1.037136742513,2.410910562242,-0.011282041
3530000000.000000,-0.320945609,0.320945609,0.312840126,1.036673522148,2.390228410606,-0.008105483
3531000000.000000,-0.318416408,0.318416408,0.308965384,1.036211169227,2.369546258970,-0.009451024
3532000000.000000,-0.318691952,0.318691952,0.305095023,1.035749544889,2.348864107334,-0.013596929
3533000000.000000,-0.314232367,0.314232367,0.301227955,1.035288518721,2.328181955698,-0.013004412
3534000000.000000,-0.303614311,0.303614311,0.297363161,1.034827968698,2.307499804062,-0.006251150
3535000000.000000,-0.298481454,0.298481454,0.293499690,1.034367781128,2.286817652426,-0.004981764
3536000000.000000,-0.301357107,0.301357107,0.289636660,1.033907850578,2.266135500789,-0.011720447
3537000000.000000,-0.299098438,0.299098438,0.285773253,1.033448079804,2.245453349153,-0.013325185
3538000000.000000,-0.292376935,0.292376935,0.281908721,1.032988379670,2.224771197517,-0.010468214
3539000000.000000,-0.285924443,0.285924443,0.278042381,1.032528669065,2.204089045881,-0.007882062
3540000000.000000,-0.280234121,0.280234121,0.274173615,1.032068874810,2.183406894245,-0.006060506
3541000000.000000,-0.276534792,0.276534792,0.270301871,1.031608931565,2.162724742609,-0.006232921
3542000000.000000,-0.280989391,0.280989391,0.266426660,1.031148781729,2.142042590973,-0.014562731
3543000000.000000,-0.271064478,0.271064478,0.262547557,1.030688375331,2.121360439337,-0.008516921
3544000000.000000,-0.268658365,0.268658365,0.258664200,1.030227669923,2.100678287700,-0.009994165
3545000000.000000,-0.253347943,0.253347943,0.254776289,1.029766630463,2.079996136064,0.001428346
3546000000.000000,-0.251339200,0.251339200,0.250883583,1.029305229196,2.059313984428,-0.000455617
3547000000.000000,-0.244756619,0.244756619,0.246985903,1.028843445532,2.038631832792,0.002229284
3548000000.000000,-0.240397947,0.240397947,0.243083129,1.028381265914,2.017949681156,0.002685182
3549000000.000000,-0.245532119,0.245532119,0.239175199,1.027918683689,1.997267529520,-0.006356920
3550000000.000000,-0.232979038,0.232979038,0.235262108,1.027455698969,1.976585377884,0.002283070
3551000000.000000,-0.233455162,0.233455162,0.231343905,1.026992318495,1.955903226247,-0.002111257
3552000000.000000,-0.226429069,0.226429069,0.227420698,1.026528555490,1.935221074611,0.000991629
3553000000.000000,-0.226626632,0.226626632,0.223492644,1.026064429515,1.914538922975,-0.003133988
3554000000.000000,-0.220463705,0.220463705,0.219559958,1.025599966315,1.893856771339,-0.000903747
3555000000.000000,-0.221730862,0.221730862,0.215622903,1.025135197669,1.873174619703,-0.006107959
3556000000.000000,-0.208472565,0.208472565,0.211681792,1.024670161233,1.852492468067,0.003209227
3557000000.000000,-0.200855142,0.200855142,0.207736988,1.024204900380,1.831810316431,0.006881846
3558000000.000000,-0.203911609,0.203911609,0.203788904,1.023739464040,1.811128164795,-0.000122705
3559000000.000000,-0.196081293,0.196081293,0.199837995,1.023273906532,1.790446013158,0.003756702
3560000000.000000,-0.189347302,0.189347302,0.195884766,1.022808287401,1.769763861522,0.006537464
3561000000.000000,-0.181637740,0.181637740,0.191929761,1.022342671248,1.749081709886,0.010292021
3562000000.000000,-0.190422509,0.190422509,0.187973571,1.021877127560,1.728399558250,-0.002448938
3563000000.000000,-0.182471477,0.182471477,0.184016825,1.021411730534,1.707717406614,0.001545348
3564000000.000000,-0.169759042,0.169759042,0.180060194,1.020946558907,1.687035254978,0.010301152
3565000000.000000,-0.177402228,0.177402228,0.176104385,1.020481695775,1.666353103342,-0.001297843
3566000000.000000,-0.160458330,0.160458330,0.172150144,1.020017228422,1.645670951705,0.011691814
3567000000.000000,-0.163398112,0.163398112,0.168198251,1.019553248134,1.624988800069,0.004800139
3568000000.000000,-0.160562904,0.160562904,0.164249522,1.019089850023,1.604306648433,0.003686618
3569000000.000000,-0.152475423,0.152475423,0.160304803,1.018627132848,1.583624496797,0.007829380
3570000000.000000,-0.149427994,0.149427994,0.156364973,1.018165198828,1.562942345161,0.006936979
3571000000.000000,-0.141856185,0.141856185,0.152430939,1.017704153465,1.542260193525,0.010574754
3572000000.000000,-0.142926621,0.142926621,0.148503638,1.017244105356,1.521578041889,0.005577017
3573000000.000000,-0.134895766,0.134895766,0.144584033,1.016785166016,1.500895890253,0.009688267
3574000000.000000,-0.133277694,0.133277694,0.140673109,1.016327449687,1.480213738616,0.007395415
3575000000.000000,-0.117775256,0.117775256,0.136771880,1.015871073162,1.459531586980,0.018996624
3576000000.000000,-0.114470364,0.114470364,0.132881378,1.015416155593,1.438849435344,0.018411014
3577000000.000000,-0.117464309,0.117464309,0.129002656,1.014962818317,1.418167283708,0.011538347
3578000000.000000,-0.116872632,0.116872632,0.125136787,1.014511184666,1.397485132072,0.008264155
3579000000.000000,-0.114987433,0.114987433,0.121284861,1.014061379785,1.376802980436,0.006297428
3580000000.000000,-0.111303825,0.111303825,0.117447984,1.013613530455,1.356120828800,0.006144159
3581000000.000000,-0.101454837,0.101454837,0.113627275,1.013167764905,1.335438677163,0.012172438
3582000000.000000,-0.101219098,0.101219098,0.109823868,1.012724212636,1.314756525527,0.008604770
3583000000.000000,-0.098374423,0.098374423,0.106038906,1.012283004241,1.294074373891,0.007664483
3584000000.000000,-0.093231059,0.093231059,0.102273544,1.011844271225,1.273392222255,0.009042485
3585000000.000000,-0.086006518,0.086006518,0.098528942,1.011408145827,1.252710070619,0.012522424
3586000000.000000,-0.077939909,0.077939909,0.094806270,1.010974760850,1.232027918983,0.016866361
