tone_index,freq_hz,input_amp,after_h1_amp,after_fir_amp,after_fir_fixed_amp,h1_delta_db,htotal_delta_db,htotal_fixed_delta_db,input_phase_rad,after_h1_phase_rad,after_fir_phase_rad,after_fir_fixed_phase_rad,h1_phase_delta_rad,h2_phase_delta_rad,h2_fixed_phase_delta_rad,htotal_phase_delta_rad,htotal_fixed_phase_delta_rad
10,3730041503.906250,4.345475146292e-02,4.406432135090e-02,4.343678551332e-02,4.348505903516e-02,0.120996309,-0.003591840,0.006055873,2.188432092814,-7.852566730557,-0.091247123550,-0.091247123550,2.525371790989,-4.805051007353,-4.805051007353,-2.279679216364,-2.279679216364
11,3747985839.843750,4.345475146292e-02,4.403319781174e-02,4.346227549312e-02,4.350990204563e-02,0.114859118,0.001503800,0.011016704,1.754057943690,-8.058027167982,-0.743000096452,-0.743000096452,2.754285502687,-5.251343542828,-5.251343542828,-2.497058040141,-2.497058040141
12,3765930175.781250,4.345475146293e-02,4.389801767329e-02,4.346820802265e-02,4.351213899645e-02,0.088152773,0.002689328,0.011463256,3.421481250805,-6.193652695020,0.675081841035,0.675081841035,2.951236668535,-5.697636078304,-5.697636078304,-2.746399409769,-2.746399409769
13,3784057617.187500,4.345475146293e-02,4.370475585606e-02,4.345668653067e-02,4.349432515194e-02,0.049828564,0.000386780,0.007906529,1.840756978860,-7.605399907911,-1.187511912795,-1.187511912795,3.120213727588,-6.148482619243,-6.148482619243,-3.028268891655,-3.028268891655
14,3802001953.125000,4.345475146293e-02,4.357612897380e-02,4.349140978654e-02,4.352094838391e-02,0.024227546,0.007324307,0.013221607,0.096899841419,-9.200203454056,-3.228607994416,-3.228607994416,3.269267318884,-6.594775154719,-6.594775154719,-3.325507835835,-3.325507835835
15,3819946289.062500,4.345475146292e-02,4.344744246965e-02,4.346222456820e-02,4.348236552440e-02,-0.001461070,0.001493622,0.005517843,0.491319996153,-8.656953798061,-3.131650873896,-3.131650873896,3.418096820145,-7.041067690194,-7.041067690194,-3.622970870049,-3.622970870049
16,3837890625.000000,4.345475146292e-02,4.344940719632e-02,4.347145723263e-02,4.348164539721e-02,-0.001068297,0.003338567,0.005373992,0.784210388557,-8.196979076802,-3.117968688112,-3.117968688112,3.585181149001,-7.487360225670,-7.487360225670,-3.902179076669,-3.902179076669
17,3856018066.406250,4.345475146292e-02,4.351893291997e-02,4.345227886961e-02,4.345257687822e-02,0.012819352,-0.000494245,-0.000434675,-0.995599235386,-9.768654978555,-5.140491130805,-5.140491130805,3.793314871190,-7.938206766609,-7.938206766609,-4.144891895419,-4.144891895419
18,3873962402.343750,4.345475146293e-02,4.368750746395e-02,4.346153163116e-02,4.345305232744e-02,0.046399939,0.001355138,-0.000339636,-2.865994973186,-11.402126924369,-7.220255612094,-7.220255612094,4.030238663176,-8.384499302085,-8.384499302085,-4.354260638909,-4.354260638909
19,3891906738.281250,4.345475146293e-02,4.387457478370e-02,4.346146608598e-02,4.344614465771e-02,0.083513003,0.001342039,-0.001720529,-0.560765316950,-8.833723892607,-5.098145115808,-5.098145115808,4.293412038702,-8.830791837560,-8.830791837560,-4.537379798858,-4.537379798858
20,3910034179.687500,4.345475146293e-02,4.402152528928e-02,4.344403850610e-02,4.342474047357e-02,0.112556318,-0.002141608,-0.006000775,-0.467342746763,-8.470222463948,-5.185490228089,-5.185490228089,4.563490897174,-9.281638378500,-9.281638378500,-4.718147481326,-4.718147481326
21,3927978515.625000,4.345475146293e-02,4.412529362656e-02,4.345529593452e-02,4.343577428971e-02,0.133006760,0.000108830,-0.003794053,0.420898421286,-7.328536183686,-4.490096483302,-4.490096483302,4.816936009387,-9.727930913975,-9.727930913975,-4.910994904588,-4.910994904588
22,3945922851.562500,4.345475146293e-02,4.411663223781e-02,4.345150122103e-02,4.343598556371e-02,0.131301633,-0.000649694,-0.003751805,0.207383136834,-7.317037829769,-4.924890664860,-4.924890664860,5.041949647756,-10.174223449451,-10.174223449451,-5.132273801694,-5.132273801694
23,3963867187.500000,4.345475146293e-02,4.405350348992e-02,4.348965110321e-02,4.348240887244e-02,0.118863648,0.006973064,0.005526502,1.097729277477,-6.240632593900,-4.294777964467,-4.294777964467,5.228008742982,-10.620515984926,-10.620515984926,-5.392507241944,-5.392507241944
24,3981994628.906250,4.345475146293e-02,4.390259469713e-02,4.351278711589e-02,4.351776683419e-02,0.089058360,0.011592632,0.012586612,1.708809869358,-5.473759469953,-3.978751381459,-3.978751381459,5.383801275048,-11.071362525866,-11.071362525866,-5.687561250817,-5.687561250817
25,3999938964.843750,4.345475146292e-02,4.362401392682e-02,4.343305102570e-02,4.345289535313e-02,0.033767060,-0.004338644,-0.000371014,2.744699661012,-4.293264776591,-3.244549223573,-3.244549223573,5.528406176756,-11.517655061341,-11.517655061341,-5.989248884586,-5.989248884586
26,4017883300.781250,4.345475146292e-02,4.347716888521e-02,4.346140752549e-02,4.349751506374e-02,0.004479718,0.001330335,0.008543537,4.003252882492,-2.880575668835,-2.278152651293,-2.278152651293,5.682542063032,-11.963947596817,-11.963947596817,-6.281405533785,-6.281405533785
27,4036010742.187500,4.345475146293e-02,4.334319511023e-02,4.344127001205e-02,4.349345571493e-02,-0.022326950,-0.002695138,0.007732900,2.314342572593,-4.374939471935,-4.223362995332,-4.223362995332,5.877088569831,-12.414794137756,-12.414794137756,-6.537705567925,-6.537705567925
28,4053955078.125000,4.345475146293e-02,4.329368136011e-02,4.342158492643e-02,4.348757649438e-02,-0.032255078,-0.006631976,0.006558707,-0.708093409803,-7.163331052545,-1.174861804238,-1.174861804238,6.111132971617,-12.861086673232,-12.861086673232,-6.749953701615,-6.749953701615
29,4071899414.062500,4.345475146292e-02,4.338813053849e-02,4.346720939792e-02,4.354331484710e-02,-0.013326645,0.002489779,0.017684348,-1.137714477946,-7.310583703178,-1.768406990347,-1.768406990347,6.393501389127,-13.307379208707,-13.307379208707,-6.913877819580,-6.913877819580
30,4089843750.000000,4.345475146292e-02,4.350264022026e-02,4.347968423374e-02,4.356060999944e-02,0.009566904,0.004982221,0.021133648,-3.932197023347,-9.795078066855,-4.699193889499,-4.699193889499,6.703489570851,-13.753671744183,-13.753671744183,-7.050182173331,-7.050182173331
31,4107971191.406250,4.345475146293e-02,4.360841318685e-02,4.347034807123e-02,4.354979167928e-02,0.030660272,0.003116946,0.018976231,-5.319337799459,-10.868501194740,-6.223463558324,-6.223463558324,7.017207219077,-14.204518285122,-14.204518285122,-7.187311066045,-7.187311066045
32,4125915527.343750,4.345475146292e-02,4.369481484708e-02,4.347613957826e-02,4.354763545956e-02,0.047852661,0.004274080,0.018546168,-5.767100748021,-11.038047070559,-6.839301969618,-6.839301969618,7.295424291821,-14.650810820598,-14.650810820598,-7.355386528776,-7.355386528776
33,4143859863.281250,4.345475146292e-02,4.366807332715e-02,4.343764457596e-02,4.349525624547e-02,0.042535211,-0.003420058,0.008092468,-3.498273137719,-8.542351204290,-4.789898638824,-4.789898638824,7.522292547789,-15.097103356073,-15.097103356073,-7.574810808285,-7.574810808285
34,4161987304.687500,4.345475146293e-02,4.363835738687e-02,4.347985918231e-02,4.351905896837e-02,0.036622488,0.005017171,0.012844510,-6.235678539467,-11.117135359080,-7.815529334553,-7.815529334553,7.684913794747,-15.547949897013,-15.547949897013,-7.863036102266,-7.863036102266
35,4179931640.625000,4.345475146293e-02,4.343405922562e-02,4.341848202064e-02,4.343702830252e-02,-0.004137023,-0.007252692,-0.003543291,-8.710756533562,-13.487182061177,-10.631868572127,-10.631868572127,7.789945086744,-15.994242432488,-15.994242432488,-8.204297345744,-8.204297345744
36,4197875976.562500,4.345475146293e-02,4.328580857334e-02,4.344943692370e-02,4.344741829742e-02,-0.033834717,-0.001062354,-0.001465903,-5.584349599522,-16.574574704314,-7.882368443559,-7.882368443559,7.859330816747,-16.440534967964,-16.440534967964,-8.581204151217,-8.581204151217
37,4215820312.500000,4.345475146292e-02,4.308385031725e-02,4.341613078940e-02,4.339582043811e-02,-0.074455239,-0.007723069,-0.011787336,-2.661446266517,-13.584249592479,-5.338335867199,-5.338335867199,7.926752595577,-16.886827503439,-16.886827503439,-8.960074907862,-8.960074907862
38,4233947753.906250,4.345475146292e-02,4.299604582839e-02,4.344280467477e-02,4.340811162333e-02,-0.092175065,-0.002388295,-0.009327543,-3.289388107656,-14.109507566175,-6.314440381836,-6.314440381836,8.029436463020,-17.337674044379,-17.337674044379,-9.308237581359,-9.308237581359
39,4251892089.843750,4.345475146293e-02,4.300738387386e-02,4.348129042517e-02,4.343754625692e-02,-0.089884900,0.005303083,-0.003439719,-2.106643027574,-12.765916979474,-5.417142330610,-5.417142330610,8.190281969638,-17.783966579854,-17.783966579854,-9.593684610216,-9.593684610216
40,4269836425.781250,4.345475146293e-02,4.304164405687e-02,4.344915069949e-02,4.340198935960e-02,-0.082968373,-0.001119573,-0.010552684,-2.046546594594,-12.472521269836,-5.570039156447,-5.570039156447,8.423581246297,-18.230259115330,-18.230259115330,-9.806677869033,-9.806677869033
41,4287780761.718750,4.345475146292e-02,4.321541372717e-02,4.348435082358e-02,4.343888621438e-02,-0.047971904,0.005914411,-0.003171781,0.615738751818,-9.515923579923,-3.059734002009,-3.059734002009,8.717893589798,-18.676551650805,-18.676551650805,-9.958658061007,-9.958658061007
42,4305908203.125000,4.345475146292e-02,4.333839525662e-02,4.343740420821e-02,4.339789360580e-02,-0.023288884,-0.003468123,-0.011372392,-1.053131167149,-10.846895467611,-4.841552430637,-4.841552430637,9.055791621077,-19.127398191745,-19.127398191745,-10.071606570668,-10.071606570668
43,4323852539.062500,4.345475146292e-02,4.345857902632e-02,4.341791888988e-02,4.338670086805e-02,0.000765033,-0.007365347,-0.013612856,-0.602422959043,-10.059057626328,-4.500007124830,-4.500007124830,9.392921254253,-19.573690727220,-19.573690727220,-10.180769472967,-10.180769472967
44,4341796875.000000,4.345475146293e-02,4.354658972682e-02,4.344919397517e-02,4.342664093420e-02,0.018337587,-0.001110921,-0.005620650,-2.856479767391,-12.002626896134,-6.889868930111,-6.889868930111,9.703408792796,-20.019983262696,-20.019983262696,-10.316574469899,-10.316574469899
45,4359924316.406250,4.345475146293e-02,4.349260063998e-02,4.345825244798e-02,4.344284317454e-02,0.007562135,0.000699761,-0.002380597,-5.571557830295,-14.458406955943,-9.796495530859,-9.796495530859,9.962706795891,-20.470829803635,-20.470829803635,-10.508123007745,-10.508123007745
46,4377868652.343750,4.345475146292e-02,4.327018581420e-02,4.342113332519e-02,4.340957582461e-02,-0.036970203,-0.006722313,-0.009034564,-7.658011354846,-16.347557771652,-12.131938882045,-12.131938882045,10.160009504732,-20.917122339110,-20.917122339110,-10.757112834379,-10.757112834379
47,4395812988.281250,4.345475146293e-02,4.302895773738e-02,4.345812249698e-02,4.344628662463e-02,-0.085528875,0.000673788,-0.001692147,-4.739436937368,-13.282305162807,-9.512978808675,-9.512978808675,10.306687696099,-21.363414874586,-21.363414874586,-11.056727178487,-11.056727178487
48,4413757324.218750,4.345475146293e-02,4.271131359912e-02,4.345799964758e-02,4.344175993153e-02,-0.149886837,0.000649234,-0.002597182,-6.749331309661,-15.170561910954,-11.847528092297,-11.847528092297,10.428325320245,-21.809707410061,-21.809707410061,-11.381382089816,-11.381382089816
49,4431884765.625000,4.345475146293e-02,4.240902622466e-02,4.345582849666e-02,4.343174372085e-02,-0.211579397,0.000215279,-0.004600087,-5.710768517976,-14.009074957113,-11.136887679396,-11.136887679396,10.551249482402,-22.260553951001,-22.260553951001,-11.709304468599,-11.709304468599
50,4449829101.562500,4.345475146293e-02,4.219729809493e-02,4.347293910685e-02,4.343912713394e-02,-0.255052530,0.003634650,-0.003123608,-5.563039126387,-13.711366686649,-11.285471944407,-11.285471944407,10.701228361277,-22.706846486476,-22.706846486476,-12.005618125199,-12.005618125199
