tap_index,coeff_float,coeff_fixed_int,coeff_fixed_float,quantization_error,saturated
0,2.046454853774858362e-01,838,2.045898437500000000e-01,-5.564162748583623141e-05,0
1,1.539932222784823057e-01,631,1.540527343750000000e-01,5.951209651769429065e-05,0
2,2.449863721497061442e-01,1003,2.448730468750000000e-01,-1.133252747061441745e-04,0
3,-2.299023701754651650e-01,-942,-2.299804687500000000e-01,-7.809857453483504131e-05,0
4,2.001003600251812994e-02,82,2.001953125000000000e-02,9.495247481870056072e-06,0
5,-1.005808393718560789e-01,-412,-1.005859375000000000e-01,-5.098128143921076827e-06,0
6,2.084492362448981673e-01,854,2.084960937500000000e-01,4.685750510183273043e-05,0
7,-5.950048778743020211e-02,-244,-5.957031250000000000e-02,-6.982471256979788654e-05,0
8,-1.076615840156262549e-01,-441,-1.076660156250000000e-01,-4.431609373745093450e-06,0
9,7.413340608763512030e-02,304,7.421875000000000000e-02,8.534391236487970378e-05,0
10,-1.394702604608935408e-02,-57,-1.391601562500000000e-02,3.101042108935407604e-05,0
11,8.428747576617209858e-02,345,8.422851562500000000e-02,-5.896014117209857908e-05,0
12,-1.351169265847488310e-01,-553,-1.350097656250000000e-01,1.071609597488309973e-04,0
13,3.112677890550831147e-02,127,3.100585937500000000e-02,-1.209195305083114735e-04,0
14,9.310571199450305702e-02,381,9.301757812500000000e-02,-8.813386950305701628e-05,0
15,-8.677756392203891944e-02,-355,-8.666992187500000000e-02,1.076420470389194417e-04,0
16,2.804619022831844610e-02,115,2.807617187500000000e-02,2.998164668155389734e-05,0
17,-4.043983332072471903e-02,-166,-4.052734375000000000e-02,-8.751042927528096538e-05,0
18,6.641750433612077231e-02,272,6.640625000000000000e-02,-1.125433612077231249e-05,0
19,-8.098658051581238745e-04,-3,-7.324218750000000000e-04,7.744393015812387447e-05,0
20,-9.683082214288450673e-02,-397,-9.692382812500000000e-02,-9.300598211549326866e-05,0
21,9.923531343155045370e-02,406,9.912109375000000000e-02,-1.142196815504537000e-04,0
22,-2.414130544265021341e-02,-99,-2.416992187500000000e-02,-2.861643234978658579e-05,0
23,-1.433310421666975955e-02,-59,-1.440429687500000000e-02,-7.119265833024045198e-05,0
24,4.112749619744731841e-03,17,4.150390625000000000e-03,3.764100525526815899e-05,0
25,-2.642478363727638821e-02,-108,-2.636718750000000000e-02,5.759613727638820957e-05,0
26,8.105434802984078091e-02,332,8.105468750000000000e-02,3.394701592190907391e-07,0
27,-7.577033761619685059e-02,-310,-7.568359375000000000e-02,8.674386619685059419e-05,0
28,-6.031029734501460772e-03,-25,-6.103515625000000000e-03,-7.248589049853922800e-05,0
29,6.690767426235251503e-02,274,6.689453125000000000e-02,-1.314301235251502664e-05,0
30,-5.295763807233663800e-02,-217,-5.297851562500000000e-02,-2.087755266336199789e-05,0
31,2.599628407024238627e-02,106,2.587890625000000000e-02,-1.173778202423862715e-04,0
32,-3.338737139016266509e-02,-137,-3.344726562500000000e-02,-5.989423483733491427e-05,0
