subcarrier_index,fft_bin,freq_hz,reference_i,reference_q,after_h1_equalized_i,after_h1_equalized_q,after_float_fir_equalized_i,after_float_fir_equalized_q,after_fixed_fir_equalized_i,after_fixed_fir_equalized_q
0,19388,3550048828.125000,2.525904782853e+02,-1.082530621223e+02,2.789510226435e+02,3.682206106944e+01,2.761723041379e+02,3.647218730865e+01,2.762244332454e+02,3.647868611417e+01
1,19389,3550231933.593750,3.608435404076e+01,-1.082530621223e+02,8.834123317207e+01,-7.644895804671e+01,8.747157779269e+01,-7.568716093394e+01,8.748792285837e+01,-7.570151381683e+01
2,19390,3550415039.062500,-2.525904782853e+02,1.804217702038e+02,-3.166419211609e+02,2.698168476095e+01,-3.135283715345e+02,2.669735389554e+01,-3.135871284115e+02,2.670279041436e+01
3,19391,3550598144.531250,-1.804217702038e+02,1.082530621223e+02,-2.153949080471e+02,1.211106262118e+00,-2.132883853728e+02,1.186416247559e+00,-2.133282676054e+02,1.186930742032e+00
4,19392,3550781250.000000,2.525904782853e+02,3.608435404076e+01,2.037139674276e+02,1.634752320543e+02,2.017237107160e+02,1.618980751737e+02,2.017615477139e+02,1.619279870905e+02
5,19393,3550964355.468750,-3.608435404076e+01,-2.525904782853e+02,9.978389387619e+01,-2.413714773217e+02,9.883401232206e+01,-2.390329941421e+02,9.885206144915e+01,-2.390775752843e+02
6,19394,3551147460.937500,-1.804217702038e+02,-1.804217702038e+02,-6.510211278088e+01,-2.529361548528e+02,-6.446171158537e+01,-2.505105522641e+02,-6.447400714207e+01,-2.505569109830e+02
7,19395,3551330566.406250,1.804217702038e+02,2.525904782853e+02,2.766773052724e+01,3.165300446331e+02,2.738472164303e+01,3.135099641581e+02,2.739021469215e+01,3.135678884667e+02
8,19396,3551513671.875000,2.525904782853e+02,3.608435404076e+01,2.039773002828e+02,1.631145252832e+02,2.020323270504e+02,1.615791375102e+02,2.020697934918e+02,1.616086474995e+02
9,19397,3551696777.343750,3.608435404076e+01,2.525904782853e+02,-9.937442485393e+01,2.415302528012e+02,-9.845188406803e+01,2.392470614439e+02,-9.846965321915e+01,2.392911748740e+02
10,19398,3551879882.812500,-3.608435404076e+01,1.804217702038e+02,-1.254821677116e+02,1.404423193134e+02,-1.243148732449e+02,1.391189943494e+02,-1.243374678720e+02,1.391446638445e+02
11,19399,3552062988.281250,-1.082530621223e+02,3.608435404076e+01,-1.142519051207e+02,-2.426921061050e+01,-1.131867896909e+02,-2.405008476225e+01,-1.132075083567e+02,-2.405432478514e+01
12,19400,3552246093.750000,-1.082530621223e+02,1.804217702038e+02,-1.889416778376e+02,1.033888678033e+02,-1.872000839661e+02,1.024212184656e+02,-1.872340559113e+02,1.024401389819e+02
13,19401,3552429199.218750,-3.608435404076e+01,3.608435404076e+01,-5.052242619951e+01,1.328243610467e+01,-5.005889002251e+01,1.315734851464e+01,-5.006796726365e+01,1.315980778046e+01
14,19402,3552612304.687500,1.082530621223e+02,1.082530621223e+02,4.005683015315e+01,1.515185770581e+02,3.968204305633e+01,1.501375029526e+02,3.968943779234e+01,1.501646472033e+02
15,19403,3552795410.156250,1.804217702038e+02,-1.082530621223e+02,2.153815456351e+02,-3.198529184125e+00,2.134280933692e+02,-3.156662938106e+00,2.134666394373e+02,-3.157525940001e+00
16,19404,3552978515.625000,-3.608435404076e+01,-3.608435404076e+01,-1.349189917776e+01,-5.047343505084e+01,-1.336731915630e+01,-5.001945346939e+01,-1.336979511122e+01,-5.002844315523e+01
17,19405,3553161621.093750,3.608435404076e+01,1.082530621223e+02,-2.345650221134e+01,1.144381903837e+02,-2.325339509925e+01,1.134125601138e+02,-2.325741477230e+01,1.134329558851e+02
18,19406,3553344726.562500,2.525904782853e+02,-1.082530621223e+02,2.793262698476e+02,3.336877724426e+01,2.768411841195e+02,3.308881552010e+01,2.768907897315e+02,3.309435925769e+01
19,19407,3553527832.031250,1.082530621223e+02,1.804217702038e+02,3.609575925278e+00,2.153379126726e+02,3.564853015641e+00,2.134369207161e+02,3.565782128964e+00,2.134750110332e+02
20,19408,3553710937.500000,-3.608435404076e+01,1.804217702038e+02,-1.243058019529e+02,1.414652248515e+02,-1.232243118368e+02,1.402174122806e+02,-1.232460470239e+02,1.402425328125e+02
21,19409,3553894042.968750,1.082530621223e+02,2.525904782853e+02,-3.325123703272e+01,2.792761744552e+02,-3.297838251666e+01,2.768424573532e+02,-3.298385343267e+01,2.768916176989e+02
22,19410,3554077148.437500,-3.608435404076e+01,3.608435404076e+01,-5.043986931087e+01,1.352610090810e+01,-5.000456247710e+01,1.340613975539e+01,-5.001338862062e+01,1.340857956869e+01
23,19411,3554260253.906250,-1.082530621223e+02,1.804217702038e+02,-1.882333193390e+02,1.044979200765e+02,-1.866235659328e+02,1.035895610976e+02,-1.866563324523e+02,1.036080838268e+02
