tap_index,coeff_float,coeff_fixed_int,coeff_fixed_float,quantization_error,saturated
0,-1.597675789880278197e-01,-2618,-1.597900390625000000e-01,-2.246007447218034692e-05,0
1,3.340445591462120056e-01,5473,3.340454101562500000e-01,8.510100379943708049e-07,0
2,3.484511590509420387e-02,571,3.485107421875000000e-02,5.958313655796132480e-06,0
3,7.732201402566166726e-01,12668,7.731933593750000000e-01,-2.678088161667258049e-05,0
4,-7.596009663092005981e-01,-12445,-7.595825195312500000e-01,1.844677795059812553e-05,0
5,3.741201778241514120e-01,6130,3.741455078125000000e-01,2.532998834858801729e-05,0
6,-6.259259800883432145e-01,-10255,-6.259155273437500000e-01,1.045274459321454685e-05,0
7,8.246428777375541808e-01,13511,8.246459960937500000e-01,3.118356195819238508e-06,0
8,-3.244767815876014039e-01,-5316,-3.244628906250000000e-01,1.389096260140387784e-05,0
9,-1.979625253772635540e-01,-3243,-1.979370117187500000e-01,2.551365851355402725e-05,0
10,1.923496106761860003e-01,3151,1.923217773437500000e-01,-2.783333243600027984e-05,0
11,-1.538326025889870663e-01,-2520,-1.538085937500000000e-01,2.400883898706629438e-05,0
12,4.534679127137524191e-01,7430,4.534912109375000000e-01,2.329822374758094838e-05,0
13,-5.970737846318209252e-01,-9782,-5.970458984375000000e-01,2.788619432092520611e-05,0
14,2.138157895495529925e-01,3503,2.138061523437500000e-01,-9.637205802992543369e-06,0
15,2.380046701352337146e-01,3899,2.379760742187500000e-01,-2.859591648371462291e-05,0
16,-2.880078854676495492e-01,-4719,-2.880249023437500000e-01,-1.701687610045077292e-05,0
17,1.857460810581174626e-01,3043,1.857299804687500000e-01,-1.610058936746261438e-05,0
18,-2.929144709327368146e-01,-4799,-2.929077148437500000e-01,6.756088986814567932e-06,0
19,3.795781896071171446e-01,6219,3.795776367187500000e-01,-5.528883671446216397e-07,0
20,-9.267791515355086607e-02,-1518,-9.265136718750000000e-02,2.654796605086606753e-05,0
21,-3.351211610633368365e-01,-5491,-3.351440429687500000e-01,-2.288190541316348359e-05,0
