tap_index,coeff_float,coeff_fixed_int,coeff_fixed_float,quantization_error,saturated
0,-3.471329564789746858e-01,-5687,-3.471069335937500000e-01,2.602288522468576559e-05,0
1,-1.271873335383614523e-01,-2084,-1.271972656250000000e-01,-9.932086638547721336e-06,0
2,-3.592630975721052278e-01,-5886,-3.592529296875000000e-01,1.016788460522777271e-05,0
3,6.027489005932864519e-01,9875,6.027221679687500000e-01,-2.673262453645186554e-05,0
4,-2.828528101832533670e-01,-4634,-2.828369140625000000e-01,1.589612075336699348e-05,0
5,3.120515822226206382e-01,5113,3.120727539062500000e-01,2.117168362936183712e-05,0
6,-5.735394646299732946e-01,-9397,-5.735473632812500000e-01,-7.898651276705415114e-06,0
7,4.180449686623517458e-01,6849,4.180297851562500000e-01,-1.518350610174579174e-05,0
8,-3.477642592211895034e-02,-570,-3.479003906250000000e-02,-1.361314038104965984e-05,0
9,-6.590558882121534678e-02,-1080,-6.591796875000000000e-02,-1.237992878465321578e-05,0
10,8.627784811519913222e-03,141,8.605957031250000000e-03,-2.182778026991322173e-05,0
11,-1.435754516338727804e-01,-2352,-1.435546875000000000e-01,2.076413387278042144e-05,0
12,3.353844374386692473e-01,5495,3.353881835937500000e-01,3.746155080752711086e-06,0
13,-2.750859683106989251e-01,-4507,-2.750854492187500000e-01,5.190919489250767072e-07,0
14,5.246997684871657769e-02,860,5.249023437500000000e-02,2.025752628342231132e-05,0
15,5.437032951377115952e-02,891,5.438232421875000000e-02,1.199470497884047582e-05,0
16,-4.902825052234648096e-02,-803,-4.901123046875000000e-02,1.702005359648095517e-05,0
17,1.027360300447423547e-01,1683,1.027221679687500000e-01,-1.386207599235467214e-05,0
18,-1.938303500921298994e-01,-3176,-1.938476562500000000e-01,-1.730615787010059137e-05,0
19,1.747798478104776732e-01,2864,1.748046875000000000e-01,2.483968952232684657e-05,0
20,-5.340198297022655249e-02,-875,-5.340576171875000000e-02,-3.778748523447506003e-06,0
21,-4.320894013758391772e-02,-708,-4.321289062500000000e-02,-3.950487416082282266e-06,0
22,8.345499476377056525e-02,1367,8.343505859375000000e-02,-1.993617002056524701e-05,0
23,-1.150259818861497363e-01,-1885,-1.150512695312500000e-01,-2.528764510026371148e-05,0
24,1.259688103030779383e-01,2064,1.259765625000000000e-01,7.752196922061749262e-06,0
25,-8.843768771264148842e-02,-1449,-8.843994140625000000e-02,-2.253693608511575519e-06,0
26,5.197231156706874633e-02,852,5.200195312500000000e-02,2.964155793125367033e-05,0
27,-4.136446004049891545e-02,-678,-4.138183593750000000e-02,-1.737589700108455038e-05,0
28,-3.816386154040352779e-02,-625,-3.814697265625000000e-02,1.688888415352779448e-05,0
29,2.257996369594744146e-01,3700,2.258300781250000000e-01,3.044116552558540079e-05,0
