subcarrier_index,fft_bin,freq_hz,reference_i,reference_q,after_h1_equalized_i,after_h1_equalized_q,after_float_fir_equalized_i,after_float_fir_equalized_q,after_fixed_fir_equalized_i,after_fixed_fir_equalized_q
0,19388,3550048828.125000,1.766868750846e+02,-1.060121250507e+02,1.713580529474e+02,-1.051578294270e+02,1.772073713606e+02,-1.086681280243e+02,1.772159049469e+02,-1.086732226818e+02
1,19389,3550231933.593750,3.533737501691e+01,1.060121250507e+02,3.550495369986e+01,1.030917553689e+02,3.667093063738e+01,1.065897826147e+02,3.667262897248e+01,1.065949156893e+02
2,19390,3550415039.062500,2.473616251184e+02,3.533737501691e+01,2.416839496748e+02,3.209725916393e+01,2.498184059571e+02,3.326020188348e+01,2.498304072707e+02,3.326194396788e+01
3,19391,3550598144.531250,-3.533737501691e+01,1.766868750846e+02,-3.278829969013e+01,1.727246856331e+02,-3.394763441529e+01,1.785152341168e+02,-3.394937431728e+01,1.785238315762e+02
4,19392,3550781250.000000,-1.060121250507e+02,1.060121250507e+02,-1.024244486879e+02,1.044378513860e+02,-1.058881767756e+02,1.078994925312e+02,-1.058933652609e+02,1.079046571045e+02
5,19393,3550964355.468750,1.060121250507e+02,-2.473616251184e+02,1.010969414964e+02,-2.423370382624e+02,1.045510495716e+02,-2.503877386027e+02,1.045562700700e+02,-2.503998415326e+02
6,19394,3551147460.937500,-1.766868750846e+02,3.533737501691e+01,-1.720712016125e+02,3.614424377390e+01,-1.778042671047e+02,3.728816114200e+01,-1.778129518423e+02,3.728987713571e+01
7,19395,3551330566.406250,-1.766868750846e+02,-2.473616251184e+02,-1.747566599562e+02,-2.397389398555e+02,-1.804664766626e+02,-2.477410377622e+02,-1.804751566835e+02,-2.477532489002e+02
8,19396,3551513671.875000,1.766868750846e+02,-2.473616251184e+02,1.701294419577e+02,-2.430981296851e+02,1.758286874390e+02,-2.510680372163e+02,1.758374503107e+02,-2.510802466534e+02
9,19397,3551696777.343750,-1.766868750846e+02,1.060121250507e+02,-1.714845977436e+02,1.051482835523e+02,-1.771627254269e+02,1.085506954462e+02,-1.771714994610e+02,1.085559331898e+02
10,19398,3551879882.812500,1.060121250507e+02,2.473616251184e+02,1.058259515840e+02,2.405133074346e+02,1.092154301667e+02,2.484356738253e+02,1.092206765196e+02,2.484479904847e+02
11,19399,3552062988.281250,-2.473616251184e+02,-1.766868750846e+02,-2.431453228909e+02,-1.702648219970e+02,-2.510335854767e+02,-1.759102812049e+02,-2.510459059862e+02,-1.759191271069e+02
12,19400,3552246093.750000,3.533737501691e+01,3.533737501691e+01,3.480116543236e+01,3.420824243733e+01,3.592293181095e+01,3.533386111137e+01,3.592469445818e+01,3.533563495674e+01
13,19401,3552429199.218750,-2.473616251184e+02,-1.060121250507e+02,-2.423443750986e+02,-1.016221071054e+02,-2.501741727088e+02,-1.050009936705e+02,-2.501865652785e+02,-1.050063619296e+02
14,19402,3552612304.687500,-3.533737501691e+01,-3.533737501691e+01,-3.474899835683e+01,-3.426065394682e+01,-3.586111240415e+01,-3.538013225372e+01,-3.586288258007e+01,-3.538191884056e+01
15,19403,3552795410.156250,-3.533737501691e+01,-3.533737501691e+01,-3.472288521295e+01,-3.428682987769e+01,-3.583017850454e+01,-3.540322549626e+01,-3.583195240401e+01,-3.540501843640e+01
16,19404,3552978515.625000,1.060121250507e+02,-1.766868750846e+02,1.025551912728e+02,-1.730999953136e+02,1.059059338822e+02,-1.786232051791e+02,1.059113534134e+02,-1.786321148442e+02
17,19405,3553161621.093750,-2.473616251184e+02,-1.060121250507e+02,-2.420747830956e+02,-1.023313229042e+02,-2.497849108898e+02,-1.056863012188e+02,-2.497974307154e+02,-1.056917655730e+02
18,19406,3553344726.562500,-2.473616251184e+02,-2.473616251184e+02,-2.426468625043e+02,-2.405421545122e+02,-2.503011761918e+02,-2.482914283747e+02,-2.503136776325e+02,-2.483041112080e+02
19,19407,3553527832.031250,3.533737501691e+01,1.766868750846e+02,3.516751778231e+01,1.724604540107e+02,3.622671268009e+01,1.779501225028e+02,3.622844673517e+01,1.779591569246e+02
20,19408,3553710937.500000,-3.533737501691e+01,-1.766868750846e+02,-3.506981399180e+01,-1.725036830202e+02,-3.612188180379e+01,-1.779749381587e+02,-3.612361577137e+01,-1.779839995796e+02
21,19409,3553894042.968750,-3.533737501691e+01,-2.473616251184e+02,-3.515003281730e+01,-2.416011918093e+02,-3.617745352904e+01,-2.492316381792e+02,-3.617915511570e+01,-2.492443554024e+02
22,19410,3554077148.437500,2.473616251184e+02,1.060121250507e+02,2.419339054544e+02,1.030560488429e+02,2.495007936015e+02,1.063751200259e+02,2.495134795810e+02,1.063806960169e+02
23,19411,3554260253.906250,1.060121250507e+02,-1.766868750846e+02,1.032185981518e+02,-1.728625616987e+02,1.065077869537e+02,-1.782394050931e+02,1.065133445744e+02,-1.782484760218e+02
24,19412,3554443359.375000,-1.060121250507e+02,2.473616251184e+02,-1.030876524117e+02,2.419051702302e+02,-1.063840601672e+02,2.494157054867e+02,-1.063896670512e+02,2.494284585846e+02
25,19413,3554626464.843750,2.473616251184e+02,2.473616251184e+02,2.421630935829e+02,2.412100699527e+02,2.496076282526e+02,2.487869776971e+02,2.496203459915e+02,2.487999359487e+02
26,19414,3554809570.312500,1.060121250507e+02,2.473616251184e+02,1.040351744578e+02,2.414838917744e+02,1.071752865420e+02,2.489953271453e+02,1.071806817782e+02,2.490082506864e+02
27,19415,3554992675.781250,-1.766868750846e+02,-2.473616251184e+02,-1.730635137452e+02,-2.413598724146e+02,-1.783210146160e+02,-2.488629141845e+02,-1.783301104558e+02,-2.488759064859e+02
28,19416,3555175781.250000,3.533737501691e+01,-3.533737501691e+01,3.447883569939e+01,-3.458929745699e+01,3.555001342370e+01,-3.564073133481e+01,3.555188015587e+01,-3.564256238525e+01
29,19417,3555358886.718750,3.533737501691e+01,1.766868750846e+02,3.478113599820e+01,1.726711948921e+02,3.578818664658e+01,1.779695034286e+02,3.578994957873e+01,1.779787927026e+02
30,19418,3555541992.187500,-2.473616251184e+02,-2.473616251184e+02,-2.421518882018e+02,-2.415957358372e+02,-2.494571343518e+02,-2.490460423277e+02,-2.494700201647e+02,-2.490591895240e+02
31,19419,3555725097.656250,3.533737501691e+01,3.533737501691e+01,3.459503247257e+01,3.453110087748e+01,3.563472413982e+01,3.559200003703e+01,3.563656983271e+01,3.559388390699e+01
32,19420,3555908203.125000,2.473616251184e+02,-1.060121250507e+02,2.419365029829e+02,-1.038876042472e+02,2.492953789364e+02,-1.069515547147e+02,2.493085277876e+02,-1.069570282890e+02
33,19421,3556091308.593750,1.060121250507e+02,-2.473616251184e+02,1.036598566948e+02,-2.420972290050e+02,1.068670959870e+02,-2.493637022698e+02,1.068728628836e+02,-2.493767679593e+02
34,19422,3556274414.062500,-1.766868750846e+02,2.473616251184e+02,-1.729706316562e+02,2.420719647337e+02,-1.782482891421e+02,2.492867063468e+02,-1.782578380752e+02,2.492997619211e+02
35,19423,3556457519.531250,2.473616251184e+02,3.533737501691e+01,2.421168128244e+02,3.475489902616e+01,2.493514024848e+02,3.587611380086e+01,2.493645765821e+02,3.587815367135e+01
36,19424,3556640625.000000,-1.060121250507e+02,-3.533737501691e+01,-1.037501396567e+02,-3.471948613962e+01,-1.068317173745e+02,-3.578933663314e+01,-1.068373647324e+02,-3.579129595513e+01
37,19425,3556823730.468750,-3.533737501691e+01,-1.766868750846e+02,-3.431092167115e+01,-1.730709217934e+02,-3.527200719685e+01,-1.782224778125e+02,-3.527378215398e+01,-1.782319772919e+02
38,19426,3557006835.937500,1.060121250507e+02,-1.766868750846e+02,1.041999730603e+02,-1.728127288952e+02,1.073405116753e+02,-1.778904461025e+02,1.073463365581e+02,-1.778998712295e+02
39,19427,3557189941.406250,1.060121250507e+02,-3.533737501691e+01,1.038967913031e+02,-3.436473937505e+01,1.069701157215e+02,-3.534270026873e+01,1.069758544864e+02,-3.534452902381e+01
40,19428,3557373046.875000,3.533737501691e+01,3.533737501691e+01,3.451809957545e+01,3.468844059840e+01,3.551978086192e+01,3.571827620640e+01,3.552166431474e+01,3.572021071843e+01
41,19429,3557556152.343750,-1.766868750846e+02,-1.060121250507e+02,-1.727348915306e+02,-1.042534997920e+02,-1.777508877689e+02,-1.073597187658e+02,-1.777603775407e+02,-1.073655881400e+02
42,19430,3557739257.812500,2.473616251184e+02,-1.766868750846e+02,2.426664735419e+02,-1.723289626119e+02,2.497920168420e+02,-1.772670452222e+02,2.498055724619e+02,-1.772764519727e+02
43,19431,3557922363.281250,1.060121250507e+02,-1.766868750846e+02,1.042891579293e+02,-1.726829920521e+02,1.073724869923e+02,-1.776578888162e+02,1.073783857693e+02,-1.776674211857e+02
44,19432,3558105468.750000,2.473616251184e+02,-2.473616251184e+02,2.430071391970e+02,-2.413765638813e+02,2.501099993032e+02,-2.482703209822e+02,2.501236791065e+02,-2.482836184179e+02
45,19433,3558288574.218750,-1.060121250507e+02,-1.766868750846e+02,-1.031052808105e+02,-1.734471286338e+02,-1.060148934295e+02,-1.784738154723e+02,-1.060205450244e+02,-1.784835604452e+02
46,19434,3558471679.687500,1.060121250507e+02,3.533737501691e+01,1.036633973242e+02,3.511037505369e+01,1.066234626333e+02,3.615157186223e+01,1.066292421060e+02,3.615359889390e+01
47,19435,3558654785.156250,1.060121250507e+02,3.533737501691e+01,1.036549823060e+02,3.519144964723e+01,1.066029160395e+02,3.623093594082e+01,1.066087083938e+02,3.623297205123e+01
48,19436,3558837890.625000,-2.473616251184e+02,2.473616251184e+02,-2.438681913580e+02,2.408286690045e+02,-2.508840441706e+02,2.475960639272e+02,-2.508978979511e+02,2.476094551479e+02
49,19437,3559020996.093750,3.533737501691e+01,-3.533737501691e+01,3.486744026636e+01,-3.438589973148e+01,3.586653759036e+01,-3.534821125604e+01,3.586852279762e+01,-3.535012765640e+01
50,19438,3559204101.562500,-1.766868750846e+02,-1.766868750846e+02,-1.718939562389e+02,-1.744210689117e+02,-1.766848304401e+02,-1.793989686640e+02,-1.766944323379e+02,-1.794089216678e+02
51,19439,3559387207.031250,-2.473616251184e+02,-1.766868750846e+02,-2.411310382969e+02,-1.750342438939e+02,-2.478473450214e+02,-1.800325643019e+02,-2.478608870293e+02,-1.800426158421e+02
52,19440,3559570312.500000,-3.533737501691e+01,-1.060121250507e+02,-3.381134523095e+01,-1.042000688911e+02,-3.472262757964e+01,-1.071270558190e+02,-3.472448278716e+01,-1.071329867829e+02
53,19441,3559753417.968750,-3.533737501691e+01,2.473616251184e+02,-3.666585593401e+01,2.422332730536e+02,-3.776856473841e+01,2.489714462795e+02,-3.777079493521e+01,2.489851951322e+02
54,19442,3559936523.437500,3.533737501691e+01,-1.060121250507e+02,3.555231767850e+01,-1.036518653683e+02,3.657363554476e+01,-1.065166697142e+02,3.657572351345e+01,-1.065225539214e+02
55,19443,3560119628.906250,1.766868750846e+02,1.060121250507e+02,1.723311632725e+02,1.055498100527e+02,1.770590026170e+02,1.085246805908e+02,1.770687792730e+02,1.085308111978e+02
56,19444,3560302734.375000,1.060121250507e+02,-3.533737501691e+01,1.043187425504e+02,-3.365880787437e+01,1.072013717229e+02,-3.455043224303e+01,1.072073615841e+02,-3.455229559876e+01
57,19445,3560485839.843750,1.766868750846e+02,-1.060121250507e+02,1.743911944730e+02,-1.022402361940e+02,1.792055994627e+02,-1.049845244358e+02,1.792156620647e+02,-1.049902828593e+02
