tap_index,coeff_float
0,-2.587510263931584453e-01
1,4.716273039646934340e-01
2,7.108741523762454606e-02
3,1.256756834230184028e+00
4,-1.117265250288829170e+00
5,5.170493181174394826e-01
6,-1.055349525372358821e+00
7,1.360334940002657866e+00
8,-4.626347156284573714e-01
9,-3.166365995305246983e-01
10,1.827814838234659567e-01
11,-1.653187454350412144e-01
12,7.842537505955844424e-01
13,-1.009980804655300268e+00
14,2.909775677158334406e-01
15,4.120900166904294948e-01
16,-3.663429713760260054e-01
17,2.010022345098038954e-01
18,-5.115729214122700652e-01
19,7.010122062913385355e-01
20,-1.366587225701117181e-01
21,-6.040777201877789437e-01
22,6.519311741030724416e-01
23,-2.349378302432850174e-01
24,1.255196133620392063e-01
25,-2.568867846603430927e-01
26,-2.592759302646011066e-02
27,6.337317874458463507e-01
28,-7.536713691721071973e-01
29,1.937178564777539413e-01
30,2.987757409391416097e-01
31,-2.614678624121457018e-01
32,1.536685111577961449e-01
33,-3.910270758343627473e-01
34,5.504623594637034767e-01
35,-1.249573468009188698e-01
36,-5.315513757704668496e-01
37,7.069677751578984370e-01
38,-3.834053658321110447e-01
39,8.039805494083639148e-02
40,8.039805494083639148e-02
41,-3.834053658321110447e-01
42,7.069677751578984370e-01
43,-5.315513757704668496e-01
44,-1.249573468009188698e-01
45,5.504623594637034767e-01
46,-3.910270758343627473e-01
47,1.536685111577961449e-01
48,-2.614678624121457018e-01
49,2.987757409391416097e-01
50,1.937178564777539413e-01
51,-7.536713691721071973e-01
52,6.337317874458463507e-01
53,-2.592759302646011066e-02
54,-2.568867846603430927e-01
55,1.255196133620392063e-01
56,-2.349378302432850174e-01
57,6.519311741030724416e-01
58,-6.040777201877789437e-01
59,-1.366587225701117181e-01
60,7.010122062913385355e-01
61,-5.115729214122700652e-01
62,2.010022345098038954e-01
63,-3.663429713760260054e-01
64,4.120900166904294948e-01
65,2.909775677158334406e-01
66,-1.009980804655300268e+00
67,7.842537505955844424e-01
68,-1.653187454350412144e-01
69,1.827814838234659567e-01
70,-3.166365995305246983e-01
71,-4.626347156284573714e-01
72,1.360334940002657866e+00
73,-1.055349525372358821e+00
74,5.170493181174394826e-01
75,-1.117265250288829170e+00
76,1.256756834230184028e+00
77,7.108741523762454606e-02
78,4.716273039646934340e-01
79,-2.587510263931584453e-01
