subcarrier_index,fft_bin,freq_hz,reference_i,reference_q,after_l1_08_equalized_i,after_l1_08_equalized_q,after_l1_08_plus_l1_09_equalized_i,after_l1_08_plus_l1_09_equalized_q,allpass_abs,allpass_phase_rad
27,15183,5560180664.062500,3.136798431456e+02,4.481140616365e+01,3.069105867338e+02,1.029440755901e+02,3.094095736457e+02,5.683193830223e+01,1.000000000000e+00,0.569235670863
28,15184,5560546875.000000,1.344342184910e+02,-4.481140616365e+01,1.433442042484e+02,-2.039298750680e+01,1.294507621385e+02,-3.412091793834e+01,1.000000000000e+00,0.545889238860
29,15185,5560913085.937500,-3.136798431456e+02,1.344342184910e+02,-3.398880837385e+02,7.806264667835e+01,-3.214174321233e+02,1.449928130729e+02,1.000000000000e+00,0.522564367603
30,15186,5561279296.875000,-1.344342184910e+02,-3.136798431456e+02,-7.755626206677e+01,-3.400318576389e+02,-1.401664798771e+02,-3.052824581488e+02,1.000000000000e+00,0.499261040161
31,15187,5561645507.812500,-1.344342184910e+02,-3.136798431456e+02,-7.675160943619e+01,-3.402373858067e+02,-1.395609108063e+02,-3.057030960602e+02,1.000000000000e+00,0.475979236165
32,15188,5562011718.750000,-1.344342184910e+02,-2.240570308183e+02,-9.283505977199e+01,-2.504093655119e+02,-1.397431998402e+02,-2.160540913802e+02,1.000000000000e+00,0.452718931852
33,15189,5562377929.687500,-2.240570308183e+02,1.344342184910e+02,-2.506524892283e+02,9.232180339883e+01,-2.335643895010e+02,1.428756051090e+02,1.000000000000e+00,0.429480100115
34,15190,5562744140.625000,-4.481140616365e+01,1.344342184910e+02,-7.090674981903e+01,1.263543320676e+02,-5.393581359099e+01,1.447418452760e+02,1.000000000000e+00,0.406262710544
35,15191,5563110351.562500,4.481140616365e+01,2.240570308183e+02,1.646076838608e+00,2.336344643619e+02,3.448966382664e+01,2.360608912947e+02,1.000000000000e+00,0.383066729483
36,15192,5563476562.500000,2.240570308183e+02,1.344342184910e+02,1.993526875908e+02,1.777753214309e+02,2.160508417561e+02,1.480028763567e+02,1.000000000000e+00,0.359892120066
37,15193,5563842773.437500,1.344342184910e+02,2.240570308183e+02,9.284791995698e+01,2.503726249662e+02,1.250750590417e+02,2.365386118663e+02,1.000000000000e+00,0.336738842275
38,15194,5564208984.375000,-4.481140616365e+01,-1.344342184910e+02,-1.952885305782e+01,-1.434644706589e+02,-5.131909564435e+01,-1.257005518009e+02,1.000000000000e+00,0.313606852977
39,15195,5564575195.312500,-2.240570308183e+02,-3.136798431456e+02,-1.641117328337e+02,-3.579655768496e+02,-2.280528449883e+02,-3.089146449155e+02,1.000000000000e+00,0.290496105979
40,15196,5564941406.250000,4.481140616365e+01,-4.481140616365e+01,5.374516783583e+01,-3.607001761172e+01,3.758958539414e+01,-3.435097857671e+01,1.000000000000e+00,0.267406552073
41,15197,5565307617.187500,-2.240570308183e+02,-4.481140616365e+01,-2.155812538266e+02,-8.973066708323e+01,-2.325831805601e+02,-4.074997606329e+01,1.000000000000e+00,0.244338139080
42,15198,5565673828.125000,1.344342184910e+02,4.481140616365e+01,1.256745233746e+02,7.216487974403e+01,1.251796507020e+02,5.818433808068e+01,1.000000000000e+00,0.221290811901
43,15199,5566040039.062500,3.136798431456e+02,-3.136798431456e+02,3.787234279838e+02,-2.503080871315e+02,3.157407244593e+02,-2.969264331119e+02,1.000000000000e+00,0.198264512560
44,15200,5566406250.000000,2.240570308183e+02,4.481140616365e+01,2.157752169525e+02,9.016659854439e+01,2.150283324878e+02,6.040287111921e+01,1.000000000000e+00,0.175259180254
45,15201,5566772460.937500,-4.481140616365e+01,4.481140616365e+01,-5.390390425306e+01,3.608643344348e+01,-5.558783407541e+01,5.318647053952e+01,1.000000000000e+00,0.152274751399
46,15202,5567138671.875000,3.136798431456e+02,-4.481140616365e+01,3.238688950862e+02,1.707981644462e+01,3.070969422713e+02,-2.846459876672e+01,1.000000000000e+00,0.129311159671
47,15203,5567504882.812500,3.136798431456e+02,-2.240570308183e+02,3.596203294966e+02,-1.619509219966e+02,3.117636136372e+02,-2.078690101768e+02,1.000000000000e+00,0.106368336061
48,15204,5567871093.750000,3.136798431456e+02,2.240570308183e+02,2.690022572683e+02,2.882312393364e+02,2.985109443718e+02,2.435765084313e+02,1.000000000000e+00,0.083446208914
49,15205,5568237304.687500,2.240570308183e+02,4.481140616365e+01,2.154638334193e+02,9.058659515213e+01,2.136001724215e+02,6.088622750571e+01,1.000000000000e+00,0.060544703975
50,15206,5568603515.625000,-2.240570308183e+02,3.136798431456e+02,-2.886830997964e+02,2.688594024325e+02,-2.460596257078e+02,3.167123075566e+02,1.000000000000e+00,0.037663744438
51,15207,5568969726.562500,-2.240570308183e+02,2.240570308183e+02,-2.705351566671e+02,1.790356765409e+02,-2.435999903632e+02,2.263412651688e+02,1.000000000000e+00,0.014803250988
52,15208,5569335937.500000,4.481140616365e+01,-2.240570308183e+02,9.091802563324e+01,-2.154936136847e+02,4.212810811153e+01,-2.155746113106e+02,1.000000000000e+00,-0.008036858153
53,15209,5569702148.437500,-2.240570308183e+02,-2.240570308183e+02,-1.783492642695e+02,-2.708039124392e+02,-2.280513848625e+02,-2.255467184154e+02,1.000000000000e+00,-0.030856667183
54,15210,5570068359.375000,3.136798431456e+02,-2.240570308183e+02,3.607391964871e+02,-1.594593932018e+02,3.128352472544e+02,-2.051500288529e+02,1.000000000000e+00,-0.053656262674
55,15211,5570434570.312500,-1.344342184910e+02,4.481140616365e+01,-1.440315902178e+02,1.696044245829e+01,-1.484270810590e+02,4.742858328953e+01,1.000000000000e+00,-0.076435733529
56,15212,5570800781.250000,-4.481140616365e+01,-1.344342184910e+02,-1.689340831106e+01,-1.440781485005e+02,-5.114055627957e+01,-1.294824772399e+02,1.000000000000e+00,-0.099195170940
57,15213,5571166992.187500,-2.240570308183e+02,-3.136798431456e+02,-1.592565640016e+02,-3.610745847754e+02,-2.240115717075e+02,-3.175106176497e+02,1.000000000000e+00,-0.121934668342
58,15214,5571533203.125000,2.240570308183e+02,-1.344342184910e+02,2.524335824144e+02,-8.831703045445e+01,2.189241961036e+02,-1.185807027652e+02,1.000000000000e+00,-0.144654321373
59,15215,5571899414.062500,2.240570308183e+02,-3.136798431456e+02,2.892469182898e+02,-2.682025612184e+02,2.261324315924e+02,-2.989862731169e+02,1.000000000000e+00,-0.167354227832
60,15216,5572265625.000000,-1.344342184910e+02,-3.136798431456e+02,-7.036048053427e+01,-3.420993162009e+02,-1.344892869985e+02,-3.141485684481e+02,1.000000000000e+00,-0.190034487632
61,15217,5572631835.937500,-3.136798431456e+02,-2.240570308183e+02,-2.687662739061e+02,-2.889198432226e+02,-3.186951387460e+02,-2.317809853364e+02,1.000000000000e+00,-0.212695202767
62,15218,5572998046.875000,4.481140616365e+01,-1.344342184910e+02,7.237685186415e+01,-1.257534054614e+02,3.796614288642e+01,-1.268910268979e+02,1.000000000000e+00,-0.235336477262
63,15219,5573364257.812500,-2.240570308183e+02,-2.240570308183e+02,-1.789844948672e+02,-2.705040898272e+02,-2.285843019501e+02,-2.287337077501e+02,1.000000000000e+00,-0.257958417139
64,15220,5573730468.750000,1.344342184910e+02,2.240570308183e+02,8.896930559662e+01,2.521686163890e+02,1.121015288083e+02,2.373030449404e+02,1.000000000000e+00,-0.280561130373
65,15221,5574096679.687500,1.344342184910e+02,3.136798431456e+02,7.057590045752e+01,3.419974659824e+02,1.075799756871e+02,3.272819976728e+02,1.000000000000e+00,-0.303144726855
66,15222,5574462890.625000,1.344342184910e+02,-2.240570308183e+02,1.805716154060e+02,-1.972368408090e+02,1.320350916068e+02,-2.134288689426e+02,1.000000000000e+00,-0.325709318349
67,15223,5574829101.562500,-4.481140616365e+01,2.240570308183e+02,-9.060563540395e+01,2.156209104999e+02,-6.907683075966e+01,2.286164408149e+02,1.000000000000e+00,-0.348255018457
68,15224,5575195312.500000,2.240570308183e+02,-1.344342184910e+02,2.521480640214e+02,-8.918944778534e+01,2.179185263124e+02,-1.193180710588e+02,1.000000000000e+00,-0.370781942575
69,15225,5575561523.437500,4.481140616365e+01,4.481140616365e+01,3.578699306069e+01,5.409168886479e+01,2.893909491938e+01,5.220465752222e+01,1.000000000000e+00,-0.393290207864
70,15226,5575927734.375000,2.240570308183e+02,-1.344342184910e+02,2.521594989354e+02,-8.892318161689e+01,2.179169584008e+02,-1.190479000871e+02,1.000000000000e+00,-0.415779933202
71,15227,5576293945.312500,-3.136798431456e+02,3.136798431456e+02,-3.791361968688e+02,2.499621619586e+02,-3.461029098484e+02,3.032662285503e+02,1.000000000000e+00,-0.438251239154
72,15228,5576660156.250000,-3.136798431456e+02,3.136798431456e+02,-3.796560792741e+02,2.496036631584e+02,-3.471252362472e+02,3.023949721052e+02,1.000000000000e+00,-0.460704247933
73,15229,5577026367.187500,-1.344342184910e+02,-4.481140616365e+01,-1.255256618784e+02,-7.298695049032e+01,-1.471577618145e+02,-4.880045799767e+01,1.000000000000e+00,-0.483139083364
74,15230,5577392578.125000,-4.481140616365e+01,3.136798431456e+02,-1.099332762141e+02,3.052767232933e+02,-7.766464469641e+01,3.165320388659e+02,1.000000000000e+00,-0.505555870850
75,15231,5577758789.062500,-1.344342184910e+02,-1.344342184910e+02,-1.070747491863e+02,-1.624355039119e+02,-1.421210341682e+02,-1.392645865598e+02,1.000000000000e+00,-0.527954737331
76,15232,5578125000.000000,3.136798431456e+02,-3.136798431456e+02,3.785890591011e+02,-2.502079391729e+02,3.180942294297e+02,-2.938561683355e+02,1.000000000000e+00,-0.550335811258
77,15233,5578491210.937500,2.240570308183e+02,-2.240570308183e+02,2.702729510514e+02,-1.791093192072e+02,2.228825757782e+02,-2.093159149270e+02,1.000000000000e+00,-0.572699222553
78,15234,5578857421.875000,3.136798431456e+02,2.240570308183e+02,2.694233494736e+02,2.882499233525e+02,2.873047675773e+02,2.457669458478e+02,1.000000000000e+00,-0.595045102574
79,15235,5579223632.812500,-1.344342184910e+02,-4.481140616365e+01,-1.259123667175e+02,-7.212340619604e+01,-1.477941905660e+02,-5.038401858504e+01,1.000000000000e+00,-0.617373584088
80,15236,5579589843.750000,3.136798431456e+02,-1.344342184910e+02,3.422244078244e+02,-7.166084010239e+01,3.080874454324e+02,-1.144933174838e+02,1.000000000000e+00,-0.639684801232
81,15237,5579956054.687500,1.344342184910e+02,-4.481140616365e+01,1.441584464127e+02,-1.785514479827e+01,1.225271798616e+02,-3.507404977165e+01,1.000000000000e+00,-0.661978889485
82,15238,5580322265.625000,-2.240570308183e+02,-2.240570308183e+02,-1.796526549142e+02,-2.706533639998e+02,-2.269727035758e+02,-2.378637181194e+02,1.000000000000e+00,-0.684255985632
83,15239,5580688476.562500,4.481140616365e+01,-3.136798431456e+02,1.090429491202e+02,-3.060266748651e+02,4.979322354793e+01,-3.113704419954e+02,1.000000000000e+00,-0.706516227740
84,15240,5581054687.500000,1.344342184910e+02,3.136798431456e+02,7.081077942096e+01,3.426536800331e+02,9.852877583982e+01,3.255877663283e+02,1.000000000000e+00,-0.728759755117
85,15241,5581420898.437500,-1.344342184910e+02,3.136798431456e+02,-1.989344105948e+02,2.876278802207e+02,-1.720751423464e+02,3.071029306265e+02,1.000000000000e+00,-0.750986708292
86,15242,5581787109.375000,-3.136798431456e+02,-4.481140616365e+01,-3.058393668279e+02,-1.085966499008e+02,-3.280902748779e+02,-6.578760770693e+01,1.000000000000e+00,-0.773197228976
87,15243,5582153320.312500,-1.344342184910e+02,3.136798431456e+02,-1.981575501787e+02,2.878162112274e+02,-1.722534738767e+02,3.061830323331e+02,1.000000000000e+00,-0.795391460042
88,15244,5582519531.250000,-4.481140616365e+01,-1.344342184910e+02,-1.814018457238e+01,-1.439433171865e+02,-5.198836696194e+01,-1.382017263676e+02,1.000000000000e+00,-0.817569545488
89,15245,5582885742.187500,-1.344342184910e+02,-3.136798431456e+02,-7.289169132042e+01,-3.416837632830e+02,-1.300947586003e+02,-3.245353298265e+02,1.000000000000e+00,-0.839731630413
90,15246,5583251953.125000,3.136798431456e+02,4.481140616365e+01,3.064197460985e+02,1.069039497065e+02,2.960451829155e+02,6.546795126642e+01,1.000000000000e+00,-0.861877860988
91,15247,5583618164.062500,3.136798431456e+02,2.240570308183e+02,2.714290138889e+02,2.870932166356e+02,2.839063405311e+02,2.456998055263e+02,1.000000000000e+00,-0.884008384429
92,15248,5583984375.000000,2.240570308183e+02,1.344342184910e+02,1.991634813673e+02,1.793186463928e+02,1.999004963767e+02,1.494244344389e+02,1.000000000000e+00,-0.906123348972
93,15249,5584350585.937500,2.240570308183e+02,3.136798431456e+02,1.638969888768e+02,3.595591854325e+02,1.868769508477e+02,3.295724672915e+02,1.000000000000e+00,-0.928222903841
94,15250,5584716796.875000,2.240570308183e+02,-3.136798431456e+02,2.867915534544e+02,-2.714896112625e+02,2.314259546956e+02,-3.010522015734e+02,1.000000000000e+00,-0.950307199230
95,15251,5585083007.812500,1.344342184910e+02,-3.136798431456e+02,1.964955281535e+02,-2.890223307139e+02,1.416198129036e+02,-3.075347880145e+02,1.000000000000e+00,-0.972376386269
96,15252,5585449218.750000,1.344342184910e+02,-2.240570308183e+02,1.787289086869e+02,-1.992923266311e+02,1.350956203542e+02,-2.179385838520e+02,1.000000000000e+00,-0.994430617007
97,15253,5585815429.687500,-4.481140616365e+01,3.136798431456e+02,-1.055374303359e+02,3.071385187033e+02,-8.430463082281e+01,3.091119348347e+02,1.000000000000e+00,-1.016470044383
98,15254,5586181640.625000,-4.481140616365e+01,1.344342184910e+02,-7.080311104672e+01,1.268239650405e+02,-7.121088313818e+01,1.286231677377e+02,1.000000000000e+00,-1.038494822202
99,15255,5586547851.562500,-4.481140616365e+01,-3.136798431456e+02,1.421072241744e+01,-3.243851133368e+02,-3.863476809798e+01,-3.221034416418e+02,1.000000000000e+00,-1.060505105114
100,15256,5586914062.500000,-3.136798431456e+02,2.240570308183e+02,-3.579019548107e+02,1.668876629414e+02,-3.477532735237e+02,1.985250004755e+02,1.000000000000e+00,-1.082501048588
101,15257,5587280273.437500,3.136798431456e+02,-3.136798431456e+02,3.743393463471e+02,-2.576240837759e+02,3.215837276398e+02,-2.966238237697e+02,1.000000000000e+00,-1.104482808893
102,15258,5587646484.375000,1.344342184910e+02,-4.481140616365e+01,1.437364762994e+02,-2.029710335487e+01,1.220108339257e+02,-3.977208614796e+01,1.000000000000e+00,-1.126450543070
103,15259,5588012695.312500,-4.481140616365e+01,4.481140616365e+01,-5.339460676430e+01,3.692704158198e+01,-6.461274650195e+01,3.683959503313e+01,1.000000000000e+00,-1.148404408917
104,15260,5588378906.250000,-4.481140616365e+01,-4.481140616365e+01,-3.693882374699e+01,-5.339191667401e+01,-5.793158350003e+01,-5.359509937776e+01,1.000000000000e+00,-1.170344564964
105,15261,5588745117.187500,-2.240570308183e+02,-2.240570308183e+02,-1.847531315718e+02,-2.669462666743e+02,-2.242209452310e+02,-2.477388403550e+02,1.000000000000e+00,-1.192271170453
106,15262,5589111328.125000,4.481140616365e+01,-4.481140616365e+01,5.334575398271e+01,-3.702245640176e+01,3.227611940653e+01,-4.746731663066e+01,1.000000000000e+00,-1.214184385316
107,15263,5589477539.062500,-4.481140616365e+01,3.136798431456e+02,-1.011386970606e+02,3.085500231807e+02,-8.449820156658e+01,3.056844162542e+02,1.000000000000e+00,-1.236084370158
108,15264,5589843750.000000,-3.136798431456e+02,-1.344342184910e+02,-2.933385593373e+02,-1.904696808717e+02,-3.216719708351e+02,-1.643232124373e+02,1.000000000000e+00,-1.257971286236
109,15265,5590209960.937500,-3.136798431456e+02,4.481140616365e+01,-3.247206909427e+02,-9.031075311108e+00,-3.346601167655e+02,1.542003182936e+01,1.000000000000e+00,-1.279845295439
110,15266,5590576171.875000,3.136798431456e+02,-4.481140616365e+01,3.248824721068e+02,9.229252654452e+00,3.029571935818e+02,-2.879231650959e+01,1.000000000000e+00,-1.301706560271
111,15267,5590942382.812500,1.344342184910e+02,-2.240570308183e+02,1.750567099749e+02,-2.031259726828e+02,1.367305333184e+02,-2.226095027220e+02,1.000000000000e+00,-1.323555243831
112,15268,5591308593.750000,3.136798431456e+02,2.240570308183e+02,2.785490371315e+02,2.808375226722e+02,2.825349090368e+02,2.417784114442e+02,1.000000000000e+00,-1.345391509798
113,15269,5591674804.687500,3.136798431456e+02,1.344342184910e+02,2.943597116352e+02,1.895312249387e+02,2.895369379840e+02,1.511262157334e+02,1.000000000000e+00,-1.367215522409
114,15270,5592041015.625000,-1.344342184910e+02,-3.136798431456e+02,-8.308911836645e+01,-3.400227808390e+02,-1.267205673284e+02,-3.342902581389e+02,1.000000000000e+00,-1.389027446448
115,15271,5592407226.562500,2.240570308183e+02,3.136798431456e+02,1.740969255205e+02,3.550270279808e+02,1.856090551817e+02,3.239680631615e+02,1.000000000000e+00,-1.410827447221
116,15272,5592773437.500000,2.240570308183e+02,-1.344342184910e+02,2.492345702911e+02,-9.867694782202e+01,2.205567706547e+02,-1.268584191661e+02,1.000000000000e+00,-1.432615690551
117,15273,5593139648.437500,-4.481140616365e+01,-4.481140616365e+01,-3.796568560443e+01,-5.276953030907e+01,-5.675346622881e+01,-5.809531738658e+01,1.000000000000e+00,-1.454392342750
118,15274,5593505859.375000,-4.481140616365e+01,3.136798431456e+02,-9.620279999153e+01,3.103327672129e+02,-8.428205806452e+01,3.020651161501e+02,1.000000000000e+00,-1.476157570614
119,15275,5593872070.312500,-2.240570308183e+02,-3.136798431456e+02,-1.770151465656e+02,-3.532209586982e+02,-2.163513517748e+02,-3.424028112824e+02,1.000000000000e+00,-1.497911541400
120,15276,5594238281.250000,3.136798431456e+02,2.240570308183e+02,2.822942313941e+02,2.763597069544e+02,2.833195225432e+02,2.386093657103e+02,1.000000000000e+00,-1.519654422815
121,15277,5594604492.187500,-2.240570308183e+02,-1.344342184910e+02,-2.057165290800e+02,-1.714470273770e+02,-2.292731211739e+02,-1.633775793040e+02,1.000000000000e+00,-1.541386383003
122,15278,5594970703.125000,4.481140616365e+01,-3.136798431456e+02,9.476516039325e+01,-3.106319955698e+02,5.554870946866e+01,-3.227332077154e+02,1.000000000000e+00,-1.563107590528
123,15279,5595336914.062500,4.481140616365e+01,2.240570308183e+02,1.072357337405e+01,2.339653110322e+02,1.305957763688e+01,2.172276207674e+02,1.000000000000e+00,-1.584818214360
124,15280,5595703125.000000,-1.344342184910e+02,-2.240570308183e+02,-1.022438156551e+02,-2.475711636822e+02,-1.317861638749e+02,-2.474301942164e+02,1.000000000000e+00,-1.606518423865
125,15281,5596069335.937500,-2.240570308183e+02,-2.240570308183e+02,-1.938166479748e+02,-2.607253624455e+02,-2.219023409198e+02,-2.546019839068e+02,1.000000000000e+00,-1.628208388789
126,15282,5596435546.875000,-2.240570308183e+02,-2.240570308183e+02,-1.943632130133e+02,-2.605241627297e+02,-2.217877188361e+02,-2.550637192384e+02,1.000000000000e+00,-1.649888279248
127,15283,5596801757.812500,4.481140616365e+01,-4.481140616365e+01,5.206439616147e+01,-3.898195072903e+01,3.500835270672e+01,-5.433153464869e+01,1.000000000000e+00,-1.671558265712
128,15284,5597167968.750000,3.136798431456e+02,3.136798431456e+02,2.733967156369e+02,3.641653572467e+02,2.778619386831e+02,3.271550757011e+02,1.000000000000e+00,-1.693218518996
129,15285,5597534179.687500,-4.481140616365e+01,-4.481140616365e+01,-3.909057092317e+01,-5.198263773472e+01,-5.468186193941e+01,-6.195168033167e+01,1.000000000000e+00,-1.714869210249
130,15286,5597900390.625000,-1.344342184910e+02,3.136798431456e+02,-1.814594180006e+02,2.995055897349e+02,-1.732994620335e+02,2.911169081177e+02,1.000000000000e+00,-1.736510510939
131,15287,5598266601.562500,2.240570308183e+02,4.481140616365e+01,2.215424879097e+02,7.684444956571e+01,2.091974039720e+02,4.880876485846e+01,1.000000000000e+00,-1.758142592846
132,15288,5598632812.500000,2.240570308183e+02,-1.344342184910e+02,2.461738100252e+02,-1.064803227873e+02,2.233168363154e+02,-1.324184584534e+02,1.000000000000e+00,-1.779765628049
133,15289,5598999023.437500,-1.344342184910e+02,3.136798431456e+02,-1.779751058538e+02,3.018354097134e+02,-1.707954385998e+02,2.914153350829e+02,1.000000000000e+00,-1.801379788914
134,15290,5599365234.375000,-3.136798431456e+02,-3.136798431456e+02,-2.780273601641e+02,-3.605473314081e+02,-3.036621090005e+02,-3.544629857968e+02,1.000000000000e+00,-1.822985248089
135,15291,5599731445.312500,-1.344342184910e+02,4.481140616365e+01,-1.426939453200e+02,2.782611423879e+01,-1.504831641009e+02,1.936899587525e+01,1.000000000000e+00,-1.844582178489
136,15292,5600097656.250000,-2.240570308183e+02,-3.136798431456e+02,-1.866163409524e+02,-3.485811363465e+02,-2.114777214468e+02,-3.487793023421e+02,1.000000000000e+00,-1.866170753290
137,15293,5600463867.187500,2.240570308183e+02,4.481140616365e+01,2.223241129923e+02,7.433125109488e+01,2.106031574949e+02,4.715519293834e+01,1.000000000000e+00,-1.887751145917
138,15294,5600830078.125000,-1.344342184910e+02,1.344342184910e+02,-1.536915507388e+02,1.201691384744e+02,-1.566147853354e+02,1.089359793861e+02,1.000000000000e+00,-1.909323530036
139,15295,5601196289.062500,1.344342184910e+02,-4.481140616365e+01,1.424552608140e+02,-2.936470137182e+01,1.280643000948e+02,-5.102052002668e+01,1.000000000000e+00,-1.930888079549
140,15296,5601562500.000000,3.136798431456e+02,4.481140616365e+01,3.146265828490e+02,8.273185732366e+01,3.020961101848e+02,5.220127123422e+01,1.000000000000e+00,-1.952444968576
141,15297,5601928710.937500,-2.240570308183e+02,4.481140616365e+01,-2.337997422163e+02,2.001317004187e+01,-2.390462173375e+02,1.194419888912e+01,1.000000000000e+00,-1.973994371459
142,15298,5602294921.875000,2.240570308183e+02,4.481140616365e+01,2.235435278343e+02,7.124507294561e+01,2.124875601761e+02,4.495503237176e+01,1.000000000000e+00,-1.995536462744
143,15299,5602661132.812500,1.344342184910e+02,4.481140616365e+01,1.320719868559e+02,6.098498881820e+01,1.224204109768e+02,3.821529175680e+01,1.000000000000e+00,-2.017071417178
144,15300,5603027343.750000,-2.240570308183e+02,-1.344342184910e+02,-2.133706246302e+02,-1.624712515339e+02,-2.241407995079e+02,-1.701757807661e+02,1.000000000000e+00,-2.038599409702
145,15301,5603393554.687500,3.136798431456e+02,1.344342184910e+02,3.053439635865e+02,1.718874869601e+02,2.965126215505e+02,1.419933140407e+02,1.000000000000e+00,-2.060120615442
146,15302,5603759765.625000,-1.344342184910e+02,-3.136798431456e+02,-1.034569789236e+02,-3.349082556222e+02,-1.197586778867e+02,-3.441319287136e+02,1.000000000000e+00,-2.081635209701
