sample_index,time_s,i,q
0,0.000000000000000000e+00,5.364365420438e-60,-7.716895730976e-61
1,4.166666666666666495e-11,-6.898882175438e-59,1.553447714462e-59
2,8.333333333333332991e-11,3.502201851513e-57,-5.769160215073e-58
3,1.250000000000000078e-10,-4.047847182212e-56,9.498234554969e-57
4,1.666666666666666598e-10,1.106199240053e-54,-2.020936525821e-55
5,2.083333333333333377e-10,-1.163246764687e-53,2.837654260565e-54
6,2.500000000000000156e-10,2.259352970481e-52,-4.486668263977e-53
7,2.916666666666666417e-10,-2.182560061519e-51,5.523862296964e-52
8,3.333333333333333196e-10,3.362532592454e-50,-7.160595887615e-51
9,3.749999999999999975e-10,-3.007133728302e-49,7.882502693393e-50
10,4.166666666666666754e-10,3.894102082053e-48,-8.807796135880e-49
11,4.583333333333333533e-10,-3.244451616509e-47,8.795044494028e-48
12,5.000000000000000311e-10,3.658277028351e-46,-8.726601947731e-47
13,5.416666666666666573e-10,-2.854500532631e-45,7.991925591595e-46
14,5.833333333333332835e-10,2.869032439482e-44,-7.179308640900e-45
15,6.250000000000000131e-10,-2.105773596622e-43,6.082364480784e-44
16,6.666666666666666393e-10,1.918134212791e-42,-5.014090999327e-43
17,7.083333333333333688e-10,-1.329190800271e-41,3.957015858685e-42
18,7.499999999999999950e-10,1.110757882617e-40,-3.023159143204e-41
19,7.916666666666666212e-10,-7.290066310021e-40,2.234955476335e-40
20,8.333333333333333508e-10,5.641185779253e-39,-1.594343800042e-39
21,8.749999999999999769e-10,-3.516109150483e-38,1.109287584776e-38
22,9.166666666666667065e-10,2.537878175857e-37,-7.432022776970e-38
23,9.583333333333334361e-10,-1.505760164473e-36,4.885558714969e-37
24,1.000000000000000062e-09,1.019672370006e-35,-3.088463676161e-36
25,1.041666666666666688e-09,-5.770513532755e-35,1.924518262571e-35
26,1.083333333333333315e-09,3.683573872301e-34,-1.152258161967e-34
27,1.124999999999999941e-09,-1.991820318098e-33,6.825210533909e-34
28,1.166666666666666567e-09,1.203227048493e-32,-3.882275493217e-33
29,1.208333333333333400e-09,-6.226039789911e-32,2.191185050997e-32
30,1.250000000000000026e-09,3.570776121441e-31,-1.187154702404e-31
31,1.291666666666666652e-09,-1.770427403556e-30,6.397657291088e-31
32,1.333333333333333279e-09,9.666498701548e-30,-3.308572355301e-30
33,1.374999999999999905e-09,-4.597532853605e-29,1.705483327790e-29
34,1.416666666666666738e-09,2.395314593705e-28,-8.434193041039e-29
35,1.458333333333333364e-09,-1.093897781899e-27,4.164967830794e-28
36,1.499999999999999990e-09,5.449030194187e-27,-1.972630263819e-27
37,1.541666666666666616e-09,-2.391367256306e-26,9.344443604183e-27
38,1.583333333333333242e-09,1.140849736822e-25,-4.244070713961e-26
39,1.625000000000000075e-09,-4.814639905920e-25,1.930768710382e-25
40,1.666666666666666702e-09,2.203012559543e-24,-8.418247906919e-25
41,1.708333333333333328e-09,-8.945426672211e-24,3.681635010003e-24
42,1.749999999999999954e-09,3.930685527562e-23,-1.542349439424e-23
43,1.791666666666666580e-09,-1.536347360378e-22,6.489982728092e-23
44,1.833333333333333413e-09,6.489899162803e-22,-2.614291920212e-22
45,1.874999999999999832e-09,-2.442498049199e-21,1.059185479460e-21
46,1.916666666666666872e-09,9.928082627637e-21,-4.104922488311e-21
47,1.958333333333333498e-09,-3.598535417770e-20,1.602306702821e-20
48,2.000000000000000125e-09,1.408585520933e-19,-5.977170146134e-20
49,2.041666666666666751e-09,-4.917537382273e-19,2.248945327754e-19
