subcarrier_index,fft_bin,freq_hz,reference_i,reference_q,after_h1_equalized_i,after_h1_equalized_q,after_float_fir_equalized_i,after_float_fir_equalized_q,after_fixed_fir_equalized_i,after_fixed_fir_equalized_q
0,19388,3550048828.125000,2.525904782853e+02,-1.082530621223e+02,2.789510226435e+02,3.682206106944e+01,2.770300082593e+02,3.652040356877e+01,2.770730684233e+02,3.652516884376e+01
1,19389,3550231933.593750,3.608435404076e+01,-1.082530621223e+02,8.834123317207e+01,-7.644895804671e+01,8.772277813018e+01,-7.593993266379e+01,8.773613787225e+01,-7.595199412053e+01
2,19390,3550415039.062500,-2.525904782853e+02,1.804217702038e+02,-3.166419211609e+02,2.698168476095e+01,-3.144843802373e+02,2.685187358574e+01,-3.145330944051e+02,2.685705720773e+01
3,19391,3550598144.531250,-1.804217702038e+02,1.082530621223e+02,-2.153949080471e+02,1.211106262118e+00,-2.139419386453e+02,1.239433442916e+00,-2.139751512974e+02,1.240317606291e+00
4,19392,3550781250.000000,2.525904782853e+02,3.608435404076e+01,2.037139674276e+02,1.634752320543e+02,2.023788294631e+02,1.623470710477e+02,2.024107921295e+02,1.623716358836e+02
5,19393,3550964355.468750,-3.608435404076e+01,-2.525904782853e+02,9.978389387619e+01,-2.413714773217e+02,9.908089636842e+01,-2.397868142763e+02,9.909552029916e+01,-2.398244024656e+02
6,19394,3551147460.937500,-1.804217702038e+02,-1.804217702038e+02,-6.510211278088e+01,-2.529361548528e+02,-6.471656044030e+01,-2.512606314175e+02,-6.472743618195e+01,-2.512994929161e+02
7,19395,3551330566.406250,1.804217702038e+02,2.525904782853e+02,2.766773052724e+01,3.165300446331e+02,2.754081174644e+01,3.144596509865e+02,2.754611315393e+01,3.145084841977e+02
8,19396,3551513671.875000,2.525904782853e+02,3.608435404076e+01,2.039773002828e+02,1.631145252832e+02,2.026848954402e+02,1.620243503488e+02,2.027169674100e+02,1.620489142664e+02
9,19397,3551696777.343750,3.608435404076e+01,2.525904782853e+02,-9.937442485393e+01,2.415302528012e+02,-9.869579605149e+01,2.399971825429e+02,-9.871038947611e+01,2.400348751986e+02
10,19398,3551879882.812500,-3.608435404076e+01,1.804217702038e+02,-1.254821677116e+02,1.404423193134e+02,-1.246599687236e+02,1.395700092859e+02,-1.246789391689e+02,1.395921570014e+02
11,19399,3552062988.281250,-1.082530621223e+02,3.608435404076e+01,-1.142519051207e+02,-2.426921061050e+01,-1.135352942444e+02,-2.409674848198e+01,-1.135530687486e+02,-2.410013732094e+01
12,19400,3552246093.750000,-1.082530621223e+02,1.804217702038e+02,-1.889416778376e+02,1.033888678033e+02,-1.877425367440e+02,1.027743177523e+02,-1.877714807207e+02,1.027909512357e+02
13,19401,3552429199.218750,-3.608435404076e+01,3.608435404076e+01,-5.052242619951e+01,1.328243610467e+01,-5.020695742822e+01,1.320865581352e+01,-5.021474734653e+01,1.321087878525e+01
14,19402,3552612304.687500,1.082530621223e+02,1.082530621223e+02,4.005683015315e+01,1.515185770581e+02,3.983635613681e+01,1.505806550477e+02,3.984306041173e+01,1.506040279320e+02
15,19403,3552795410.156250,1.804217702038e+02,-1.082530621223e+02,2.153815456351e+02,-3.198529184125e+00,2.140690834685e+02,-3.215563905032e+00,2.141024976702e+02,-3.216758121394e+00
