tap_index,coeff_float,coeff_fixed_int,coeff_fixed_float,quantization_error,saturated
0,-4.702146209994477744e-01,-3852,-4.702148437500000000e-01,-2.227505522256478798e-07,0
1,-1.047752239428591858e+00,-8583,-1.047729492187500000e+00,2.274724109185832788e-05,0
2,-1.187940906586199441e+00,-9732,-1.187988281250000000e+00,-4.737466380055899151e-05,0
3,-2.548405284438469698e-01,-2088,-2.548828125000000000e-01,-4.228405615303021392e-05,0
4,9.667835825135923100e-01,7920,9.667968750000000000e-01,1.329248640768998513e-05,0
5,2.226719683509860714e-01,1824,2.226562500000000000e-01,-1.571835098607143877e-05,0
6,-2.017182961797777951e-01,-1652,-2.016601562500000000e-01,5.813992977779514071e-05,0
7,-9.693572525424489772e-01,-7941,-9.693603515625000000e-01,-3.099020051022804978e-06,0
8,8.631087301978138671e-01,7071,8.631591796875000000e-01,5.044948968613294227e-05,0
9,2.013567152128724891e-01,1650,2.014160156250000000e-01,5.930041212751091528e-05,0
10,-2.313953928790443704e-01,-1896,-2.314453125000000000e-01,-4.991962095562962887e-05,0
11,-4.499712241730419171e-01,-3686,-4.499511718750000000e-01,2.005229804191710485e-05,0
12,1.572364370257878230e-01,1288,1.572265625000000000e-01,-9.874525787822996392e-06,0
13,7.806294021047162079e-01,6395,7.806396484375000000e-01,1.024633278379205592e-05,0
14,-7.400427837192148361e-01,-6062,-7.399902343750000000e-01,5.254934421483614670e-05,0
15,-1.451953142256132701e-01,-1189,-1.451416015625000000e-01,5.371266311327005383e-05,0
16,3.608965511751358601e-01,2956,3.608398437500000000e-01,-5.670742513586013445e-05,0
17,1.839619066323779362e-01,1507,1.839599609375000000e-01,-1.945694877936166023e-06,0
18,-1.691777353802638439e-01,-1386,-1.691894531250000000e-01,-1.171774473615605494e-05,0
19,-5.670922705511779460e-01,-4646,-5.671386718750000000e-01,-4.640132382205397477e-05,0
20,7.185084403302309797e-01,5886,7.185058593750000000e-01,-2.580955230979675719e-06,0
21,8.721473246603136942e-02,714,8.715820312500000000e-02,-5.652934103136941779e-05,0
22,-6.077150902545567224e-01,-4978,-6.076660156250000000e-01,4.907462955672237115e-05,0
23,1.845421017487126891e-01,1512,1.845703125000000000e-01,2.821075128731087567e-05,0
24,1.916604278654996940e-01,1570,1.916503906250000000e-01,-1.003724049969401122e-05,0
25,2.163431579826702311e-01,1772,2.163085937500000000e-01,-3.456423267023112089e-05,0
26,-5.387861890609393356e-01,-4414,-5.388183593750000000e-01,-3.217031406066439558e-05,0
27,-6.634964237284607380e-02,-544,-6.640625000000000000e-02,-5.660762715392619882e-05,0
28,7.688907244765901261e-01,6299,7.689208984375000000e-01,3.017396090987389812e-05,0
29,-4.278801377521147531e-01,-3505,-4.278564453125000000e-01,2.369243961475309135e-05,0
30,-3.969058976142989525e-01,-3251,-3.968505859375000000e-01,5.531167679895254707e-05,0
31,3.612414878914137484e-01,2959,3.612060546875000000e-01,-3.543320391374837897e-05,0
32,3.612414878914137484e-01,2959,3.612060546875000000e-01,-3.543320391374837897e-05,0
33,-3.969058976142989525e-01,-3251,-3.968505859375000000e-01,5.531167679895254707e-05,0
34,-4.278801377521147531e-01,-3505,-4.278564453125000000e-01,2.369243961475309135e-05,0
35,7.688907244765901261e-01,6299,7.689208984375000000e-01,3.017396090987389812e-05,0
36,-6.634964237284607380e-02,-544,-6.640625000000000000e-02,-5.660762715392619882e-05,0
37,-5.387861890609393356e-01,-4414,-5.388183593750000000e-01,-3.217031406066439558e-05,0
38,2.163431579826702311e-01,1772,2.163085937500000000e-01,-3.456423267023112089e-05,0
39,1.916604278654996940e-01,1570,1.916503906250000000e-01,-1.003724049969401122e-05,0
40,1.845421017487126891e-01,1512,1.845703125000000000e-01,2.821075128731087567e-05,0
41,-6.077150902545567224e-01,-4978,-6.076660156250000000e-01,4.907462955672237115e-05,0
42,8.721473246603136942e-02,714,8.715820312500000000e-02,-5.652934103136941779e-05,0
43,7.185084403302309797e-01,5886,7.185058593750000000e-01,-2.580955230979675719e-06,0
44,-5.670922705511779460e-01,-4646,-5.671386718750000000e-01,-4.640132382205397477e-05,0
45,-1.691777353802638439e-01,-1386,-1.691894531250000000e-01,-1.171774473615605494e-05,0
46,1.839619066323779362e-01,1507,1.839599609375000000e-01,-1.945694877936166023e-06,0
47,3.608965511751358601e-01,2956,3.608398437500000000e-01,-5.670742513586013445e-05,0
48,-1.451953142256132701e-01,-1189,-1.451416015625000000e-01,5.371266311327005383e-05,0
49,-7.400427837192148361e-01,-6062,-7.399902343750000000e-01,5.254934421483614670e-05,0
50,7.806294021047162079e-01,6395,7.806396484375000000e-01,1.024633278379205592e-05,0
51,1.572364370257878230e-01,1288,1.572265625000000000e-01,-9.874525787822996392e-06,0
52,-4.499712241730419171e-01,-3686,-4.499511718750000000e-01,2.005229804191710485e-05,0
53,-2.313953928790443704e-01,-1896,-2.314453125000000000e-01,-4.991962095562962887e-05,0
54,2.013567152128724891e-01,1650,2.014160156250000000e-01,5.930041212751091528e-05,0
55,8.631087301978138671e-01,7071,8.631591796875000000e-01,5.044948968613294227e-05,0
56,-9.693572525424489772e-01,-7941,-9.693603515625000000e-01,-3.099020051022804978e-06,0
57,-2.017182961797777951e-01,-1652,-2.016601562500000000e-01,5.813992977779514071e-05,0
58,2.226719683509860714e-01,1824,2.226562500000000000e-01,-1.571835098607143877e-05,0
59,9.667835825135923100e-01,7920,9.667968750000000000e-01,1.329248640768998513e-05,0
60,-2.548405284438469698e-01,-2088,-2.548828125000000000e-01,-4.228405615303021392e-05,0
61,-1.187940906586199441e+00,-9732,-1.187988281250000000e+00,-4.737466380055899151e-05,0
62,-1.047752239428591858e+00,-8583,-1.047729492187500000e+00,2.274724109185832788e-05,0
63,-4.702146209994477744e-01,-3852,-4.702148437500000000e-01,-2.227505522256478798e-07,0
