freq_hz,h1_db,h2_target_db,h2_float_db,h2_fixed_db,h2_float_phase_rad,h2_fixed_phase_rad,htotal_float_db,htotal_fixed_db
3500000000.000000,0.103964771,-0.103964771,-0.097493068,-0.096389543,-1.178097245096,-1.178097245096,0.006471703,0.007575228
3501000000.000000,0.100674489,-0.100674489,-0.102014421,-0.100888207,-1.194590606528,-1.194590606528,-0.001339932,-0.000213718
3502000000.000000,0.111903841,-0.111903841,-0.106175776,-0.105027211,-1.211083967959,-1.211083967959,0.005728065,0.006876630
3503000000.000000,0.109530580,-0.109530580,-0.109988686,-0.108818114,-1.227577329390,-1.227577329390,-0.000458106,0.000712466
3504000000.000000,0.108729700,-0.108729700,-0.113464565,-0.112272331,-1.244070690822,-1.244070690822,-0.004734865,-0.003542631
3505000000.000000,0.108159292,-0.108159292,-0.116614674,-0.115401129,-1.260564052253,-1.260564052253,-0.008455382,-0.007241837
3506000000.000000,0.110152797,-0.110152797,-0.119450125,-0.118215622,-1.277057413684,-1.277057413684,-0.009297328,-0.008062825
3507000000.000000,0.115975720,-0.115975720,-0.121981872,-0.120726769,-1.293550775116,-1.293550775116,-0.006006152,-0.004751049
3508000000.000000,0.108172066,-0.108172066,-0.124220713,-0.122945370,-1.310044136547,-1.310044136547,-0.016048647,-0.014773304
3509000000.000000,0.114010028,-0.114010028,-0.126177279,-0.124882061,-1.326537497978,-1.326537497978,-0.012167251,-0.010872033
3510000000.000000,0.112655188,-0.112655188,-0.127862041,-0.126547312,-1.343030859410,-1.343030859410,-0.015206853,-0.013892124
3511000000.000000,0.116979841,-0.116979841,-0.129285298,-0.127951429,-1.359524220841,-1.359524220841,-0.012305457,-0.010971588
3512000000.000000,0.112960163,-0.112960163,-0.130457183,-0.129104545,-1.376017582272,-1.376017582272,-0.017497020,-0.016144382
3513000000.000000,0.114301419,-0.114301419,-0.131387653,-0.130016619,-1.392510943704,-1.392510943704,-0.017086234,-0.015715200
3514000000.000000,0.116667960,-0.116667960,-0.132086493,-0.130697440,-1.409004305135,-1.409004305135,-0.015418533,-0.014029480
3515000000.000000,0.110457549,-0.110457549,-0.132563314,-0.131156618,-1.425497666566,-1.425497666566,-0.022105765,-0.020699069
3516000000.000000,0.116752322,-0.116752322,-0.132827547,-0.131403588,-1.441991027998,-1.441991027998,-0.016075225,-0.014651266
3517000000.000000,0.116273340,-0.116273340,-0.132888445,-0.131447605,-1.458484389429,-1.458484389429,-0.016615105,-0.015174265
3518000000.000000,0.117651833,-0.117651833,-0.132755085,-0.131297745,-1.474977750860,-1.474977750860,-0.015103252,-0.013645912
3519000000.000000,0.121641687,-0.121641687,-0.132436361,-0.130962904,-1.491471112292,-1.491471112292,-0.010794674,-0.009321217
3520000000.000000,0.116272327,-0.116272327,-0.131940988,-0.130451799,-1.507964473723,-1.507964473723,-0.015668661,-0.014179472
3521000000.000000,0.112165773,-0.112165773,-0.131277499,-0.129772963,-1.524457835154,-1.524457835154,-0.019111726,-0.017607190
3522000000.000000,0.117957445,-0.117957445,-0.130454246,-0.128934749,-1.540951196586,-1.540951196586,-0.012496801,-0.010977304
3523000000.000000,0.114149390,-0.114149390,-0.129479400,-0.127945330,-1.557444558017,-1.557444558017,-0.015330010,-0.013795940
3524000000.000000,0.115226732,-0.115226732,-0.128360952,-0.126812694,-1.573937919448,-1.573937919448,-0.013134220,-0.011585962
3525000000.000000,0.121006466,-0.121006466,-0.127106709,-0.125544653,-1.590431280880,-1.590431280880,-0.006100243,-0.004538187
3526000000.000000,0.118543830,-0.118543830,-0.125724301,-0.124148834,-1.606924642311,-1.606924642311,-0.007180471,-0.005605004
3527000000.000000,0.114411386,-0.114411386,-0.124221176,-0.122632685,-1.623418003743,-1.623418003743,-0.009809790,-0.008221299
3528000000.000000,0.111955574,-0.111955574,-0.122604602,-0.121003476,-1.639911365174,-1.639911365174,-0.010649028,-0.009047902
3529000000.000000,0.111236500,-0.111236500,-0.120881671,-0.119268298,-1.656404726605,-1.656404726605,-0.009645171,-0.008031798
3530000000.000000,0.117139683,-0.117139683,-0.119059295,-0.117434062,-1.672898088037,-1.672898088037,-0.001919612,-0.000294379
3531000000.000000,0.111922927,-0.111922927,-0.117144210,-0.115507505,-1.689391449468,-1.689391449468,-0.005221283,-0.003584578
3532000000.000000,0.112325738,-0.112325738,-0.115142977,-0.113495187,-1.705884810899,-1.705884810899,-0.002817239,-0.001169449
3533000000.000000,0.114339565,-0.114339565,-0.113061982,-0.111403494,-1.722378172331,-1.722378172331,0.001277583,0.002936071
3534000000.000000,0.107365930,-0.107365930,-0.110907440,-0.109238639,-1.738871533762,-1.738871533762,-0.003541510,-0.001872709
3535000000.000000,0.102090804,-0.102090804,-0.108685392,-0.107006664,-1.755364895193,-1.755364895193,-0.006594588,-0.004915860
3536000000.000000,0.115848254,-0.115848254,-0.106401710,-0.104713439,-1.771858256625,-1.771858256625,0.009446544,0.011134815
3537000000.000000,0.111118279,-0.111118279,-0.104062099,-0.102364669,-1.788351618056,-1.788351618056,0.007056180,0.008753610
3538000000.000000,0.103468162,-0.103468162,-0.101672094,-0.099965888,-1.804844979487,-1.804844979487,0.001796068,0.003502274
3539000000.000000,0.104207135,-0.104207135,-0.099237069,-0.097522469,-1.821338340919,-1.821338340919,0.004970066,0.006684666
3540000000.000000,0.100381591,-0.100381591,-0.096762231,-0.095039618,-1.837831702350,-1.837831702350,0.003619360,0.005341973
3541000000.000000,0.102527407,-0.102527407,-0.094252628,-0.092522382,-1.854325063781,-1.854325063781,0.008274779,0.010005025
