tone_index,freq_hz,input_amp,after_h1_amp,after_fir_amp,after_fir_fixed_amp,h1_delta_db,htotal_delta_db,htotal_fixed_delta_db,input_phase_rad,after_h1_phase_rad,after_fir_phase_rad,after_fir_fixed_phase_rad,h1_phase_delta_rad,h2_phase_delta_rad,h2_fixed_phase_delta_rad,htotal_phase_delta_rad,htotal_fixed_phase_delta_rad
22,3945922851.562500,4.345475146293e-02,4.411663223781e-02,4.372360426150e-02,4.371628325420e-02,0.131301633,0.053573691,0.052119218,0.207383136834,-7.317037829769,-3.283531221822,-3.283531221822,5.041949647756,-8.532864006413,-8.532864006413,-3.490914358657,-3.490914358657
23,3963867187.500000,4.345475146293e-02,4.405350348992e-02,4.368149341206e-02,4.367486746087e-02,0.118863648,0.045204151,0.043886507,1.097729277477,-6.240632593900,-2.503088404216,-2.503088404216,5.228008742982,-8.828826424676,-8.828826424676,-3.600817681693,-3.600817681693
24,3981994628.906250,4.345475146293e-02,4.390259469713e-02,4.356916704929e-02,4.356346274478e-02,0.089058360,0.022839738,0.021702461,1.708809869358,-5.473759469953,-2.035197723208,-2.035197723208,5.383801275048,-9.127808867615,-9.127808867615,-3.744007592566,-3.744007592566
25,3999938964.843750,4.345475146292e-02,4.362401392682e-02,4.334080580824e-02,4.333627292376e-02,0.033767060,-0.022805774,-0.023714253,2.744699661012,-4.293264776591,-1.150665448109,-1.150665448109,5.528406176756,-9.423771285877,-9.423771285877,-3.895365109122,-3.895365109122
26,4017883300.781250,4.345475146292e-02,4.347716888521e-02,4.324801064852e-02,4.324491325873e-02,0.004479718,-0.041422701,-0.042044800,4.003252882492,-2.880575668835,-0.033938758616,-0.033938758616,5.682542063032,-9.719733704140,-9.719733704140,-4.037191641108,-4.037191641108
27,4036010742.187500,4.345475146293e-02,4.334319511023e-02,4.316741867919e-02,4.316608249116e-02,-0.022326950,-0.057623816,-0.057892680,2.314342572593,-4.374939471935,-1.827285004654,-1.827285004654,5.877088569831,-10.018716147079,-10.018716147079,-4.141627577248,-4.141627577248
28,4053955078.125000,4.345475146293e-02,4.329368136011e-02,4.316490217787e-02,4.316562796599e-02,-0.032255078,-0.058130186,-0.057984140,-0.708093409803,-7.163331052545,-4.911639003528,-4.911639003528,6.111132971617,-10.314678565342,-10.314678565342,-4.203545593725,-4.203545593725
29,4071899414.062500,4.345475146292e-02,4.338813053849e-02,4.329849414532e-02,4.330160114132e-02,-0.013326645,-0.031289556,-0.030666300,-1.137714477946,-7.310583703178,-5.354854072423,-5.354854072423,6.393501389127,-10.610640983604,-10.610640983604,-4.217139594478,-4.217139594478
30,4089843750.000000,4.345475146292e-02,4.350264022026e-02,4.344516375568e-02,4.345093995544e-02,0.009566904,-0.001916636,-0.000761891,-3.932197023347,-9.795078066855,-8.135310854363,-8.135310854363,6.703489570851,-10.906603401867,-10.906603401867,-4.203113831016,-4.203113831016
31,4107971191.406250,4.345475146293e-02,4.360841318685e-02,4.357899536503e-02,4.358768880756e-02,0.030660272,0.024798876,0.026531425,-5.319337799459,-10.868501194740,-9.507716425187,-9.507716425187,7.017207219077,-11.205585844806,-11.205585844806,-4.188378625728,-4.188378625728
32,4125915527.343750,4.345475146292e-02,4.369481484708e-02,4.369273328340e-02,4.370442985780e-02,0.047852661,0.047438867,0.049763774,-5.767100748021,-11.038047070559,-9.973224719268,-9.973224719268,7.295424291821,-11.501548263068,-11.501548263068,-4.206123971247,-4.206123971247
33,4143859863.281250,4.345475146292e-02,4.366807332715e-02,4.369687333734e-02,4.371152631557e-02,0.042535211,0.048261849,0.051174021,-3.498273137719,-8.542351204290,-7.773491271262,-7.773491271262,7.522292547789,-11.797510681331,-11.797510681331,-4.275218133543,-4.275218133543
34,4161987304.687500,4.345475146293e-02,4.363835738687e-02,4.370470913638e-02,4.372217386646e-02,0.036622488,0.049819278,0.053289532,-6.235678539467,-11.117135359080,-10.647257868990,-10.647257868990,7.684913794747,-12.096493124270,-12.096493124270,-4.411579329523,-4.411579329523
35,4179931640.625000,4.345475146293e-02,4.343405922562e-02,4.354379386636e-02,4.356362955441e-02,-0.004137023,0.017779901,0.021735720,-8.710756533562,-13.487182061177,-13.313266989351,-13.313266989351,7.789945086744,-12.392455542533,-12.392455542533,-4.602510455788,-4.602510455788
36,4197875976.562500,4.345475146293e-02,4.328580857334e-02,4.344264935163e-02,4.346437537009e-02,-0.033834717,-0.002419350,0.001923448,-5.584349599522,-16.574574704314,-10.413436743571,-10.413436743571,7.859330816747,-12.688417960795,-12.688417960795,-4.829087144049,-4.829087144049
37,4215820312.500000,4.345475146292e-02,4.308385031725e-02,4.328553557491e-02,4.330847230716e-02,-0.074455239,-0.033889498,-0.029288119,-2.661446266517,-13.584249592479,-7.719074049998,-7.719074049998,7.926752595577,-12.984380379058,-12.984380379058,-5.057627783481,-5.057627783481
38,4233947753.906250,4.345475146292e-02,4.299604582839e-02,4.323382746748e-02,4.325725865692e-02,-0.092175065,-0.044271705,-0.039565538,-3.289388107656,-14.109507566175,-8.543314466633,-8.543314466633,8.029436463020,-13.283362821997,-13.283362821997,-5.253926358977,-5.253926358977
39,4251892089.843750,4.345475146293e-02,4.300738387386e-02,4.326409255728e-02,4.328718660425e-02,-0.089884900,-0.038193426,-0.033558201,-2.106643027574,-12.765916979474,-7.495686298195,-7.495686298195,8.190281969638,-13.579325240260,-13.579325240260,-5.389043270621,-5.389043270621
40,4269836425.781250,4.345475146293e-02,4.304164405687e-02,4.329436610165e-02,4.331619360819e-02,-0.082968373,-0.032117702,-0.027739683,-2.046546594594,-12.472521269836,-7.498253006820,-7.498253006820,8.423581246297,-13.875287658522,-13.875287658522,-5.451706412225,-5.451706412225
41,4287780761.718750,4.345475146292e-02,4.321541372717e-02,4.344048438681e-02,4.346014521781e-02,-0.047971904,-0.002852222,0.001078056,0.615738751818,-9.515923579923,-4.837617735169,-4.837617735169,8.717893589798,-14.171250076785,-14.171250076785,-5.453356486987,-5.453356486987
42,4305908203.125000,4.345475146292e-02,4.333839525662e-02,4.351573894878e-02,4.353222148992e-02,-0.023288884,0.012181848,0.015471197,-1.053131167149,-10.846895467611,-6.467572065796,-6.467572065796,9.055791621077,-14.470232519724,-14.470232519724,-5.414440898647,-5.414440898647
43,4323852539.062500,4.345475146292e-02,4.345857902632e-02,4.358293784245e-02,4.359539823023e-02,0.000765033,0.025584630,0.028067576,-0.602422959043,-10.059057626328,-5.975696642776,-5.975696642776,9.392921254253,-14.766194937986,-14.766194937986,-5.373273683733,-5.373273683733
44,4341796875.000000,4.345475146293e-02,4.354658972682e-02,4.363373363255e-02,4.364142502673e-02,0.018337587,0.035702115,0.037233057,-2.856479767391,-12.002626896134,-8.215228330844,-8.215228330844,9.703408792796,-15.062157356249,-15.062157356249,-5.358748563453,-5.358748563453
45,4359924316.406250,4.345475146293e-02,4.349260063998e-02,4.358571607958e-02,4.358801779196e-02,0.007562135,0.026138303,0.026596983,-5.571557830295,-14.458406955943,-10.969990833592,-10.969990833592,9.962706795891,-15.361139799188,-15.361139799188,-5.398433003297,-5.398433003297
46,4377868652.343750,4.345475146292e-02,4.327018581420e-02,4.343996767006e-02,4.343664379240e-02,-0.036970203,-0.002955540,-0.003620180,-7.658011354846,-16.347557771652,-13.155104067564,-13.155104067564,10.160009504732,-15.657102217451,-15.657102217451,-5.497092712719,-5.497092712719
47,4395812988.281250,4.345475146293e-02,4.302895773738e-02,4.336618298927e-02,4.335722562470e-02,-0.085528875,-0.017721446,-0.019515718,-4.739436937368,-13.282305162807,-10.385813876982,-10.385813876982,10.306687696099,-15.953064635713,-15.953064635713,-5.646376939614,-5.646376939614
48,4413757324.218750,4.345475146293e-02,4.271131359912e-02,4.330961266847e-02,4.329529350450e-02,-0.149886837,-0.029059413,-0.031931644,-6.749331309661,-15.170561910954,-12.570033043392,-12.570033043392,10.428325320245,-16.249027053976,-16.249027053976,-5.820701733731,-5.820701733731
49,4431884765.625000,4.345475146293e-02,4.240902622466e-02,4.334316136802e-02,4.332393400388e-02,-0.211579397,-0.022333712,-0.026187695,-5.710768517976,-14.009074957113,-11.707528532489,-11.707528532489,10.551249482402,-16.548009496915,-16.548009496915,-5.996760014513,-5.996760014513
50,4449829101.562500,4.345475146293e-02,4.219729809493e-02,4.347679269131e-02,4.345338488019e-02,-0.255052530,0.004404562,-0.000273162,-5.563039126387,-13.711366686649,-11.705782680288,-11.705782680288,10.701228361277,-16.843971915178,-16.843971915178,-6.142743553900,-6.142743553900
