stage,evm_percent,magnitude_only_evm_percent,fitted_delay_samples,gain_real,gain_imag,gain_abs_db,gain_phase_rad
after_h1,7.742609558,2.214327379,11.414244486,9.802202450999e-01,-1.937540681778e-01,-0.007074476,-0.195148217330
after_float_fir,7.402604169,0.133802701,50.914244486,9.784198450145e-01,-1.930240709469e-01,-0.023674024,-0.194780193578
after_fixed_fir,7.402492271,0.137178293,50.914244486,9.786005289341e-01,-1.930550299854e-01,-0.022078055,-0.194775583953
