freq_hz,h1_db,h2_target_db,h2_actual_db,h2_actual_linear,h2_actual_phase_rad,htotal_actual_db
3500000000.000000,0.103964771,-0.103964771,-0.142307330,0.983749746571,-1.178097245096,-0.038342559
3501000000.000000,0.100674489,-0.100674489,-0.142250019,0.983756237557,-1.194590606528,-0.041575530
3502000000.000000,0.111903841,-0.111903841,-0.142055873,0.983778226648,-1.211083967959,-0.030152032
3503000000.000000,0.109530580,-0.109530580,-0.141730410,0.983815089818,-1.227577329390,-0.032199830
3504000000.000000,0.108729700,-0.108729700,-0.141279053,0.983866214509,-1.244070690822,-0.032549353
3505000000.000000,0.108159292,-0.108159292,-0.140707128,0.983930999583,-1.260564052253,-0.032547836
3506000000.000000,0.110152797,-0.110152797,-0.140019865,0.984008855280,-1.277057413684,-0.029867068
3507000000.000000,0.115975720,-0.115975720,-0.139222397,0.984099203160,-1.293550775116,-0.023246677
3508000000.000000,0.108172066,-0.108172066,-0.138319759,0.984201476060,-1.310044136547,-0.030147693
3509000000.000000,0.114010028,-0.114010028,-0.137316891,0.984315118027,-1.326537497978,-0.023306863
3510000000.000000,0.112655188,-0.112655188,-0.136218633,0.984439584274,-1.343030859410,-0.023563445
3511000000.000000,0.116979841,-0.116979841,-0.135029730,0.984574341106,-1.359524220841,-0.018049889
3512000000.000000,0.112960163,-0.112960163,-0.133754830,0.984718865869,-1.376017582272,-0.020794667
3513000000.000000,0.114301419,-0.114301419,-0.132398483,0.984872646880,-1.392510943704,-0.018097064
3514000000.000000,0.116667960,-0.116667960,-0.130965143,0.985035183362,-1.409004305135,-0.014297183
3515000000.000000,0.110457549,-0.110457549,-0.129459168,0.985205985374,-1.425497666566,-0.019001619
3516000000.000000,0.116752322,-0.116752322,-0.127884818,0.985384573741,-1.441991027998,-0.011132496
3517000000.000000,0.116273340,-0.116273340,-0.126246261,0.985570479980,-1.458484389429,-0.009972921
3518000000.000000,0.117651833,-0.117651833,-0.124547567,0.985763246228,-1.474977750860,-0.006895734
3519000000.000000,0.121641687,-0.121641687,-0.122792712,0.985962425161,-1.491471112292,-0.001151025
3520000000.000000,0.116272327,-0.116272327,-0.120985578,0.986167579919,-1.507964473723,-0.004713251
3521000000.000000,0.112165773,-0.112165773,-0.119129954,0.986378284020,-1.524457835154,-0.006964181
3522000000.000000,0.117957445,-0.117957445,-0.117229533,0.986594121285,-1.540951196586,0.000727912
3523000000.000000,0.114149390,-0.114149390,-0.115287920,0.986814685748,-1.557444558017,-0.001138530
3524000000.000000,0.115226732,-0.115226732,-0.113308624,0.987039581569,-1.573937919448,0.001918108
3525000000.000000,0.121006466,-0.121006466,-0.111295067,0.987268422954,-1.590431280880,0.009711399
3526000000.000000,0.118543830,-0.118543830,-0.109250578,0.987500834057,-1.606924642311,0.009293252
3527000000.000000,0.114411386,-0.114411386,-0.107178397,0.987736448896,-1.623418003743,0.007232989
3528000000.000000,0.111955574,-0.111955574,-0.105081676,0.987974911254,-1.639911365174,0.006873898
3529000000.000000,0.111236500,-0.111236500,-0.102963479,0.988215874592,-1.656404726605,0.008273021
3530000000.000000,0.117139683,-0.117139683,-0.100826782,0.988459001951,-1.672898088037,0.016312901
3531000000.000000,0.111922927,-0.111922927,-0.098674476,0.988703965853,-1.689391449468,0.013248451
3532000000.000000,0.112325738,-0.112325738,-0.096509367,0.988950448206,-1.705884810899,0.015816371
3533000000.000000,0.114339565,-0.114339565,-0.094334177,0.989198140206,-1.722378172331,0.020005388
3534000000.000000,0.107365930,-0.107365930,-0.092151542,0.989446742233,-1.738871533762,0.015214388
