tap_index,coeff_float,coeff_fixed_int,coeff_fixed_float,quantization_error,saturated
0,-2.329422332591176426e-01,-1908,-2.329101562500000000e-01,3.207700911764255203e-05,0
1,-5.133111954188390724e-01,-4205,-5.133056640625000000e-01,5.531356339072424078e-06,0
2,-5.750187750365791661e-01,-4711,-5.750732421875000000e-01,-5.446715092083387333e-05,0
3,-1.292597036915329456e-01,-1059,-1.292724609375000000e-01,-1.275724596705440916e-05,0
4,4.883321082371672728e-01,4000,4.882812500000000000e-01,-5.085823716727277954e-05,0
5,7.732483865771024034e-02,633,7.727050781250000000e-02,-5.433084521024034164e-05,0
6,-6.236320909461770534e-02,-511,-6.237792968750000000e-02,-1.472059288229465857e-05,0
7,-5.087218841997150909e-01,-4167,-5.086669921875000000e-01,5.489201221509087958e-05,0
8,4.562767834751375595e-01,3738,4.562988281250000000e-01,2.204464986244047964e-05,0
9,7.159920609032086047e-02,587,7.165527343750000000e-02,5.606734717913952615e-05,0
10,-1.075108527513176787e-01,-881,-1.075439453125000000e-01,-3.309256118232128951e-05,0
11,-1.994258931319429218e-01,-1634,-1.994628906250000000e-01,-3.699749305707822344e-05,0
12,3.989386199711272146e-02,327,3.991699218750000000e-02,2.313019038727853749e-05,0
13,4.199476366995084087e-01,3440,4.199218750000000000e-01,-2.576169950840867529e-05,0
14,-3.917866995524926232e-01,-3210,-3.918457031250000000e-01,-5.900357250737675585e-05,0
15,-5.350477597701765869e-02,-438,-5.346679687500000000e-02,3.797910201765869465e-05,0
16,1.778125444354902718e-01,1457,1.778564453125000000e-01,4.390087700972822304e-05,0
17,6.198982640873354488e-02,508,6.201171875000000000e-02,2.189234126645511758e-05,0
18,-3.405530074964395471e-02,-279,-3.405761718750000000e-02,-2.316437856045294730e-06,0
19,-3.202397186519146399e-01,-2623,-3.201904296875000000e-01,4.928896441463992417e-05,0
20,3.635331697308140653e-01,2978,3.635253906250000000e-01,-7.779105814065268021e-06,0
21,5.851898401635960423e-02,479,5.847167968750000000e-02,-4.730432885960422773e-05,0
22,-3.214694107499859177e-01,-2633,-3.214111328125000000e-01,5.827793748591769685e-05,0
23,1.195334439722042924e-01,979,1.195068359375000000e-01,-2.660803470429240480e-05,0
24,5.027572674348677884e-02,412,5.029296875000000000e-02,1.724200651322116418e-05,0
25,1.437641224934350648e-01,1178,1.437988281250000000e-01,3.470563156493522428e-05,0
26,-2.466287903516719004e-01,-2020,-2.465820312500000000e-01,4.675910167190044930e-05,0
27,-1.137230578542128834e-01,-932,-1.137695312500000000e-01,-4.647339578711662256e-05,0
28,4.484643281660918857e-01,3674,4.484863281250000000e-01,2.199995890811434762e-05,0
29,-1.901013060726052251e-01,-1557,-1.900634765625000000e-01,3.782951010522506152e-05,0
30,-2.853495981532832571e-01,-2338,-2.854003906250000000e-01,-5.079247171674294847e-05,0
31,2.288120231585301090e-01,1874,2.287597656250000000e-01,-5.225753353010897939e-05,0
32,2.288120231585301090e-01,1874,2.287597656250000000e-01,-5.225753353010897939e-05,0
33,-2.853495981532832571e-01,-2338,-2.854003906250000000e-01,-5.079247171674294847e-05,0
34,-1.901013060726052251e-01,-1557,-1.900634765625000000e-01,3.782951010522506152e-05,0
35,4.484643281660918857e-01,3674,4.484863281250000000e-01,2.199995890811434762e-05,0
36,-1.137230578542128834e-01,-932,-1.137695312500000000e-01,-4.647339578711662256e-05,0
37,-2.466287903516719004e-01,-2020,-2.465820312500000000e-01,4.675910167190044930e-05,0
38,1.437641224934350648e-01,1178,1.437988281250000000e-01,3.470563156493522428e-05,0
39,5.027572674348677884e-02,412,5.029296875000000000e-02,1.724200651322116418e-05,0
40,1.195334439722042924e-01,979,1.195068359375000000e-01,-2.660803470429240480e-05,0
41,-3.214694107499859177e-01,-2633,-3.214111328125000000e-01,5.827793748591769685e-05,0
42,5.851898401635960423e-02,479,5.847167968750000000e-02,-4.730432885960422773e-05,0
43,3.635331697308140653e-01,2978,3.635253906250000000e-01,-7.779105814065268021e-06,0
44,-3.202397186519146399e-01,-2623,-3.201904296875000000e-01,4.928896441463992417e-05,0
45,-3.405530074964395471e-02,-279,-3.405761718750000000e-02,-2.316437856045294730e-06,0
46,6.198982640873354488e-02,508,6.201171875000000000e-02,2.189234126645511758e-05,0
47,1.778125444354902718e-01,1457,1.778564453125000000e-01,4.390087700972822304e-05,0
48,-5.350477597701765869e-02,-438,-5.346679687500000000e-02,3.797910201765869465e-05,0
49,-3.917866995524926232e-01,-3210,-3.918457031250000000e-01,-5.900357250737675585e-05,0
50,4.199476366995084087e-01,3440,4.199218750000000000e-01,-2.576169950840867529e-05,0
51,3.989386199711272146e-02,327,3.991699218750000000e-02,2.313019038727853749e-05,0
52,-1.994258931319429218e-01,-1634,-1.994628906250000000e-01,-3.699749305707822344e-05,0
53,-1.075108527513176787e-01,-881,-1.075439453125000000e-01,-3.309256118232128951e-05,0
54,7.159920609032086047e-02,587,7.165527343750000000e-02,5.606734717913952615e-05,0
55,4.562767834751375595e-01,3738,4.562988281250000000e-01,2.204464986244047964e-05,0
56,-5.087218841997150909e-01,-4167,-5.086669921875000000e-01,5.489201221509087958e-05,0
57,-6.236320909461770534e-02,-511,-6.237792968750000000e-02,-1.472059288229465857e-05,0
58,7.732483865771024034e-02,633,7.727050781250000000e-02,-5.433084521024034164e-05,0
59,4.883321082371672728e-01,4000,4.882812500000000000e-01,-5.085823716727277954e-05,0
60,-1.292597036915329456e-01,-1059,-1.292724609375000000e-01,-1.275724596705440916e-05,0
61,-5.750187750365791661e-01,-4711,-5.750732421875000000e-01,-5.446715092083387333e-05,0
62,-5.133111954188390724e-01,-4205,-5.133056640625000000e-01,5.531356339072424078e-06,0
63,-2.329422332591176426e-01,-1908,-2.329101562500000000e-01,3.207700911764255203e-05,0
