subcarrier_index,fft_bin,freq_hz,reference_i,reference_q,after_h1_equalized_i,after_h1_equalized_q,after_float_fir_equalized_i,after_float_fir_equalized_q,after_fixed_fir_equalized_i,after_fixed_fir_equalized_q
0,19388,3550048828.125000,2.525904782853e+02,-1.082530621223e+02,2.789510226435e+02,3.682206106944e+01,2.766975583398e+02,3.648477186216e+01,2.766069023681e+02,3.647554566635e+01
1,19389,3550231933.593750,3.608435404076e+01,-1.082530621223e+02,8.834123317207e+01,-7.644895804671e+01,8.762105204218e+01,-7.584740836786e+01,8.759320859782e+01,-7.582182115937e+01
2,19390,3550415039.062500,-2.525904782853e+02,1.804217702038e+02,-3.166419211609e+02,2.698168476095e+01,-3.141161664620e+02,2.681122360420e+01,-3.140140376667e+02,2.679944083043e+01
3,19391,3550598144.531250,-1.804217702038e+02,1.082530621223e+02,-2.153949080471e+02,1.211106262118e+00,-2.136934148196e+02,1.231772892484e+00,-2.136238147580e+02,1.229301173102e+00
4,19392,3550781250.000000,2.525904782853e+02,3.608435404076e+01,2.037139674276e+02,1.634752320543e+02,2.021413253924e+02,1.621662178611e+02,2.020739461696e+02,1.621153824644e+02
5,19393,3550964355.468750,-3.608435404076e+01,-2.525904782853e+02,9.978389387619e+01,-2.413714773217e+02,9.897505362932e+01,-2.395109086328e+02,9.894517252688e+01,-2.394320243716e+02
6,19394,3551147460.937500,-1.804217702038e+02,-1.804217702038e+02,-6.510211278088e+01,-2.529361548528e+02,-6.463632266217e+01,-2.509793567390e+02,-6.461287454087e+01,-2.508983774587e+02
7,19395,3551330566.406250,1.804217702038e+02,2.525904782853e+02,2.766773052724e+01,3.165300446331e+02,2.750095391784e+01,3.141097586675e+02,2.748897424709e+01,3.140079569334e+02
8,19396,3551513671.875000,2.525904782853e+02,3.608435404076e+01,2.039773002828e+02,1.631145252832e+02,2.024565294902e+02,1.618514565677e+02,2.023892156713e+02,1.618008585830e+02
9,19397,3551696777.343750,3.608435404076e+01,2.525904782853e+02,-9.937442485393e+01,2.415302528012e+02,-9.859503337838e+01,2.397323196393e+02,-9.856535867859e+01,2.396535630376e+02
10,19398,3551879882.812500,-3.608435404076e+01,1.804217702038e+02,-1.254821677116e+02,1.404423193134e+02,-1.245294196954e+02,1.394156770693e+02,-1.244903821113e+02,1.393692541050e+02
11,19399,3552062988.281250,-1.082530621223e+02,3.608435404076e+01,-1.142519051207e+02,-2.426921061050e+01,-1.134133490209e+02,-2.407431698234e+01,-1.133763561016e+02,-2.406761284349e+01
12,19400,3552246093.750000,-1.082530621223e+02,1.804217702038e+02,-1.889416778376e+02,1.033888678033e+02,-1.875472758377e+02,1.026603323346e+02,-1.874875213924e+02,1.026252621185e+02
13,19401,3552429199.218750,-3.608435404076e+01,3.608435404076e+01,-5.052242619951e+01,1.328243610467e+01,-5.015492608575e+01,1.319340615338e+01,-5.013881849562e+01,1.318864942776e+01
14,19402,3552612304.687500,1.082530621223e+02,1.082530621223e+02,4.005683015315e+01,1.515185770581e+02,3.979086730229e+01,1.504264185105e+02,3.977653762100e+01,1.503781416226e+02
15,19403,3552795410.156250,1.804217702038e+02,-1.082530621223e+02,2.153815456351e+02,-3.198529184125e+00,2.138508440817e+02,-3.206059148324e+00,2.137817399654e+02,-3.202950679426e+00
16,19404,3552978515.625000,-3.608435404076e+01,-3.608435404076e+01,-1.349189917776e+01,-5.047343505084e+01,-1.340402349061e+01,-5.011626926645e+01,-1.339920738908e+01,-5.010020774121e+01
17,19405,3553161621.093750,3.608435404076e+01,1.082530621223e+02,-2.345650221134e+01,1.144381903837e+02,-2.327686951480e+01,1.136435422585e+02,-2.327045530002e+01,1.136066251279e+02
18,19406,3553344726.562500,2.525904782853e+02,-1.082530621223e+02,2.793262698476e+02,3.336877724426e+01,2.774017424206e+02,3.309906467779e+01,2.773119169221e+02,3.309107286530e+01
19,19407,3553527832.031250,1.082530621223e+02,1.804217702038e+02,3.609575925278e+00,2.153379126726e+02,3.615140908729e+00,2.138643479806e+02,3.611903111765e+00,2.137954242078e+02
20,19408,3553710937.500000,-3.608435404076e+01,1.804217702038e+02,-1.243058019529e+02,1.414652248515e+02,-1.234437866683e+02,1.405243050315e+02,-1.234053710610e+02,1.404778280107e+02
21,19409,3553894042.968750,1.082530621223e+02,2.525904782853e+02,-3.325123703272e+01,2.792761744552e+02,-3.298891518603e+01,2.774072400436e+02,-3.298098004626e+01,2.773175910816e+02
22,19410,3554077148.437500,-3.608435404076e+01,3.608435404076e+01,-5.043986931087e+01,1.352610090810e+01,-5.010290051149e+01,1.344333680944e+01,-5.008690760881e+01,1.343852528690e+01
23,19411,3554260253.906250,-1.082530621223e+02,1.804217702038e+02,-1.882333193390e+02,1.044979200765e+02,-1.869806063905e+02,1.038370841056e+02,-1.869214821507e+02,1.038018799196e+02
24,19412,3554443359.375000,-1.082530621223e+02,-1.082530621223e+02,-4.051288802736e+01,-1.513031606810e+02,-4.027036310893e+01,-1.503122865790e+02,-4.025596504287e+01,-1.502643708713e+02
25,19413,3554626464.843750,-2.525904782853e+02,1.804217702038e+02,-3.160832490850e+02,3.052873273452e+01,-3.140416235901e+02,3.037638812802e+01,-3.139410622285e+02,3.036358989118e+01
26,19414,3554809570.312500,3.608435404076e+01,-1.804217702038e+02,1.243216913331e+02,-1.413052818695e+02,1.235086697205e+02,-1.404212472727e+02,1.234703917739e+02,-1.403749842445e+02
27,19415,3554992675.781250,3.608435404076e+01,1.082530621223e+02,-2.348294592465e+01,1.143238917767e+02,-2.331859644937e+01,1.136053223686e+02,-2.331221844747e+01,1.135686610252e+02
28,19416,3555175781.250000,-1.082530621223e+02,1.082530621223e+02,-1.512217763946e+02,4.057879216634e+01,-1.502711321376e+02,4.034648825889e+01,-1.502233610204e+02,4.033210119812e+01
29,19417,3555358886.718750,-3.608435404076e+01,2.525904782853e+02,-1.607996420598e+02,2.054974384896e+02,-1.597764924048e+02,2.042494155778e+02,-1.597272978509e+02,2.041824501076e+02
30,19418,3555541992.187500,-3.608435404076e+01,-3.608435404076e+01,-1.364097484911e+01,-5.036794663380e+01,-1.356460483264e+01,-5.005788913605e+01,-1.355977830357e+01,-5.004199891994e+01
31,19419,3555725097.656250,2.525904782853e+02,-3.608435404076e+01,2.424876383517e+02,9.625142129434e+01,2.410335395343e+02,9.563476981032e+01,2.409555202750e+02,9.560651716410e+01
32,19420,3555908203.125000,1.082530621223e+02,1.082530621223e+02,4.126672822489e+01,1.509851206762e+02,4.104089249263e+01,1.500753517001e+02,4.102632087887e+01,1.500277820983e+02
33,19421,3556091308.593750,-2.525904782853e+02,3.608435404076e+01,-2.426363681797e+02,-9.576650470806e+01,-2.412129674349e+02,-9.516526051601e+01,-2.411350020789e+02,-9.513720189128e+01
34,19422,3556274414.062500,1.082530621223e+02,3.608435404076e+01,7.792983395000e+01,8.679643887995e+01,7.748562469090e+01,8.627713149665e+01,7.746005710289e+01,8.625034455667e+01
35,19423,3556457519.531250,-2.525904782853e+02,-3.608435404076e+01,-2.062120863704e+02,-1.596864234462e+02,-2.050402257614e+02,-1.587325598661e+02,-2.049732893263e+02,-1.586839180578e+02
36,19424,3556640625.000000,3.608435404076e+01,1.804217702038e+02,-5.902058850362e+01,1.785589704554e+02,-5.865747528760e+01,1.775447108189e+02,-5.864049957294e+01,1.774875535133e+02
37,19425,3556823730.468750,2.525904782853e+02,-3.608435404076e+01,2.427150591932e+02,9.535265766697e+01,2.413542534163e+02,9.477863976151e+01,2.412764621712e+02,9.475079061708e+01
38,19426,3557006835.937500,1.082530621223e+02,-1.082530621223e+02,1.508037212084e+02,-4.166804552808e+01,1.499537999383e+02,-4.145604232649e+01,1.499064740374e+02,-4.144139471836e+01
39,19427,3557189941.406250,-1.804217702038e+02,-3.608435404076e+01,-1.423524019341e+02,-1.229395213948e+02,-1.415821523891e+02,-1.222393460936e+02,-1.415359369076e+02,-1.222018388834e+02
40,19428,3557373046.875000,3.608435404076e+01,-3.608435404076e+01,5.027410513178e+01,-1.398423068355e+01,4.999725037309e+01,-1.391484189150e+01,4.998149455574e+01,-1.390993490995e+01
41,19429,3557556152.343750,1.082530621223e+02,-1.804217702038e+02,1.870768548116e+02,-1.064039183372e+02,1.860510572096e+02,-1.058553141389e+02,1.859929923764e+02,-1.058198914695e+02
42,19430,3557739257.812500,1.804217702038e+02,-1.804217702038e+02,2.514006270329e+02,-7.039587651183e+01,2.500485287986e+02,-7.005542047650e+01,2.499698481363e+02,-7.003076383527e+01
43,19431,3557922363.281250,1.082530621223e+02,-1.804217702038e+02,1.870056043239e+02,-1.067897525125e+02,1.860042042130e+02,-1.062528014117e+02,1.859462428196e+02,-1.062173013403e+02
44,19432,3558105468.750000,-3.608435404076e+01,-2.525904782853e+02,9.412373528560e+01,-2.435505991247e+02,9.359903938313e+01,-2.422948594916e+02,9.357172362791e+01,-2.422171646578e+02
45,19433,3558288574.218750,3.608435404076e+01,-1.804217702038e+02,1.222774956029e+02,-1.430517487345e+02,1.216280875668e+02,-1.423327754436e+02,1.215909482149e+02,-1.422865215982e+02
46,19434,3558471679.687500,1.082530621223e+02,-1.082530621223e+02,1.505661725822e+02,-4.270114175571e+01,1.497949393878e+02,-4.250531505379e+01,1.497479470816e+02,-4.249041244507e+01
47,19435,3558654785.156250,-1.082530621223e+02,-1.082530621223e+02,-4.280207143983e+01,-1.504547457052e+02,-4.260845078587e+01,-1.496936722191e+02,-4.259352634293e+01,-1.496467474709e+02
48,19436,3558837890.625000,3.608435404076e+01,-2.525904782853e+02,1.575548246443e+02,-2.075470515245e+02,1.567449703014e+02,-2.065408982978e+02,1.566974403054e+02,-2.064741129755e+02
49,19437,3559020996.093750,-1.804217702038e+02,-3.608435404076e+01,-1.431698819731e+02,-1.215732433729e+02,-1.424867429349e+02,-1.209584632898e+02,-1.424405783951e+02,-1.209216491927e+02
50,19438,3559204101.562500,1.804217702038e+02,-1.082530621223e+02,2.147050410148e+02,-7.434785214511e+00,2.136674896980e+02,-7.429122394999e+00,2.136001422616e+02,-7.424708020749e+00
51,19439,3559387207.031250,-1.804217702038e+02,2.525904782853e+02,-2.860661717674e+02,1.366165724110e+02,-2.846840599840e+02,1.360059829949e+02,-2.845956165167e+02,1.359603418272e+02
52,19440,3559570312.500000,1.804217702038e+02,1.082530621223e+02,1.079452905844e+02,1.858594875269e+02,1.074640165938e+02,1.849705717636e+02,1.074283659816e+02,1.849133347602e+02
53,19441,3559753417.968750,2.525904782853e+02,1.804217702038e+02,1.371379495442e+02,2.859780375366e+02,1.365421989604e+02,2.846324087194e+02,1.364964531190e+02,2.845441199313e+02
