tap_index,coeff_float,coeff_fixed_int,coeff_fixed_float,quantization_error,saturated
0,-7.199420698837388777e-02,-1180,-7.202148437500000000e-02,-2.727738662611223219e-05,0
1,-1.081404952811045178e-01,-1772,-1.081542968750000000e-01,-1.380159389548218929e-05,0
2,-9.845662700861194938e-02,-1613,-9.844970703125000000e-02,6.919977361949380956e-06,0
3,1.549081029546377566e-02,254,1.550292968750000000e-02,1.211939203622433570e-05,0
4,9.542147615008553241e-02,1563,9.539794921875000000e-02,-2.352693133553240834e-05,0
5,-4.127446482902447783e-02,-676,-4.125976562500000000e-02,1.469920402447782992e-05,0
6,2.055911386431109444e-03,34,2.075195312500000000e-03,1.928392606889055630e-05,0
7,-7.001637715225776659e-02,-1147,-7.000732421875000000e-02,9.052933507766591781e-06,0
8,1.052789365487617618e-01,1725,1.052856445312500000e-01,6.707982488238228846e-06,0
9,-3.427778981197048686e-02,-562,-3.430175781250000000e-02,-2.396800052951314486e-05,0
10,-3.782773315650546364e-02,-620,-3.784179687500000000e-02,-1.406371849453635914e-05,0
11,3.456165309555216114e-02,566,3.454589843750000000e-02,-1.575465805216114124e-05,0
12,-1.769009071148011647e-02,-290,-1.770019531250000000e-02,-1.010460101988353010e-05,0
13,4.616129205308548700e-02,756,4.614257812500000000e-02,-1.871392808548699715e-05,0
14,-6.997501878597714442e-02,-1146,-6.994628906250000000e-02,2.872972347714441987e-05,0
15,2.728337768755733847e-02,447,2.728271484375000000e-02,-6.628438073384701479e-07,0
16,4.542449281557717905e-02,744,4.541015625000000000e-02,-1.433656557717905011e-05,0
17,-6.976139835854480720e-02,-1143,-6.976318359375000000e-02,-1.785235205192803321e-06,0
18,3.957000331862580572e-02,648,3.955078125000000000e-02,-1.922206862580572162e-05,0
19,-1.207371424120419479e-02,-198,-1.208496093750000000e-02,-1.124669629580521413e-05,0
20,9.997946278571936962e-03,164,1.000976562500000000e-02,1.181934642806303781e-05,0
21,2.831539597319161685e-03,46,2.807617187500000000e-03,-2.392240981916168505e-05,0
22,-4.536276108801555462e-02,-743,-4.534912109375000000e-02,1.363999426555462247e-05,0
23,7.387643984501846006e-02,1210,7.385253906250000000e-02,-2.390078251846006197e-05,0
24,-4.151255721562337186e-02,-680,-4.150390625000000000e-02,8.650965623371864588e-06,0
25,-2.798453530192825459e-02,-458,-2.795410156250000000e-02,3.043373942825458589e-05,0
26,6.480026250312294345e-02,1062,6.481933593750000000e-02,1.907343437705655287e-05,0
27,-4.325128699736189436e-02,-709,-4.327392578125000000e-02,-2.263878388810564024e-05,0
28,8.875951719533250669e-03,145,8.850097656250000000e-03,-2.585406328325066949e-05,0
