tap_index,coeff_float,coeff_fixed_int,coeff_fixed_float,quantization_error,saturated
0,-7.535424340718298586e-01,-3087,-7.536621093750000000e-01,-1.196753031701414116e-04,0
1,-1.582308364898393771e+00,-6481,-1.582275390625000000e+00,3.297427339377101418e-05,0
2,-1.902013534832004416e+00,-7791,-1.902099609375000000e+00,-8.607454299558447985e-05,0
3,-2.805096641777640176e-01,-1149,-2.805175781250000000e-01,-7.913947235982377038e-06,0
4,1.307691883382879006e+00,5356,1.307617187500000000e+00,-7.469588287900563728e-05,0
5,5.547502392254604064e-01,2272,5.546875000000000000e-01,-6.273922546040644477e-05,0
6,-5.216723432996597243e-01,-2137,-5.217285156250000000e-01,-5.617232534027571944e-05,0
7,-1.264745044417871833e+00,-5180,-1.264648437500000000e+00,9.660691787183317558e-05,0
8,1.128329172647933865e+00,4622,1.128417968750000000e+00,8.879610206613541834e-05,0
9,3.918199407717787297e-01,1605,3.918457031250000000e-01,2.576235322127029548e-05,0
10,-3.147022231331919051e-01,-1289,-3.146972656250000000e-01,4.957508191905102279e-06,0
11,-7.968187701861750849e-01,-3264,-7.968750000000000000e-01,-5.622981382491509805e-05,0
12,4.012669185396224303e-01,1644,4.013671875000000000e-01,1.002689603775697158e-04,0
13,9.807693390685390256e-01,4017,9.807128906250000000e-01,-5.644844353902556122e-05,0
14,-9.425748983667033842e-01,-3861,-9.426269531250000000e-01,-5.205475829661576626e-05,0
15,-2.859819016239160128e-01,-1171,-2.858886718750000000e-01,9.322974891601276681e-05,0
16,4.869110033707958474e-01,1994,4.868164062500000000e-01,-9.459712079584736699e-05,0
17,4.096283310169320790e-01,1678,4.096679687500000000e-01,3.963773306792095497e-05,0
18,-4.249850314577657273e-01,-1741,-4.250488281250000000e-01,-6.379666723427268593e-05,0
19,-6.725584603430967423e-01,-2755,-6.726074218750000000e-01,-4.896153190325769344e-05,0
20,9.583459432682428503e-01,3925,9.582519531250000000e-01,-9.399014324285026589e-05,0
21,1.230578868653093849e-01,504,1.230468750000000000e-01,-1.101186530938491615e-05,0
22,-7.876738318601810285e-01,-3226,-7.875976562500000000e-01,7.617561018102847470e-05,0
23,1.104568029449825572e-01,452,1.103515625000000000e-01,-1.052404449825572463e-04,0
24,4.483825062708761688e-01,1837,4.484863281250000000e-01,1.038218541238311587e-04,0
25,1.938970023884311888e-01,794,1.938476562500000000e-01,-4.934613843118884624e-05,0
26,-7.752338180989672978e-01,-3175,-7.751464843750000000e-01,8.733372396729777165e-05,0
27,2.603908277719844955e-02,107,2.612304687500000000e-02,8.396409780155045244e-05,0
28,9.396613575489923820e-01,3849,9.396972656250000000e-01,3.590807600761802831e-05,0
29,-5.039796756784106213e-01,-2064,-5.039062500000000000e-01,7.342567841062130896e-05,0
30,-5.987695215819144323e-01,-2453,-5.988769531250000000e-01,-1.074315430855676823e-04,0
31,5.160744615715657790e-01,2114,5.161132812500000000e-01,3.881967843422096109e-05,0
32,5.160744615715657790e-01,2114,5.161132812500000000e-01,3.881967843422096109e-05,0
33,-5.987695215819144323e-01,-2453,-5.988769531250000000e-01,-1.074315430855676823e-04,0
34,-5.039796756784106213e-01,-2064,-5.039062500000000000e-01,7.342567841062130896e-05,0
35,9.396613575489923820e-01,3849,9.396972656250000000e-01,3.590807600761802831e-05,0
36,2.603908277719844955e-02,107,2.612304687500000000e-02,8.396409780155045244e-05,0
37,-7.752338180989672978e-01,-3175,-7.751464843750000000e-01,8.733372396729777165e-05,0
38,1.938970023884311888e-01,794,1.938476562500000000e-01,-4.934613843118884624e-05,0
39,4.483825062708761688e-01,1837,4.484863281250000000e-01,1.038218541238311587e-04,0
40,1.104568029449825572e-01,452,1.103515625000000000e-01,-1.052404449825572463e-04,0
41,-7.876738318601810285e-01,-3226,-7.875976562500000000e-01,7.617561018102847470e-05,0
42,1.230578868653093849e-01,504,1.230468750000000000e-01,-1.101186530938491615e-05,0
43,9.583459432682428503e-01,3925,9.582519531250000000e-01,-9.399014324285026589e-05,0
44,-6.725584603430967423e-01,-2755,-6.726074218750000000e-01,-4.896153190325769344e-05,0
45,-4.249850314577657273e-01,-1741,-4.250488281250000000e-01,-6.379666723427268593e-05,0
46,4.096283310169320790e-01,1678,4.096679687500000000e-01,3.963773306792095497e-05,0
47,4.869110033707958474e-01,1994,4.868164062500000000e-01,-9.459712079584736699e-05,0
48,-2.859819016239160128e-01,-1171,-2.858886718750000000e-01,9.322974891601276681e-05,0
49,-9.425748983667033842e-01,-3861,-9.426269531250000000e-01,-5.205475829661576626e-05,0
50,9.807693390685390256e-01,4017,9.807128906250000000e-01,-5.644844353902556122e-05,0
51,4.012669185396224303e-01,1644,4.013671875000000000e-01,1.002689603775697158e-04,0
52,-7.968187701861750849e-01,-3264,-7.968750000000000000e-01,-5.622981382491509805e-05,0
53,-3.147022231331919051e-01,-1289,-3.146972656250000000e-01,4.957508191905102279e-06,0
54,3.918199407717787297e-01,1605,3.918457031250000000e-01,2.576235322127029548e-05,0
55,1.128329172647933865e+00,4622,1.128417968750000000e+00,8.879610206613541834e-05,0
56,-1.264745044417871833e+00,-5180,-1.264648437500000000e+00,9.660691787183317558e-05,0
57,-5.216723432996597243e-01,-2137,-5.217285156250000000e-01,-5.617232534027571944e-05,0
58,5.547502392254604064e-01,2272,5.546875000000000000e-01,-6.273922546040644477e-05,0
59,1.307691883382879006e+00,5356,1.307617187500000000e+00,-7.469588287900563728e-05,0
60,-2.805096641777640176e-01,-1149,-2.805175781250000000e-01,-7.913947235982377038e-06,0
61,-1.902013534832004416e+00,-7791,-1.902099609375000000e+00,-8.607454299558447985e-05,0
62,-1.582308364898393771e+00,-6481,-1.582275390625000000e+00,3.297427339377101418e-05,0
63,-7.535424340718298586e-01,-3087,-7.536621093750000000e-01,-1.196753031701414116e-04,0
