sample_index,time_s,i,q
0,0.000000000000000000e+00,-6.595408918548e-02,-1.320831968979e-01
1,4.166666666666666495e-11,1.247933412948e-01,-5.929800243127e-02
2,8.333333333333332991e-11,5.285718449828e-02,1.165196472114e-01
3,1.250000000000000078e-10,-1.073717155504e-01,4.674559118504e-02
4,1.666666666666666598e-10,-4.106171133369e-02,-9.746715889549e-02
5,2.083333333333333377e-10,8.693049948956e-02,-3.588691529980e-02
6,2.500000000000000156e-10,3.128409664966e-02,7.589200460779e-02
7,2.916666666666666417e-10,-6.448647185510e-02,2.729662732962e-02
8,3.333333333333333196e-10,-2.394764196441e-02,-5.285197727480e-02
9,3.749999999999999975e-10,4.112859935814e-02,-2.123966213286e-02
10,4.166666666666666754e-10,1.915456650713e-02,2.945713209551e-02
11,4.583333333333333533e-10,-1.797780011227e-02,1.765390769355e-02
12,5.000000000000000311e-10,-1.667957155118e-02,-6.828988688600e-03
13,5.416666666666666573e-10,-3.853998919354e-03,-1.615476975612e-02
14,5.833333333333332835e-10,1.598535149755e-02,-1.394014495312e-02
15,6.250000000000000131e-10,2.330387015204e-02,1.606141550123e-02
16,6.666666666666666393e-10,-1.625919914434e-02,3.182612575850e-02
17,7.083333333333333688e-10,-3.939541485415e-02,-1.644321731307e-02
18,7.499999999999999950e-10,1.646861991965e-02,-4.590873428707e-02
19,7.916666666666666212e-10,5.127242945873e-02,1.618373368950e-02
20,8.333333333333333508e-10,-1.543275100018e-02,5.540295530787e-02
21,8.749999999999999769e-10,-5.822753794302e-02,-1.405852624018e-02
22,9.166666666666667065e-10,1.190543839158e-02,-5.968473252104e-02
23,9.583333333333334361e-10,5.972487413155e-02,8.822277351285e-03
24,1.000000000000000062e-09,-4.665110908631e-03,5.831041961220e-02
25,1.041666666666666688e-09,-5.541617937342e-02,6.999106972276e-04
26,1.083333333333333315e-09,-7.393855107612e-03,-5.102943943997e-02
27,1.124999999999999941e-09,4.514997500830e-02,-1.552245432348e-02
28,1.166666666666666567e-09,2.517373680619e-02,3.778995786097e-02
29,1.208333333333333400e-09,-2.897376096146e-02,3.641588232494e-02
30,1.250000000000000026e-09,-4.929533379954e-02,-1.873766446590e-02
31,1.291666666666666652e-09,7.129468222516e-03,-6.383519701940e-02
32,1.333333333333333279e-09,8.003395530609e-02,-5.791983420865e-03
33,1.374999999999999905e-09,1.995735802227e-02,9.786452197648e-02
34,1.416666666666666738e-09,-1.172736489144e-01,3.528746562225e-02
35,1.458333333333333364e-09,-5.169395598539e-02,-1.381817047308e-01
36,1.499999999999999990e-09,1.604828309491e-01,-6.908007463551e-02
37,1.541666666666666616e-09,8.734146954963e-02,1.840454794668e-01
38,1.583333333333333242e-09,-2.087133292783e-01,1.063670402102e-01
39,1.625000000000000075e-09,-1.260398206474e-01,-2.343065751752e-01
40,1.666666666666666702e-09,2.606235759416e-01,-1.462378881268e-01
