subcarrier_index,fft_bin,freq_hz,reference_i,reference_q,after_l1_08_equalized_i,after_l1_08_equalized_q,after_l1_08_plus_l1_09_equalized_i,after_l1_08_plus_l1_09_equalized_q,allpass_abs,allpass_phase_rad
14,15170,5555419921.875000,5.482189371364e+01,-3.837532559955e+02,2.010685937890e+02,-3.431525688611e+02,7.265665100668e+01,-3.749194937419e+02,1.000000000000e+00,-2.009872453448
15,15171,5555786132.812500,-2.741094685682e+02,5.482189371364e+01,-2.815850912968e+02,-5.444618369222e+01,-2.461442658854e+02,7.406729188894e+01,1.000000000000e+00,-2.035024498786
16,15172,5556152343.750000,5.482189371364e+01,-1.644656811409e+02,1.159805549816e+02,-1.348045756368e+02,7.759954905405e+01,-1.539016662743e+02,1.000000000000e+00,-2.060169354357
17,15173,5556518554.687500,-3.837532559955e+02,-3.837532559955e+02,-2.147615602997e+02,-5.133175754802e+02,-3.683353646403e+02,-3.606988063502e+02,1.000000000000e+00,-2.085306754966
18,15174,5556884765.625000,-5.482189371364e+01,3.837532559955e+02,-2.013316670814e+02,3.424658562244e+02,-1.705800390948e+01,3.995645890331e+02,1.000000000000e+00,-2.110436437548
19,15175,5557250976.562500,-3.837532559955e+02,2.741094685682e+02,-4.705351888327e+02,1.095785492967e+02,-3.499020910143e+02,2.994885961670e+02,1.000000000000e+00,-2.135558141221
20,15176,5557617187.500000,2.741094685682e+02,-1.644656811409e+02,3.238852973934e+02,-4.776707796338e+01,2.963252230094e+02,-1.571624813456e+02,1.000000000000e+00,-2.160671607339
21,15177,5557983398.437500,-1.644656811409e+02,-3.837532559955e+02,-3.570084619292e+00,-4.274669198278e+02,-1.482192157686e+02,-3.644311091035e+02,1.000000000000e+00,-2.185776579543
22,15178,5558349609.375000,-5.482189371364e+01,-5.482189371364e+01,-3.014071109855e+01,-7.350179659965e+01,-3.046903769300e+01,-3.744490477548e+01,1.000000000000e+00,-2.210872803813
23,15179,5558715820.312500,-3.837532559955e+02,-1.644656811409e+02,-2.980803785337e+02,-3.073467435863e+02,-3.636467310323e+02,-1.372783118306e+02,1.000000000000e+00,-2.235960028512
24,15180,5559082031.250000,-3.837532559955e+02,3.837532559955e+02,-5.150807363244e+02,2.114387278683e+02,-3.479195670482e+02,4.133009507680e+02,1.000000000000e+00,-2.261038004440
25,15181,5559448242.187500,-5.482189371364e+01,-1.644656811409e+02,1.347862307143e+01,-1.772065596680e+02,-3.459963232620e+01,-1.454931970047e+02,1.000000000000e+00,-2.286106484877
26,15182,5559814453.125000,5.482189371364e+01,-1.644656811409e+02,1.172524813681e+02,-1.333619813759e+02,7.501617183457e+01,-1.479695644064e+02,1.000000000000e+00,-2.311165225629
27,15183,5560180664.062500,-1.644656811409e+02,-5.482189371364e+01,-1.333007036430e+02,-1.173146846704e+02,-1.417096923233e+02,-3.129756537996e+01,1.000000000000e+00,-2.336213985070
28,15184,5560546875.000000,3.837532559955e+02,2.741094685682e+02,2.532699067226e+02,4.117590231496e+02,4.171520054277e+02,2.819379543020e+02,1.000000000000e+00,-2.361252524191
29,15185,5560913085.937500,5.482189371364e+01,-5.482189371364e+01,7.364758123178e+01,-3.002705699360e+01,7.700084484451e+01,-3.690665254676e+01,1.000000000000e+00,-2.386280606635
30,15186,5561279296.875000,3.837532559955e+02,-3.837532559955e+02,5.155694252276e+02,-2.092248089313e+02,3.954425873341e+02,-3.765850167042e+02,1.000000000000e+00,-2.411297998742
31,15187,5561645507.812500,-3.837532559955e+02,-2.741094685682e+02,-2.517433983019e+02,-4.122148965057e+02,-3.695053219975e+02,-2.413966294021e+02,1.000000000000e+00,-2.436304469586
32,15188,5562011718.750000,5.482189371364e+01,-5.482189371364e+01,7.364676247195e+01,-2.948136688850e+01,7.595738713279e+01,-3.502409045575e+01,1.000000000000e+00,-2.461299791014
33,15189,5562377929.687500,1.644656811409e+02,-3.837532559955e+02,3.094647665493e+02,-2.946345259016e+02,1.750946403494e+02,-3.668992739984e+02,1.000000000000e+00,-2.486283737681
34,15190,5562744140.625000,2.741094685682e+02,-1.644656811409e+02,3.242496259290e+02,-4.402323903633e+01,2.910384965684e+02,-1.506682314518e+02,1.000000000000e+00,-2.511256087089
35,15191,5563110351.562500,1.644656811409e+02,-3.837532559955e+02,3.098771341203e+02,-2.945825311715e+02,1.738411926574e+02,-3.663545132799e+02,1.000000000000e+00,-2.536216619617
36,15192,5563476562.500000,-5.482189371364e+01,-3.837532559955e+02,1.036758771273e+02,-3.835232312272e+02,-4.643297041827e+01,-3.590622821292e+02,1.000000000000e+00,-2.561165118557
37,15193,5563842773.437500,-3.837532559955e+02,-1.644656811409e+02,-2.949830021965e+02,-3.104323631991e+02,-3.694648439989e+02,-1.278485366387e+02,1.000000000000e+00,-2.586101370142
38,15194,5564208984.375000,-1.644656811409e+02,-5.482189371364e+01,-1.327941975386e+02,-1.183114820121e+02,-1.464906143027e+02,-2.480904889102e+01,1.000000000000e+00,-2.611025163581
39,15195,5564575195.312500,-1.644656811409e+02,5.482189371364e+01,-1.771867647982e+02,-1.496026708144e+01,-1.430026928608e+02,8.571582669294e+01,1.000000000000e+00,-2.635936291084
40,15196,5564941406.250000,-5.482189371364e+01,2.741094685682e+02,-1.626479845106e+02,2.360534105069e+02,-2.536320866075e+01,3.019495675639e+02,1.000000000000e+00,-2.660834547892
41,15197,5565307617.187500,5.482189371364e+01,-1.644656811409e+02,1.184930843448e+02,-1.324959791615e+02,6.785345563365e+01,-1.410298194802e+02,1.000000000000e+00,-2.685719732301
42,15198,5565673828.125000,-2.741094685682e+02,-5.482189371364e+01,-2.352685603004e+02,-1.636233102728e+02,-2.580815307699e+02,-1.923751298499e+01,1.000000000000e+00,-2.710591645690
43,15199,5566040039.062500,5.482189371364e+01,-5.482189371364e+01,7.400866052564e+01,-2.896106053117e+01,7.096175417552e+01,-3.019994398282e+01,1.000000000000e+00,-2.735450092542
44,15200,5566406250.000000,-5.482189371364e+01,2.741094685682e+02,-1.641613062827e+02,2.349949786448e+02,-2.805580797131e+01,3.035092098498e+02,1.000000000000e+00,-2.760294880467
45,15201,5566772460.937500,1.644656811409e+02,-1.644656811409e+02,2.221926253691e+02,-8.696093133820e+01,1.758557402082e+02,-1.433516094476e+02,1.000000000000e+00,-2.785125820226
46,15202,5567138671.875000,5.482189371364e+01,-5.482189371364e+01,7.409876180736e+01,-2.896172727459e+01,6.931739835113e+01,-2.920908191943e+01,1.000000000000e+00,-2.809942725747
47,15203,5567504882.812500,3.837532559955e+02,-1.644656811409e+02,4.284696170372e+02,3.920072138849e+00,3.947182016321e+02,-1.505337156062e+02,1.000000000000e+00,-2.834745414146
48,15204,5567871093.750000,1.644656811409e+02,-3.837532559955e+02,3.133783371055e+02,-2.923084013033e+02,1.665946634544e+02,-3.622264908299e+02,1.000000000000e+00,-2.859533705743
49,15205,5568237304.687500,1.644656811409e+02,-1.644656811409e+02,2.225220085618e+02,-8.629801152039e+01,1.736334348135e+02,-1.420268933930e+02,1.000000000000e+00,-2.884307424078
50,15206,5568603515.625000,1.644656811409e+02,1.644656811409e+02,8.635029307652e+01,2.223740959125e+02,1.850660438846e+02,1.877887708405e+02,1.000000000000e+00,-2.909066395929
51,15207,5568969726.562500,5.482189371364e+01,5.482189371364e+01,2.880081411638e+01,7.407537479261e+01,7.056219008621e+01,8.224117820285e+01,1.000000000000e+00,-2.933810451320
52,15208,5569335937.500000,-3.837532559955e+02,5.482189371364e+01,-3.828897909638e+02,-1.070210360364e+02,-3.693556476863e+02,9.989854531889e+01,1.000000000000e+00,-2.958539423540
53,15209,5569702148.437500,1.644656811409e+02,-2.741094685682e+02,2.677194340630e+02,-1.895273597580e+02,1.661041114847e+02,-2.513861341823e+02,1.000000000000e+00,-2.983253149146
54,15210,5570068359.375000,5.482189371364e+01,1.644656811409e+02,-1.651649146739e+01,1.771732997869e+02,7.348461086576e+01,1.929905424721e+02,1.000000000000e+00,-3.007951467980
55,15211,5570434570.312500,-2.741094685682e+02,-3.837532559955e+02,-9.759449594176e+01,-4.737082947026e+02,-2.785969912425e+02,-3.430799020878e+02,1.000000000000e+00,-3.032634223176
56,15212,5570800781.250000,-2.741094685682e+02,-1.644656811409e+02,-1.879073177476e+02,-2.683161733924e+02,-2.700883769999e+02,-1.234427362322e+02,1.000000000000e+00,-3.057301261164
57,15213,5571166992.187500,2.741094685682e+02,-1.644656811409e+02,3.251105905841e+02,-3.909121452463e+01,2.781460774573e+02,-1.437060215792e+02,1.000000000000e+00,-3.081952431680
58,15214,5571533203.125000,-2.741094685682e+02,-3.837532559955e+02,-9.572030191707e+01,-4.735983474765e+02,-2.796035076232e+02,-3.424227874103e+02,1.000000000000e+00,-3.106587587771
59,15215,5571899414.062500,-5.482189371364e+01,2.741094685682e+02,-1.660402527818e+02,2.334231896177e+02,-3.563489913597e+01,3.080588941941e+02,1.000000000000e+00,-3.131206585795
60,15216,5572265625.000000,-2.741094685682e+02,3.837532559955e+02,-4.170562964667e+02,2.441986089705e+02,-2.512900448280e+02,4.266947542176e+02,1.000000000000e+00,3.127376021749
61,15217,5572631835.937500,-1.644656811409e+02,-2.741094685682e+02,-3.911527904172e+01,-3.252487572176e+02,-1.682354720473e+02,-2.359178849809e+02,1.000000000000e+00,3.102789757508
62,15218,5572998046.875000,2.741094685682e+02,3.837532559955e+02,9.583684575446e+01,4.736979868762e+02,2.968688373115e+02,4.050389998630e+02,1.000000000000e+00,3.078220062346
63,15219,5573364257.812500,5.482189371364e+01,5.482189371364e+01,2.833851773142e+01,7.423242627616e+01,6.327658068846e+01,8.483383973726e+01,1.000000000000e+00,3.053667066630
64,15220,5573730468.750000,5.482189371364e+01,1.644656811409e+02,-1.757278036430e+01,1.768115463310e+02,6.726342300677e+01,1.947141917392e+02,1.000000000000e+00,3.029130897410
65,15221,5574096679.687500,-5.482189371364e+01,3.837532559955e+02,-2.120652481024e+02,3.359700126215e+02,-3.384012316287e+01,4.189862513942e+02,1.000000000000e+00,3.004611678420
66,15222,5574462890.625000,2.741094685682e+02,-2.741094685682e+02,3.712852686331e+02,-1.411220416779e+02,2.670389945982e+02,-2.532406420323e+02,1.000000000000e+00,2.980109530084
67,15223,5574829101.562500,-5.482189371364e+01,3.837532559955e+02,-2.126442907200e+02,3.353672611832e+02,-3.546472823027e+01,4.189580216946e+02,1.000000000000e+00,2.955624569520
68,15224,5575195312.500000,-5.482189371364e+01,-2.741094685682e+02,6.446589884895e+01,-2.790427625114e+02,-6.319871924829e+01,-2.393444688251e+02,1.000000000000e+00,2.931156910543
69,15225,5575561523.437500,-1.644656811409e+02,2.741094685682e+02,-2.695930426528e+02,1.862255477310e+02,-1.515785411272e+02,3.138553698146e+02,1.000000000000e+00,2.906706663676
70,15226,5575927734.375000,1.644656811409e+02,-3.837532559955e+02,3.165874381215e+02,-2.882557054090e+02,1.513154685775e+02,-3.580125825689e+02,1.000000000000e+00,2.882273936154
71,15227,5576293945.312500,-3.837532559955e+02,2.741094685682e+02,-4.743503510069e+02,9.297678377740e+01,-3.724104876955e+02,3.227584604570e+02,1.000000000000e+00,2.857858831935
72,15228,5576660156.250000,-1.644656811409e+02,-3.837532559955e+02,8.841796973751e+00,-4.275291779425e+02,-1.803738440319e+02,-3.441657767794e+02,1.000000000000e+00,2.833461451705
73,15229,5577026367.187500,-5.482189371364e+01,2.741094685682e+02,-1.667278763883e+02,2.325176858300e+02,-4.349407278024e+01,3.093188458899e+02,1.000000000000e+00,2.809081892896
74,15230,5577392578.125000,2.741094685682e+02,2.741094685682e+02,1.392794824607e+02,3.717074860981e+02,2.843611810030e+02,2.957536729403e+02,1.000000000000e+00,2.784720249690
75,15231,5577758789.062500,-5.482189371364e+01,2.741094685682e+02,-1.678970965848e+02,2.319821543981e+02,-4.582961749374e+01,3.093631413296e+02,1.000000000000e+00,2.760376613032
76,15232,5578125000.000000,3.837532559955e+02,3.837532559955e+02,1.933576458681e+02,5.215028285806e+02,3.966260717255e+02,4.021626840142e+02,1.000000000000e+00,2.736051070649
77,15233,5578491210.937500,-3.837532559955e+02,1.644656811409e+02,-4.279138571941e+02,-1.063724655668e+01,-3.809494866769e+02,2.127654858960e+02,1.000000000000e+00,2.711743707056
78,15234,5578857421.875000,3.837532559955e+02,-3.837532559955e+02,5.216626987212e+02,-1.941245521824e+02,3.650099250322e+02,-3.674540159155e+02,1.000000000000e+00,2.687454603575
79,15235,5579223632.812500,3.837532559955e+02,-5.482189371364e+01,3.813634430066e+02,1.124171153782e+02,3.777157012906e+02,-3.836081562039e+01,1.000000000000e+00,2.663183838347
80,15236,5579589843.750000,5.482189371364e+01,-3.837532559955e+02,2.144594769953e+02,-3.346900329369e+02,3.339085199319e+01,-3.542250691983e+02,1.000000000000e+00,2.638931486352
81,15237,5579956054.687500,2.741094685682e+02,-1.644656811409e+02,3.256312451183e+02,-3.697011067936e+01,2.615317721933e+02,-1.442827520322e+02,1.000000000000e+00,2.614697619425
82,15238,5580322265.625000,3.837532559955e+02,5.482189371364e+01,3.343585683597e+02,2.144755923340e+02,3.800364213097e+02,7.066144334321e+01,1.000000000000e+00,2.590482306268
83,15239,5580688476.562500,5.482189371364e+01,1.644656811409e+02,-1.913919196887e+01,1.765236950195e+02,5.465538745084e+01,1.943400091966e+02,1.000000000000e+00,2.566285612476
84,15240,5581054687.500000,-3.837532559955e+02,-3.837532559955e+02,-1.929384866987e+02,-5.210764872580e+02,-4.072932097480e+02,-3.361184332973e+02,1.000000000000e+00,2.542107600550
85,15241,5581420898.437500,1.644656811409e+02,2.741094685682e+02,3.600409244436e+01,3.254783722219e+02,1.677030986582e+02,2.991475135652e+02,1.000000000000e+00,2.517948329920
86,15242,5581787109.375000,1.644656811409e+02,-1.644656811409e+02,2.234728744258e+02,-8.301618318348e+01,1.486448045221e+02,-1.401256007277e+02,1.000000000000e+00,2.493807856963
87,15243,5582153320.312500,-1.644656811409e+02,1.644656811409e+02,-2.234922914024e+02,8.308383918729e+01,-1.672031337392e+02,2.031323974969e+02,1.000000000000e+00,2.469686235025
88,15244,5582519531.250000,-5.482189371364e+01,2.741094685682e+02,-1.680868501623e+02,2.319719299666e+02,-5.328053282919e+01,3.078756186658e+02,1.000000000000e+00,2.445583514439
89,15245,5582885742.187500,5.482189371364e+01,-3.837532559955e+02,2.148773384949e+02,-3.339725587384e+02,2.742179685779e+01,-3.554795513276e+02,1.000000000000e+00,2.421499742553
90,15246,5583251953.125000,3.837532559955e+02,1.644656811409e+02,2.868680460213e+02,3.173147315230e+02,3.795466887207e+02,1.789959843881e+02,1.000000000000e+00,2.397434963747
91,15247,5583618164.062500,2.741094685682e+02,5.482189371364e+01,2.315460417134e+02,1.687090224573e+02,2.645978642762e+02,7.400973579562e+01,1.000000000000e+00,2.373389219457
92,15248,5583984375.000000,-3.837532559955e+02,-2.741094685682e+02,-2.389005048727e+02,-4.203217470533e+02,-4.079146958052e+02,-2.291517245628e+02,1.000000000000e+00,2.349362548201
93,15249,5584350585.937500,-3.837532559955e+02,-5.482189371364e+01,-3.336897108518e+02,-2.156977109428e+02,-3.997820990231e+02,-9.091088238435e+00,1.000000000000e+00,2.325354985598
94,15250,5584716796.875000,3.837532559955e+02,-5.482189371364e+01,3.808713319911e+02,1.128878392960e+02,3.678684065411e+02,-4.210436232937e+01,1.000000000000e+00,2.301366564398
95,15251,5585083007.812500,-2.741094685682e+02,-1.644656811409e+02,-1.853699190182e+02,-2.700686874028e+02,-2.961549927331e+02,-1.230970326659e+02,1.000000000000e+00,2.277397314503
96,15252,5585449218.750000,5.482189371364e+01,-1.644656811409e+02,1.213946843926e+02,-1.298301998006e+02,3.270703409093e+01,-1.382268840326e+02,1.000000000000e+00,2.253447262991
97,15253,5585815429.687500,-3.837532559955e+02,3.837532559955e+02,-5.221863083586e+02,1.930325564063e+02,-3.837545958667e+02,4.293968412929e+02,1.000000000000e+00,2.229516434148
98,15254,5586181640.625000,3.837532559955e+02,-3.837532559955e+02,5.223340065405e+02,-1.925627365954e+02,3.524155349699e+02,-3.723455344244e+02,1.000000000000e+00,2.205604849486
99,15255,5586547851.562500,-3.837532559955e+02,5.482189371364e+01,-3.807019035054e+02,-1.139508197664e+02,-3.986911909541e+02,9.850121368031e+01,1.000000000000e+00,2.181712527773
100,15256,5586914062.500000,5.482189371364e+01,-3.837532559955e+02,2.160286709767e+02,-3.332419711701e+02,2.211434489866e+01,-3.588376351410e+02,1.000000000000e+00,2.157839485062
101,15257,5587280273.437500,3.837532559955e+02,-3.837532559955e+02,5.218471896851e+02,-1.920939156997e+02,3.506282725332e+02,-3.728197207651e+02,1.000000000000e+00,2.133985734714
102,15258,5587646484.375000,3.837532559955e+02,-3.837532559955e+02,5.218801751523e+02,-1.926432279800e+02,3.499221590850e+02,-3.736870888647e+02,1.000000000000e+00,2.110151287426
103,15259,5588012695.312500,5.482189371364e+01,-3.837532559955e+02,2.154483161428e+02,-3.340467822104e+02,1.977873165882e+01,-3.604644024151e+02,1.000000000000e+00,2.086336151260
104,15260,5588378906.250000,-1.644656811409e+02,-5.482189371364e+01,-1.295565747802e+02,-1.215123844137e+02,-1.861276598123e+02,-2.214435385398e+01,1.000000000000e+00,2.062540331670
105,15261,5588745117.187500,-2.741094685682e+02,5.482189371364e+01,-2.783187793820e+02,-6.661019369326e+01,-2.915865765692e+02,9.148375694254e+01,1.000000000000e+00,2.038763831531
106,15262,5589111328.125000,-3.837532559955e+02,-3.837532559955e+02,-1.919229389589e+02,-5.212271486529e+02,-4.194491112005e+02,-3.431167998107e+02,1.000000000000e+00,2.015006651165
107,15263,5589477539.062500,-1.644656811409e+02,-2.741094685682e+02,-3.545051866409e+01,-3.255252078532e+02,-1.965004399850e+02,-2.430052356887e+02,1.000000000000e+00,1.991268788371
108,15264,5589843750.000000,2.741094685682e+02,2.741094685682e+02,1.378109107490e+02,3.727828844266e+02,2.648443513798e+02,2.871583346452e+02,1.000000000000e+00,1.967550238454
109,15265,5590209960.937500,-5.482189371364e+01,-3.837532559955e+02,1.134295611369e+02,-3.809299998398e+02,-9.235540440244e+01,-3.584937510029e+02,1.000000000000e+00,1.943850994254
110,15266,5590576171.875000,3.837532559955e+02,3.837532559955e+02,1.925716016542e+02,5.217199473338e+02,3.778050807574e+02,3.916302341561e+02,1.000000000000e+00,1.920171046173
111,15267,5590942382.812500,1.644656811409e+02,5.482189371364e+01,1.294177121704e+02,1.215473042766e+02,1.443514857821e+02,7.090166444354e+01,1.000000000000e+00,1.896510382206
112,15268,5591308593.750000,3.837532559955e+02,-3.837532559955e+02,5.214860064632e+02,-1.925114572737e+02,3.457491159639e+02,-3.773013676912e+02,1.000000000000e+00,1.872868987970
113,15269,5591674804.687500,-1.644656811409e+02,1.644656811409e+02,-2.234941706969e+02,8.269108433194e+01,-1.810918428405e+02,1.929380428834e+02,1.000000000000e+00,1.849246846735
114,15270,5592041015.625000,5.482189371364e+01,-1.644656811409e+02,1.213716795374e+02,-1.297331491955e+02,2.455626101331e+01,-1.457681027459e+02,1.000000000000e+00,1.825643939447
115,15271,5592407226.562500,3.837532559955e+02,-2.741094685682e+02,4.744442508311e+02,-9.124882589050e+01,3.489090340783e+02,-2.694084718816e+02,1.000000000000e+00,1.802060244768
116,15272,5592773437.500000,3.837532559955e+02,-5.482189371364e+01,3.806473217988e+02,1.128547441510e+02,3.574275341718e+02,-5.037135315194e+01,1.000000000000e+00,1.778495739096
117,15273,5593139648.437500,5.482189371364e+01,-3.837532559955e+02,2.148128362240e+02,-3.337453530979e+02,1.468396407078e+01,-3.664878995781e+02,1.000000000000e+00,1.754950396599
118,15274,5593505859.375000,2.741094685682e+02,5.482189371364e+01,2.316455860859e+02,1.679241240820e+02,2.513112668731e+02,6.282084359482e+01,1.000000000000e+00,1.731424189247
119,15275,5593872070.312500,-5.482189371364e+01,-1.644656811409e+02,1.911418769568e+01,-1.763416897245e+02,-8.664056322234e+01,-1.437146416301e+02,1.000000000000e+00,1.707917086835
120,15276,5594238281.250000,5.482189371364e+01,1.644656811409e+02,-1.901589655476e+01,1.763655288921e+02,3.580687805652e+01,1.801353180226e+02,1.000000000000e+00,1.684429057022
121,15277,5594604492.187500,-2.741094685682e+02,-2.741094685682e+02,-1.386713107579e+02,-3.717493799695e+02,-3.110404153167e+02,-2.455979050934e+02,1.000000000000e+00,1.660960065351
122,15278,5594970703.125000,5.482189371364e+01,3.837532559955e+02,-1.118437064466e+02,3.808065410514e+02,4.434205179001e+01,3.984037654551e+02,1.000000000000e+00,1.637510075285
123,15279,5595336914.062500,3.837532559955e+02,-3.837532559955e+02,5.207060567086e+02,-1.946280512136e+02,3.421285965998e+02,-3.831661381131e+02,1.000000000000e+00,1.614079048237
124,15280,5595703125.000000,5.482189371364e+01,5.482189371364e+01,2.780052339268e+01,7.442598117162e+01,3.037900330917e+01,6.841592249401e+01,1.000000000000e+00,1.590666943596
125,15281,5596069335.937500,-1.644656811409e+02,1.644656811409e+02,-2.233964009442e+02,8.336521351894e+01,-1.852559314905e+02,1.862269421716e+02,1.000000000000e+00,1.567273718758
126,15282,5596435546.875000,-1.644656811409e+02,-1.644656811409e+02,-8.321808700047e+01,-2.235159785419e+02,-1.980700167001e+02,-1.440420914534e+02,1.000000000000e+00,1.543899329158
127,15283,5596801757.812500,-3.837532559955e+02,-2.741094685682e+02,-2.406867854660e+02,-4.195806055294e+02,-4.218473337689e+02,-2.468200419846e+02,1.000000000000e+00,1.520543728297
128,15284,5597167968.750000,-3.837532559955e+02,3.837532559955e+02,-5.215884977520e+02,1.943219367773e+02,-3.980410988780e+02,4.119984827291e+02,1.000000000000e+00,1.497206867771
129,15285,5597534179.687500,-3.837532559955e+02,-2.741094685682e+02,-2.422176718059e+02,-4.183957755478e+02,-4.227523230388e+02,-2.467207138174e+02,1.000000000000e+00,1.473888697303
130,15286,5597900390.625000,5.482189371364e+01,-2.741094685682e+02,1.664659199591e+02,-2.330921782144e+02,1.562365778566e+01,-2.643888914143e+02,1.000000000000e+00,1.450589164769
131,15287,5598266601.562500,-2.741094685682e+02,-3.837532559955e+02,-9.498264192399e+01,-4.741125505062e+02,-3.183583664164e+02,-3.614479016085e+02,1.000000000000e+00,1.427308216230
132,15288,5598632812.500000,3.837532559955e+02,-1.644656811409e+02,4.284558545147e+02,7.894283967966e+00,3.500589737543e+02,-1.690558887016e+02,1.000000000000e+00,1.404045795961
133,15289,5598999023.437500,2.741094685682e+02,3.837532559955e+02,9.443538221851e+01,4.752559665012e+02,2.615021100457e+02,3.852133711238e+02,1.000000000000e+00,1.380801846476
134,15290,5599365234.375000,-2.741094685682e+02,-3.837532559955e+02,-9.510597502446e+01,-4.746180945909e+02,-3.183483533696e+02,-3.641630484789e+02,1.000000000000e+00,1.357576308562
135,15291,5599731445.312500,3.837532559955e+02,3.837532559955e+02,1.983913330879e+02,5.199069768672e+02,3.712164497052e+02,3.783354111157e+02,1.000000000000e+00,1.334369121303
136,15292,5600097656.250000,-3.837532559955e+02,-3.837532559955e+02,-1.988196279285e+02,-5.193800006877e+02,-4.283068640783e+02,-3.599251495982e+02,1.000000000000e+00,1.311180222112
137,15293,5600463867.187500,2.741094685682e+02,-5.482189371364e+01,2.795161646915e+02,6.335844091215e+01,2.436842598337e+02,-5.751318559361e+01,1.000000000000e+00,1.288009546757
138,15294,5600830078.125000,1.644656811409e+02,-3.837532559955e+02,3.148065247938e+02,-2.904092303268e+02,1.214692711713e+02,-3.832967425439e+02,1.000000000000e+00,1.264857029392
139,15295,5601196289.062500,-1.644656811409e+02,5.482189371364e+01,-1.769807993620e+02,-1.775241552219e+01,-1.917192173517e+02,6.789420710279e+01,1.000000000000e+00,1.241722602579
140,15296,5601562500.000000,3.837532559955e+02,-1.644656811409e+02,4.282171772702e+02,7.765122268332e+00,3.501453270695e+02,-1.715847956644e+02,1.000000000000e+00,1.218606197323
141,15297,5601928710.937500,2.741094685682e+02,-1.644656811409e+02,3.256484410187e+02,-3.797721103556e+01,2.405366997668e+02,-1.678213426375e+02,1.000000000000e+00,1.195507743096
142,15298,5602294921.875000,-1.644656811409e+02,-2.741094685682e+02,-3.838770474557e+01,-3.254680648812e+02,-2.026059384458e+02,-2.640239484088e+02,1.000000000000e+00,1.172427167862
143,15299,5602661132.812500,-3.837532559955e+02,-1.644656811409e+02,-2.900120230859e+02,-3.145533483380e+02,-4.187092392688e+02,-1.471197709373e+02,1.000000000000e+00,1.149364398110
144,15300,5603027343.750000,-1.644656811409e+02,5.482189371364e+01,-1.767429309773e+02,-1.727270392162e+01,-1.916144251732e+02,6.464886618045e+01,1.000000000000e+00,1.126319358877
145,15301,5603393554.687500,1.644656811409e+02,-3.837532559955e+02,3.135943555306e+02,-2.911334953156e+02,1.222351152378e+02,-3.866079244468e+02,1.000000000000e+00,1.103291973773
146,15302,5603759765.625000,2.741094685682e+02,3.837532559955e+02,9.804166780129e+01,4.735393350044e+02,2.596221605735e+02,3.775203155761e+02,1.000000000000e+00,1.080282165013
